timestamp,cmd_num,J1,J2,J3,J4,J5,J6
1.400000037392601371e-04,-1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495475006103515625e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051816368103027344e+01
2.666000043973326683e-03,1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988599586486816406e+01,1.092721710205078125e+02,9.495491790771484375e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
9.116999804973602295e-03,1.000000000000000000e+00,-3.465200042724609375e+01,4.894573211669921875e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804810333251953125e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
1.266600005328655243e-02,1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988599586486816406e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
3.797300159931182861e-02,1.000000000000000000e+00,-3.465208435058593750e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092720642089843750e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
4.043899849057197571e-02,1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604924011230468750e+01,3.051838493347167969e+01
4.174200072884559631e-02,1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604924011230468750e+01,3.051838493347167969e+01
4.837200045585632324e-02,1.000000000000000000e+00,-3.465200042724609375e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604924011230468750e+01,3.051838493347167969e+01
4.975200071930885315e-02,1.000000000000000000e+00,-3.465202713012695312e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
5.099700018763542175e-02,1.000000000000000000e+00,-3.465202713012695312e+01,4.894577789306640625e+01,2.988595771789550781e+01,1.092721710205078125e+02,9.495486450195312500e+01,-3.033311843872070312e+00,2.350311756134033203e+00,-6.804801177978515625e+01,-1.823808746337890625e+02,2.199391126632690430e-01,7.604946136474609375e+01,3.051838493347167969e+01
