breakpoints,primitives,p_bp,q_bp
23999,moveabsj,"[array([-170.62651641,  401.75540057, 1060.50120829])]","[array([ 0.78957299,  1.2777307 , -2.68658546,  1.04901235,  0.26263712,
       -1.94705545])]"
24999,moveabsj,"[array([-169.49265097,  409.53588199, 1055.64372696])]","[array([ 0.80492822,  1.2850573 , -2.67362262,  1.04555105,  0.29593989,
       -1.94750278])]"
25999,moveabsj,"[array([-166.74916313,  420.19408099, 1049.32817056])]","[array([ 0.8223584 ,  1.29560887, -2.65613876,  1.04110879,  0.3376017 ,
       -1.9475181 ])]"
26999,moveabsj,"[array([-163.12381276,  433.26807888, 1041.53157094])]","[array([ 0.84200942,  1.30826779, -2.63379055,  1.03528277,  0.38765995,
       -1.94705454])]"
27999,moveabsj,"[array([-159.4866713 ,  448.23322916, 1031.92486192])]","[array([ 0.86395907,  1.32233265, -2.60727472,  1.02862807,  0.44460273,
       -1.94758118])]"
28999,moveabsj,"[array([-156.92728463,  463.66839539, 1020.74532091])]","[array([ 0.88729114,  1.33629357, -2.57869761,  1.02028212,  0.50589832,
       -1.94862588])]"
29999,moveabsj,"[array([-156.05638097,  478.50689236, 1008.49769475])]","[array([ 0.91100592,  1.34891492, -2.5499326 ,  1.01101621,  0.5668846 ,
       -1.95147893])]"
30999,moveabsj,"[array([-157.0539307 ,  491.31295567,  996.27362433])]","[array([ 0.93358363,  1.3593077 , -2.52370184,  1.00102731,  0.62309968,
       -1.95521771])]"
31999,moveabsj,"[array([-159.67227647,  501.17007851,  985.26577295])]","[array([ 0.95400936,  1.36731701, -2.50217326,  0.99134275,  0.67047399,
       -1.9590268 ])]"
32999,moveabsj,"[array([-163.49051013,  507.47773934,  976.74828942])]","[array([ 0.97157147,  1.37273181, -2.48656603,  0.98330096,  0.70614583,
       -1.96198219])]"
33999,moveabsj,"[array([-168.16668618,  509.74422963,  971.78994958])]","[array([ 0.98573718,  1.37553267, -2.478207  ,  0.97787282,  0.72824069,
       -1.96285099])]"
34999,moveabsj,"[array([-173.36886273,  507.738657  ,  971.23311668])]","[array([ 0.99610638,  1.3754502 , -2.47751143,  0.97620977,  0.73476541,
       -1.96125269])]"
35999,moveabsj,"[array([-178.93911651,  501.04699865,  975.67750775])]","[array([ 1.00228303,  1.37216084, -2.48501651,  0.97880413,  0.72403394,
       -1.95663009])]"
36999,moveabsj,"[array([-184.78127774,  489.13501844,  985.06776915])]","[array([ 1.00384361,  1.36582428, -2.50147637,  0.98568685,  0.69483559,
       -1.94869143])]"
37999,moveabsj,"[array([-191.1121862 ,  471.67655572,  998.5642329 ])]","[array([ 1.00093163,  1.35688625, -2.52726215,  0.99588972,  0.64640899,
       -1.93767994])]"
38999,moveabsj,"[array([-198.15709722,  448.50993777, 1014.85710194])]","[array([ 0.99354997,  1.34496391, -2.56109839,  1.00818399,  0.5795372 ,
       -1.92476202])]"
39999,moveabsj,"[array([-206.66417954,  420.97523643, 1031.16973042])]","[array([ 0.9834299 ,  1.33105609, -2.6014164 ,  1.01956892,  0.49791807,
       -1.91186436])]"
40999,moveabsj,"[array([-216.75383906,  391.36230119, 1044.99555835])]","[array([ 0.97219244,  1.31540648, -2.64384839,  1.02848422,  0.41052188,
       -1.9014418 ])]"
41999,moveabsj,"[array([-228.12132264,  363.11607158, 1054.66888578])]","[array([ 0.96277637,  1.29933664, -2.68343739,  1.03421554,  0.32869144,
       -1.89521931])]"
42999,moveabsj,"[array([-239.53694774,  338.95471265, 1060.29014065])]","[array([ 0.9568262 ,  1.28426242, -2.71616845,  1.03763106,  0.26201729,
       -1.89307088])]"
43999,moveabsj,"[array([-249.76058986,  320.76465198, 1062.62294065])]","[array([ 0.95532001,  1.27212969, -2.74047385,  1.03850715,  0.21594066,
       -1.89310104])]"
44999,moveabsj,"[array([-257.61080128,  309.88629095, 1062.88424631])]","[array([ 0.95838812,  1.26375408, -2.75429879,  1.03756071,  0.19343541,
       -1.89446206])]"
45999,moveabsj,"[array([-262.10983984,  307.36937083, 1061.32165745])]","[array([ 0.96549345,  1.26107438, -2.75767484,  1.0326603 ,  0.19744653,
       -1.89373745])]"
46999,moveabsj,"[array([-262.91541042,  314.73654095, 1057.938591  ])]","[array([ 0.97716352,  1.26432729, -2.74816579,  1.02920463,  0.22861598,
       -1.89759427])]"
47999,moveabsj,"[array([-260.73570628,  331.04682092, 1052.45061507])]","[array([ 0.99208394,  1.27130941, -2.72553926,  1.02296174,  0.28732541,
       -1.90244434])]"
48999,moveabsj,"[array([-256.78459857,  355.47248966, 1042.43659751])]","[array([ 1.01006618,  1.28247492, -2.69287312,  1.01252344,  0.37155516,
       -1.91001394])]"
49999,moveabsj,"[array([-252.60747489,  453.1180905 ,  964.73480826])]","[array([ 1.10477877,  1.33702745, -2.53907764,  0.9313583 ,  0.77971323,
       -1.95140535])]"
