breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1355.05509548, -501.08321048, 1039.35422666])]","[array([ 0.05148643,  1.09424432,  0.99276991,  1.96872242, -1.54070811,
       -0.86438281])]"
499,movel_fit,"[array([1342.38004593, -497.81044518, 1034.32816716])]","[array([ 0.05462811,  1.08973345,  0.98032324,  1.96453885, -1.56880091,
       -0.89090916])]"
998,movel_fit,"[array([1329.90186706, -494.3548435 , 1028.94796506])]","[array([ 0.05677111,  1.08753319,  0.96582179,  1.96601097, -1.59916875,
       -0.91416648])]"
1497,movel_fit,"[array([1317.63434935, -490.71732337, 1023.21585361])]","[array([ 0.0585417 ,  1.08681794,  0.9519195 ,  1.96844793, -1.62960008,
       -0.93262749])]"
1996,movel_fit,"[array([1305.5911153 , -486.8996345 , 1017.13579228])]","[array([ 0.06026262,  1.08702256,  0.93958056,  1.96979501, -1.65912802,
       -0.9466198 ])]"
2495,movel_fit,"[array([1293.78515612, -482.90441385, 1010.71363178])]","[array([ 0.06207967,  1.08781103,  0.92896333,  1.96938006, -1.68744203,
       -0.95703473])]"
2994,movel_fit,"[array([1282.22841574, -478.73517673, 1003.95711898])]","[array([ 0.0640344 ,  1.08901819,  0.9198999 ,  1.96719305, -1.71454298,
       -0.96470698])]"
3493,movel_fit,"[array([1270.93144438, -474.39626182,  996.87578984])]","[array([ 0.06611675,  1.090583  ,  0.91214191,  1.96347367, -1.74054556,
       -0.97023966])]"
3992,movel_fit,"[array([1259.90313254, -469.89274487,  989.48078844])]","[array([ 0.06829984,  1.09249115,  0.90546277,  1.95849856, -1.76557903,
       -0.97404039])]"
4491,movel_fit,"[array([1249.15052798, -465.23033263,  981.78464057])]","[array([ 0.07055869,  1.09473458,  0.89967929,  1.95249363, -1.78974928,
       -0.97642128])]"
4990,movel_fit,"[array([1238.67873217, -460.41524571,  973.80100377])]","[array([ 0.07287714,  1.09728896,  0.89463747,  1.94561573, -1.8131337 ,
       -0.97768742])]"
5489,movel_fit,"[array([1228.49086862, -455.45409718,  965.54440997])]","[array([ 0.07524782,  1.10010627,  0.89019017,  1.93796638, -1.83578948,
       -0.97818535])]"
5988,movel_fit,"[array([1218.58811263, -450.35377216,  957.03001237])]","[array([ 0.07766888,  1.10311837,  0.88618142,  1.92961481, -1.85776417,
       -0.97830849])]"
6487,movel_fit,"[array([1208.96977121, -445.12131208,  948.27334514])]","[array([ 0.08014025,  1.10624714,  0.88244275,  1.92061837, -1.87910319,
       -0.97846997])]"
6986,movel_fit,"[array([1199.63340116, -439.76380685,  939.29010179])]","[array([ 0.08266064,  1.10941686,  0.8788007 ,  1.91103522, -1.89985284,
       -0.97905924])]"
7485,movel_fit,"[array([1190.57495438, -434.2882968 ,  930.09593601])]","[array([ 0.08522607,  1.1125656 ,  0.87509119,  1.90092913, -1.92005938,
       -0.98039859])]"
7984,movel_fit,"[array([1181.78894009, -428.7016861 ,  920.70628764])]","[array([ 0.08782966,  1.11565271,  0.87117468,  1.89036821, -1.93976629,
       -0.98271205])]"
8483,movel_fit,"[array([1173.26859522, -423.01066859,  911.13623496])]","[array([ 0.09046243,  1.11866168,  0.86694735,  1.87942064, -1.95901118,
       -0.98611315])]"
8982,movel_fit,"[array([1165.00605592, -417.22166665,  901.40037374])]","[array([ 0.09311454,  1.12159824,  0.86234549,  1.86814977, -1.97782374,
       -0.9906118 ])]"
9481,movel_fit,"[array([1156.99252432, -411.34078302,  891.51272274])]","[array([ 0.09577652,  1.12448506,  0.85734274,  1.8566102 , -1.99622523,
       -0.99613604])]"
9980,movel_fit,"[array([1149.21842653, -405.37376563,  881.48665467])]","[array([ 0.09844034,  1.12735464,  0.85194202,  1.8448456 , -2.01422921,
       -1.00256187])]"
10479,movel_fit,"[array([1141.67355908, -399.32598454,  871.33485117])]","[array([ 0.10110009,  1.13024218,  0.84616491,  1.83288798, -2.03184311,
       -1.00974396])]"
10978,movel_fit,"[array([1134.34722188, -393.20242021,  861.06927961])]","[array([ 0.10375232,  1.13317966,  0.84004108,  1.82075834, -2.04907004,
       -1.01754145])]"
11477,movel_fit,"[array([1127.228337  , -387.00766193,  850.70118961])]","[array([ 0.10639604,  1.13619207,  0.83359978,  1.80846814, -2.0659104 ,
       -1.02583539])]"
11976,movel_fit,"[array([1120.30555317, -380.7459148 ,  840.24112622])]","[array([ 0.10903256,  1.13929576,  0.82686451,  1.79602108, -2.08236309,
       -1.03453672])]"
12475,movel_fit,"[array([1113.56733604, -374.42101389,  829.69895698])]","[array([ 0.11166499,  1.14249877,  0.81985073,  1.78341525, -2.09842621,
       -1.04358605])]"
12974,movel_fit,"[array([1107.00204498, -368.03644367,  819.08390972])]","[array([ 0.11429788,  1.14580253,  0.81256625,  1.77064505, -2.11409747,
       -1.05294763])]"
13473,movel_fit,"[array([1100.59799696, -361.59536118,  808.40461796])]","[array([ 0.11693663,  1.14920416,  0.80501316,  1.757703  , -2.12937435,
       -1.06260077])]"
13972,movel_fit,"[array([1094.34351836, -355.10062127,  797.66917093])]","[array([ 0.11958713,  1.15269867,  0.79719025,  1.74458115, -2.14425419,
       -1.07253144])]"
14471,movel_fit,"[array([1088.22698541, -348.55480231,  786.8851657 ])]","[array([ 0.12225542,  1.15628061,  0.78909492,  1.73127209, -2.15873424,
       -1.08272632])]"
14970,movel_fit,"[array([1082.23685387, -341.96023144,  776.05975888])]","[array([ 0.12494756,  1.15994483,  0.78072418,  1.71776944, -2.1728117 ,
       -1.09317006])]"
15469,movel_fit,"[array([1076.36167887, -335.31900804,  765.19971636])]","[array([ 0.12766964,  1.16368629,  0.77207431,  1.70406784, -2.18648366,
       -1.10384584])]"
15968,movel_fit,"[array([1070.59012543, -328.63302509,  754.31145973])]","[array([ 0.13042799,  1.16749927,  0.76313965,  1.69016262, -2.19974696,
       -1.11473814])]"
16467,movel_fit,"[array([1064.91097066, -321.90398808,  743.40110889])]","[array([ 0.13322942,  1.17137619,  0.75391085,  1.67604911, -2.2125978 ,
       -1.12583631])]"
16966,movel_fit,"[array([1059.31309833, -315.1334314 ,  732.47452084])]","[array([ 0.13608153,  1.17530651,  0.74437324,  1.66172211, -2.22503131,
       -1.13713732])]"
17465,movel_fit,"[array([1053.78548711, -308.32273282,  721.53732512])]","[array([ 0.13899295,  1.17927623,  0.73450604,  1.64717547, -2.237041  ,
       -1.14864659])]"
17964,movel_fit,"[array([1048.31719347, -301.47312651,  710.59495708])]","[array([ 0.14197342,  1.18326812,  0.72428265,  1.63240224, -2.24861833,
       -1.16037608])]"
18463,movel_fit,"[array([1042.89733062, -294.58571538,  699.65269007])]","[array([ 0.1450337 ,  1.18726286,  0.7136723 ,  1.61739534, -2.2597527 ,
       -1.17233989])]"
18962,movel_fit,"[array([1037.51504484, -287.66148375,  688.71566814])]","[array([ 0.14818524,  1.19124098,  0.70264278,  1.60214894, -2.2704317 ,
       -1.18454809])]"
19461,movel_fit,"[array([1032.15949055, -280.70131099,  677.78894048])]","[array([ 0.15143967,  1.19518523,  0.69116374,  1.58666017, -2.28064201,
       -1.19700024])]"
19960,movel_fit,"[array([1026.81980544, -273.70598689,  666.8774989 ])]","[array([ 0.15480818,  1.19908295,  0.67920985,  1.57093106, -2.29037072,
       -1.20967995])]"
