average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
147.19731444766998,152.92825591077087,123.21981274554061,6.589604163482869,0.08783309322483111,0.36661872191828904,0.014158686748747465,0.06844680112086468,0.0018171352153901418,0.006478574012403597,0.00014175452725961868,0.0015886899025274502
