primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 646.87990002, -673.12541912,  573.31181398])]","[array([-1.01095775,  0.05554815, -0.11688273,  2.7811704 ,  1.42128943,
       -0.17706801])]"
movel_fit,"[array([ 640.57505129, -620.72059337,  554.05715975])]","[array([-1.01586357,  0.02936104, -0.1829754 ,  2.72509993,  1.44541205,
       -0.25144855])]"
movel_fit,"[array([ 638.53866572, -566.11976295,  540.80253182])]","[array([-1.00618585,  0.01115216, -0.2319343 ,  2.6807677 ,  1.47590909,
       -0.35211719])]"
movel_fit,"[array([ 640.28917158, -510.40537327,  533.1344306 ])]","[array([-0.99315991, -0.00668598, -0.27766509,  2.63314011,  1.50488983,
       -0.44733099])]"
movel_fit,"[array([ 645.58520482, -454.19187775,  530.84821071])]","[array([-0.97406672, -0.02659533, -0.32055388,  2.58591462,  1.52961067,
       -0.53576409])]"
movel_fit,"[array([ 653.67081156, -398.60724939,  533.41951474])]","[array([-0.94858336, -0.04974738, -0.36007565,  2.54069474,  1.5486776 ,
       -0.61616288])]"
movel_fit,"[array([ 663.59016546, -343.77132531,  539.42679612])]","[array([-0.9139854 , -0.07307438, -0.3920679 ,  2.50151413,  1.56341081,
       -0.69386606])]"
movel_fit,"[array([ 675.00852873, -289.65366767,  548.38788169])]","[array([-0.8690866 , -0.09307648, -0.41248258,  2.46959869,  1.57546281,
       -0.7723615 ])]"
movel_fit,"[array([ 687.42738251, -236.11889159,  559.81306623])]","[array([-0.8146896 , -0.10836754, -0.42068788,  2.44436578,  1.58521969,
       -0.851703  ])]"
movel_fit,"[array([ 700.1551188 , -183.03456848,  572.7276222 ])]","[array([-0.75203416, -0.11804064, -0.41735569,  2.42566092,  1.5927259 ,
       -0.930933  ])]"
movel_fit,"[array([ 712.84245704, -130.10048971,  586.54537126])]","[array([-0.68164865, -0.12185693, -0.40337413,  2.4134013 ,  1.59762349,
       -1.00945774])]"
movel_fit,"[array([725.00241858, -77.14902024, 600.73635512])]","[array([-0.60400728, -0.11910645, -0.37854154,  2.40855537,  1.60056784,
       -1.0871343 ])]"
movel_fit,"[array([736.15561569, -23.93331633, 614.71624005])]","[array([-0.51842291, -0.1074193 , -0.34115191,  2.41312333,  1.60337538,
       -1.16523852])]"
movel_fit,"[array([745.90956135,  29.69422182, 627.94251133])]","[array([-0.4246681 , -0.08446097, -0.28898446,  2.4291481 ,  1.60878567,
       -1.24458796])]"
movel_fit,"[array([753.44423651,  84.08567147, 639.59503458])]","[array([-0.32223579, -0.05105637, -0.22322401,  2.45817069,  1.61771163,
       -1.32472808])]"
movel_fit,"[array([758.13714826, 139.34323508, 648.94662205])]","[array([-0.21003754, -0.0060474 , -0.14302751,  2.50235427,  1.63277173,
       -1.40628831])]"
movel_fit,"[array([759.26760786, 195.30287752, 655.03983129])]","[array([-0.08739232,  0.05382774, -0.04676512,  2.56311184,  1.65890193,
       -1.49028728])]"
movel_fit,"[array([755.67825567, 251.28521756, 656.57781689])]","[array([ 0.04410395,  0.12886085,  0.06224834,  2.63893531,  1.69939882,
       -1.57522245])]"
movel_fit,"[array([747.27827004, 306.75592424, 653.20908249])]","[array([ 0.18029312,  0.21998178,  0.18085865,  2.72383773,  1.75666472,
       -1.65974869])]"
movel_fit,"[array([733.25277199, 360.2346871 , 643.88400155])]","[array([ 0.31276064,  0.32665421,  0.30197034,  2.80745328,  1.83079066,
       -1.74249741])]"
movel_fit,"[array([714.59234643, 411.26095407, 629.37315608])]","[array([ 0.43245152,  0.45250374,  0.42808514,  2.87695777,  1.92297049,
       -1.826983  ])]"
movel_fit,"[array([691.24004792, 458.31546571, 609.48247751])]","[array([ 0.53167159,  0.59468189,  0.55547064,  2.92204317,  2.02850107,
       -1.91697906])]"
movel_fit,"[array([664.85248337, 502.14785811, 585.89085448])]","[array([ 0.6093795 ,  0.74596767,  0.68287615,  2.93831529,  2.13788718,
       -2.01599597])]"
movel_fit,"[array([635.78245575, 541.91333794, 558.89361764])]","[array([ 0.66654118,  0.9003298 ,  0.80489024,  2.9235367 ,  2.24448914,
       -2.12903039])]"
movel_fit,"[array([604.80617605, 578.23571116, 529.38204453])]","[array([ 0.70700283,  1.04834507,  0.91194827,  2.87783416,  2.3380835 ,
       -2.25876992])]"
movel_fit,"[array([572.46822561, 611.70555533, 497.94741799])]","[array([ 0.73589354,  1.17283628,  0.98126067,  2.80882205,  2.40217428,
       -2.39435137])]"
movel_fit,"[array([543.58428151, 641.09480455, 469.83927334])]","[array([ 0.76704585,  1.1484227 ,  0.90036302,  2.79777901,  2.33268179,
       -2.40432783])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
