breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1026.39179954,  -46.43478054, 2386.02852314])]","[array([-2.53738553,  0.12583923, -2.87109505, -1.78250328, -1.18237249,
        1.89753896])]"
1665,movel,"[array([1059.37793507,  -21.85877319, 2343.45688685])]","[array([-2.5331214 ,  0.10768015, -2.88252299, -1.77015744, -1.18075413,
        1.89938272])]"
3332,movel,"[array([1091.96715455,    4.63252697, 2299.17989532])]","[array([-2.52674714,  0.08874913, -2.89258384, -1.75532749, -1.17921033,
        1.90261714])]"
4999,movel,"[array([1124.31961744,   34.41292573, 2255.1127642 ])]","[array([-2.51897143,  0.06889042, -2.90172564, -1.74173233, -1.17515386,
        1.90498121])]"
6665,movel,"[array([1156.35922862,   66.33473478, 2211.95995418])]","[array([-2.51095462,  0.0477074 , -2.9092819 , -1.73015624, -1.16890233,
        1.90660047])]"
8332,movel,"[array([1188.21422985,   99.37828918, 2170.59241543])]","[array([-2.50379803,  0.02490865, -2.91472099, -1.72163934, -1.16043313,
        1.90730955])]"
9999,movel,"[array([1219.73965214,  132.65717432, 2131.48869723])]","[array([-2.49790051e+00,  7.02925996e-04, -2.91777883e+00, -1.71618577e+00,
       -1.15009589e+00,  1.90724935e+00])]"
11665,movel,"[array([1250.48538384,  165.79038688, 2094.4681564 ])]","[array([-2.49283588, -0.02427237, -2.91866724, -1.71279658, -1.13853735,
        1.90680312])]"
13332,movel,"[array([1280.08365387,  198.74291996, 2059.14535043])]","[array([-2.48809569, -0.04947092, -2.91779795, -1.71060486, -1.12624987,
        1.90622662])]"
14999,movel,"[array([1308.27722224,  231.44155579, 2025.31036693])]","[array([-2.48342165, -0.07451134, -2.91554472, -1.70918132, -1.1135551 ,
        1.90561732])]"
16665,movel,"[array([1334.89497332,  263.80064666, 1992.76637177])]","[array([-2.47866352, -0.0991329 , -2.91224364, -1.7082399 , -1.10072466,
        1.90504422])]"
18332,movel,"[array([1359.86825009,  295.76481848, 1961.2804624 ])]","[array([-2.47373292, -0.12320178, -2.90817462, -1.70757216, -1.08798431,
        1.90457339])]"
19999,movel,"[array([1383.14558796,  327.16508348, 1930.76005845])]","[array([-2.46863907, -0.14661353, -2.90354621, -1.70708362, -1.07554578,
        1.90425672])]"
21665,movel,"[array([1404.65729381,  357.83095725, 1901.05782509])]","[array([-2.4633494 , -0.16926995, -2.89856998, -1.70659746, -1.0636786 ,
        1.90420404])]"
23332,movel,"[array([1424.2655806 ,  387.67198793, 1871.79528395])]","[array([-2.45768728, -0.19107382, -2.89352663, -1.705704  , -1.0527806 ,
        1.90464903])]"
24999,movel,"[array([1441.77861571,  416.46118066, 1842.67940994])]","[array([-2.45151519, -0.211901  , -2.88868612, -1.70400407, -1.04332283,
        1.9058603 ])]"
26665,movel,"[array([1457.14176182,  443.80084768, 1813.74532973])]","[array([-2.44491417, -0.23169666, -2.88415889, -1.70142471, -1.03566278,
        1.90800215])]"
28332,movel,"[array([1470.38429923,  469.24769289, 1785.1620212 ])]","[array([-2.43803741, -0.25044669, -2.87997537, -1.69803496, -1.03011687,
        1.91120152])]"
29999,movel,"[array([1481.35550636,  492.30957995, 1756.95524632])]","[array([-2.4308846 , -0.26801361, -2.87630427, -1.69363752, -1.02722658,
        1.91572195])]"
31665,movel,"[array([1489.81261689,  512.45993524, 1729.0342072 ])]","[array([-2.42338413, -0.28420886, -2.87340334, -1.68788943, -1.02765522,
        1.92189502])]"
33332,movel,"[array([1495.70302497,  529.18928434, 1701.4797624 ])]","[array([-2.41564202, -0.29893358, -2.871427  , -1.68076243, -1.03180065,
        1.92984791])]"
34999,movel,"[array([1499.12504506,  542.13136965, 1674.38514486])]","[array([-2.40786452, -0.3121441 , -2.87050811, -1.67240873, -1.03972288,
        1.93947821])]"
36665,movel,"[array([1500.12729033,  551.22690893, 1647.2787169 ])]","[array([-2.40008262, -0.32385636, -2.87092846, -1.66262195, -1.05138464,
        1.95070426])]"
38332,movel,"[array([1498.66086647,  556.6561006 , 1619.06541466])]","[array([-2.39214408, -0.33418482, -2.87307529, -1.65073908, -1.06676598,
        1.96357286])]"
39999,movel,"[array([1494.48237431,  558.57716054, 1588.24115641])]","[array([-2.38377944, -0.34326587, -2.87739577, -1.63563693, -1.08602273,
        1.97833306])]"
41665,movel,"[array([1487.57043809,  557.20942315, 1553.42660944])]","[array([-2.37495135, -0.35144103, -2.88411321, -1.61650258, -1.10892995,
        1.99503172])]"
43332,movel,"[array([1478.88186773,  553.355255  , 1514.26990867])]","[array([-2.36625303, -0.35952397, -2.8928065 , -1.59414819, -1.13376543,
        2.01276566])]"
44999,movel,"[array([1469.01043057,  547.4940601 , 1470.10809648])]","[array([-2.35809897, -0.36820019, -2.90323894, -1.56881693, -1.15934466,
        2.03103261])]"
46665,movel,"[array([1458.73812568,  540.04860743, 1420.30055855])]","[array([-2.35106539, -0.3782508 , -2.91510186, -1.54085466, -1.18419864,
        2.04923598])]"
48332,movel,"[array([1449.46159882,  531.84599462, 1365.68893658])]","[array([-2.34597599, -0.39045906, -2.92753506, -1.5118647 , -1.20597427,
        2.06621741])]"
49999,movel,"[array([1443.71312135,  525.39569052, 1309.33117148])]","[array([-2.34353326, -0.40552579, -2.93876439, -1.48530325, -1.22058003,
        2.07982434])]"
