breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 159.02061614, -116.08547865,  275.43686784])]","[array([-1.02586102,  0.34548604, -2.6981582 , -1.59227455, -1.02454292,
       -3.18240024])]"
1665,movel,"[array([ 155.81408888, -127.57748778,  277.9579964 ])]","[array([-1.0284313 ,  0.33743464, -2.7051387 , -1.58708106, -1.0329172 ,
       -3.18668923])]"
3332,movel,"[array([ 153.04615199, -140.15184047,  281.2385195 ])]","[array([-1.02639405,  0.32604232, -2.71521906, -1.57659528, -1.04049753,
       -3.1905194 ])]"
4999,movel,"[array([ 152.0594018 , -153.21159969,  285.6802601 ])]","[array([-1.02503105,  0.31420299, -2.72589678, -1.56766957, -1.04731281,
       -3.19556628])]"
6665,movel,"[array([ 152.89386819, -165.94020744,  291.11466813])]","[array([-1.02337544,  0.30178219, -2.73704824, -1.55977762, -1.05276624,
       -3.20123714])]"
8332,movel,"[array([ 155.61893147, -177.45668624,  297.27601241])]","[array([-1.02121797,  0.28909158, -2.74814084, -1.55331863, -1.05639085,
       -3.20710301])]"
9999,movel,"[array([ 160.10916819, -187.22232121,  303.8849114 ])]","[array([-1.01786192,  0.27610376, -2.7590192 , -1.54780369, -1.05792956,
       -3.2126787 ])]"
11665,movel,"[array([ 166.12130883, -195.20906175,  310.815352  ])]","[array([-1.01245936,  0.26247818, -2.76994739, -1.54210442, -1.0574364 ,
       -3.21763681])]"
13332,movel,"[array([ 173.43257416, -201.48121061,  318.00641179])]","[array([-1.00463584,  0.24802079, -2.78109466, -1.53554254, -1.05508771,
       -3.22184001])]"
14999,movel,"[array([ 181.82509655, -205.96332269,  325.32924079])]","[array([-0.99438878,  0.23278995, -2.79237913, -1.52795907, -1.05103652,
       -3.22519385])]"
16665,movel,"[array([ 191.0781496 , -208.53663076,  332.61319577])]","[array([-0.98178027,  0.21690448, -2.80365668, -1.5193056 , -1.0453968 ,
       -3.2276077 ])]"
18332,movel,"[array([ 200.98634721, -209.05042832,  339.65617745])]","[array([-0.96683822,  0.20048363, -2.81477028, -1.5095439 , -1.03821754,
       -3.22898205])]"
19999,movel,"[array([ 211.31938793, -207.27794541,  346.16717526])]","[array([-0.94959703,  0.18373416, -2.82546957, -1.49870706, -1.02948326,
       -3.2291775 ])]"
21665,movel,"[array([ 221.8386747 , -203.0089247 ,  351.83421774])]","[array([-0.92999065,  0.16682801, -2.83554782, -1.48671072, -1.01912461,
       -3.22804461])]"
23332,movel,"[array([ 232.32284979, -196.09928872,  356.39520459])]","[array([-0.90775966,  0.14978822, -2.84496157, -1.47320585, -1.0070076 ,
       -3.22544675])]"
24999,movel,"[array([ 242.49233166, -186.34302107,  359.5128078 ])]","[array([-0.88262044,  0.13270076, -2.85360408, -1.45786641, -0.99292298,
       -3.22121153])]"
26665,movel,"[array([ 251.95002803, -173.30056622,  360.62673882])]","[array([-0.85435916,  0.11591078, -2.86104723, -1.44069095, -0.97652099,
       -3.21506586])]"
28332,movel,"[array([ 260.13987497, -156.37504322,  359.02018631])]","[array([-0.82272569,  0.09992116, -2.86665177, -1.42182803, -0.95731131,
       -3.20666095])]"
29999,movel,"[array([ 266.27149636, -135.11544668,  354.02917532])]","[array([-0.78741836,  0.08519131, -2.86986609, -1.40126016, -0.9348046 ,
       -3.1956733 ])]"
31665,movel,"[array([ 269.27289258, -109.26648003,  345.10889788])]","[array([-0.7481855 ,  0.07215067, -2.87019668, -1.37893355, -0.9085436 ,
       -3.18183346])]"
33332,movel,"[array([267.79954236, -78.73908381, 331.90643934])]","[array([-0.70512357,  0.06139075, -2.86698411, -1.35524283, -0.87815563,
       -3.16502044])]"
34999,movel,"[array([260.42645035, -44.10360624, 314.67302539])]","[array([-0.65893874,  0.05341923, -2.85977779, -1.33091776, -0.84370507,
       -3.14547511])]"
36665,movel,"[array([245.96395377,  -7.03065901, 294.39486004])]","[array([-0.61066484,  0.04812837, -2.84890516, -1.30625178, -0.80586855,
       -3.12367227])]"
38332,movel,"[array([223.67437187,  29.80857054, 272.33158601])]","[array([-0.56133533,  0.04480551, -2.83537148, -1.28081789, -0.76578623,
       -3.09995488])]"
39999,movel,"[array([193.3046947 ,  62.95662652, 249.47370904])]","[array([-0.51182221,  0.04245917, -2.82048437, -1.25350958, -0.72488289,
       -3.07421257])]"
41665,movel,"[array([155.33829926,  89.10561589, 226.5076025 ])]","[array([-0.46293512,  0.04035185, -2.80521116, -1.22348481, -0.68444408,
       -3.04615371])]"
43332,movel,"[array([111.63395847, 106.63710879, 204.43095209])]","[array([-0.41583897,  0.03834082, -2.78981378, -1.19158826, -0.64527777,
       -3.01630403])]"
44999,movel,"[array([ 63.751282  , 114.47846147, 183.81975297])]","[array([-0.37101241,  0.03632557, -2.77440154, -1.15798677, -0.60778102,
       -2.98464166])]"
46665,movel,"[array([ 13.33463856, 112.17730968, 165.25374598])]","[array([-0.3288109 ,  0.0342575 , -2.75898081, -1.12288919, -0.572142  ,
       -2.95118325])]"
48332,movel,"[array([-37.49546706, 101.36547437, 149.63157908])]","[array([-0.28972201,  0.0323857 , -2.74326738, -1.08771606, -0.53806836,
       -2.91696314])]"
49999,movel,"[array([-84.98066594,  86.10388101, 138.02268428])]","[array([-0.25547492,  0.03072947, -2.72753685, -1.05568547, -0.50599784,
       -2.88485585])]"
