breakpoints,primitives,points,q_bp
0,movej_fit,"[array([303.32384592, -18.84922355, 777.22557503])]","[array([-0.68059725, -0.75406115, -0.29898347, -0.1956169 , -1.93275542,
       -1.25652072])]"
6516,movec_fit,"[array([363.87417036, -47.34897815, 779.49705494]), array([425.24055766, -73.89527243, 783.12998656])]","[array([-0.55852038, -0.70285658, -0.27885399, -0.1456037 , -1.82355244,
       -1.24107039]), array([-0.46921483, -0.65154896, -0.25872582, -0.09770431, -1.72205435,
       -1.19977801])]"
7826,movel_fit,"[array([450.15158306, -83.98603545, 784.77563485])]","[array([-0.37092807, -0.6388177 , -0.24959276, -0.02648488, -1.67010745,
       -1.18057624])]"
11965,movec_fit,"[array([489.79281809, -99.17578961, 787.64144478]), array([ 529.68747634, -113.62858927,  790.49681883])]","[array([-0.2758578 , -0.60290585, -0.2339517 ,  0.05107659, -1.61002878,
       -1.14405988]), array([-0.19756468, -0.57069873, -0.22450341,  0.12436479, -1.55092779,
       -1.09678487])]"
14829,movec_fit,"[array([ 557.44833207, -123.30641192,  792.31905153]), array([ 585.18923832, -132.95775506,  793.90631094])]","[array([-0.13788842, -0.53374399, -0.20903112,  0.18641476, -1.52540507,
       -1.06961858]), array([-0.08679108, -0.49913265, -0.19690138,  0.24527807, -1.49965158,
       -1.03694163])]"
16351,movel_fit,"[array([ 614.61329118, -143.49314037,  795.36842716])]","[array([-0.06470511, -0.45606731, -0.17698296,  0.28051195, -1.47851695,
       -1.01227922])]"
19076,movec_fit,"[array([ 640.75225301, -153.52037667,  796.39714818]), array([ 666.55495081, -164.34667371,  797.23976756])]","[array([-0.05365969, -0.41617625, -0.15677458,  0.30582043, -1.46178085,
       -0.99462175]), array([-0.04555063, -0.37706971, -0.13638916,  0.33016399, -1.44509852,
       -0.97478194])]"
22135,movec_fit,"[array([ 694.80953365, -178.10638521,  797.95153801]), array([ 722.08161403, -193.69249923,  798.36819236])]","[array([-0.07521848, -0.33050674, -0.1031179 ,  0.31596299, -1.42902326,
       -0.97410465]), array([-0.10512234, -0.28426736, -0.06843705,  0.30154308, -1.4148391 ,
       -0.97215194])]"
22870,movel_fit,"[array([ 734.75996135, -201.91095196,  798.35931141])]","[array([-0.14421594, -0.2616566 , -0.04710407,  0.26382326, -1.40867964,
       -0.98226308])]"
23630,movel_fit,"[array([ 747.54810905, -210.88412873,  798.24188708])]","[array([-0.17505217, -0.23718135, -0.02550257,  0.23584627, -1.4045602 ,
       -0.98716485])]"
24428,movel_fit,"[array([ 760.65279734, -220.74297185,  797.84617462])]","[array([-2.23011920e-01, -2.10263640e-01, -4.50091323e-04,  1.85277440e-01,
       -1.40253102e+00, -9.98313254e-01])]"
25254,movel_fit,"[array([ 773.89480216, -231.34657267,  797.1128105 ])]","[array([-0.277298  , -0.17987675,  0.02681632,  0.12475967, -1.40450178,
       -1.00911033])]"
26110,movel_fit,"[array([ 787.34218661, -242.62839095,  795.89975467])]","[array([-0.34410192, -0.14524146,  0.05547243,  0.0451034 , -1.4118784 ,
       -1.02142486])]"
26970,movel_fit,"[array([ 800.65770569, -254.12513871,  794.14548501])]","[array([-0.41756687, -0.1062416 ,  0.0832079 , -0.04745977, -1.42583207,
       -1.03169994])]"
27823,movel_fit,"[array([ 813.77648999, -265.52732918,  791.8254988 ])]","[array([-0.49434462, -0.06348364,  0.10699155, -0.1495809 , -1.44585622,
       -1.03922794])]"
28667,movel_fit,"[array([ 826.76914302, -276.66161466,  788.96206497])]","[array([-0.56851029, -0.01758015,  0.12517766, -0.25395198, -1.47035231,
       -1.04294359])]"
29520,movel_fit,"[array([ 840.01127072, -287.63302398,  785.55648312])]","[array([-0.63661135,  0.03112789,  0.13737289, -0.35627798, -1.49722721,
       -1.04314004])]"
30388,movel_fit,"[array([ 853.69896884, -298.40035684,  781.69815183])]","[array([-0.69464778,  0.0814554 ,  0.14489017, -0.45082637, -1.52388776,
       -1.03982821])]"
31238,movel_fit,"[array([ 867.41116404, -308.48978212,  777.75358852])]","[array([-0.73875272,  0.12953881,  0.15003199, -0.53022383, -1.54674423,
       -1.03358368])]"
32010,movel_fit,"[array([ 880.19541042, -317.23233298,  774.29279962])]","[array([-0.76799879,  0.17055258,  0.15525022, -0.58944898, -1.56308931,
       -1.02569781])]"
32687,movel_fit,"[array([ 891.70357971, -324.57475408,  771.58689447])]","[array([-0.7860654 ,  0.20345998,  0.16168996, -0.63125921, -1.57323771,
       -1.01736925])]"
33286,movel_fit,"[array([ 902.13323555, -330.82061589,  769.62658196])]","[array([-0.79678929,  0.22964312,  0.16967844, -0.66041975, -1.57861755,
       -1.00901312])]"
33831,movel_fit,"[array([ 911.82207227, -336.29424857,  768.33304531])]","[array([-0.80264923,  0.25068708,  0.17924581, -0.68053555, -1.58034892,
       -1.00067629])]"
34340,movel_fit,"[array([ 921.03131717, -341.21554818,  767.64731825])]","[array([-0.80497229,  0.26768457,  0.19041889, -0.69365683, -1.57908256,
       -0.99226677])]"
34825,movel_fit,"[array([ 929.92515   , -345.7142762 ,  767.53325786])]","[array([-0.80444513,  0.28129328,  0.20319596, -0.70085263, -1.57516629,
       -0.98368031])]"
35300,movel_fit,"[array([ 938.7157799 , -349.91647511,  767.96902268])]","[array([-0.80135144,  0.2920585 ,  0.2177566 , -0.70262922, -1.5687049 ,
       -0.97468001])]"
35775,movel_fit,"[array([ 947.58009894, -353.90217523,  768.95911479])]","[array([-0.79562296,  0.3002587 ,  0.23435818, -0.69885972, -1.55958154,
       -0.96497339])]"
36260,movel_fit,"[array([ 956.65925421, -357.7110797 ,  770.51900779])]","[array([-0.78691529,  0.30599625,  0.25328455, -0.68890372, -1.54754382,
       -0.95420026])]"
36760,movel_fit,"[array([ 966.03796129, -361.33812064,  772.65386311])]","[array([-0.77466376,  0.30926881,  0.27472966, -0.67171471, -1.53230827,
       -0.94193623])]"
37292,movel_fit,"[array([ 976.02475705, -364.8373707 ,  775.41425341])]","[array([-0.75764397,  0.31010301,  0.29938052, -0.64521484, -1.51312798,
       -0.92725169])]"
37868,movel_fit,"[array([ 986.85615421, -368.18365096,  778.83537695])]","[array([-0.73405698,  0.30841909,  0.32772279, -0.60631123, -1.48921542,
       -0.90889995])]"
38486,movel_fit,"[array([ 998.52389231, -371.24503707,  782.81799736])]","[array([-0.70219622,  0.30447528,  0.35925441, -0.55222299, -1.46058305,
       -0.88558641])]"
39128,movel_fit,"[array([1010.74195463, -373.84589915,  787.07891026])]","[array([-0.66159039,  0.29934812,  0.39214162, -0.48262601, -1.42878504,
       -0.85642317])]"
39770,movel_fit,"[array([1023.09886094, -375.8831646 ,  791.24679794])]","[array([-0.6139577 ,  0.29488637,  0.42392613, -0.40115546, -1.39678112,
       -0.8213939 ])]"
40405,movel_fit,"[array([1035.48037199, -377.40719099,  795.0928306 ])]","[array([-0.56194872,  0.29290524,  0.45330079, -0.3128611 , -1.36718579,
       -0.78070434])]"
41040,movel_fit,"[array([1048.02350098, -378.54187257,  798.52343161])]","[array([-0.50828947,  0.29490406,  0.48051364, -0.22258082, -1.34187982,
       -0.73454564])]"
41682,movel_fit,"[array([1060.85529535, -379.4391007 ,  801.47416736])]","[array([-0.45617266,  0.30211159,  0.50686722, -0.13570118, -1.32246357,
       -0.68384572])]"
42328,movel_fit,"[array([1073.89050562, -380.2902489 ,  803.87366024])]","[array([-0.40932917,  0.31510827,  0.53402126, -0.05836153, -1.3100774 ,
       -0.63116461])]"
42938,movel_fit,"[array([1086.26832449, -381.28613087,  805.61658723])]","[array([-0.37247489,  0.3325495 ,  0.56200073,  0.00184094, -1.30490343,
       -0.58251906])]"
43486,movel_fit,"[array([1097.39857614, -382.57073905,  806.79587872])]","[array([-0.34634567,  0.35176584,  0.58967251,  0.04405744, -1.30467916,
       -0.54163596])]"
43971,movel_fit,"[array([1107.20389864, -384.19781823,  807.57919148])]","[array([-0.32908042,  0.37106464,  0.61648517,  0.07160453, -1.30726982,
       -0.50876277])]"
44406,movel_fit,"[array([1115.90774751, -386.18523516,  808.11064388])]","[array([-0.31846992,  0.38979884,  0.64240467,  0.08822519, -1.31128781,
       -0.48255411])]"
44809,movel_fit,"[array([1123.83394766, -388.56842112,  808.48408244])]","[array([-0.31292022,  0.40805724,  0.66790771,  0.09654532, -1.3160907 ,
       -0.46144405])]"
45191,movel_fit,"[array([1131.16485475, -391.3741267 ,  808.74872212])]","[array([-0.31161333,  0.42589772,  0.69319528,  0.09787537, -1.32132344,
       -0.44454537])]"
45563,movel_fit,"[array([1138.07085815, -394.64438954,  808.93057653])]","[array([-0.31412596,  0.44351317,  0.71854226,  0.09283636, -1.32682382,
       -0.4311958 ])]"
45934,movel_fit,"[array([1144.6859433 , -398.43667329,  809.03599333])]","[array([-0.32040539,  0.46111251,  0.74416466,  0.08139944, -1.3325172 ,
       -0.42105438])]"
46309,movel_fit,"[array([1151.05973907, -402.77660357,  809.05438614])]","[array([-0.330574  ,  0.47873419,  0.76993004,  0.06320841, -1.33830907,
       -0.41409409])]"
