primitives,points,q_bp
movej_fit,"[array([ 705.88930854, -606.70289815,  591.66558395])]","[array([-0.81564505,  0.64596003,  0.6597113 , -0.28172114, -2.05051211,
        2.28464523])]"
movel_fit,"[array([ 704.90026286, -556.71271662,  591.60609173])]","[array([-0.78547033,  0.55296126,  0.51760495, -0.2893896 , -1.99489499,
        2.26783803])]"
movel_fit,"[array([ 703.92726997, -506.71466853,  591.5440529 ])]","[array([-0.75302725,  0.47416347,  0.40288938, -0.2994864 , -1.95157166,
        2.24562552])]"
movel_fit,"[array([ 703.14967001, -465.65537632,  591.49265497])]","[array([-0.72465814,  0.41627128,  0.32202075, -0.30694032, -1.92408392,
        2.24981778])]"
movel_fit,"[array([ 701.39065127, -424.5957931 ,  591.55358618])]","[array([-0.70195708,  0.34679251,  0.23125734, -0.32226981, -1.88634041,
        2.26559331])]"
movel_fit,"[array([ 698.6850551 , -383.59508496,  591.64338837])]","[array([-0.68483658,  0.2660833 ,  0.13210577, -0.34487801, -1.83967873,
        2.29295126])]"
movel_fit,"[array([ 695.06076611, -342.65994265,  591.6305562 ])]","[array([-0.67331135,  0.17453032,  0.0255124 , -0.37460757, -1.78565011,
        2.33115475])]"
movel_fit,"[array([ 690.60394023, -301.81866983,  591.35352975])]","[array([-0.66701562,  0.07367919, -0.08671664, -0.41127881, -1.72687552,
        2.37759037])]"
movel_fit,"[array([ 685.51226698, -261.05596593,  590.66047402])]","[array([-0.6646863 , -0.03340316, -0.20140659, -0.45430153, -1.66703549,
        2.42642612])]"
movel_fit,"[array([ 680.14407994, -220.32898967,  589.49233977])]","[array([-0.66380216, -0.14221696, -0.3139037 , -0.5022932 , -1.61013837,
        2.46756626])]"
movel_fit,"[array([ 675.08007163, -179.5790759 ,  587.98964088])]","[array([-0.66046422, -0.24751593, -0.41863155, -0.55293166, -1.55902053,
        2.48656089])]"
movel_fit,"[array([ 671.1437325 , -138.69545787,  586.56581262])]","[array([-0.64916184, -0.34390983, -0.50961573, -0.60262194, -1.5138652 ,
        2.46595074])]"
movel_fit,"[array([669.38008477, -97.66284846, 585.87518531])]","[array([-0.62143208, -0.42412907, -0.57873081, -0.64410515, -1.47206693,
        2.38797154])]"
movel_fit,"[array([670.85309637, -56.60863435, 586.49614803])]","[array([-0.56466487, -0.47425281, -0.61234392, -0.66262677, -1.43099878,
        2.24005407])]"
movel_fit,"[array([676.21391555, -15.90172506, 588.34319492])]","[array([-0.46856374, -0.46787522, -0.59015846, -0.6387685 , -1.39872633,
        2.02458172])]"
movel_fit,"[array([685.2644089 ,  24.12519473, 590.26290377])]","[array([-0.34360731, -0.37409268, -0.49466803, -0.57140547, -1.40684224,
        1.76879371])]"
movel_fit,"[array([696.88162638,  63.55354539, 590.39058579])]","[array([-0.22428544, -0.18842136, -0.33053222, -0.4982223 , -1.48906039,
        1.52332564])]"
movel_fit,"[array([709.18431896, 102.6258465 , 587.386623  ])]","[array([-0.13721314,  0.04062838, -0.14109359, -0.46288344, -1.62745838,
        1.33969514])]"
movel_fit,"[array([719.85299081, 141.93349181, 581.81275772])]","[array([-0.08118103,  0.24647696,  0.01852076, -0.47404649, -1.76856341,
        1.25916082])]"
movel_fit,"[array([726.22434315, 182.24313627, 576.87701286])]","[array([-0.04200251,  0.3979862 ,  0.12670279, -0.51703956, -1.88752007,
        1.32078017])]"
movel_fit,"[array([725.43444567, 223.30853621, 577.14120148])]","[array([-1.69085004e-03,  4.72075397e-01,  1.80129860e-01, -5.56054744e-01,
       -1.96685417e+00,  1.50949387e+00])]"
movel_fit,"[array([716.50345667, 263.01200077, 582.94193151])]","[array([ 0.04605742,  0.40994178,  0.1443771 , -0.55272599, -1.93831739,
        1.71079388])]"
movel_fit,"[array([701.40998581, 300.8056347 , 588.77579547])]","[array([ 0.10072157,  0.18141387, -0.02452848, -0.51886692, -1.75441832,
        1.85441905])]"
movel_fit,"[array([683.77224837, 337.90684044, 589.64272806])]","[array([ 0.17628561, -0.13729144, -0.28493753, -0.48784913, -1.47055009,
        1.90715774])]"
movel_fit,"[array([668.98128978, 376.1128827 , 585.99901819])]","[array([ 0.27488224, -0.42058109, -0.5317598 , -0.47128602, -1.17798118,
        1.77310133])]"
movel_fit,"[array([665.05836228, 417.00724293, 584.47251862])]","[array([ 0.40794122, -0.59569091, -0.69158266, -0.39955849, -0.90294926,
        1.31448318])]"
movel_fit,"[array([676.28575559, 456.39626897, 588.22913589])]","[array([ 0.48612998, -0.49312211, -0.60388323, -0.29346377, -0.87397126,
        0.84093902])]"
movel_fit,"[array([695.37126974, 492.76850496, 588.78171804])]","[array([ 0.4179801 , -0.1488391 , -0.29029714, -0.38934007, -1.15047501,
        0.72485503])]"
movel_fit,"[array([718.10212297, 537.29892667, 589.62830914])]","[array([ 0.35076919,  0.23685967,  0.06446808, -0.51062906, -1.46989065,
        0.54318928])]"
movel_fit,"[array([740.83096256, 581.82620041, 590.47786447])]","[array([ 0.30150554,  0.58936866,  0.36945767, -0.66781822, -1.74791442,
        0.31609452])]"
