breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 647.22400859, -672.87849026,  573.76316765])]","[array([-1.00971447,  0.05765019, -0.11346878,  2.78253314,  1.42398033,
       -0.17889267])]"
1666,movel_fit,"[array([ 641.80828127, -629.33618035,  557.50609118])]","[array([-1.01625682,  0.03322455, -0.17253517,  2.73244483,  1.44158574,
       -0.23579823])]"
3332,movel_fit,"[array([ 639.18411515, -584.28586533,  545.13730641])]","[array([-1.00904297,  0.01738304, -0.21484367,  2.69618603,  1.46644175,
       -0.32014309])]"
4998,movel_fit,"[array([ 639.31089762, -538.24839786,  536.76680313])]","[array([-1.00019785e+00,  2.32169214e-03, -2.54643812e-01,  2.65654538e+00,
        1.49106297e+00, -4.00707154e-01])]"
6664,movel_fit,"[array([ 641.9862778, -491.7478324,  532.2742315])]","[array([-0.98732745, -0.0127672 , -0.29135569,  2.61710715,  1.51405327,
       -0.47826098])]"
8330,movel_fit,"[array([ 646.88865773, -445.21783284,  531.34266173])]","[array([-0.97053167, -0.03000415, -0.32666807,  2.57803076,  1.53340078,
       -0.54974833])]"
9996,movel_fit,"[array([ 653.63677003, -398.95879555,  533.53408458])]","[array([-0.94882395, -0.04952743, -0.35962444,  2.54082648,  1.54875736,
       -0.61613734])]"
11662,movel_fit,"[array([ 661.83988978, -353.13576752,  538.36430935])]","[array([-0.92053156, -0.06909735, -0.38689056,  2.5077508 ,  1.56130734,
       -0.68107733])]"
13328,movel_fit,"[array([ 671.12846097, -307.79998632,  545.3553444 ])]","[array([-0.88508494, -0.08668103, -0.40633052,  2.47967339,  1.57192466,
       -0.74647539])]"
14994,movel_fit,"[array([ 681.16574438, -262.92031719,  554.06162523])]","[array([-0.84289266, -0.10129804, -0.41754505,  2.45637976,  1.58079236,
       -0.81237042])]"
16660,movel_fit,"[array([ 691.64657885, -218.41386562,  564.07676039])]","[array([-0.79451937, -0.1123077 , -0.42061224,  2.43762111,  1.58796363,
       -0.87847205])]"
18326,movel_fit,"[array([ 702.2899065 , -174.16806902,  575.02939284])]","[array([-0.74049219, -0.11925913, -0.41575498,  2.42333397,  1.59349695,
       -0.94444601])]"
19992,movel_fit,"[array([ 712.82906924, -130.05224868,  586.57377774])]","[array([-0.68128994, -0.12205296, -0.40340808,  2.41361597,  1.59736943,
       -1.00982624])]"
21658,movel_fit,"[array([723.0008001 , -85.92339915, 598.37720904])]","[array([-0.61704438, -0.12028164, -0.38352592,  2.40904737,  1.59988066,
       -1.07459859])]"
23324,movel_fit,"[array([732.53262505, -41.63366845, 610.10510029])]","[array([-0.54744513, -0.11261197, -0.35508151,  2.41078447,  1.60210654,
       -1.13949938])]"
24990,movel_fit,"[array([741.12933201,   2.9572259 , 621.40495582])]","[array([-0.47213141, -0.09762602, -0.31694043,  2.42005573,  1.60547106,
       -1.20523378])]"
26656,movel_fit,"[array([748.46046517,  47.96750562, 631.89070014])]","[array([-0.3909353 , -0.075052  , -0.26897059,  2.43780966,  1.61090513,
       -1.271728  ])]"
28322,movel_fit,"[array([754.15093184,  93.47841605, 641.12837053])]","[array([-0.30355288, -0.04509811, -0.21146135,  2.46507253,  1.6191824 ,
       -1.33872026])]"
29988,movel_fit,"[array([757.77722365, 139.51092179, 648.6255529 ])]","[array([-0.20934929, -0.00675494, -0.1438025 ,  2.50313133,  1.63220982,
       -1.40669906])]"
31654,movel_fit,"[array([758.87585193, 185.98266515, 653.83285912])]","[array([-0.10792856,  0.04179854, -0.06516244,  2.55273991,  1.65289726,
       -1.47631826])]"
33320,movel_fit,"[array([756.97714763, 232.6528372 , 656.17299588])]","[array([ 8.10747381e-05,  1.01282916e-01,  2.34621264e-02,  2.61314453e+00,
        1.68347809e+00, -1.54707794e+00])]"
34986,movel_fit,"[array([751.67559623, 279.09240275, 655.11056396])]","[array([ 0.11257494,  0.17154683,  0.11928185,  2.6816067 ,  1.72517688,
       -1.6176611 ])]"
36652,movel_fit,"[array([742.72592524, 324.7173452 , 650.2548334 ])]","[array([ 0.22567738,  0.25293336,  0.21938167,  2.75306679,  1.77889407,
       -1.68727862])]"
38318,movel_fit,"[array([730.122796  , 368.88048626, 641.45758516])]","[array([ 0.33408988,  0.34604269,  0.32164267,  2.82061886,  1.84475997,
       -1.75623535])]"
39984,movel_fit,"[array([714.11609646, 410.98848048, 628.85490816])]","[array([ 0.43239421,  0.45198682,  0.42620276,  2.87698892,  1.9226124 ,
       -1.82660531])]"
41650,movel_fit,"[array([695.14795373, 450.624965  , 612.82183381])]","[array([ 0.51655349,  0.5702366 ,  0.53351725,  2.91623301,  2.01047594,
       -1.90134908])]"
43316,movel_fit,"[array([673.73763419, 487.62974873, 593.85442089])]","[array([ 0.58544663,  0.69468869,  0.6393292 ,  2.93586822,  2.10127351,
       -1.98155551])]"
44982,movel_fit,"[array([650.37336175, 522.04349514, 572.45193795])]","[array([ 0.63987414,  0.82232552,  0.74245543,  2.9346849 ,  2.19130196,
       -2.0700706 ])]"
46648,movel_fit,"[array([625.48038598, 554.00991039, 549.07169576])]","[array([ 0.6812248 ,  0.94981577,  0.84029878,  2.9114105 ,  2.27667728,
       -2.17018127])]"
48314,movel_fit,"[array([599.40194502, 583.73852685, 524.09532903])]","[array([ 0.71235905,  1.0691334 ,  0.92332058,  2.86824182,  2.34926605,
       -2.28079281])]"
49980,movel_fit,"[array([572.40239899, 611.45276548, 497.8324933 ])]","[array([ 0.73681746,  1.16435828,  0.97123019,  2.81430876,  2.39433388,
       -2.39048837])]"
