primitives,points,q_bp
movej_fit,"[array([ 777.23679318, -497.86342413,  464.26904481])]","[array([ 0.04167302,  0.89608651, -0.55330917,  1.41597172, -1.93298469,
       -0.39953108])]"
movec_fit,"[array([ 736.79704111, -401.62751641,  561.59643264]), array([ 689.47748434, -314.90375084,  619.0916324 ])]","[array([ 0.18087482,  0.62527063, -0.68905769,  1.33680354, -1.86215392,
       -0.30182883]), array([ 0.23291718,  0.66644904, -0.7111716 ,  1.24490319, -2.03283076,
       -0.32155537])]"
movec_fit,"[array([ 676.28032654, -293.41218017,  629.12589602]), array([ 662.41407111, -271.7459741 ,  637.55721225])]","[array([ 0.24365538,  0.67787612, -0.71146311,  1.21146439, -2.06844157,
       -0.32555611]), array([ 0.25475821,  0.68897322, -0.71358404,  1.17585285, -2.10116811,
       -0.3324265 ])]"
movel_fit,"[array([ 658.7530288 , -266.08385111,  639.5529597 ])]","[array([ 0.25871164,  0.69028123, -0.7155881 ,  1.1671117 , -2.10799592,
       -0.335653  ])]"
movec_fit,"[array([ 638.9557022 , -236.39130574,  648.61741796]), array([ 618.37712225, -206.63141385,  655.26309984])]","[array([ 0.27497791,  0.70317625, -0.71797684,  1.11297966, -2.14564695,
       -0.34787792]), array([ 0.29112909,  0.71742274, -0.72243381,  1.05514687, -2.1793787 ,
       -0.36539392])]"
movec_fit,"[array([ 601.63347441, -183.11495033,  658.82143666]), array([ 584.77342957, -159.65893545,  661.73502046])]","[array([ 0.30579007,  0.72576528, -0.72451846,  1.00578123, -2.19981287,
       -0.37684514]), array([ 0.3211122 ,  0.73391256, -0.72796849,  0.95539381, -2.21746322,
       -0.38928796])]"
movec_fit,"[array([ 567.73195794, -136.16253235,  664.05622659]), array([ 550.5489953 , -112.74184653,  665.41677384])]","[array([ 0.33699193,  0.74267086, -0.73349231,  0.90392689, -2.23287599,
       -0.40146885]), array([ 0.3536118 ,  0.75200173, -0.74017415,  0.85160541, -2.24551069,
       -0.4142211 ])]"
movec_fit,"[array([533.91486886, -90.23434575, 666.08316567]), array([517.26165697, -67.81612424, 666.13081954])]","[array([ 0.3713527 ,  0.76030803, -0.74751489,  0.8011479 , -2.25440036,
       -0.42519822]), array([ 0.39005211,  0.76912129, -0.75548634,  0.75060355, -2.26097764,
       -0.43539523])]"
movel_fit,"[array([509.70385257, -57.63397547, 666.03122327])]","[array([ 0.39922722,  0.77332281, -0.75996425,  0.72817419, -2.26323651,
       -0.44035768])]"
movec_fit,"[array([489.55914716, -30.57186426, 664.98143486]), array([469.46795094,  -3.5550625 , 663.31852284])]","[array([ 0.42559962,  0.78486527, -0.77212835,  0.66907794, -2.26656214,
       -0.45170224]), array([ 0.45306911,  0.79755322, -0.78363876,  0.61036142, -2.26782641,
       -0.4609211 ])]"
