breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.84622127, 514.36908786, 575.31995449])]","[array([-0.07600121, -0.31141797, -1.96604982, -2.96556458,  1.18330067,
       -1.09203014])]"
1621,movel_fit,"[array([ 84.67168338, 519.33033986, 586.64334523])]","[array([-0.06685413, -0.32323737, -1.9756525 , -2.96907558,  1.1933727 ,
       -1.09690348])]"
3245,movel_fit,"[array([ 83.78803907, 524.97653584, 600.52497617])]","[array([-0.05214622, -0.33561865, -1.98960931, -2.96589761,  1.2104937 ,
       -1.10052007])]"
4970,movel_fit,"[array([ 81.9222679 , 533.3861777 , 616.38434081])]","[array([-0.03935772, -0.34699085, -2.00078477, -2.96721046,  1.22538895,
       -1.10891792])]"
6917,movel_fit,"[array([ 76.7979118 , 543.34081712, 634.08488306])]","[array([-0.02254745, -0.35838548, -2.01348096, -2.967276  ,  1.24200762,
       -1.11875688])]"
8708,movel_fit,"[array([ 69.1527707 , 552.14595601, 647.91474684])]","[array([-0.00654681, -0.3674722 , -2.02159334, -2.9684703 ,  1.25350747,
       -1.12818881])]"
10631,movel_fit,"[array([ 58.18973998, 560.08385989, 659.31209061])]","[array([ 0.01257287, -0.3753494 , -2.029193  , -2.96812137,  1.26297942,
       -1.13653025])]"
12656,movel_fit,"[array([ 43.77744222, 566.88828188, 667.8879587 ])]","[array([ 0.03517381, -0.3823302 , -2.03555931, -2.9646527 ,  1.27162   ,
       -1.14311246])]"
14810,movel_fit,"[array([ 25.98127068, 572.32809176, 673.68600105])]","[array([ 0.06185341, -0.3882344 , -2.04181461, -2.95649955,  1.28060333,
       -1.14735559])]"
17113,movel_fit,"[array([  4.7702194 , 575.87752891, 675.93084459])]","[array([ 0.09275698, -0.39286807, -2.0473741 , -2.94286678,  1.28986423,
       -1.14873059])]"
19582,movel_fit,"[array([-19.71945067, 576.69794165, 673.55607029])]","[array([ 0.12814018, -0.39565296, -2.0520272 , -2.9223791 ,  1.29927286,
       -1.1463263 ])]"
22229,movel_fit,"[array([-47.24940759, 573.36923164, 664.59941451])]","[array([ 0.16819042, -0.39564526, -2.05472815, -2.89341574,  1.30778746,
       -1.13883129])]"
25104,movel_fit,"[array([-78.24247816, 564.0789107 , 647.18897393])]","[array([ 0.21457402, -0.39144904, -2.05495509, -2.85172661,  1.31582071,
       -1.12439283])]"
27989,movel_fit,"[array([-110.23374729,  546.54037532,  619.84188032])]","[array([ 0.26491607, -0.38105487, -2.05118403, -2.79674757,  1.32095886,
       -1.10197376])]"
30349,movel_fit,"[array([-136.74508679,  522.55614744,  587.46194382])]","[array([ 0.30944304, -0.36559762, -2.0429167 , -2.74108247,  1.31877305,
       -1.07631818])]"
32311,movel_fit,"[array([-159.08120917,  494.57190676,  554.84495854])]","[array([ 0.34910316, -0.34803775, -2.03140502, -2.68697102,  1.31264992,
       -1.05020773])]"
33977,movel_fit,"[array([-178.04113255,  463.47833425,  523.45378018])]","[array([ 0.38485069, -0.32918398, -2.01821938, -2.63602417,  1.30262372,
       -1.02487115])]"
35842,movec_fit,"[array([-188.634553  ,  442.19751059,  504.80377714]), array([-198.5478794 ,  420.06039633,  486.84172953])]","[array([-0.07067289, -0.31851464, -1.97105011, -2.9676537 ,  1.18929999,
       -1.0947843 ]), array([ 0.42783129, -0.30550372, -1.99947713, -2.57647067,  1.28603561,
       -0.99366257])]"
37574,movec_fit,"[array([-207.4999135 ,  397.15124049,  470.0413593 ]), array([-215.50656362,  373.28650633,  454.24574906])]","[array([-0.07104395, -0.31803905, -1.97064933, -2.96751218,  1.18889383,
       -1.09458492]), array([ 0.46828303, -0.28116426, -1.9792178 , -2.51711455,  1.26852379,
       -0.96321886])]"
39431,movec_fit,"[array([-222.92774526,  346.29586791,  438.31491308]), array([-228.71071254,  318.27445896,  423.60142216])]","[array([-0.07069535, -0.31848594, -1.97102562, -2.96764515,  1.18927545,
       -1.0947722 ]), array([ 0.51405634, -0.25525374, -1.95900656, -2.4527967 ,  1.24817093,
       -0.92941218])]"
40979,movec_fit,"[array([-231.79654037,  294.99001607,  412.7182314 ]), array([-233.3400472 ,  271.2672742 ,  402.64213832])]","[array([-0.07156277, -0.31736929, -1.97010246, -2.96731332,  1.18832296,
       -1.09430809]), array([ 0.55412804, -0.23574819, -1.94466861, -2.39774176,  1.23283715,
       -0.89943662])]"
42406,movec_fit,"[array([-233.17551711,  250.305553  ,  394.55824462]), array([-231.63640885,  229.21612187,  387.05992597])]","[array([-0.07190777, -0.31692082, -1.96974745, -2.96718044,  1.18794141,
       -1.09412524]), array([ 0.59203375, -0.22023253, -1.93395945, -2.34751471,  1.21998947,
       -0.87085143])]"
43805,movel_fit,"[array([-225.26547725,  190.3142682 ,  374.42967215])]","[array([ 0.62937372, -0.20788809, -1.9273027 , -2.29881783,  1.20737169,
       -0.84399112])]"
45364,movel_fit,"[array([-211.1071489 ,  151.77049272,  364.27759285])]","[array([ 0.67162285, -0.19775031, -1.92029113, -2.24670526,  1.19630484,
       -0.81123684])]"
47114,movel_fit,"[array([-188.93840994,  115.33398045,  356.01960144])]","[array([ 0.71878731, -0.19152983, -1.91794004, -2.18950401,  1.18455206,
       -0.77549712])]"
49083,movel_fit,"[array([-159.42903224,   83.22469271,  350.35774351])]","[array([ 0.7700839 , -0.19038767, -1.91794894, -2.12962295,  1.17190298,
       -0.73723779])]"
49999,movel_fit,"[array([-145.21816755,   72.0510378 ,  348.96800074])]","[array([ 0.79227348, -0.19188921, -1.91894646, -2.10460332,  1.16650692,
       -0.72087363])]"
