primitives,points,q_bp
movej_fit,"[array([425.53079034, 700.37299817, 952.40312484])]","[array([ 0.04026027,  0.23306452, -1.02500116,  0.69605507, -2.12350572,
        5.72849191])]"
movel_fit,"[array([452.6505623 , 638.00741889, 896.63309613])]","[array([-0.09600643,  0.5991244 , -1.00174189,  0.70114428, -1.83195068,
        5.52448053])]"
movel_fit,"[array([465.59691971, 622.22019151, 905.10190463])]","[array([-0.10735131,  0.60252729, -1.00059472,  0.69478161, -1.82169451,
        5.53448133])]"
movel_fit,"[array([475.93240302, 602.4638527 , 917.99228253])]","[array([-0.12202954,  0.60291862, -0.99395325,  0.68675128, -1.8072227 ,
        5.54554753])]"
movel_fit,"[array([482.76070252, 582.50420966, 932.57614511])]","[array([-0.13585386,  0.60131976, -0.98264018,  0.68067713, -1.79405688,
        5.55913942])]"
movel_fit,"[array([485.36897488, 563.33999598, 947.85022909])]","[array([-0.14802078,  0.59860871, -0.97044255,  0.67555429, -1.78007871,
        5.57250683])]"
movel_fit,"[array([484.54544635, 546.11508384, 962.48482538])]","[array([-0.15785886,  0.59582733, -0.95800252,  0.67185989, -1.76649707,
        5.58518694])]"
movel_fit,"[array([480.99594151, 531.11707708, 976.07529808])]","[array([-0.16542948,  0.5930467 , -0.94552818,  0.66943871, -1.75379112,
        5.59697246])]"
movel_fit,"[array([474.95473553, 517.69790436, 989.13431093])]","[array([-0.17156313,  0.58976659, -0.9324421 ,  0.66768456, -1.74149054,
        5.60798984])]"
movel_fit,"[array([ 466.45930789,  505.27430937, 1002.05477231])]","[array([-0.17692488,  0.58576013, -0.91824033,  0.66613583, -1.72905012,
        5.61835078])]"
movel_fit,"[array([ 455.6565335 ,  493.64527338, 1014.85636028])]","[array([-0.18177563,  0.5809581 , -0.90285707,  0.66454475, -1.71636403,
        5.62811209])]"
movel_fit,"[array([ 442.82171216,  482.66393549, 1027.48930259])]","[array([-0.18633041,  0.5752735 , -0.88618001,  0.66274653, -1.7036287 ,
        5.63747183])]"
movel_fit,"[array([ 428.2505614 ,  472.16396075, 1039.79429873])]","[array([-0.19089444,  0.56901729, -0.86809891,  0.66061414, -1.690781  ,
        5.64641381])]"
movel_fit,"[array([ 412.33957299,  462.1081813 , 1051.61062916])]","[array([-0.19564399,  0.56215564, -0.84878823,  0.65795422, -1.67807085,
        5.65499208])]"
movel_fit,"[array([ 395.49977443,  452.31294307, 1062.79067037])]","[array([-0.20105828,  0.55498934, -0.82806002,  0.65460912, -1.66551908,
        5.66318989])]"
movel_fit,"[array([ 377.8298721 ,  442.4869082 , 1073.52443859])]","[array([-0.20766834,  0.54698846, -0.80578408,  0.64998661, -1.65313767,
        5.6711949 ])]"
movel_fit,"[array([ 359.45033286,  432.39565578, 1083.75134265])]","[array([-0.21626549,  0.53829984, -0.78158564,  0.6436362 , -1.64063694,
        5.67885532])]"
movel_fit,"[array([ 340.68110178,  422.29334371, 1093.19428269])]","[array([-0.22731903,  0.5288655 , -0.75557052,  0.6352549 , -1.62825445,
        5.68585074])]"
movel_fit,"[array([ 321.9479539 ,  412.67648444, 1101.44903577])]","[array([-0.24130883,  0.51873991, -0.72783311,  0.62475675, -1.61636335,
        5.69166864])]"
movel_fit,"[array([ 303.48919671,  404.00513957, 1108.17975541])]","[array([-0.25893763,  0.50784259, -0.69843245,  0.61184814, -1.60494685,
        5.69562008])]"
movel_fit,"[array([ 285.68188226,  396.67043759, 1113.15832654])]","[array([-0.28118502,  0.49589032, -0.66706135,  0.5962485 , -1.59422496,
        5.69728963])]"
movel_fit,"[array([ 269.3526723 ,  391.37961221, 1115.90176175])]","[array([-0.30845659,  0.48311048, -0.63421074,  0.57774748, -1.58421295,
        5.69574858])]"
movel_fit,"[array([ 255.99712759,  388.57549348, 1116.09064217])]","[array([-0.34083682,  0.47009337, -0.60069967,  0.55642397, -1.57511372,
        5.69034577])]"
movel_fit,"[array([ 247.7110839 ,  387.80015218, 1114.1780453 ])]","[array([-0.37844145,  0.45730505, -0.56677134,  0.53180351, -1.56779711,
        5.68136021])]"
movel_fit,"[array([ 246.8585852 ,  387.40907879, 1111.11032713])]","[array([-0.42235586,  0.44570641, -0.53255175,  0.50344815, -1.56285431,
        5.66954512])]"
movel_fit,"[array([ 255.67781399,  385.43558382, 1107.77461423])]","[array([-0.47304715,  0.43677786, -0.49960164,  0.47002334, -1.55971467,
        5.65445561])]"
movel_fit,"[array([ 275.77245362,  379.69543631, 1105.27143054])]","[array([-0.52985125,  0.43157822, -0.4688997 ,  0.43109254, -1.55902633,
        5.63600563])]"
movel_fit,"[array([ 306.10489605,  368.29325296, 1104.16697714])]","[array([-0.59057694,  0.43089954, -0.44090128,  0.38954979, -1.56148401,
        5.61518098])]"
movel_fit,"[array([ 344.46473749,  349.75878492, 1104.37228464])]","[array([-0.65338444,  0.43499286, -0.41627508,  0.34702894, -1.56635678,
        5.59222103])]"
movel_fit,"[array([ 388.23452318,  323.23580509, 1105.54050117])]","[array([-0.71626195,  0.44399765, -0.39449986,  0.30470124, -1.57334284,
        5.5675836 ])]"
movel_fit,"[array([ 432.31698418,  289.92288231, 1106.44530714])]","[array([-0.7785032 ,  0.45515259, -0.37997756,  0.26617029, -1.57901669,
        5.5426186 ])]"
movel_fit,"[array([ 472.36941041,  254.22069021, 1105.75832577])]","[array([-0.83458643,  0.4671311 , -0.37449033,  0.23451518, -1.58171694,
        5.51859208])]"
movel_fit,"[array([ 554.66183876,  181.29893624, 1066.30816384])]","[array([-0.90209036,  0.59071548, -0.35009055,  0.15038448, -1.50241598,
        5.43927371])]"
