timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0.002, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.006, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.01, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.011, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.013, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.016, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.02, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.024, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.028, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.032, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.036, -1, -39.9883, 2.50729, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.04, -1, -39.9882, 2.50728, 8.86508, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
0.044, -1, -39.9878, 2.50725, 8.86512, -133.398, -66.9598, 135.634, 82.8687, 17.3137, -140.741, -59.0139, 40.5874, -277.642
