breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1276.66723679, -454.39709673,  399.52120252])]","[array([ 0.07001503,  0.8991825 ,  0.33426262,  1.29028511, -1.44082362,
       -2.0670838 ])]"
500,movel_fit,"[array([1270.79730932, -461.31893581,  403.20041517])]","[array([ 0.06466029,  0.89473769,  0.3323511 ,  1.28769753, -1.4450671 ,
       -2.0682825 ])]"
1000,movel_fit,"[array([1264.76528658, -468.11389036,  406.72672323])]","[array([ 0.05930732,  0.89029218,  0.33043724,  1.28480647, -1.44932052,
       -2.06930066])]"
1500,movel_fit,"[array([1258.58641103, -474.76746342,  410.09593326])]","[array([ 0.05396488,  0.88585455,  0.32852784,  1.28161972, -1.45357652,
       -2.07013463])]"
2000,movel_fit,"[array([1252.26453373, -481.27973604,  413.31141614])]","[array([ 0.04863045,  0.88142456,  0.32662616,  1.27814029, -1.45783561,
       -2.07078378])]"
2500,movel_fit,"[array([1245.80410137, -487.6507412 ,  416.3763715 ])]","[array([ 0.04330151,  0.87700254,  0.32473579,  1.27437189, -1.46209778,
       -2.07124761])]"
3000,movel_fit,"[array([1239.20953746, -493.88118548,  419.29423169])]","[array([ 0.03797501,  0.87258889,  0.32286045,  1.27031867, -1.46636291,
       -2.07152591])]"
3500,movel_fit,"[array([1232.48588534, -499.97189403,  422.06845473])]","[array([ 0.03264788,  0.86818449,  0.32100413,  1.26598571, -1.4706304 ,
       -2.07161879])]"
4000,movel_fit,"[array([1225.6371241 , -505.92537791,  424.70330227])]","[array([ 0.0273157 ,  0.86378958,  0.31917059,  1.26137807, -1.47490028,
       -2.07152682])]"
4500,movel_fit,"[array([1218.66831115, -511.74391107,  427.20303475])]","[array([ 0.02197442,  0.85940507,  0.31736391,  1.25650229, -1.47917187,
       -2.07125107])]"
5000,movel_fit,"[array([1211.58417615, -517.43083246,  429.57259246])]","[array([ 0.01661922,  0.85503159,  0.31558807,  1.25136558, -1.48344471,
       -2.07079327])]"
5500,movel_fit,"[array([1204.38985741, -522.98993602,  431.81742756])]","[array([ 0.01124518,  0.85066989,  0.31384707,  1.24597653, -1.48771814,
       -2.07015589])]"
6000,movel_fit,"[array([1197.09117854, -528.42531562,  433.94356716])]","[array([ 0.00584748,  0.84632093,  0.31214489,  1.24034544, -1.49199124,
       -2.06934239])]"
6500,movel_fit,"[array([1189.69365516, -533.74212186,  435.95803205])]","[array([ 4.20740969e-04,  8.41985170e-01,  3.10485200e-01,  1.23448378e+00,
       -1.49626345e+00, -2.06835722e+00])]"
7000,movel_fit,"[array([1182.20334898, -538.94588195,  437.86868118])]","[array([-0.00504022,  0.83766304,  0.30887147,  1.22840498, -1.50053414,
       -2.06720606])]"
7500,movel_fit,"[array([1174.62678193, -544.0425391 ,  439.68435089])]","[array([-0.01054035,  0.83335478,  0.3073068 ,  1.22212449, -1.50480274,
       -2.06589592])]"
