primitives,points,q_bp
movej_fit,"[array([ 688.93496826, -479.44971411,  492.20680822])]","[array([-1.25466071,  0.91082671,  0.71059269,  0.15722565,  1.16384502,
       -4.72695716])]"
movel_fit,"[array([ 706.95257296, -468.17131083,  472.74946119])]","[array([-1.22252416,  0.91791264,  0.70623513,  0.16797259,  1.16605536,
       -4.69806779])]"
movel_fit,"[array([ 715.91529033, -461.99048211,  460.57024994])]","[array([-1.20593702,  0.92464559,  0.70874272,  0.17780677,  1.16441587,
       -4.68439394])]"
movel_fit,"[array([ 726.45994271, -448.30978076,  459.88616772])]","[array([-1.18346433,  0.9210205 ,  0.71892565,  0.18742576,  1.17147175,
       -4.67552672])]"
movel_fit,"[array([ 738.49874336, -426.84232778,  470.0894614 ])]","[array([-1.15461604,  0.90772999,  0.73734878,  0.19753996,  1.18705137,
       -4.67110641])]"
movel_fit,"[array([ 753.03093374, -394.14805918,  489.40228113])]","[array([-1.11500745,  0.8862208 ,  0.76467711,  0.20944185,  1.21169656,
       -4.67011165])]"
movel_fit,"[array([ 761.86052627, -372.24856214,  498.67973744])]","[array([-1.08886908,  0.8762762 ,  0.77952405,  0.21647163,  1.22587857,
       -4.67053499])]"
movel_fit,"[array([ 768.69492378, -356.48591987,  499.55887359])]","[array([-1.06895614,  0.875426  ,  0.78593159,  0.22144882,  1.23261129,
       -4.67080842])]"
movel_fit,"[array([ 773.79334554, -346.99782278,  493.50429341])]","[array([-1.05546055,  0.88201792,  0.78508483,  0.22452328,  1.23265121,
       -4.67067447])]"
movel_fit,"[array([ 778.15481924, -341.31030312,  481.34228741])]","[array([-1.04555383,  0.89516428,  0.7784221 ,  0.22635119,  1.22729584,
       -4.67015157])]"
movel_fit,"[array([ 782.0753937 , -338.56419066,  461.80103035])]","[array([-1.03832075,  0.91628819,  0.76518343,  0.22685328,  1.21569582,
       -4.66926249])]"
movel_fit,"[array([ 785.4826715 , -338.08967014,  431.79006518])]","[array([-1.03340838,  0.9488991 ,  0.74284981,  0.22534635,  1.19528386,
       -4.66818821])]"
movel_fit,"[array([ 787.84606301, -337.63979942,  388.82610246])]","[array([-1.02991603,  0.99630304,  0.70905479,  0.22068656,  1.16313169,
       -4.66790012])]"
movel_fit,"[array([ 788.8411704 , -331.85718857,  337.53766575])]","[array([-1.02442058,  1.05465381,  0.66724949,  0.21311786,  1.12077943,
       -4.67044378])]"
movel_fit,"[array([ 789.07972492, -315.80332296,  285.27005847])]","[array([-1.01225714,  1.11665305,  0.6238014 ,  0.20538374,  1.07255433,
       -4.67717384])]"
movel_fit,"[array([ 789.25610541, -292.48191065,  243.23436288])]","[array([-0.99400897,  1.168533  ,  0.5891617 ,  0.20127997,  1.02888392,
       -4.68587609])]"
movel_fit,"[array([ 789.57488445, -272.81915202,  218.92169196])]","[array([-0.97763163,  1.19894349,  0.56947005,  0.20097873,  1.00143536,
       -4.69209301])]"
movel_fit,"[array([ 790.15032581, -259.56035309,  206.81187135])]","[array([-0.96568818,  1.21364557,  0.55992432,  0.20223866,  0.98742833,
       -4.69524175])]"
movel_fit,"[array([ 791.058288  , -251.55738671,  202.40103305])]","[array([-0.95752388,  1.21808026,  0.55701424,  0.20433518,  0.98298667,
       -4.69601532])]"
movel_fit,"[array([ 792.65023223, -248.38247682,  204.78203605])]","[array([-0.95251108,  1.21348979,  0.56083829,  0.207139  ,  0.98691108,
       -4.69436599])]"
movel_fit,"[array([ 795.0659091 , -249.7107131 ,  214.18864269])]","[array([-0.95023885,  1.19917524,  0.57106387,  0.21073647,  0.9995164 ,
       -4.68997457])]"
movel_fit,"[array([ 798.73416541, -254.74381109,  233.30956513])]","[array([-0.94931736,  1.1706909 ,  0.58934438,  0.21672345,  1.0242598 ,
       -4.68181562])]"
movel_fit,"[array([ 804.35859747, -260.36745124,  263.74510274])]","[array([-0.94604055,  1.12768743,  0.62022191,  0.22707876,  1.06006496,
       -4.67032272])]"
movel_fit,"[array([ 811.27120951, -259.95913846,  300.66079178])]","[array([-0.9358193 ,  1.07780809,  0.65855949,  0.24178405,  1.09994948,
       -4.65910743])]"
movel_fit,"[array([ 818.34953416, -250.60841405,  337.78367017])]","[array([-0.91791859,  1.03075162,  0.69870828,  0.25841674,  1.13678691,
       -4.65183178])]"
movel_fit,"[array([ 823.56746929, -236.80294623,  365.4630804 ])]","[array([-0.89878151,  0.99753147,  0.72941578,  0.2716779 ,  1.16299997,
       -4.64951541])]"
movel_fit,"[array([ 826.53217238, -224.88309424,  380.36477013])]","[array([-0.88425892,  0.97988722,  0.74585331,  0.27951065,  1.17798744,
       -4.64969243])]"
movel_fit,"[array([ 828.28957921, -215.27486012,  385.86567791])]","[array([-0.8733894 ,  0.97342609,  0.75245392,  0.28371286,  1.18500328,
       -4.65114646])]"
movel_fit,"[array([ 828.89357587, -209.41500458,  381.01594253])]","[array([-0.86752779,  0.97936699,  0.74857419,  0.28393262,  1.18247096,
       -4.65378495])]"
movel_fit,"[array([ 828.22318563, -207.11907951,  365.58083967])]","[array([-0.8667482 ,  0.99798768,  0.73336568,  0.27996807,  1.17061992,
       -4.65762535])]"
movel_fit,"[array([ 825.85405197, -206.37548713,  340.75503642])]","[array([-0.86974477,  1.02842159,  0.70756491,  0.27244122,  1.14980354,
       -4.66386295])]"
movel_fit,"[array([ 821.52597171, -202.96699256,  306.52815191])]","[array([-0.87299466,  1.07219896,  0.67133244,  0.26178273,  1.11784251,
       -4.67445437])]"
movel_fit,"[array([ 817.51199248, -196.28331239,  279.47076201])]","[array([-0.87252128,  1.10833555,  0.64253038,  0.25425306,  1.09037116,
       -4.68484079])]"
movel_fit,"[array([ 802.17267595, -166.66524432,  161.9628417 ])]","[array([-0.86646186,  1.33419711,  0.62901683,  0.23321439,  0.93906119,
       -4.74535825])]"
