primitives,points,q_bp
movej_fit,"[array([  978.1751045 , -1166.52337988,   494.3850748 ])]","[array([-1.01951022,  1.44090515,  1.88056396, -0.50345897, -1.54389926,
        1.82128715])]"
movel_fit,"[array([ 1055.48926818, -1142.15608007,   493.28438478])]","[array([-0.96261848,  1.46073747,  1.89415487, -0.4908265 , -1.48154336,
        1.81773657])]"
movel_fit,"[array([ 1106.09945985, -1126.20513364,   492.56386587])]","[array([-0.92583458,  1.46874691,  1.89128549, -0.48190022, -1.43514556,
        1.81901273])]"
movel_fit,"[array([ 1153.71031903, -1114.61627924,   504.23843742])]","[array([-0.89059723,  1.47379835,  1.89638355, -0.46676672, -1.38343491,
        1.82551344])]"
movel_fit,"[array([ 1199.84484656, -1106.01347299,   527.43367732])]","[array([-0.85528349,  1.47760171,  1.90947568, -0.44437394, -1.32556414,
        1.83763146])]"
movel_fit,"[array([ 1252.66981213, -1096.76100581,   562.13376717])]","[array([-0.81359351,  1.48617   ,  1.93436005, -0.41215268, -1.25121122,
        1.85620393])]"
movel_fit,"[array([ 1286.86222176, -1088.2077929 ,   581.41458421])]","[array([-0.78723728,  1.49269179,  1.94546762, -0.39465704, -1.20227315,
        1.86763988])]"
movel_fit,"[array([ 1315.29647613, -1077.72194029,   591.88586118])]","[array([-0.76649797,  1.49692733,  1.94662055, -0.38674299, -1.16487726,
        1.87546324])]"
movel_fit,"[array([ 1337.66173256, -1066.59803387,   594.60087858])]","[array([-0.75112917,  1.50004821,  1.94235132, -0.38640082, -1.13931206,
        1.8785949 ])]"
movel_fit,"[array([ 1357.7277891 , -1053.9868338 ,   591.59122917])]","[array([-0.73796921,  1.50472798,  1.93727793, -0.39097294, -1.1202563 ,
        1.87835686])]"
movel_fit,"[array([ 1377.38448024, -1039.01404389,   581.9979498 ])]","[array([-0.72609383,  1.51015583,  1.92820971, -0.40178558, -1.10571569,
        1.87454759])]"
movel_fit,"[array([ 1397.94000628, -1020.54703838,   562.69019935])]","[array([-0.71505514,  1.51826312,  1.91437031, -0.42112792, -1.09478939,
        1.86615547])]"
movel_fit,"[array([1419.46517423, -998.92444692,  529.64544482])]","[array([-0.70595052,  1.52891892,  1.89000552, -0.45299824, -1.08598287,
        1.85227826])]"
movel_fit,"[array([1439.65897219, -978.23292249,  484.57816707])]","[array([-0.70071578,  1.54013263,  1.85153116, -0.49641366, -1.07532976,
        1.83351381])]"
movel_fit,"[array([1457.1547385 , -961.84413257,  434.46676032])]","[array([-0.69870227,  1.55263779,  1.80638463, -0.54404982, -1.05848352,
        1.81017563])]"
