primitives,points,q_bp
movej_fit,"[array([ 684.64167895, -481.11548963,  492.98980484])]","[array([-1.26177645,  0.91166602,  0.71441987,  0.16181159,  1.16200313,
       -4.73497674])]"
movel_fit,"[array([ 706.94423305, -468.15918616,  472.7370862 ])]","[array([-1.22252988,  0.91785623,  0.70609761,  0.16797034,  1.16613627,
       -4.69805904])]"
movel_fit,"[array([ 715.93550698, -462.03702204,  460.58050906])]","[array([-1.20593351,  0.92486265,  0.7091613 ,  0.1778199 ,  1.16421692,
       -4.68442907])]"
movel_fit,"[array([ 726.48063133, -448.35363937,  459.88917647])]","[array([-1.18346034,  0.92123399,  0.71931548,  0.18743721,  1.17129778,
       -4.67555821])]"
movel_fit,"[array([ 738.52015945, -426.88352419,  470.09475259])]","[array([-1.1546115 ,  0.90793869,  0.73773475,  0.19755147,  1.18687669,
       -4.6711392 ])]"
movel_fit,"[array([ 753.05356959, -394.17874868,  489.43406792])]","[array([-1.11499684,  0.8863943 ,  0.7650767 ,  0.20945435,  1.21147322,
       -4.67015086])]"
movel_fit,"[array([ 761.87503764, -372.25619305,  498.73382636])]","[array([-1.08885452,  0.87634256,  0.77980097,  0.2164814 ,  1.22566983,
       -4.67056801])]"
movel_fit,"[array([ 768.7038308 , -356.47438814,  499.63764663])]","[array([-1.06893528,  0.87540353,  0.78612612,  0.22145659,  1.23239503,
       -4.67083745])]"
movel_fit,"[array([ 773.80385775, -346.97144721,  493.59507681])]","[array([-1.05542603,  0.88193563,  0.78520983,  0.2245244 ,  1.23244148,
       -4.67068789])]"
movel_fit,"[array([ 778.16852225, -341.27938263,  481.42239554])]","[array([-1.04551136,  0.89506464,  0.77848413,  0.22634453,  1.22712883,
       -4.67014645])]"
movel_fit,"[array([ 782.09030291, -338.5377582 ,  461.86330023])]","[array([-1.03828024,  0.91620316,  0.76521731,  0.22684263,  1.21557095,
       -4.66924939])]"
movel_fit,"[array([ 785.48475567, -338.07891197,  431.80782422])]","[array([-1.03339721,  0.94885362,  0.74282092,  0.22534133,  1.19526525,
       -4.66818074])]"
movel_fit,"[array([ 787.81326374, -337.64335885,  388.76104406])]","[array([-1.02996153,  0.99629532,  0.70884419,  0.22069866,  1.16333922,
       -4.66789812])]"
movel_fit,"[array([ 788.76910706, -331.86043951,  337.39652381])]","[array([-1.02451638,  1.05468002,  0.6668625 ,  0.21315372,  1.12120204,
       -4.67044298])]"
movel_fit,"[array([ 788.98100058, -315.83263354,  285.0486907 ])]","[array([-1.01240794,  1.11689068,  0.62355487,  0.20547212,  1.07305541,
       -4.67720943])]"
