primitives,points,q_bp
movej_fit,"[array([  973.71272668, -1168.02798668,   493.58866405])]","[array([-1.0232176 ,  1.44468333,  1.88728524, -0.50507941, -1.54809582,
        1.82280079])]"
movel_fit,"[array([ 1055.48371894, -1142.14813275,   493.29892686])]","[array([-0.96261849,  1.46073011,  1.89416796, -0.49082564, -1.4815614 ,
        1.81772691])]"
movel_fit,"[array([ 1106.12612899, -1126.27420487,   492.55160864])]","[array([-0.92585076,  1.46861792,  1.89097863, -0.4819199 , -1.43499479,
        1.81910913])]"
movel_fit,"[array([ 1153.74248148, -1114.68933851,   504.23281662])]","[array([-0.890614  ,  1.47364551,  1.89603757, -0.46679267, -1.38326931,
        1.82561581])]"
movel_fit,"[array([ 1199.87853772, -1106.08233679,   527.42133665])]","[array([-0.85529935,  1.47747165,  1.90916465, -0.44440331, -1.32540694,
        1.83772507])]"
movel_fit,"[array([ 1252.70394202, -1096.81097547,   562.07927221])]","[array([-0.8136012 ,  1.48615248,  1.93420998, -0.41217569, -1.25109254,
        1.85626655])]"
movel_fit,"[array([ 1286.886454  , -1088.2259957 ,   581.32629371])]","[array([-0.78723379,  1.49279469,  1.94551575, -0.39466253, -1.20222138,
        1.86765935])]"
movel_fit,"[array([ 1315.31420367, -1077.70463891,   591.75880785])]","[array([-0.76647797,  1.49715638,  1.94687001, -0.38672382, -1.16488937,
        1.8754367 ])]"
movel_fit,"[array([ 1337.68159372, -1066.55922383,   594.45738122])]","[array([-0.7510954 ,  1.50033136,  1.94268715, -0.38636421, -1.13934936,
        1.87854192])]"
movel_fit,"[array([ 1357.75142167, -1053.94067087,   591.4630306 ])]","[array([-0.73792903,  1.504986  ,  1.93758879, -0.39093005, -1.12029125,
        1.87829703])]"
movel_fit,"[array([ 1377.40737193, -1038.97412671,   581.90067418])]","[array([-0.72605787,  1.51034946,  1.92844043, -0.40174852, -1.10573697,
        1.87449752])]"
movel_fit,"[array([ 1397.94470238, -1020.52636267,   562.66735875])]","[array([-0.71504033,  1.51832497,  1.91445988, -0.42110994, -1.0948091 ,
        1.8661287 ])]"
movel_fit,"[array([1419.41159325, -998.92694453,  529.75045331])]","[array([-0.70597922,  1.52882201,  1.88999746, -0.45300061, -1.08607451,
        1.85226159])]"
movel_fit,"[array([1439.54268608, -978.24743462,  484.80703334])]","[array([-0.70078212,  1.53993015,  1.85152476, -0.49641353, -1.07553224,
        1.83347077])]"
movel_fit,"[array([1457.01071389, -961.91455695,  434.81286863])]","[array([-0.69881337,  1.55222259,  1.80613989, -0.54407985, -1.05868503,
        1.81017997])]"
movel_fit,"[array([1471.26323436, -950.74693151,  393.46014779])]","[array([-0.69704895,  1.56384469,  1.76817988, -0.58284863, -1.03727944,
        1.78640671])]"
movel_fit,"[array([1482.3977185 , -942.06550805,  370.65541272])]","[array([-0.69300097,  1.57494143,  1.75320079, -0.60394223, -1.02051728,
        1.77070102])]"
movel_fit,"[array([1492.0441669 , -933.10911943,  361.28141582])]","[array([-0.68746587,  1.57946895,  1.74488993, -0.61590181, -1.00955296,
        1.76373589])]"
