breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1380.41046808, 1044.13258005, 1499.80598429])]","[array([ 0.46762554, -0.26278079,  0.85909666,  2.4631052 ,  0.86226765,
        0.80102573])]"
999,movel,"[array([1375.93882245, 1058.97143719, 1492.90647698])]","[array([ 0.47694636, -0.25609141,  0.85757929,  2.46398832,  0.86165816,
        0.80225813])]"
1999,movel,"[array([1370.35944856, 1074.18177343, 1487.02697631])]","[array([ 0.48638292, -0.24988712,  0.85589046,  2.46402812,  0.86157117,
        0.80290621])]"
2999,movel,"[array([1363.70947086, 1089.72777819, 1482.11873027])]","[array([ 0.49591841, -0.24413969,  0.85403861,  2.46322335,  0.86199595,
        0.80296711])]"
3999,movel,"[array([1356.03138218, 1105.60575138, 1478.1076982 ])]","[array([ 0.50555489, -0.23879188,  0.85201843,  2.46158156,  0.86291194,
        0.80244514])]"
4999,movel,"[array([1347.37926274, 1121.81888368, 1474.9033618 ])]","[array([ 0.51529645, -0.23376976,  0.84981539,  2.45911455,  0.86428946,
        0.80134834])]"
5999,movel,"[array([1337.82627639, 1138.37041894, 1472.39626138])]","[array([ 0.52514481, -0.22898269,  0.84740703,  2.4558423 ,  0.86608717,
        0.79969073])]"
6999,movel,"[array([1327.47172329, 1155.25825604, 1470.45479958])]","[array([ 0.53509599, -0.22432346,  0.84476503,  2.45179827,  0.86824958,
        0.79749553])]"
7999,movel,"[array([1316.44706988, 1172.46847467, 1468.92377325])]","[array([ 0.54513671, -0.21967072,  0.84185885,  2.44703511,  0.87070535,
        0.79479854])]"
8999,movel,"[array([1304.918954  , 1189.96847131, 1467.62584747])]","[array([ 0.55524114, -0.21489497,  0.83866117,  2.44163028,  0.87336731,
        0.79165151])]"
9999,movel,"[array([1293.08929276, 1207.69752892, 1466.36686435])]","[array([ 0.56536703, -0.20986918,  0.83515583,  2.43569139,  0.87613428,
        0.78812532])]"
10999,movel,"[array([1281.18653406, 1225.56288096, 1464.9442764 ])]","[array([ 0.57545605, -0.20448179,  0.83134673,  2.42935811,  0.87889592,
        0.78431147])]"
11999,movel,"[array([1269.44968477, 1243.43974274, 1463.1574196 ])]","[array([ 0.5854372 , -0.19865096,  0.82726676,  2.42280017,  0.88153982,
        0.78032145])]"
12999,movel,"[array([1258.11066207, 1261.17075237, 1460.81749506])]","[array([ 0.59523044, -0.19233847,  0.82298654,  2.4162131 ,  0.88395869,
        0.77628522])]"
13999,movel,"[array([1247.37031766, 1278.57750765, 1457.75340625])]","[array([ 0.60475673, -0.18555623,  0.81861831,  2.40980756,  0.88605776,
        0.77234607])]"
14999,movel,"[array([1237.38335546, 1295.46703848, 1453.81346584])]","[array([ 0.61394403, -0.1783681 ,  0.81431694,  2.40379993,  0.88775851,
        0.76865611])]"
15999,movel,"[array([1228.24520304, 1311.64947668, 1448.85952248])]","[array([ 0.62273756, -0.17087942,  0.81027348,  2.39839986,  0.88899994,
        0.76536955])]"
16999,movel,"[array([1220.00003283, 1326.93723379, 1442.76032107])]","[array([ 0.63109787, -0.16322698,  0.80670856,  2.39380803,  0.88973416,
        0.76264124])]"
17999,movel,"[array([1212.65476529, 1341.14992963, 1435.38087017])]","[array([ 0.63900018, -0.15556099,  0.80386074,  2.3902163 ,  0.88992012,
        0.76062567])]"
18999,movel,"[array([1206.20733892, 1354.10917124, 1426.57302557])]","[array([ 0.64642659, -0.14802772,  0.80197436,  2.38781677,  0.88951447,
        0.75948032])]"
19999,movel,"[array([1200.68624407, 1365.62465952, 1416.17455573])]","[array([ 0.65335169, -0.1407548 ,  0.80128473,  2.38681605,  0.88846224,
        0.75937076])]"
20999,movel,"[array([1196.18114814, 1375.50951342, 1403.98764342])]","[array([ 0.65974397, -0.13381724,  0.80199633,  2.38744866,  0.88668453,
        0.76047562])]"
21999,movel,"[array([1192.8905658 , 1383.5620798 , 1389.79400604])]","[array([ 0.6655467 , -0.12722543,  0.8042583 ,  2.38999382,  0.88406831,
        0.7629923 ])]"
22999,movel,"[array([1191.13966993, 1389.58893485, 1373.37196822])]","[array([ 0.67068126, -0.12089945,  0.80812229,  2.39477142,  0.88045873,
        0.76713136])]"
23999,movel,"[array([1191.35741285, 1393.46223119, 1354.50869334])]","[array([ 0.675074  , -0.11463911,  0.81349431,  2.40211764,  0.87565076,
        0.77310431])]"
24999,movel,"[array([1193.99174824, 1395.20736864, 1333.05037305])]","[array([ 0.67870238, -0.1081128 ,  0.82007614,  2.41231067,  0.86939308,
        0.78108721])]"
25999,movel,"[array([1199.32382245, 1395.14908521, 1308.98139998])]","[array([ 0.681676  , -0.10086749,  0.82730839,  2.42542023,  0.86141812,
        0.79114565])]"
26999,movel,"[array([1207.19064972, 1394.07716906, 1282.52704905])]","[array([ 0.68433231, -0.09238959,  0.83436379,  2.44109927,  0.85151933,
        0.80312606])]"
27999,movel,"[array([1216.71790193, 1393.29212267, 1254.31566052])]","[array([ 0.68726777, -0.08227837,  0.84026032,  2.4584022 ,  0.83970881,
        0.81653914])]"
28999,movel,"[array([1226.31262347, 1394.32630561, 1225.49572904])]","[array([ 0.69120261, -0.07051801,  0.84415987,  2.47584954,  0.82640049,
        0.83054658])]"
29999,movel,"[array([1234.0886561 , 1398.33524732, 1197.66634675])]","[array([ 0.69667236, -0.05768963,  0.84573494,  2.49182105,  0.81248396,
        0.84411145])]"
30999,movel,"[array([1238.53313269, 1405.57219826, 1172.44433454])]","[array([ 0.70376546, -0.04485248,  0.84533953,  2.50508309,  0.79913464,
        0.85627318])]"
31999,movel,"[array([1238.90219445, 1415.35353336, 1150.99260243])]","[array([ 0.71210045, -0.03316988,  0.84384149,  2.51501183,  0.78751609,
        0.86631476])]"
32999,movel,"[array([1235.17516421, 1426.46930309, 1133.71880446])]","[array([ 0.72103627, -0.02352061,  0.84229086,  2.5215033 ,  0.77853316,
        0.87380038])]"
33999,movel,"[array([1227.73449281, 1437.6176264 , 1120.43008824])]","[array([ 0.72987675, -0.01640104,  0.84165746,  2.52467267,  0.77282728,
        0.87845144])]"
34999,movel,"[array([1217.07668617, 1447.6770744 , 1110.71447707])]","[array([ 0.73798719, -0.01202913,  0.84268331,  2.5246009 ,  0.77087052,
        0.88001843])]"
35999,movel,"[array([1203.58045557, 1455.96743507, 1104.32285568])]","[array([ 0.74492687, -0.0104604 ,  0.84574256,  2.52120185,  0.77299297,
        0.87824427])]"
36999,movel,"[array([1187.30699257, 1462.55536025, 1101.43321045])]","[array([ 0.7506249 , -0.01161979,  0.85066491,  2.51416456,  0.77931998,
        0.87289642])]"
37999,movel,"[array([1167.84588965, 1468.52288887, 1102.60360197])]","[array([ 0.75555685, -0.01518605,  0.8565928 ,  2.50294782,  0.78965769,
        0.86382214])]"
