breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-117.22305589, -630.98197073,  724.2363348 ])]","[array([-2.40661008, -0.03368785,  0.99893792,  2.94706534,  0.34133725,
       -3.83681887])]"
999,movel,"[array([-116.22657353, -632.21188839,  728.51758774])]","[array([-2.40193605, -0.03231092,  0.99110001,  2.9478164 ,  0.34191837,
       -3.83505719])]"
1999,movel,"[array([-116.31424611, -632.87487208,  734.13834797])]","[array([-2.39903285, -0.03207458,  0.98252462,  2.94928171,  0.34313382,
       -3.83325809])]"
2999,movel,"[array([-117.52406815, -632.93596935,  741.09966141])]","[array([-2.39796702, -0.03296272,  0.97321496,  2.9514866 ,  0.34496768,
       -3.83141739])]"
3999,movel,"[array([-119.87963132, -632.35711771,  749.39342204])]","[array([-2.39879454, -0.03493483,  0.96315544,  2.95445049,  0.34739608,
       -3.82953659])]"
4999,movel,"[array([-123.39051987, -631.09615305,  758.99005604])]","[array([-2.40156931, -0.03792723,  0.95232938,  2.95818367,  0.35038504,
       -3.82762879])]"
5999,movel,"[array([-128.04218242, -629.11168055,  769.82981843])]","[array([-2.40633054, -0.04184873,  0.94072518,  2.96268051,  0.35388966,
       -3.82572132])]"
6999,movel,"[array([-133.78339513, -626.37049156,  781.81492024])]","[array([-2.41308455, -0.046577  ,  0.92834212,  2.96791161,  0.35785435,
       -3.82385755])]"
7999,movel,"[array([-140.51292032, -622.85721994,  794.80344789])]","[array([-2.42178272, -0.05195779,  0.91519703,  2.9738158 ,  0.36221459,
       -3.82209697])]"
8999,movel,"[array([-148.06796733, -618.58540651,  808.60725141])]","[array([-2.43229775, -0.05780849,  0.90133123,  2.98029377,  0.36690033,
       -3.82051238])]"
9999,movel,"[array([-156.21635916, -613.60926152,  822.99285781])]","[array([-2.44439974, -0.0639259 ,  0.88681989,  2.9872042 ,  0.37183949,
       -3.8191831 ])]"
10999,movel,"[array([-164.65887878, -608.0322535 ,  837.69118473])]","[array([-2.4577408 , -0.07009993,  0.87177792,  2.99436689,  0.37696193,
       -3.81818309])]"
11999,movel,"[array([-173.04346986, -602.01010909,  852.41277178])]","[array([-2.47185249, -0.07613   ,  0.85636389,  3.00157301,  0.38220114,
       -3.81756532])]"
12999,movel,"[array([-180.98834896, -595.74845963,  866.86071625])]","[array([-2.48615466, -0.08183834,  0.84078621,  3.00859905,  0.38749032,
       -3.81734541])]"
13999,movel,"[array([-188.11638772, -589.49085702,  880.74795465])]","[array([-2.49998522, -0.08708036,  0.82530023,  3.01522671,  0.39275601,
       -3.81748793])]"
14999,movel,"[array([-194.0866977 , -583.50461144,  893.80274099])]","[array([-2.5126336 , -0.09174432,  0.81020934,  3.02125782,  0.39790648,
       -3.81790004])]"
15999,movel,"[array([-198.62276387, -578.0620961 ,  905.77567874])]","[array([-2.52338314, -0.09574549,  0.79585366,  3.02652728,  0.40282327,
       -3.81843405])]"
16999,movel,"[array([-201.52033038, -573.43157885,  916.42768237])]","[array([-2.53153132, -0.09900934,  0.78261107,  3.03090176,  0.40735103,
       -3.81889749])]"
17999,movel,"[array([-202.64228341, -569.87115657,  925.52138921])]","[array([-2.53640088, -0.10145418,  0.77088787,  3.03427438,  0.41129598,
       -3.81906739])]"
18999,movel,"[array([-201.89512839, -567.63186761,  932.80602526])]","[array([-2.53732789, -0.10297147,  0.76111303,  3.03655183,  0.41442889,
       -3.81870526])]"
19999,movel,"[array([-199.19335851, -566.9656501 ,  937.99995334])]","[array([-2.53363873, -0.10340721,  0.75373229,  3.03763795,  0.41649464,
       -3.8175725 ])]"
20999,movel,"[array([-194.40390149, -568.13251099,  940.78695857])]","[array([-2.5246124 , -0.10254619,  0.74917635,  3.03741722,  0.41723516,
       -3.81544607])]"
21999,movel,"[array([-187.28042277, -571.41003986,  940.79027954])]","[array([-2.50944683, -0.10009311,  0.7478479 ,  3.03572665,  0.41641147,
       -3.81214518])]"
22999,movel,"[array([-177.39050578, -577.08277691,  937.56164073])]","[array([-2.48726356, -0.09565967,  0.75007208,  3.03232627,  0.41384069,
       -3.80758024])]"
23999,movel,"[array([-164.03614072, -585.41455809,  930.55781734])]","[array([-2.45713949, -0.08874246,  0.75604166,  3.02685781,  0.40942654,
       -3.80182597])]"
24999,movel,"[array([-146.23916858, -596.56993612,  919.10979802])]","[array([-2.41827295, -0.0786976 ,  0.76576569,  3.01881628,  0.40316789,
       -3.79522719])]"
25999,movel,"[array([-122.8948492 , -610.44938685,  902.43002484])]","[array([-2.37037231, -0.0647354 ,  0.77901572,  3.00759528,  0.39512813,
       -3.78849785])]"
26999,movel,"[array([ -93.2070333 , -626.44632038,  879.74110501])]","[array([-2.31425878, -0.04600442,  0.79528714,  2.99269198,  0.38535763,
       -3.78269851])]"
27999,movel,"[array([ -57.423125  , -643.22921552,  850.68440029])]","[array([-2.25250298, -0.02192393,  0.81376479,  2.97412446,  0.37384914,
       -3.7789557 ])]"
28999,movel,"[array([ -17.41743359, -658.86180405,  815.96501645])]","[array([-2.18940053,  0.00722169,  0.83333409,  2.95283408,  0.36065213,
       -3.77793457])]"
29999,movel,"[array([  23.50912012, -671.43012856,  777.83736087])]","[array([-2.12990801,  0.03975531,  0.85265689,  2.93065798,  0.34618411,
       -3.77945262])]"
30999,movel,"[array([  61.77423162, -679.86043844,  739.80112613])]","[array([-2.07799665,  0.07276456,  0.87035509,  2.90969936,  0.33144134,
       -3.78262901])]"
31999,movel,"[array([  94.55995732, -684.2403561 ,  705.77230734])]","[array([-2.03588978,  0.10280077,  0.88512777,  2.89168498,  0.3179001 ,
       -3.78639851])]"
32999,movel,"[array([ 120.19781704, -685.54683007,  679.24285779])]","[array([-2.00427738,  0.12666512,  0.89580672,  2.87769588,  0.30714692,
       -3.78991205])]"
33999,movel,"[array([ 137.73688988, -685.07855406,  663.1038646 ])]","[array([-1.98327574,  0.14163864,  0.90125724,  2.86838373,  0.30062414,
       -3.79262438])]"
34999,movel,"[array([ 146.3880855 , -683.93607849,  659.73280597])]","[array([-1.97325924,  0.14547158,  0.9003439 ,  2.86427057,  0.29948621,
       -3.79422742])]"
35999,movel,"[array([ 145.30809839, -682.55880455,  670.7985519 ])]","[array([-1.97521497,  0.13661872,  0.89210899,  2.86585398,  0.30439232,
       -3.79462301])]"
36999,movel,"[array([ 133.72464197, -680.35110394,  696.77151085])]","[array([-1.99074771,  0.11471239,  0.87603833,  2.87351195,  0.3152563 ,
       -3.79399546])]"
37999,movel,"[array([ 111.37017933, -675.61669942,  736.44280215])]","[array([-2.02180415,  0.08095278,  0.8521497 ,  2.8872467 ,  0.33114709,
       -3.79299758])]"
38999,movel,"[array([  79.47071068, -666.08402115,  786.39353165])]","[array([-2.06970184,  0.03841553,  0.82103649,  2.90615727,  0.35041054,
       -3.79303485])]"
