breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1328.75555226, 1229.20019483, 1286.2156594 ])]","[array([0.36813107, 0.16637054, 0.55189369, 1.72657229, 1.47782323,
       2.29024949])]"
1665,moveabsj,"[array([1305.90590039, 1244.83939579, 1287.93102432])]","[array([0.38193034, 0.16052501, 0.55866677, 1.72885017, 1.47897822,
       2.28879642])]"
3332,moveabsj,"[array([1282.92471308, 1259.28948278, 1293.88642998])]","[array([0.39533845, 0.1536732 , 0.56490848, 1.73316624, 1.48245386,
       2.28484888])]"
4999,moveabsj,"[array([1259.86155014, 1272.63946953, 1303.92137101])]","[array([0.40842972, 0.14592159, 0.57058903, 1.73954775, 1.4881582 ,
       2.27845131])]"
6665,moveabsj,"[array([1236.69151493, 1285.08409541, 1317.75887624])]","[array([0.42136638, 0.13743869, 0.57565325, 1.74797621, 1.49592255,
       2.26972931])]"
8332,moveabsj,"[array([1213.30194783, 1296.91384617, 1334.91302905])]","[array([0.43439021, 0.12846574, 0.58005179, 1.75832734, 1.50547815,
       2.25892712])]"
9999,moveabsj,"[array([1189.58772173, 1308.43412588, 1354.50702393])]","[array([0.44773703, 0.11934764, 0.58377778, 1.77024764, 1.51638837,
       2.24650105])]"
11665,moveabsj,"[array([1165.4427793 , 1319.91510391, 1375.22836997])]","[array([0.46158757, 0.11047414, 0.58694678, 1.78309699, 1.52804718,
       2.23314301])]"
13332,moveabsj,"[array([1140.76408126, 1331.51407531, 1395.4478214 ])]","[array([0.47600581, 0.10216895, 0.58985854, 1.79597954, 1.53973542,
       2.21973438])]"
14999,moveabsj,"[array([1115.58332765, 1343.14916177, 1413.35778687])]","[array([0.49082248, 0.09460629, 0.59300084, 1.80778745, 1.55064362,
       2.20732784])]"
16665,moveabsj,"[array([1090.02870807, 1354.49188384, 1427.27320146])]","[array([0.50565404, 0.08770812, 0.59701843, 1.81736284, 1.55996364,
       2.19703848])]"
18332,moveabsj,"[array([1064.25684602, 1365.02057678, 1435.77563034])]","[array([0.51997624, 0.08113256, 0.60265662, 1.82359603, 1.5669212 ,
       2.18999718])]"
19999,moveabsj,"[array([1038.52941454, 1374.06861884, 1437.55750933])]","[array([0.5331425 , 0.07440304, 0.61068209, 1.8253709 , 1.57068535,
       2.18743273])]"
21665,moveabsj,"[array([1013.13494004, 1381.028235  , 1431.16248559])]","[array([0.54453735, 0.06711196, 0.62181377, 1.82150862, 1.57028342,
       2.19072122])]"
23332,moveabsj,"[array([ 988.28793274, 1385.66810164, 1414.6346867 ])]","[array([0.55381741, 0.05925359, 0.63658524, 1.81071509, 1.5644782 ,
       2.20143197])]"
24999,moveabsj,"[array([ 963.98116355, 1388.59271624, 1385.65575478])]","[array([0.5613262 , 0.05163569, 0.65494575, 1.79186127, 1.55179126,
       2.22112058])]"
26665,moveabsj,"[array([ 939.64932352, 1391.70883975, 1342.94783931])]","[array([0.56869045, 0.04600109, 0.6756309 , 1.76497418, 1.53096433,
       2.25057485])]"
28332,moveabsj,"[array([ 914.29853754, 1397.84556677, 1289.51797171])]","[array([0.57871605, 0.04418609, 0.69570989, 1.73296232, 1.50237844,
       2.28817043])]"
29999,moveabsj,"[array([ 887.46373687, 1408.38342179, 1235.20776782])]","[array([0.5932255 , 0.04593952, 0.71179326, 1.70199105, 1.47032101,
       2.32817711])]"
31665,moveabsj,"[array([ 859.57173682, 1420.93313364, 1191.71221239])]","[array([0.61065313, 0.04798186, 0.72318659, 1.67762691, 1.44233928,
       2.36267672])]"
33332,moveabsj,"[array([ 831.32817969, 1430.92403862, 1165.23281225])]","[array([0.62731191, 0.04649352, 0.73249174, 1.66198872, 1.42504628,
       2.38542368])]"
34999,moveabsj,"[array([ 803.60176359, 1434.34770921, 1157.22137574])]","[array([0.63984669, 0.03909394, 0.74302123, 1.65565714, 1.42248035,
       2.39229292])]"
36665,moveabsj,"[array([ 777.82141894, 1429.25107314, 1169.33893563])]","[array([0.64631053, 0.0246574 , 0.75611452, 1.66006341, 1.43703662,
       2.38027981])]"
38332,moveabsj,"[array([ 755.06852286, 1417.34135397, 1205.52335566])]","[array([0.6477028 , 0.00319711, 0.76943471, 1.67804492, 1.46902178,
       2.34837069])]"
39999,moveabsj,"[array([ 734.82308615, 1404.8960786 , 1266.97511441])]","[array([ 0.64942484, -0.02210991,  0.77749043,  1.71241222,  1.51382531,
        2.29971465])]"
41665,moveabsj,"[array([ 715.01526104, 1400.06703688, 1338.95040141])]","[array([ 0.65863561, -0.04304304,  0.7768362 ,  1.75841028,  1.5584569 ,
        2.24594764])]"
43332,moveabsj,"[array([ 693.02734048, 1403.1846136 , 1394.68930969])]","[array([ 0.6750507 , -0.05502178,  0.77326402,  1.79915253,  1.59065515,
        2.20325658])]"
44999,moveabsj,"[array([ 667.9383491 , 1405.67077653, 1419.44795667])]","[array([ 0.69063339, -0.06389519,  0.77671799,  1.81895421,  1.60736775,
        2.18235171])]"
46665,moveabsj,"[array([ 641.47296029, 1399.93305947, 1408.63794866])]","[array([ 0.69799925, -0.07639948,  0.79333842,  1.80964213,  1.60747811,
        2.18969255])]"
48332,moveabsj,"[array([ 615.77158204, 1388.64004455, 1359.12003208])]","[array([ 0.69796639, -0.08884887,  0.82153143,  1.77168954,  1.58840406,
        2.22607191])]"
49999,moveabsj,"[array([ 590.50138755, 1383.13312473, 1276.7274419 ])]","[array([ 0.70091133, -0.09066262,  0.85183443,  1.71783148,  1.5482541 ,
        2.28417058])]"
