timestamp,J1,J2,J3,J4,J5,J6
 0,  19.9990,  52.3780,  18.1550,  91.0570, -38.3760, 136.6370
 8,  19.9990,  52.3780,  18.1550,  91.0570, -38.3760, 136.6370
 16,  19.9990,  52.3781,  18.1551,  91.0570, -38.3762, 136.6371
 24,  19.9990,  52.3785,  18.1554,  91.0569, -38.3774, 136.6379
 32,  19.9990,  52.3797,  18.1561,  91.0567, -38.3806, 136.6400
 40,  19.9991,  52.3820,  18.1576,  91.0563, -38.3870, 136.6441
 48,  19.9992,  52.3858,  18.1600,  91.0558, -38.3974, 136.6507
 56,  19.9993,  52.3917,  18.1638,  91.0551, -38.4131, 136.6606
 64,  19.9995,  52.4001,  18.1693,  91.0542, -38.4350, 136.6742
 72,  19.9997,  52.4116,  18.1767,  91.0532, -38.4641, 136.6922
 88,  20.0009,  52.4668,  18.2123,  91.0500, -38.6054, 136.7776
 96,  20.0009,  52.4668,  18.2123,  91.0500, -38.6054, 136.7776
 104,  20.0015,  52.4932,  18.2291,  91.0491, -38.6740, 136.8184
 112,  20.0021,  52.5243,  18.2486,  91.0484, -38.7550, 136.8661
 120,  20.0028,  52.5602,  18.2711,  91.0481, -38.8495, 136.9214
 128,  20.0035,  52.6014,  18.2966,  91.0483, -38.9584, 136.9847
 136,  20.0042,  52.6482,  18.3253,  91.0492, -39.0829, 137.0564
 144,  20.0049,  52.7008,  18.3573,  91.0508, -39.2239, 137.1373
 152,  20.0056,  52.7596,  18.3929,  91.0532, -39.3824, 137.2276
 160,  20.0063,  52.8250,  18.4322,  91.0568, -39.5594, 137.3280
 168,  20.0069,  52.8973,  18.4755,  91.0615, -39.7560, 137.4389
 176,  20.0073,  52.9769,  18.5229,  91.0675, -39.9730, 137.5610
 184,  20.0075,  53.0642,  18.5747,  91.0750, -40.2115, 137.6947
 192,  20.0076,  53.1596,  18.6313,  91.0841, -40.4726, 137.8409
 200,  20.0073,  53.2635,  18.6928,  91.0947, -40.7570, 137.9999
 216,  20.0043,  53.6257,  18.9077,  91.1378, -41.7472, 138.5523
 224,  20.0043,  53.6257,  18.9077,  91.1378, -41.7472, 138.5523
 232,  20.0023,  53.7622,  18.9889,  91.1564, -42.1197, 138.7596
 240,  19.9997,  53.9059,  19.0745,  91.1774, -42.5118, 138.9774
 248,  19.9965,  54.0561,  19.1637,  91.2010, -42.9224, 139.2050
 256,  19.9925,  54.2122,  19.2564,  91.2272, -43.3505, 139.4422
 264,  19.9877,  54.3739,  19.3522,  91.2562, -43.7950, 139.6880
 272,  19.9820,  54.5408,  19.4512,  91.2881, -44.2549, 139.9422
 280,  19.9754,  54.7128,  19.5531,  91.3228, -44.7293, 140.2040
 288,  19.9679,  54.8894,  19.6578,  91.3605, -45.2171, 140.4730
 296,  19.9594,  55.0701,  19.7649,  91.4012, -45.7173, 140.7486
 304,  19.9499,  55.2545,  19.8741,  91.4449, -46.2290, 141.0303
 312,  19.9394,  55.4420,  19.9852,  91.4916, -46.7511, 141.3176
 320,  19.9278,  55.6325,  20.0980,  91.5414, -47.2827, 141.6100
 328,  19.9152,  55.8254,  20.2122,  91.5944, -47.8229, 141.9067
 344,  19.8711,  56.4145,  20.5611,  91.7705, -49.4800, 142.8167
 352,  19.8711,  56.4145,  20.5611,  91.7705, -49.4800, 142.8167
 360,  19.8544,  56.6121,  20.6785,  91.8339, -50.0381, 143.1236
 368,  19.8368,  56.8093,  20.7959,  91.8991, -50.5956, 143.4307
 376,  19.8184,  57.0052,  20.9127,  91.9660, -51.1505, 143.7368
 384,  19.7992,  57.1990,  21.0285,  92.0342, -51.7008, 144.0406
 392,  19.7793,  57.3899,  21.1425,  92.1036, -52.2445, 144.3411
 400,  19.7588,  57.5774,  21.2545,  92.1740, -52.7803, 144.6376
 408,  19.7378,  57.7612,  21.3642,  92.2451, -53.3069, 144.9294
 416,  19.7162,  57.9407,  21.4713,  92.3166, -53.8233, 145.2160
 424,  19.6943,  58.1157,  21.5756,  92.3882, -54.3283, 145.4969
 432,  19.6720,  58.2858,  21.6770,  92.4597, -54.8209, 145.7715
 440,  19.6496,  58.4510,  21.7756,  92.5306, -55.2999, 146.0390
 448,  19.6271,  58.6108,  21.8709,  92.6008, -55.7643, 146.2991
 456,  19.6047,  58.7647,  21.9626,  92.6699, -56.2129, 146.5508
 472,  19.5391,  59.1874,  22.2142,  92.8678, -57.4541, 147.2506
 480,  19.5391,  59.1874,  22.2142,  92.8678, -57.4541, 147.2506
 488,  19.5181,  59.3146,  22.2898,  92.9297, -57.8295, 147.4630
 496,  19.4978,  59.4347,  22.3612,  92.9890, -58.1839, 147.6640
 504,  19.4784,  59.5473,  22.4282,  93.0454, -58.5164, 147.8529
 512,  19.4599,  59.6521,  22.4905,  93.0986, -58.8259, 148.0291
 520,  19.4424,  59.7487,  22.5479,  93.1483, -59.1117, 148.1920
 528,  19.4259,  59.8372,  22.5997,  93.1956, -59.3747, 148.3411
 536,  19.4100,  59.9178,  22.6454,  93.2415, -59.6166, 148.4764
 544,  19.3945,  59.9907,  22.6844,  93.2873, -59.8393, 148.5979
 552,  19.3792,  60.0564,  22.7162,  93.3344, -60.0449, 148.7056
 560,  19.3637,  60.1152,  22.7404,  93.3838, -60.2351, 148.7998
 568,  19.3477,  60.1677,  22.7565,  93.4369, -60.4119, 148.8804
 576,  19.3309,  60.2142,  22.7644,  93.4948, -60.5773, 148.9478
 584,  19.3130,  60.2551,  22.7634,  93.5586, -60.7332, 149.0021
 600,  19.2495,  60.3481,  22.7036,  93.7976, -61.1636, 149.0894
 608,  19.2495,  60.3481,  22.7036,  93.7976, -61.1636, 149.0894
 616,  19.2239,  60.3705,  22.6634,  93.8971, -61.3010, 149.0941
 624,  19.1955,  60.3893,  22.6125,  94.0083, -61.4386, 149.0872
 632,  19.1639,  60.4048,  22.5504,  94.1325, -61.5783, 149.0688
 640,  19.1289,  60.4175,  22.4767,  94.2709, -61.7222, 149.0394
 648,  19.0899,  60.4277,  22.3913,  94.4243, -61.8720, 148.9992
 656,  19.0470,  60.4358,  22.2943,  94.5928, -62.0288, 148.9492
 664,  19.0003,  60.4424,  22.1868,  94.7756, -62.1930, 148.8904
 672,  18.9498,  60.4474,  22.0693,  94.9716, -62.3650, 148.8240
 680,  18.8958,  60.4512,  21.9429,  95.1799, -62.5450, 148.7513
 688,  18.8386,  60.4540,  21.8083,  95.3995, -62.7334, 148.6733
 696,  18.7781,  60.4561,  21.6663,  95.6293, -62.9303, 148.5913
 704,  18.7147,  60.4578,  21.5179,  95.8684, -63.1361, 148.5065
 712,  18.6484,  60.4594,  21.3640,  96.1157, -63.3508, 148.4199
 728,  18.4352,  60.4642,  20.8763,  96.8959, -64.0418, 148.1552
 736,  18.4352,  60.4642,  20.8763,  96.8959, -64.0418, 148.1552
 744,  18.3603,  60.4656,  20.7074,  97.1650, -64.2851, 148.0670
 752,  18.2838,  60.4669,  20.5363,  97.4369, -64.5334, 147.9796
 760,  18.2061,  60.4681,  20.3638,  97.7105, -64.7861, 147.8934
 768,  18.1274,  60.4690,  20.1904,  97.9848, -65.0421, 147.8087
 776,  18.0482,  60.4697,  20.0169,  98.2588, -65.3006, 147.7259
 784,  17.9689,  60.4703,  19.8444,  98.5308, -65.5600, 147.6455
 792,  17.8899,  60.4707,  19.6737,  98.7995, -65.8192, 147.5678
 800,  17.8113,  60.4710,  19.5054,  99.0639, -66.0769, 147.4932
 808,  17.7336,  60.4712,  19.3402,  99.3230, -66.3322, 147.4218
 816,  17.6571,  60.4712,  19.1787,  99.5760, -66.5839, 147.3539
 824,  17.5819,  60.4712,  19.0215,  99.8219, -66.8308, 147.2893
 832,  17.5086,  60.4712,  18.8692, 100.0598, -67.0719, 147.2284
 840,  17.4373,  60.4712,  18.7225, 100.2889, -67.3061, 147.1712
 856,  17.2393,  60.4706,  18.3205, 100.9143, -67.9553, 147.0222
 864,  17.2393,  60.4706,  18.3205, 100.9143, -67.9553, 147.0222
 872,  17.1797,  60.4703,  18.2012, 101.0995, -68.1503, 146.9800
 880,  17.1238,  60.4701,  18.0903, 101.2718, -68.3326, 146.9416
 888,  17.0721,  60.4699,  17.9881, 101.4302, -68.5011, 146.9069
 896,  17.0249,  60.4698,  17.8954, 101.5740, -68.6548, 146.8760
 904,  16.9824,  60.4695,  17.8122, 101.7027, -68.7926, 146.8488
 912,  16.9443,  60.4687,  17.7378, 101.8168, -68.9147, 146.8247
 920,  16.9101,  60.4668,  17.6703, 101.9182, -69.0219, 146.8029
 928,  16.8791,  60.4634,  17.6082, 102.0085, -69.1153, 146.7828
 936,  16.8506,  60.4579,  17.5497, 102.0896, -69.1962, 146.7635
 944,  16.8240,  60.4499,  17.4932, 102.1630, -69.2657, 146.7444
 952,  16.7985,  60.4390,  17.4371, 102.2305, -69.3249, 146.7248
 960,  16.7735,  60.4247,  17.3798, 102.2938, -69.3750, 146.7042
 968,  16.7483,  60.4065,  17.3197, 102.3545, -69.4173, 146.6818
 984,  16.6644,  60.3242,  17.1063, 102.5379, -69.5082, 146.5982
 992,  16.6644,  60.3242,  17.1063, 102.5379, -69.5082, 146.5982
 1000,  16.6314,  60.2859,  17.0188, 102.6050, -69.5306, 146.5630
 1008,  16.5946,  60.2412,  16.9204, 102.6778, -69.5509, 146.5230
 1016,  16.5535,  60.1897,  16.8096, 102.7579, -69.5704, 146.4779
 1024,  16.5072,  60.1311,  16.6847, 102.8472, -69.5903, 146.4271
 1032,  16.4551,  60.0648,  16.5443, 102.9473, -69.6119, 146.3699
 1040,  16.3966,  59.9905,  16.3872, 103.0595, -69.6362, 146.3062
 1048,  16.3315,  59.9084,  16.2134, 103.1842, -69.6636, 146.2359
 1056,  16.2601,  59.8189,  16.0240, 103.3206, -69.6939, 146.1596
 1064,  16.1829,  59.7226,  15.8202, 103.4681, -69.7272, 146.0777
 1072,  16.1001,  59.6200,  15.6032, 103.6260, -69.7634, 145.9910
 1080,  16.0122,  59.5117,  15.3741, 103.7934, -69.8024, 145.8998
 1088,  15.9194,  59.3983,  15.1343, 103.9698, -69.8442, 145.8048
 1096,  15.8222,  59.2804,  14.8847, 104.1544, -69.8886, 145.7065
 1112,  15.5092,  58.9066,  14.0941, 104.7466, -70.0365, 145.3987
 1120,  15.5092,  58.9066,  14.0941, 104.7466, -70.0365, 145.3987
 1128,  15.4002,  58.7787,  13.8234, 104.9521, -70.0896, 145.2945
 1136,  15.2901,  58.6507,  13.5524, 105.1591, -70.1442, 145.1908
 1144,  15.1797,  58.5236,  13.2831, 105.3664, -70.1997, 145.0885
 1152,  15.0699,  58.3982,  13.0174, 105.5723, -70.2560, 144.9881
 1160,  14.9613,  58.2756,  12.7571, 105.7754, -70.3124, 144.8906
 1168,  14.8549,  58.1564,  12.5041, 105.9743, -70.3687, 144.7963
 1176,  14.7514,  58.0414,  12.2599, 106.1674, -70.4242, 144.7061
 1184,  14.6516,  57.9314,  12.0263, 106.3534, -70.4785, 144.6203
 1192,  14.5560,  57.8268,  11.8041, 106.5314, -70.5312, 144.5393
 1200,  14.4650,  57.7279,  11.5941, 106.7006, -70.5820, 144.4633
 1208,  14.3790,  57.6351,  11.3970, 106.8602, -70.6305, 144.3925
 1216,  14.2984,  57.5487,  11.2135, 107.0096, -70.6765, 144.3269
 1224,  14.2238,  57.4692,  11.0444, 107.1478, -70.7195, 144.2668
 1240,  14.0383,  57.2732,  10.6283, 107.4906, -70.8275, 144.1204
 1248,  14.0383,  57.2732,  10.6283, 107.4906, -70.8275, 144.1204
 1256,  13.9884,  57.2205,  10.5170, 107.5823, -70.8558, 144.0813
 1264,  13.9432,  57.1722,  10.4163, 107.6649, -70.8802, 144.0455
 1272,  13.9019,  57.1274,  10.3239, 107.7398, -70.9007, 144.0121
 1280,  13.8636,  57.0849,  10.2381, 107.8082, -70.9172, 143.9804
 1288,  13.8276,  57.0435,  10.1567, 107.8717, -70.9298, 143.9494
 1296,  13.7929,  57.0024,  10.0778, 107.9315, -70.9385, 143.9183
 1304,  13.7588,  56.9603,   9.9994, 107.9891, -70.9433, 143.8861
 1312,  13.7244,  56.9162,   9.9195, 108.0460, -70.9444, 143.8522
 1320,  13.6888,  56.8692,   9.8364, 108.1035, -70.9417, 143.8156
