breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 741.74017881, -412.05604403,  552.63953323])]","[array([ 0.16698891,  0.64585544, -0.68231879,  1.34912455, -1.86085552,
       -0.31388071])]"
5446,movec_fit,"[array([ 713.04686261, -355.75128813,  595.60742144]), array([ 677.74282356, -295.99616096,  627.58743006])]","[array([ 0.20509039,  0.65659884, -0.69310827,  1.29099091, -1.96608134,
       -0.30919664]), array([ 0.24418176,  0.67457286, -0.71676039,  1.21851652, -2.06256355,
       -0.32837399])]"
8112,movec_fit,"[array([ 658.55266184, -266.00561632,  639.27320371]), array([ 638.39169014, -235.82481025,  648.36721104])]","[array([ 0.2593356 ,  0.68942635, -0.71577023,  1.16680543, -2.10704675,
       -0.33537762]), array([ 0.27382791,  0.70605511, -0.71762303,  1.11120985, -2.1482126 ,
       -0.34914562])]"
10566,movec_fit,"[array([ 619.1680038 , -207.91998175,  654.84247108]), array([ 599.46670369, -180.05566669,  659.50344251])]","[array([ 0.29117097,  0.71526869, -0.72111626,  1.05699571, -2.17657281,
       -0.36221409]), array([ 0.30819094,  0.72631502, -0.72573233,  0.99995539, -2.202065  ,
       -0.37950404])]"
12871,movec_fit,"[array([ 580.63418234, -153.88343586,  662.60169145]), array([ 561.58274716, -127.78760962,  664.46725496])]","[array([ 0.32537151,  0.73566751, -0.73018967,  0.94334928, -2.22130432,
       -0.39165357]), array([ 0.34235626,  0.74645596, -0.7353037 ,  0.88487672, -2.23799268,
       -0.40637763])]"
14881,movec_fit,"[array([ 544.83631873, -105.03700609,  665.35890894]), array([528.053343  , -82.36655906, 665.55254816])]","[array([ 0.36004961,  0.75460486, -0.74273826,  0.83442571, -2.24822378,
       -0.41740512]), array([ 0.3778281 ,  0.76384202, -0.75014916,  0.78318609, -2.25664099,
       -0.42914263])]"
15645,movel_fit,"[array([515.32376398, -65.08309306, 665.41943029])]","[array([ 0.39279554,  0.7707116 , -0.75677622,  0.744719  , -2.26117413,
       -0.43670121])]"
19027,movec_fit,"[array([487.04148866, -26.89708718, 664.08229456]), array([458.91003466,  11.29291338, 661.9254231 ])]","[array([ 0.4302654 ,  0.78678738, -0.77416909,  0.66189367, -2.26600121,
       -0.45262584]), array([ 0.46911779,  0.80522227, -0.78969928,  0.57936583, -2.26758552,
       -0.46535699])]"
21549,movec_fit,"[array([438.0782748 ,  39.91581143, 660.03649016]), array([417.51696106,  68.66272549, 658.12140609])]","[array([ 0.50930154,  0.81822174, -0.80642708,  0.52676765, -2.26317812,
       -0.4705841 ]), array([ 0.55097767,  0.83240691, -0.82034264,  0.47545812, -2.25884927,
       -0.47158599])]"
23624,movec_fit,"[array([400.80149618,  92.50864796, 656.66639438]), array([384.28806468, 116.47062698, 655.38392393])]","[array([ 0.59265095,  0.8442214 , -0.83325564,  0.43943607, -2.25381319,
       -0.46906845]), array([ 0.63550269,  0.85644662, -0.84368419,  0.404661  , -2.24990643,
       -0.46302448])]"
25631,movec_fit,"[array([368.57145419, 139.86954584, 654.46678887]), array([353.12916393, 163.42807147, 653.90968293])]","[array([ 0.68692164,  0.86769421, -0.85533789,  0.37916099, -2.24506913,
       -0.45089614]), array([ 0.73944524,  0.87868195, -0.86400661,  0.35531738, -2.24244645,
       -0.43494346])]"
26421,movel_fit,"[array([341.1441957 , 182.10358071, 653.85305154])]","[array([ 0.78888328,  0.88541927, -0.87088301,  0.34340364, -2.24015981,
       -0.41665   ])]"
29240,movec_fit,"[array([320.48400734, 215.87390677, 654.70708493]), array([300.69732639, 250.06578112, 656.98473255])]","[array([ 0.88538844,  0.89224949, -0.87781343,  0.33119466, -2.23942074,
       -0.37298736]), array([ 0.98118817,  0.89528152, -0.87788672,  0.32439808, -2.24598934,
       -0.32299395])]"
31989,movec_fit,"[array([282.52546479, 283.88175619, 661.10688634]), array([265.61016534, 318.00707045, 667.26298942])]","[array([ 1.09693874,  0.87953421, -0.86900926,  0.34289277, -2.25309286,
       -0.25128885]), array([ 1.20553443,  0.85827197, -0.85331014,  0.36827541, -2.26664739,
       -0.17818656])]"
34753,movec_fit,"[array([250.22843082, 352.55569152, 676.04307335]), array([236.66157925, 387.02426414, 687.47981426])]","[array([ 1.31695735,  0.81644214, -0.82021303,  0.41121091, -2.28118725,
       -0.09694377]), array([ 1.41553425,  0.77243696, -0.78151588,  0.461518  , -2.29766403,
       -0.01893367])]"
39347,movec_fit,"[array([218.91002013, 443.42126165, 713.16818843]), array([207.65097122, 497.26570408, 746.67083302])]","[array([ 1.55505575,  0.6780566 , -0.67709124,  0.56688963, -2.31698268,
        0.08232257]), array([ 1.6660538 ,  0.59036089, -0.5717562 ,  0.68839171, -2.32043385,
        0.17514155])]"
42721,movec_fit,"[array([203.47924187, 534.4586378 , 775.74225987]), array([202.52072084, 569.24973823, 807.82359769])]","[array([ 1.72958009,  0.52483589, -0.47588475,  0.77853965, -2.30742422,
        0.21468402]), array([ 1.78612704,  0.46056813, -0.3900968 ,  0.86873801, -2.27992918,
        0.2470197 ])]"
45555,movec_fit,"[array([203.8177412 , 596.72367622, 836.6131381 ]), array([206.91816842, 622.45145701, 866.76838391])]","[array([ 1.82527306,  0.41002441, -0.32085158,  0.93644332, -2.24970009,
        0.27493579]), array([ 1.86119413,  0.35775399, -0.26072112,  1.00007731, -2.21007483,
        0.29606814])]"
48615,movec_fit,"[array([211.86309719, 648.62480254, 900.50465558]), array([218.36665526, 673.03114182, 935.21551857])]","[array([ 1.89254125,  0.30357982, -0.19355734,  1.05628205, -2.16074592,
        0.3153449 ]), array([ 1.92076683,  0.24628055, -0.13775584,  1.10575817, -2.10180216,
        0.32615664])]"
49096,movel_fit,"[array([220.62085403, 680.48403717, 946.25085599])]","[array([ 1.92445027,  0.23660451, -0.11479788,  1.11776429, -2.08862854,
        0.33158639])]"
49961,movel_fit,"[array([225.05887041, 693.38450588, 966.33566924])]","[array([ 1.93689755,  0.20523922, -0.08578   ,  1.13982723, -2.05205677,
        0.33570039])]"
49999,movel_fit,"[array([225.30596151, 693.88787358, 967.24287281])]","[array([ 1.93466563,  0.21045609, -0.08284553,  1.14227563, -2.05625915,
        0.33543299])]"
