x,y,z
2327.0502628442787,1084.2877334872787,757.74335911702
2327.0475887128496,1084.2062136304803,757.6956433727795
2327.0449060717615,1084.1246865421585,757.6479404631588
2327.0422149211004,1084.0431522249555,757.6002503897042
2327.039515260954,1083.9616106815142,757.5525731539615
2327.0368070914096,1083.880061914478,757.5049087574762
2327.034090412555,1083.79850592649,757.457257201793
2327.0313652244786,1083.7169427201934,757.4096184884568
2327.028631527268,1083.6353722982326,757.3619926190115
2327.0258893210125,1083.5537946632512,757.3143795950011
2327.0231386058003,1083.4722098178934,757.2667794179687
2327.020379381722,1083.390617764804,757.219192089457
2327.0176116488647,1083.3090185066274,757.171617611009
2327.0148354073203,1083.2274120460088,757.1240559841664
2327.0120506571775,1083.145798385593,757.076507210471
2327.0092573985276,1083.0641775280258,757.0289712914641
2327.00645563146,1082.9825494759527,756.9814482286863
2327.003645356066,1082.9009142320194,756.9339380236781
2327.0008265724373,1082.8192717988723,756.8864406779796
2326.997999280664,1082.7376221791576,756.8389561931301
2326.995163480839,1082.6559653755219,756.791484570669
2326.992319173053,1082.574301390612,756.7440258121351
2326.9894663573996,1082.4926302270749,756.6965799190665
2326.9866050339706,1082.4109518875578,756.6491468930012
2326.983735202858,1082.3292663747084,756.6017267354766
2326.980856864156,1082.2475736911742,756.5543194480299
2326.977970017957,1082.1658738396036,756.5069250321976
2326.9750746643554,1082.0841668226444,756.4595434895161
2326.9721708034444,1082.0024526429452,756.4121748215211
2326.9692584353184,1081.9207313031543,756.3648190297481
2326.9663375600717,1081.8390028059212,756.317476115732
2326.963408177799,1081.7572671538946,756.2701460810072
2326.9604702885954,1081.6755243497241,756.2228289271081
2326.9575238925563,1081.5937743960592,756.1755246555686
2326.9545689897764,1081.5120172955499,756.1282332679214
2326.9516055803524,1081.4302530508457,756.0809547656997
2326.9486336643795,1081.3484816645976,756.0336891504364
2326.945653241955,1081.2667031394558,755.986436423663
2326.9426643131746,1081.184917478071,755.9391965869115
2326.9396668781355,1081.103124683094,755.8919696417128
2326.936660936935,1081.0213247571764,755.8447555895978
2326.9336464896705,1080.9395177029694,755.7975544320971
2326.9306235364397,1080.8577035231249,755.7503661707403
2326.9275920773407,1080.7758822202948,755.7031908070571
2326.9245521124712,1080.694053797131,755.656028342577
2326.9215036419305,1080.6122182562858,755.6088787788283
2326.918446665817,1080.530375600412,755.5617421173393
2326.91538118423,1080.4485258321627,755.514618359638
2326.9123071972685,1080.3666689541906,755.4675075072519
2326.9092247050326,1080.2848049691488,755.420409561708
2326.9061337076214,1080.2029338796913,755.3733245245329
2326.9030342051365,1080.1210556884716,755.3262523972528
2326.899926197677,1080.0391703981438,755.2791931813933
2326.896809685344,1079.957278011362,755.2321468784803
2326.893684668239,1079.8753785307806,755.1851134900382
2326.8905511464627,1079.7934719590544,755.1380930175918
2326.8874091201174,1079.7115582988383,755.0910854626651
2326.8842585893044,1079.6296375527875,755.0440908267819
2326.8810995541257,1079.547709723557,754.9971091114655
2326.8779320146837,1079.465774813803,754.9501403182386
2326.874755971082,1079.3838328261807,754.9031844486237
2326.871571423422,1079.3018837633465,754.8562415041429
2326.8683783718084,1079.2199276279564,754.8093114863176
2326.8651768163436,1079.1379644226672,754.7623943966693
2326.861966757132,1079.0559941501358,754.7154902367183
2326.8587481942777,1078.9740168130186,754.6685990079854
2326.8555211278845,1078.8920324139733,754.6217207119904
2326.8522855580577,1078.810040955657,754.5748553502526
2326.8490414849016,1078.7280424407277,754.5280029242914
2326.845788908521,1078.6460368718429,754.4811634356251
2326.842527829023,1078.5640242516608,754.4343368857722
2326.8392582465112,1078.48200458284,754.3875232762505
2326.835980161093,1078.3999778680388,754.3407226085774
2326.832693572874,1078.317944109916,754.2939348842697
2326.829398481961,1078.2359033111309,754.2471601048442
2326.826094888461,1078.1538554743424,754.200398271817
2326.82278279248,1078.0718006022103,754.1536493867038
2326.819462194127,1077.9897386973942,754.1069134510199
2326.8161330935086,1077.9076697625537,754.0601904662801
2326.812795490733,1077.8255938003495,754.0134804339991
2326.809449385908,1077.7435108134418,753.9667833556907
2326.8060947791428,1077.661420804491,753.9200992328688
2326.8027316705457,1077.5793237761582,753.8734280670462
2326.7993600602254,1077.4972197311045,753.8267698597363
2326.7959799482915,1077.415108671991,753.7801246124509
