breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1090.16121372, -506.72253554,  994.04660022])]","[array([-0.58589046, -0.03341733,  0.40482559, -2.79157683, -1.61501501,
        0.95669868])]"
1000,movej_fit,"[array([-0.57343207, -0.03613464,  0.40924597, -2.78834535, -1.61677458,
        0.95639004])]","[array([-0.57343207, -0.03613464,  0.40924597, -2.78834535, -1.61677458,
        0.95639004])]"
2000,movej_fit,"[array([-0.56098815, -0.03952971,  0.41312056, -2.7844006 , -1.61814014,
        0.95563532])]","[array([-0.56098815, -0.03952971,  0.41312056, -2.7844006 , -1.61814014,
        0.95563532])]"
3000,movej_fit,"[array([-0.54858386, -0.0435931 ,  0.41644546, -2.77977945, -1.61909206,
        0.95443685])]","[array([-0.54858386, -0.0435931 ,  0.41644546, -2.77977945, -1.61909206,
        0.95443685])]"
4000,movej_fit,"[array([-0.53621754, -0.04831084,  0.41922839, -2.77451584, -1.61961256,
        0.95279851])]","[array([-0.53621754, -0.04831084,  0.41922839, -2.77451584, -1.61961256,
        0.95279851])]"
5000,movej_fit,"[array([-0.52388099, -0.05365866,  0.42148216, -2.76864735, -1.61968329,
        0.95072723])]","[array([-0.52388099, -0.05365866,  0.42148216, -2.76864735, -1.61968329,
        0.95072723])]"
6000,movej_fit,"[array([-0.51156167, -0.05959836,  0.42322632, -2.76221946, -1.61928711,
        0.94823537])]","[array([-0.51156167, -0.05959836,  0.42322632, -2.76221946, -1.61928711,
        0.94823537])]"
7000,movej_fit,"[array([-0.49924263, -0.06607482,  0.42449006, -2.75528967, -1.61841128,
        0.94534362])]","[array([-0.49924263, -0.06607482,  0.42449006, -2.75528967, -1.61841128,
        0.94534362])]"
8000,movej_fit,"[array([-0.4869028 , -0.07301393,  0.42531511, -2.74793109, -1.61705182,
        0.94208401])]","[array([-0.4869028 , -0.07301393,  0.42531511, -2.74793109, -1.61705182,
        0.94208401])]"
9000,movej_fit,"[array([-0.47451777, -0.08032205,  0.42575808, -2.74023485, -1.61521891,
        0.93850261])]","[array([-0.47451777, -0.08032205,  0.42575808, -2.74023485, -1.61521891,
        0.93850261])]"
10000,movej_fit,"[array([-0.4620634 , -0.08788646,  0.4258916 , -2.73231155, -1.61294324,
        0.93466212])]","[array([-0.4620634 , -0.08788646,  0.4258916 , -2.73231155, -1.61294324,
        0.93466212])]"
11000,movej_fit,"[array([-0.44951788, -0.09557958,  0.42580383, -2.72428822, -1.61028206,
        0.93064249])]","[array([-0.44951788, -0.09557958,  0.42580383, -2.72428822, -1.61028206,
        0.93064249])]"
12000,movej_fit,"[array([-0.43686377, -0.10326549,  0.42559564, -2.71630197, -1.60732379,
        0.92653977])]","[array([-0.43686377, -0.10326549,  0.42559564, -2.71630197, -1.60732379,
        0.92653977])]"
13000,movej_fit,"[array([-0.42409353, -0.11080516,  0.42537609, -2.70849348, -1.60419103,
        0.92246441])]","[array([-0.42409353, -0.11080516,  0.42537609, -2.70849348, -1.60419103,
        0.92246441])]"
14000,movej_fit,"[array([-0.41120847, -0.1180645 ,  0.42525646, -2.70099623, -1.60103901,
        0.9185367 ])]","[array([-0.41120847, -0.1180645 ,  0.42525646, -2.70099623, -1.60103901,
        0.9185367 ])]"
15000,movej_fit,"[array([-0.39822165, -0.12491709,  0.42534452, -2.69393025, -1.59805202,
        0.91488334])]","[array([-0.39822165, -0.12491709,  0.42534452, -2.69393025, -1.59805202,
        0.91488334])]"
16000,movej_fit,"[array([-0.38515061, -0.13124822,  0.42574018, -2.68739406, -1.59543555,
        0.91163216])]","[array([-0.38515061, -0.13124822,  0.42574018, -2.68739406, -1.59543555,
        0.91163216])]"
17000,movej_fit,"[array([-0.3720206 , -0.13694902,  0.42653405, -2.68146732, -1.59341109,
        0.90891179])]","[array([-0.3720206 , -0.13694902,  0.42653405, -2.68146732, -1.59341109,
        0.90891179])]"
18000,movej_fit,"[array([-0.35886   , -0.14191185,  0.42780952, -2.67621319, -1.59221137,
        0.90685111])]","[array([-0.35886   , -0.14191185,  0.42780952, -2.67621319, -1.59221137,
        0.90685111])]"
19000,movej_fit,"[array([-0.34570055, -0.14602147,  0.42964878, -2.67168655, -1.59208016,
        0.90558189])]","[array([-0.34570055, -0.14602147,  0.42964878, -2.67168655, -1.59208016,
        0.90558189])]"
20000,movej_fit,"[array([-0.33258593, -0.1491442 ,  0.43214066, -2.66794652, -1.5932743 ,
        0.90524252])]","[array([-0.33258593, -0.1491442 ,  0.43214066, -2.66794652, -1.5932743 ,
        0.90524252])]"
21000,movej_fit,"[array([-0.31954821, -0.15112515,  0.43539672, -2.66506102, -1.59606822,
        0.9059802 ])]","[array([-0.31954821, -0.15112515,  0.43539672, -2.66506102, -1.59606822,
        0.9059802 ])]"
22000,movej_fit,"[array([-0.30662245, -0.15177293,  0.43956129, -2.663125  , -1.60075184,
        0.90795409])]","[array([-0.30662245, -0.15177293,  0.43956129, -2.663125  , -1.60075184,
        0.90795409])]"
23000,movej_fit,"[array([-0.29383063, -0.15085321,  0.44481808, -2.66226605, -1.60760702,
        0.91132792])]","[array([-0.29383063, -0.15085321,  0.44481808, -2.66226605, -1.60760702,
        0.91132792])]"
24000,movej_fit,"[array([-0.28113721, -0.14807889,  0.45139118, -2.66264092, -1.61686289,
        0.91625768])]","[array([-0.28113721, -0.14807889,  0.45139118, -2.66264092, -1.61686289,
        0.91625768])]"
25000,movej_fit,"[array([-0.26841162, -0.14310048,  0.45951562, -2.66441469, -1.62860368,
        0.92286189])]","[array([-0.26841162, -0.14310048,  0.45951562, -2.66441469, -1.62860368,
        0.92286189])]"
26000,movej_fit,"[array([-0.25539329, -0.13552134,  0.46936192, -2.66769198, -1.64262707,
        0.93116405])]","[array([-0.25539329, -0.13552134,  0.46936192, -2.66769198, -1.64262707,
        0.93116405])]"
27000,movej_fit,"[array([-0.24169244, -0.12496945,  0.48090849, -2.67237526, -1.65829972,
        0.94100984])]","[array([-0.24169244, -0.12496945,  0.48090849, -2.67237526, -1.65829972,
        0.94100984])]"
28000,movej_fit,"[array([-0.2269046 , -0.11127463,  0.49377833, -2.67796655, -1.67449976,
        0.95197355])]","[array([-0.2269046 , -0.11127463,  0.49377833, -2.67796655, -1.67449976,
        0.95197355])]"
