breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 703.95704122, -506.72206578,  591.55233148])]","[array([-0.73731486,  0.51749689,  0.45673444, -0.28222318, -1.99416488,
        2.21417974])]"
11812,movec_fit,"[array([ 698.73721374, -385.46302019,  591.8501632 ]), array([ 685.78246374, -264.78654199,  591.17673734])]","[array([-0.69421345,  0.24998343,  0.11462957, -0.35299502, -1.82412528,
        2.30721822]), array([-0.6479264 ,  0.00964171, -0.15519391, -0.43150191, -1.69915823,
        2.39481897])]"
17312,movel_fit,"[array([ 671.90205678, -152.64808056,  586.96150799])]","[array([-0.66652297, -0.33384856, -0.5020701 , -0.59745754, -1.51898906,
        2.52012543])]"
20200,movel_fit,"[array([669.10903934, -93.35035405, 585.71653019])]","[array([-0.61310761, -0.42312366, -0.57677767, -0.64252455, -1.47178729,
        2.36852095])]"
22631,movel_fit,"[array([671.88207556, -43.45831209, 586.90965824])]","[array([-0.54278698, -0.48831419, -0.62045152, -0.66566415, -1.41571267,
        2.19019539])]"
25138,movel_fit,"[array([680.71346619,   7.28075208, 589.55084452])]","[array([-0.40208896, -0.43037487, -0.54976053, -0.60873069, -1.39386579,
        1.8825584 ])]"
27741,movel_fit,"[array([695.22232263,  58.78820415, 590.81761007])]","[array([-0.23966989, -0.22378546, -0.36072527, -0.50890083, -1.46871495,
        1.55331998])]"
30366,movel_fit,"[array([711.54362013, 110.08373988, 586.79055014])]","[array([-0.12368529,  0.08564048, -0.10393404, -0.46033321, -1.65689002,
        1.30392899])]"
33895,movec_fit,"[array([720.30981489, 144.92945922, 581.82033736]), array([725.95916265, 180.47027643, 577.43645634])]","[array([-0.08144775,  0.24752865,  0.01796371, -0.48064625, -1.77175966,
        1.28381679]), array([-0.03902558,  0.40281893,  0.13467604, -0.50850797, -1.887218  ,
        1.26211592])]"
37693,movec_fit,"[array([725.63351859, 219.43377967, 577.4812351 ]), array([718.08085326, 257.29236937, 582.45747251])]","[array([-0.00367152,  0.44136096,  0.16014023, -0.54513181, -1.93740474,
        1.48296572]), array([ 0.03626713,  0.47113003,  0.18407281, -0.56884812, -1.99269558,
        1.70211755])]"
39575,movel_fit,"[array([705.09993095, 293.38280487, 587.68720035])]","[array([ 0.09035155,  0.22577554,  0.00991024, -0.52316071, -1.78942474,
        1.8263702 ])]"
42428,movec_fit,"[array([692.82720703, 319.95055165, 589.65920435]), array([680.45390218, 346.51000525, 588.85596424])]","[array([ 0.13534603,  0.01848053, -0.15580496, -0.50264563, -1.61026985,
        1.88530102]), array([ 0.19599841, -0.19409308, -0.33267072, -0.48136058, -1.41820194,
        1.92738456])]"
45303,movec_fit,"[array([670.26351897, 374.04421001, 585.91652458]), array([665.31832323, 403.05391904, 584.0754528 ])]","[array([ 0.255068  , -0.38799394, -0.50599873, -0.48785309, -1.21022203,
        1.77619756]), array([ 0.37823299, -0.56319182, -0.65810533, -0.41147734, -0.97943457,
        1.53639614])]"
48167,movec_fit,"[array([668.63057469, 432.23415987, 585.33014867]), array([678.54204669, 459.70381542, 588.29835477])]","[array([ 0.44381608, -0.55029675, -0.65327642, -0.3539364 , -0.89475422,
        1.14040902]), array([ 0.50128594, -0.5203265 , -0.63433469, -0.26768414, -0.82508805,
        0.73011711])]"
49420,movel_fit,"[array([689.58598573, 482.91535426, 589.63324748])]","[array([ 0.43889142, -0.23318162, -0.36443876, -0.35847672, -1.08529979,
        0.76851659])]"
49999,movel_fit,"[array([695.76376941, 493.13831059, 588.64897138])]","[array([ 0.41608787, -0.15719193, -0.29947825, -0.39233575, -1.14014703,
        0.71324422])]"
