breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 931.12652171, -506.71455594,  177.44793185])]","[array([-0.58246116, -0.03631414, -0.22259279, -0.2356515 , -1.71990867,
        2.13616857])]"
4484,movel_fit,"[array([ 927.98395039, -414.61083427,  177.48950582])]","[array([-0.52615399, -0.12492159, -0.30384307, -0.26551286, -1.69217262,
        2.14441082])]"
9044,movel_fit,"[array([ 919.97224736, -321.20178738,  177.59042875])]","[array([-0.48813501, -0.28109371, -0.43431292, -0.3297445 , -1.60807852,
        2.19548926])]"
14888,movel_fit,"[array([ 904.67347687, -202.07614974,  175.17985044])]","[array([-0.45067115, -0.5535992 , -0.64903977, -0.44364417, -1.45565996,
        2.26510508])]"
17620,movel_fit,"[array([ 898.35762117, -146.33227208,  172.5352262 ])]","[array([-0.41938848, -0.6717359 , -0.7371098 , -0.48994996, -1.38959981,
        2.21103664])]"
20158,movel_fit,"[array([895.98148848, -94.21048207, 171.80153082])]","[array([-0.37279554, -0.74982288, -0.79096173, -0.51426116, -1.33970562,
        2.09802447])]"
22343,movel_fit,"[array([898.18442666, -49.35625658, 172.60108888])]","[array([-0.31032916, -0.7668961 , -0.79792667, -0.50330171, -1.31011321,
        1.91936728])]"
24531,movel_fit,"[array([904.96204384,  -4.92239983, 174.87023984])]","[array([-0.22984085, -0.70926223, -0.75048044, -0.45721018, -1.31604716,
        1.70753006])]"
26903,movel_fit,"[array([917.00378642,  42.30229953, 176.73762215])]","[array([-0.13873746, -0.53836194, -0.62400861, -0.38960538, -1.40090567,
        1.47820482])]"
29222,movel_fit,"[array([931.38119986,  87.74349705, 175.10423395])]","[array([-0.06731096, -0.29268657, -0.45096883, -0.34985485, -1.56748435,
        1.30355204])]"
31566,movel_fit,"[array([944.86259397, 133.62403075, 169.16234103])]","[array([-0.01927101, -0.06664609, -0.30283647, -0.35748823, -1.74238034,
        1.21737311])]"
33322,movel_fit,"[array([951.5603358 , 168.74822519, 164.04689115])]","[array([ 0.00632527,  0.04680152, -0.23551553, -0.38770375, -1.84101049,
        1.2695851 ])]"
34766,movel_fit,"[array([953.61867447, 198.32922778, 162.21133028])]","[array([ 0.02625348,  0.10623007, -0.20216777, -0.41686546, -1.90365627,
        1.3917923 ])]"
36110,movel_fit,"[array([951.79913356, 225.89110624, 163.35702876])]","[array([ 0.04799669,  0.12135571, -0.19285247, -0.43295404, -1.93173774,
        1.54740995])]"
37592,movel_fit,"[array([945.64222949, 255.47680032, 167.50003398])]","[array([ 0.07608827,  0.07971325, -0.2136221 , -0.43091452, -1.90696288,
        1.70325202])]"
39327,movel_fit,"[array([933.76351612, 288.63669371, 173.22534477])]","[array([ 0.11467337, -0.06306554, -0.29702831, -0.40793445, -1.78159705,
        1.82348397])]"
41062,movel_fit,"[array([918.73817004, 320.88838226, 176.05363483])]","[array([ 0.16697211, -0.29376401, -0.44917248, -0.37200245, -1.56824962,
        1.87255884])]"
42829,movel_fit,"[array([903.59769035, 353.89166457, 174.45434022])]","[array([ 0.23574752, -0.53518122, -0.62229389, -0.33200459, -1.33998275,
        1.82790942])]"
44186,movel_fit,"[array([895.01315734, 380.30083054, 171.5557806 ])]","[array([ 0.28968254, -0.67839107, -0.73082743, -0.30658854, -1.1880315 ,
        1.66649518])]"
45301,movel_fit,"[array([891.89360864, 403.01723729, 170.3709669 ])]","[array([ 0.33545533, -0.76180103, -0.79608758, -0.27759597, -1.0755826 ,
        1.42919463])]"
46356,movel_fit,"[array([893.38254445, 424.67905047, 170.95272681])]","[array([ 0.37753895, -0.78244248, -0.81443325, -0.23358783, -1.00627182,
        1.15049167])]"
47565,movel_fit,"[array([900.00774018, 448.56735274, 173.25992669])]","[array([ 0.40366245, -0.71468301, -0.76502158, -0.20271887, -1.01008515,
        0.89823885])]"
49034,movel_fit,"[array([912.76089757, 475.87545107, 175.53324572])]","[array([ 0.38727563, -0.52040963, -0.61586071, -0.24564651, -1.14009596,
        0.76488564])]"
49999,movel_fit,"[array([922.50642683, 493.17759176, 174.76112529])]","[array([ 0.36007874, -0.3474787 , -0.48385645, -0.30350246, -1.28393298,
        0.74489314])]"
