breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1040.68824041,  732.19480167,  101.42779005])]","[array([ 0.54247152,  0.11324238, -0.12020784, -0.25371574, -1.43844828,
        1.48700408])]"
1633,movel_fit,"[array([1064.94696186,  681.16978085,  111.23542961])]","[array([ 0.52555483,  0.10070605, -0.12067353, -0.19542409, -1.44487074,
        1.48913591])]"
3258,movel_fit,"[array([1084.48366152,  629.19026449,  124.63231088])]","[array([ 0.51271858,  0.06967047, -0.13811902, -0.13156625, -1.43654665,
        1.50515845])]"
4914,movel_fit,"[array([1099.50040751,  575.67980457,  141.84549006])]","[array([ 0.50164908,  0.04526037, -0.14770568, -0.06481812, -1.44328672,
        1.51218817])]"
6641,movel_fit,"[array([1110.08023128,  519.89832818,  163.27771767])]","[array([ 0.49136651,  0.01369184, -0.16278711,  0.00391658, -1.44991674,
        1.52173021])]"
8491,movel_fit,"[array([1116.18871335,  460.78943189,  189.6100444 ])]","[array([ 0.47965271, -0.01911151, -0.17669433,  0.07220262, -1.46426335,
        1.52836296])]"
10532,movel_fit,"[array([1117.61827364,  396.80751793,  221.95154161])]","[array([ 0.46423248, -0.05867037, -0.19311934,  0.13835581, -1.48134136,
        1.53576696])]"
12873,movel_fit,"[array([1113.9148425 ,  325.25467297,  262.30947464])]","[array([ 0.44351962, -0.11115615, -0.21532891,  0.20434843, -1.49657908,
        1.54811043])]"
15755,movel_fit,"[array([1104.00284218,  239.66353615,  315.44723603])]","[array([ 0.41240483, -0.18720147, -0.24736847,  0.27199029, -1.50319615,
        1.5712462 ])]"
20154,movel_fit,"[array([1083.5676062 ,  112.77418096,  401.19739273])]","[array([ 0.34422732, -0.31738497, -0.29423321,  0.33854665, -1.48416832,
        1.6212304 ])]"
23480,movel_fit,"[array([1068.72956664,   18.60147056,  468.64677295])]","[array([ 0.25744722, -0.42066314, -0.31897408,  0.33137642, -1.43599604,
        1.67108106])]"
26380,movel_fit,"[array([1060.64570884,  -64.29388414,  527.25939918])]","[array([ 0.14333654, -0.50159369, -0.32834243,  0.26558416, -1.3687019 ,
        1.72999938])]"
28692,movel_fit,"[array([1059.47753259, -130.98585251,  573.53707108])]","[array([ 0.00970286, -0.54909015, -0.32261725,  0.13880496, -1.30388206,
        1.78856617])]"
30688,movel_fit,"[array([1063.81249797, -189.28925236,  612.19708586])]","[array([-0.13590887, -0.56474822, -0.30495762, -0.03042321, -1.25863649,
        1.84256135])]"
32478,movel_fit,"[array([1073.13171906, -241.909782  ,  645.30012445])]","[array([-0.28371233, -0.55149235, -0.27812471, -0.22562046, -1.24210049,
        1.88295405])]"
34135,movel_fit,"[array([1087.13889633, -290.61821471,  673.88367038])]","[array([-0.41726268, -0.50944439, -0.23944163, -0.41495435, -1.25889818,
        1.89538952])]"
35713,movel_fit,"[array([1105.78704803, -336.51217599,  698.69474333])]","[array([-0.527581  , -0.44238514, -0.18709548, -0.57894505, -1.3018015 ,
        1.87606232])]"
37254,movel_fit,"[array([1129.13969746, -380.36602429,  720.13245691])]","[array([-0.61332041, -0.35560037, -0.12105793, -0.71353885, -1.3603125 ,
        1.8306272 ])]"
38799,movel_fit,"[array([1157.46523095, -422.85625507,  738.51373603])]","[array([-0.67854085, -0.25399731, -0.0433141 , -0.82696455, -1.42620043,
        1.76730563])]"
40386,movel_fit,"[array([1191.17427999, -464.49797539,  753.96829502])]","[array([-0.72830312, -0.14126656,  0.04269717, -0.93146603, -1.49420594,
        1.69283358])]"
42055,movel_fit,"[array([1230.87618815, -505.76121414,  766.52912712])]","[array([-0.7660127 , -0.01923795,  0.13412971, -1.03750085, -1.56109559,
        1.61087189])]"
43843,movel_fit,"[array([1277.26598652, -546.98298308,  776.08382593])]","[array([-0.79194997,  0.11173291,  0.23184476, -1.14784376, -1.62409057,
        1.52204452])]"
45781,movel_fit,"[array([1330.98781572, -588.2963263 ,  782.3986162 ])]","[array([-0.80763929,  0.24965509,  0.33191418, -1.27106006, -1.67904249,
        1.42805699])]"
47915,movel_fit,"[array([1393.12461458, -630.06421653,  785.2106299 ])]","[array([-0.81289851,  0.39317578,  0.43199786, -1.41211211, -1.72103545,
        1.32963379])]"
49999,movel_fit,"[array([1456.01992377, -667.42274373,  784.34893114])]","[array([-0.80737324,  0.5259497 ,  0.52957457, -1.54238255, -1.74319688,
        1.2359432 ])]"
