breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([406.89171641, -17.10438021, 814.3995568 ])]","[array([-1.2676705 , -1.10604249, -1.07327809, -2.14868272, -2.1838601 ,
       -0.02294156])]"
4484,movel_fit,"[array([484.15073444, -64.99650273, 928.66978025])]","[array([-1.2151778 , -0.94495398, -0.88071561, -2.07960227, -2.09411644,
        0.03737699])]"
9044,movel_fit,"[array([ 529.35807354,  -94.85027453, 1005.21824654])]","[array([-1.24230508, -0.87972555, -0.73715808, -2.01291916, -2.0191384 ,
        0.08720116])]"
14888,movel_fit,"[array([ 583.86227217, -129.15325529, 1106.62756204])]","[array([-1.2923266 , -0.816704  , -0.52983636, -1.89748084, -1.90198908,
        0.1608899 ])]"
17620,movel_fit,"[array([ 610.56349294, -144.24028604, 1153.68824074])]","[array([-1.28591202, -0.77518292, -0.43597152, -1.85301816, -1.84996114,
        0.18921282])]"
20158,movel_fit,"[array([ 637.83466358, -159.92523647, 1195.39043541])]","[array([-1.25844127, -0.7267964 , -0.36191566, -1.83088798, -1.80623656,
        0.20425519])]"
22343,movel_fit,"[array([ 664.10329097, -175.84376686, 1228.27730846])]","[array([-1.21355676, -0.66923946, -0.31303182, -1.84101313, -1.78361914,
        0.20490094])]"
24531,movel_fit,"[array([ 693.33956611, -193.67852962, 1257.55760071])]","[array([-1.14916549, -0.59595676, -0.28163299, -1.88916911, -1.78078604,
        0.18893363])]"
26903,movel_fit,"[array([ 728.38034155, -213.92446415, 1284.81771221])]","[array([-1.04861877, -0.49253468, -0.26620705, -1.99916207, -1.81216794,
        0.14772682])]"
29222,movel_fit,"[array([ 766.08637689, -230.55390622, 1309.10863882])]","[array([-0.91536385, -0.36930047, -0.25139808, -2.15938065, -1.87773341,
        0.08544328])]"
31566,movel_fit,"[array([ 804.49297516, -241.58133627, 1336.56178029])]","[array([-0.78327364, -0.25011776, -0.2084651 , -2.32074424, -1.94350587,
        0.02367197])]"
33322,movel_fit,"[array([ 830.56756887, -248.42842845, 1361.16290374])]","[array([-7.19999174e-01, -1.83696652e-01, -1.58888621e-01, -2.40037331e+00,
       -1.96377128e+00, -2.22848647e-03])]"
34766,movel_fit,"[array([ 849.47317663, -256.58665539, 1383.1357136 ])]","[array([-0.69676769, -0.144051  , -0.11354716, -2.43263228, -1.95990013,
       -0.00952243])]"
36110,movel_fit,"[array([ 863.34140965, -266.88091161, 1405.30322057])]","[array([-7.04447051e-01, -1.21338607e-01, -6.82497120e-02, -2.42577567e+00,
       -1.93764582e+00,  8.83462175e-04])]"
37592,movel_fit,"[array([ 873.41511301, -281.00244613, 1430.96942807])]","[array([-0.74528917, -0.11407168, -0.01639511, -2.37478806, -1.8919488 ,
        0.03027312])]"
39327,movel_fit,"[array([ 879.70833717, -297.42080577, 1462.62097618])]","[array([-0.83078291, -0.12933042,  0.05641609, -2.25138433, -1.80813913,
        0.09037583])]"
41062,movel_fit,"[array([ 882.55556213, -308.36601991, 1497.05869922])]","[array([-0.9278796 , -0.15803751,  0.15677065, -2.08000812, -1.70393179,
        0.16896191])]"
42829,movel_fit,"[array([ 887.61984282, -312.79641429, 1533.36452338])]","[array([-0.99055708, -0.16806549,  0.28184368, -1.91826222, -1.61488379,
        0.24281245])]"
44186,movel_fit,"[array([ 895.96068077, -314.55188507, 1560.80392695])]","[array([-1.00468256, -0.14898456,  0.37653489, -1.84055692, -1.57439689,
        0.27861934])]"
45301,movel_fit,"[array([ 907.55265156, -319.76688399, 1581.15334358])]","[array([-1.00191923, -0.11915172,  0.44170845, -1.81410845, -1.55481146,
        0.29240015])]"
46356,movel_fit,"[array([ 921.40508072, -328.86429027, 1596.74703514])]","[array([-0.99005349, -0.07985872,  0.48424959, -1.83301223, -1.55235081,
        0.29000184])]"
47565,movel_fit,"[array([ 939.46968675, -341.61024172, 1609.56293257])]","[array([-0.96482989, -0.02945844,  0.50413241, -1.90318039, -1.56468276,
        0.26854302])]"
49034,movel_fit,"[array([ 963.73370229, -357.70686821, 1619.63555651])]","[array([-0.90939285,  0.0432285 ,  0.50108491, -2.05058013, -1.60375266,
        0.2164203 ])]"
49999,movel_fit,"[array([1032.54202811, -385.69893218, 1641.80296802])]","[array([-0.67953932,  0.23931628,  0.51392845, -2.5113955 , -1.71336402,
        0.02493283])]"
