x,y,z
2327.54994586793,1084.669681973986,756.9563020397718
2327.5437418255406,1084.5858967892314,756.9144854828417
2327.537537783151,1084.5021116044768,756.8726689259115
2327.531333740762,1084.4183264197222,756.8308523689815
2327.5251296983724,1084.3345412349677,756.7890358120513
2327.518925655983,1084.250756050213,756.7472192551212
2327.5127216135934,1084.1669708654586,756.705402698191
2327.5065175712043,1084.083185680704,756.663586141261
2327.500313528815,1083.9994004959494,756.6217695843309
2327.4941094864253,1083.9156153111949,756.5799530274007
2327.4879054440357,1083.8318301264403,756.5381364704706
2327.4817014016467,1083.7480449416857,756.4963199135404
2327.475497359257,1083.6642597569312,756.4545033566104
2327.4692933168676,1083.5804745721766,756.4126867996803
2327.463089274478,1083.496689387422,756.3708702427501
2327.4568852320886,1083.4129042026675,756.32905368582
2327.4506811896995,1083.329119017913,756.2872371288898
2327.44447714731,1083.2453338331584,756.2454205719598
2327.4382731049204,1083.1615486484038,756.2036040150297
2327.432069062531,1083.0777634636493,756.1617874580995
2327.425865020142,1082.9939782788947,756.1199709011694
2327.4196609777523,1082.9101930941401,756.0781543442394
2327.413456935363,1082.8264079093854,756.0363377873092
2327.4072528929732,1082.7426227246308,755.9945212303791
2327.4010488505837,1082.6588375398762,755.9527046734489
2327.3948448081946,1082.5750523551217,755.9108881165188
2327.388640765805,1082.491267170367,755.8690715595887
2327.3824367234156,1082.4074819856125,755.8272550026586
2327.376232681026,1082.323696800858,755.7854384457285
2327.370028638637,1082.2399116161034,755.7436218887983
2327.3638245962475,1082.1561264313489,755.7018053318683
2327.357620553858,1082.0723412465943,755.6599887749381
2327.3514165114684,1081.9885560618397,755.618172218008
2327.3452124690793,1081.9047708770852,755.5763556610779
2327.33900842669,1081.8209856923306,755.5345391041477
2327.3328043843003,1081.737200507576,755.4927225472177
2327.3266003419108,1081.6534153228215,755.4509059902875
2327.3203962995212,1081.569630138067,755.4090894333574
2327.314192257132,1081.4858449533124,755.3672728764273
2327.3079882147426,1081.4020597685578,755.3254563194971
2327.301784172353,1081.3182745838033,755.2836397625671
2327.2955801299636,1081.2344893990487,755.2418232056369
2327.2893760875745,1081.1507042142941,755.2000066487068
2327.283172045185,1081.0669190295396,755.1581900917766
2327.2769680027955,1080.983133844785,755.1163735348466
2327.270763960406,1080.8993486600305,755.0745569779165
2327.264559918017,1080.815563475276,755.0327404209863
2327.2583558756273,1080.7317782905213,754.9909238640562
2327.252151833238,1080.6479931057668,754.949107307126
2327.2459477908483,1080.5642079210122,754.907290750196
2327.2397437484587,1080.4804227362577,754.8654741932659
2327.2335397060697,1080.396637551503,754.8236576363357
2327.22733566368,1080.3128523667485,754.7818410794056
2327.2211316212906,1080.229067181994,754.7400245224756
2327.214927578901,1080.1452819972394,754.6982079655454
2327.208723536512,1080.0614968124848,754.6563914086153
2327.2025194941225,1079.9777116277303,754.6145748516851
2327.196315451733,1079.8939264429757,754.572758294755
2327.1901114093434,1079.8101412582212,754.530941737825
2327.1839073669544,1079.7263560734666,754.4891251808948
2327.177703324565,1079.642570888712,754.4473086239647
2327.1714992821753,1079.5587857039575,754.4054920670345
2327.165295239786,1079.475000519203,754.3636755101044
2327.1590911973963,1079.3912153344484,754.3218589531743
2327.152887155007,1079.3074301496938,754.2800423962442
2327.1466831126177,1079.223644964939,754.238225839314
2327.140479070228,1079.1398597801845,754.1964092823839
2327.1342750278386,1079.05607459543,754.1545927254539
2327.1280709854495,1078.9722894106753,754.1127761685237
2327.12186694306,1078.8885042259208,754.0709596115936
2327.1156629006705,1078.8047190411662,754.0291430546635
2327.109458858281,1078.7209338564116,753.9873264977333
2327.1032548158914,1078.637148671657,753.9455099408033
2327.0970507735024,1078.5533634869025,753.9036933838731
2327.090846731113,1078.469578302148,753.861876826943
2327.0846426887233,1078.3857931173934,753.8200602700128
2327.078438646334,1078.3020079326388,753.7782437130827
2327.0722346039447,1078.2182227478843,753.7364271561527
2327.066030561555,1078.1344375631297,753.6946105992225
2327.0598265191657,1078.0506523783752,753.6527940422924
2327.053622476776,1077.9668671936206,753.6109774853622
2327.047418434387,1077.883082008866,753.5691609284322
2327.0412143919975,1077.7992968241115,753.5273443715021
2327.035010349608,1077.715511639357,753.4855278145719
2327.0288063072185,1077.6317264546024,753.4437112576418
2327.022602264829,1077.5479412698478,753.4018947007116
2327.01639822244,1077.4641560850932,753.3600781437816
2327.0101941800503,1077.3803709003387,753.3182615868515
2327.003990137661,1077.2965857155841,753.2764450299213
2326.9977860952713,1077.2128005308296,753.2346284729912
2326.991582052882,1077.129015346075,753.1928119160611
2326.9853780104927,1077.0452301613204,753.150995359131
2326.979173968103,1076.9614449765659,753.1091788022009
2326.9729699257136,1076.8776597918113,753.0673622452707
2326.9667658833246,1076.7938746070568,753.0255456883406
2326.960561840935,1076.7100894223022,752.9837291314105
2326.9543577985455,1076.6263042375476,752.9419125744804
2326.948153756156,1076.542519052793,752.9000960175503
2326.9419497137665,1076.4587338680385,752.8582794606201
2326.9357456713774,1076.374948683284,752.81646290369
2326.929541628988,1076.2911634985294,752.7746463467599
2326.9233375865983,1076.2073783137748,752.7328297898298
2326.917133544209,1076.1235931290203,752.6910132328996
2326.9109295018197,1076.0398079442657,752.6491966759695
2326.90472545943,1075.9560227595111,752.6073801190395
2326.8985214170407,1075.8722375747566,752.5655635621093
2326.892317374651,1075.788452390002,752.5237470051792
2326.886113332262,1075.7046672052475,752.481930448249
2326.8799092898726,1075.6208820204927,752.4401138913189
2326.873705247483,1075.537096835738,752.3982973343889
2326.8675012050935,1075.4533116509836,752.3564807774587
2326.861297162704,1075.369526466229,752.3146642205286
2326.855093120315,1075.2857412814744,752.2728476635984
2326.8488890779254,1075.2019560967199,752.2310311066684
2326.842685035536,1075.1181709119653,752.1892145497383
2326.8364809931463,1075.0343857272107,752.1473979928081
2326.8302769507573,1074.9506005424562,752.105581435878
2326.8240729083677,1074.8668153577016,752.0637648789478
2326.817868865978,1074.783030172947,752.0219483220178
2326.8116648235887,1074.6992449881925,751.9801317650877
2326.805460781199,1074.615459803438,751.9383152081575
2326.79925673881,1074.5316746186834,751.8964986512274
2326.7930526964205,1074.4478894339288,751.8546820942972
2326.786848654031,1074.3641042491743,751.8128655373672
2326.7806446116415,1074.2803190644197,751.7710489804371
2326.7744405692524,1074.1965338796651,751.7292324235069
2326.768236526863,1074.1127486949106,751.6874158665768
2326.7620324844734,1074.028963510156,751.6455993096467
2326.755828442084,1073.9451783254015,751.6037827527166
2326.7496243996948,1073.861393140647,751.5619661957865
2326.7434203573052,1073.7776079558923,751.5201496388563
2326.7372163149157,1073.6938227711378,751.4783330819262
2326.731012272526,1073.6100375863832,751.4365165249961
2326.7248082301367,1073.5262524016287,751.394699968066
2326.7186041877476,1073.442467216874,751.3528834111358
2326.712400145358,1073.3586820321195,751.3110668542057
2326.7061961029685,1073.274896847365,751.2692502972757
2326.699992060579,1073.1911116626104,751.2274337403455
2326.69378801819,1073.1073264778558,751.1856171834154
2326.6875839758004,1073.0235412931013,751.1438006264852
2326.681379933411,1072.9397561083467,751.1019840695551
2326.6751758910214,1072.8559709235922,751.0601675126251
2326.6689718486323,1072.7721857388376,751.0183509556949
2326.6627678062428,1072.688400554083,750.9765343987648
2326.6565637638532,1072.6046153693285,750.9347178418346
2326.6503597214637,1072.520830184574,750.8929012849045
2326.644155679074,1072.4370449998194,750.8510847279745
2326.637951636685,1072.3532598150648,750.8092681710443
2326.6317475942956,1072.2694746303102,750.7674516141142
2326.625543551906,1072.1856894455557,750.725635057184
2326.6193395095165,1072.1019042608011,750.683818500254
2326.6131354671274,1072.0181190760463,750.6420019433239
2326.606931424738,1071.9343338912918,750.6001853863937
2326.6007273823484,1071.8505487065372,750.5583688294636
2326.594523339959,1071.7667635217827,750.5165522725334
2326.58831929757,1071.682978337028,750.4747357156034
2326.5821152551803,1071.5991931522735,750.4329191586733
2326.5759112127907,1071.515407967519,750.3911026017431
2326.569707170401,1071.4316227827644,750.349286044813
2326.5635031280117,1071.3478375980098,750.3074694878828
2326.5572990856226,1071.2640524132553,750.2656529309528
2326.551095043233,1071.1802672285007,750.2238363740227
2326.5448910008436,1071.0964820437462,750.1820198170925
2326.538686958454,1071.0126968589916,750.1402032601624
2326.532482916065,1070.928911674237,750.0983867032323
2326.5262788736754,1070.8451264894825,750.0565701463022
2326.520074831286,1070.761341304728,750.014753589372
2326.5138707888964,1070.6775561199734,749.9729370324419
2326.507666746507,1070.5937709352188,749.9311204755118
2326.501462704118,1070.5099857504642,749.8893039185817
2326.4952586617283,1070.4262005657097,749.8474873616516
2326.4890546193387,1070.3424153809551,749.8056708047214
2326.482850576949,1070.2586301962006,749.7638542477913
2326.47664653456,1070.174845011446,749.7220376908613
2326.4704424921706,1070.0910598266914,749.6802211339311
2326.464238449781,1070.0072746419369,749.638404577001
2326.4580344073916,1069.9234894571823,749.5965880200708
2326.4518303650025,1069.8397042724278,749.5547714631407
2326.445626322613,1069.7559190876732,749.5129549062107
2326.4394222802234,1069.6721339029186,749.4711383492805
2326.433218237834,1069.588348718164,749.4293217923504
2326.4270141954444,1069.5045635334095,749.3875052354202
2326.4208101530553,1069.420778348655,749.3456886784901
2326.4146061106658,1069.3369931639004,749.3038721215601
2326.4084020682762,1069.2532079791458,749.2620555646299
2326.4021980258867,1069.1694227943913,749.2202390076998
2326.3959939834976,1069.0856376096367,749.1784224507696
2326.389789941108,1069.0018524248821,749.1366058938396
2326.3835858987186,1068.9180672401276,749.0947893369095
2326.377381856329,1068.834282055373,749.0529727799793
2326.37117781394,1068.7504968706185,749.0111562230492
2326.3649737715505,1068.666711685864,748.969339666119
2326.358769729161,1068.5829265011093,748.927523109189
2326.3525656867714,1068.4991413163548,748.8857065522589
2326.346361644382,1068.4153561316,748.8438899953287
2326.340157601993,1068.3315709468454,748.8020734383986
2326.3339535596033,1068.2477857620909,748.7602568814685
2326.3277495172138,1068.1640005773363,748.7184403245384
2326.3215454748242,1068.0802153925817,748.6766237676082
2326.315341432435,1067.9964302078272,748.6348072106781
2326.3091373900456,1067.9126450230726,748.592990653748
2326.302933347656,1067.828859838318,748.5511740968179
2326.2967293052666,1067.7450746535635,748.5093575398878
2326.2905252628775,1067.661289468809,748.4675409829576
2326.284321220488,1067.5775042840544,748.4257244260275
2326.2781171780985,1067.4937190992998,748.3839078690974
2326.271913135709,1067.4099339145453,748.3420913121673
2326.2657090933194,1067.3261487297907,748.3002747552372
2326.2595050509303,1067.2423635450361,748.258458198307
2326.253301008541,1067.1585783602816,748.2166416413769
2326.2470969661513,1067.074793175527,748.1748250844469
2326.2408929237617,1066.9910079907725,748.1330085275167
2326.2346888813727,1066.907222806018,748.0911919705866
2326.228484838983,1066.8234376212633,748.0493754136564
2326.2222807965936,1066.7396524365088,748.0075588567263
2326.216076754204,1066.6558672517542,747.9657422997963
2326.2098727118146,1066.5720820669997,747.9239257428661
2326.2036686694255,1066.488296882245,747.882109185936
2326.197464627036,1066.4045116974905,747.8402926290058
2326.1912605846464,1066.320726512736,747.7984760720758
2326.185056542257,1066.2369413279814,747.7566595151457
2326.178852499868,1066.1531561432269,747.7148429582155
2326.1726484574783,1066.0693709584723,747.6730264012854
2326.166444415089,1065.9855857737177,747.6312098443552
2326.1602403726993,1065.9018005889632,747.5893932874252
2326.15403633031,1065.8180154042086,747.547576730495
2326.1478322879207,1065.734230219454,747.5057601735649
2326.141628245531,1065.6504450346995,747.4639436166348
2326.1354242031416,1065.566659849945,747.4221270597046
2326.129220160752,1065.4828746651904,747.3803105027746
2326.123016118363,1065.3990894804358,747.3384939458444
2326.1168120759735,1065.3153042956812,747.2966773889143
2326.110608033584,1065.2315191109267,747.2548608319842
2326.1044039911944,1065.1477339261721,747.2130442750541
2326.0981999488054,1065.0639487414176,747.171227718124
2326.091995906416,1064.980163556663,747.1294111611938
2326.0857918640263,1064.8963783719084,747.0875946042637
2326.079587821637,1064.8125931871537,747.0457780473336
2326.0733837792477,1064.728808002399,747.0039614904035
2326.067179736858,1064.6450228176445,746.9621449334734
2326.0609756944687,1064.56123763289,746.9203283765432
2326.054771652079,1064.4774524481354,746.8785118196131
2326.0485676096896,1064.3936672633808,746.8366952626831
2326.0423635673005,1064.3098820786263,746.7948787057529
2326.036159524911,1064.2260968938717,746.7530621488228
2326.0299554825215,1064.1423117091172,746.7112455918926
2326.023751440132,1064.0585265243626,746.6694290349625
2326.017547397743,1063.974741339608,746.6276124780325
2326.0113433553533,1063.8909561548535,746.5857959211023
2326.005139312964,1063.807170970099,746.5439793641722
2325.9989352705743,1063.7233857853444,746.502162807242
2325.992731228185,1063.6396006005898,746.4603462503119
2325.9865271857957,1063.5558154158352,746.4185296933819
2325.980323143406,1063.4720302310807,746.3767131364517
2325.9741191010166,1063.3882450463261,746.3348965795216
2325.967915058627,1063.3044598615716,746.2930800225914
2325.961711016238,1063.220674676817,746.2512634656614
2325.9555069738485,1063.1368894920624,746.2094469087313
2325.949302931459,1063.0531043073079,746.1676303518011
2325.9430988890695,1062.9693191225533,746.125813794871
2325.9368948466804,1062.8855339377988,746.0839972379408
2325.930690804291,1062.8017487530442,746.0421806810108
2325.9244867619013,1062.7179635682896,746.0003641240806
2325.918282719512,1062.634178383535,745.9585475671505
2325.9120786771223,1062.5503931987805,745.9167310102204
