primitives,points,q_bp
movej_fit,"[array([  959.71046587, -1174.71630822,   495.26272576])]","[array([-1.03496285,  1.47056757,  1.93921655, -0.50853851, -1.56065606,
        1.82948741])]"
movel_fit,"[array([ 1055.44681501, -1142.01029352,   493.24984488])]","[array([-0.96200545,  1.46701206,  1.90603298, -0.48918867, -1.48265489,
        1.81581807])]"
movel_fit,"[array([ 1071.75860287, -1136.53025514,   491.59135476])]","[array([-0.95020195,  1.46989624,  1.90406968, -0.48694272, -1.46851925,
        1.81572707])]"
movel_fit,"[array([ 1087.77516915, -1131.51636044,   491.20329436])]","[array([-0.93857938,  1.47244304,  1.90293485, -0.48413583, -1.45378195,
        1.816144  ])]"
movel_fit,"[array([ 1103.45759374, -1126.92466003,   492.13734505])]","[array([-0.92713258,  1.47460091,  1.90261442, -0.4807327 , -1.43857066,
        1.81704644])]"
movel_fit,"[array([ 1118.81642244, -1122.78740327,   494.30204855])]","[array([-0.91586499,  1.47639991,  1.90297782, -0.47672431, -1.42283663,
        1.81851159])]"
movel_fit,"[array([ 1133.85310949, -1119.07154823,   497.66758699])]","[array([-0.90475946,  1.47786744,  1.90400801, -0.47209509, -1.40662387,
        1.82053629])]"
movel_fit,"[array([ 1148.5685505 , -1115.73502369,   502.19975769])]","[array([-0.89379984,  1.47903488,  1.90568894, -0.46684165, -1.38997925,
        1.82310269])]"
movel_fit,"[array([ 1162.97577975, -1112.73759752,   507.83048945])]","[array([-0.88297051,  1.47994426,  1.90796804, -0.46097994, -1.37292028,
        1.82619139])]"
movel_fit,"[array([ 1177.06380502, -1110.0468815 ,   514.45282888])]","[array([-0.87228439,  1.48068032,  1.91082519, -0.45456387, -1.35548799,
        1.82978225])]"
movel_fit,"[array([ 1190.90810455, -1107.58771305,   521.93441732])]","[array([-0.8616912 ,  1.48126456,  1.9140766 , -0.44764448, -1.33763765,
        1.8338149 ])]"
movel_fit,"[array([ 1204.51260273, -1105.30068128,   530.09128575])]","[array([-0.85120679,  1.48180254,  1.91765848, -0.4403369 , -1.31942298,
        1.838232  ])]"
movel_fit,"[array([ 1217.90840994, -1103.10387121,   538.705866  ])]","[array([-0.84083306,  1.48237631,  1.92143541, -0.43278322, -1.30089168,
        1.84295412])]"
movel_fit,"[array([ 1231.13813738, -1100.89421431,   547.52876804])]","[array([-0.83056728,  1.48306421,  1.92525198, -0.42515311, -1.28211525,
        1.84788009])]"
movel_fit,"[array([ 1244.2387767 , -1098.55544677,   556.29133746])]","[array([-0.82041418,  1.48393476,  1.92894845, -0.41764511, -1.26320999,
        1.85289303])]"
