primitives,points,q_bp
movej_fit,"[array([  950.86557327, -1177.72570237,   493.63857673])]","[array([-1.04242094,  1.47719127,  1.95070222, -0.51194529, -1.56814443,
        1.83291221])]"
movel_fit,"[array([ 1055.44387861, -1142.00386238,   493.2616245 ])]","[array([-0.96200443,  1.46700414,  1.90603934, -0.48918757, -1.48266704,
        1.81581052])]"
movel_fit,"[array([ 1071.7613001 , -1136.53651823,   491.58981074])]","[array([-0.95020312,  1.46988532,  1.90404252, -0.48694408, -1.46850538,
        1.81573565])]"
movel_fit,"[array([ 1087.78308672, -1131.52546197,   491.19357618])]","[array([-0.93857857,  1.47243624,  1.90290037, -0.48413693, -1.45375711,
        1.81615631])]"
movel_fit,"[array([ 1103.45858057, -1126.9264426 ,   492.13662102])]","[array([-0.9271328 ,  1.47459806,  1.9026067 , -0.48073312, -1.43856643,
        1.8170489 ])]"
movel_fit,"[array([ 1118.81681561, -1122.7876378 ,   494.30411499])]","[array([-0.91586486,  1.47639516,  1.90297152, -0.47672434, -1.4228352 ,
        1.8185122 ])]"
movel_fit,"[array([ 1133.85341088, -1119.07432914,   497.66805463])]","[array([-0.90476064,  1.47786161,  1.90399615, -0.4720962 , -1.40661899,
        1.82054005])]"
movel_fit,"[array([ 1148.57000486, -1115.73779518,   502.19953712])]","[array([-0.89380033,  1.47902889,  1.90567535, -0.46684254, -1.38997266,
        1.82310657])]"
movel_fit,"[array([ 1162.9793629 , -1112.73935424,   507.83091502])]","[array([-0.88296918,  1.47993594,  1.90795059, -0.46097999, -1.37291156,
        1.82619443])]"
movel_fit,"[array([ 1177.06251444, -1110.05061757,   514.45265009])]","[array([-0.87228711,  1.48067647,  1.91081635, -0.45456597, -1.35548459,
        1.82978677])]"
movel_fit,"[array([ 1190.9091301 , -1107.59043354,   521.93435323])]","[array([-0.861692  ,  1.48125908,  1.9140644 , -0.44764566, -1.3376319 ,
        1.83381856])]"
movel_fit,"[array([ 1204.51448243, -1105.30310862,   530.09174382])]","[array([-0.85120694,  1.48179546,  1.91764379, -0.44033783, -1.31941614,
        1.83823548])]"
movel_fit,"[array([ 1217.90986558, -1103.10645915,   538.70621256])]","[array([-0.84083358,  1.48236982,  1.92142177, -0.43278439, -1.30088537,
        1.84295767])]"
movel_fit,"[array([ 1231.13925847, -1100.89669198,   547.52848881])]","[array([-0.83056796,  1.48305956,  1.9252411 , -0.42515433, -1.28210983,
        1.84788336])]"
movel_fit,"[array([ 1244.24023541, -1098.55759102,   556.29042901])]","[array([-0.8204145 ,  1.48393134,  1.92893903, -0.41764611, -1.26320461,
        1.85289587])]"
movel_fit,"[array([ 1257.2475398 , -1095.96634319,   564.72332202])]","[array([-0.81038266,  1.48502322,  1.9323356 , -0.41047874, -1.24431752,
        1.85787033])]"
movel_fit,"[array([ 1270.19068632, -1092.99065673,   572.5519385 ])]","[array([-0.80048236,  1.48638254,  1.93529793, -0.40387804, -1.22564019,
        1.86266293])]"
movel_fit,"[array([ 1283.09894681, -1089.50539859,   579.52748252])]","[array([-0.7907259 ,  1.48801112,  1.93766484, -0.39807475, -1.20736891,
        1.86713166])]"
movel_fit,"[array([ 1295.99267091, -1085.39027271,   585.41712093])]","[array([-0.78112974,  1.48990071,  1.93929924, -0.39329972, -1.18972023,
        1.87112377])]"
movel_fit,"[array([ 1308.88902751, -1080.54019651,   590.01061173])]","[array([-0.77171668,  1.49200314,  1.94002622, -0.3897903 , -1.17289993,
        1.87448799])]"
movel_fit,"[array([ 1321.79655257, -1074.85839462,   593.08236702])]","[array([-0.76251717,  1.49429675,  1.9397066 , -0.38779314, -1.15712217,
        1.87706072])]"
movel_fit,"[array([ 1334.70278774, -1068.26902545,   594.39338585])]","[array([-0.75358528,  1.49674373,  1.93816149, -0.38758229, -1.14260781,
        1.87867527])]"
movel_fit,"[array([ 1347.61863681, -1060.68851429,   593.66205752])]","[array([-0.74496402,  1.49931103,  1.93515216, -0.3894524 , -1.12953966,
        1.87914706])]"
movel_fit,"[array([ 1360.52465863, -1052.05629516,   590.50961425])]","[array([-0.73673283,  1.50205004,  1.93046692, -0.39374904, -1.11811354,
        1.87828483])]"
movel_fit,"[array([ 1373.41136028, -1042.32258952,   584.4715371 ])]","[array([-0.72897272,  1.50505577,  1.92382629, -0.40083888, -1.10845662,
        1.87587745])]"
movel_fit,"[array([ 1386.25837346, -1031.48163269,   574.9682304 ])]","[array([-0.72178848,  1.50858408,  1.91501567, -0.41111425, -1.10059115,
        1.8717121 ])]"
movel_fit,"[array([ 1399.08728159, -1019.59655193,   561.35688371])]","[array([-0.71526559,  1.5130005 ,  1.90377114, -0.42492238, -1.09424658,
        1.86557536])]"
movel_fit,"[array([ 1411.78060986, -1006.95708019,   543.23783954])]","[array([-0.70960095,  1.5185937 ,  1.88982087, -0.44253299, -1.08892269,
        1.85734101])]"
movel_fit,"[array([1424.22292891, -994.06281966,  520.4202771 ])]","[array([-0.70493988,  1.52583004,  1.87321819, -0.46385687, -1.0836677 ,
        1.8469419 ])]"
movel_fit,"[array([1436.09755444, -981.73176865,  493.56145877])]","[array([-0.70147311,  1.53476564,  1.85424813, -0.48828482, -1.0773968 ,
        1.83455579])]"
movel_fit,"[array([1447.04676861, -970.83939679,  464.26222616])]","[array([-0.69923623,  1.54500883,  1.83367567, -0.51451078, -1.06919197,
        1.82068031])]"
movel_fit,"[array([1456.92590966, -961.88904012,  434.9337242 ])]","[array([-0.6979208 ,  1.55557605,  1.81251996, -0.54072289, -1.05863557,
        1.80621517])]"
movel_fit,"[array([1465.88936126, -954.77728251,  408.18426752])]","[array([-0.69694967,  1.56513487,  1.79177949, -0.56520911, -1.04604404,
        1.79246696])]"
movel_fit,"[array([1474.34214656, -948.5786337 ,  386.2171108 ])]","[array([-0.69546503,  1.57285135,  1.77319876, -0.58642831, -1.03267716,
        1.78049108])]"
movel_fit,"[array([1482.8625951 , -942.11105928,  370.48494384])]","[array([-0.69261934,  1.57803111,  1.75784172, -0.60334235, -1.01983157,
        1.77138084])]"
movel_fit,"[array([1491.81756798, -934.06487226,  361.87377692])]","[array([-0.68765232,  1.58107792,  1.74811656, -0.61481758, -1.00927044,
        1.76554428])]"
movel_fit,"[array([1501.58424705, -923.72344683,  361.05937149])]","[array([-0.68003819,  1.58180342,  1.74472112, -0.62005198, -1.00161373,
        1.76379886])]"
movel_fit,"[array([1512.2155234 , -910.96172724,  368.75546404])]","[array([-0.66955568,  1.58055208,  1.74908559, -0.6182135 , -0.99699821,
        1.76637532])]"
movel_fit,"[array([1523.3775221 , -896.64871828,  385.88158083])]","[array([-0.65652917,  1.57745239,  1.76204588, -0.60886478, -0.99459113,
        1.77320046])]"
movel_fit,"[array([1534.55065884, -882.35581063,  413.17422453])]","[array([-0.64162663,  1.57238964,  1.7832806 , -0.59198925, -0.99241366,
        1.78395018])]"
movel_fit,"[array([1545.30281307, -870.26375063,  450.3002123 ])]","[array([-0.62583462,  1.56446252,  1.8091529 , -0.56844515, -0.98690445,
        1.7988451 ])]"
movel_fit,"[array([1555.14230709, -862.32566165,  494.8323025 ])]","[array([-0.61039058,  1.55345751,  1.83475466, -0.54000141, -0.97478688,
        1.81751879])]"
movel_fit,"[array([1563.67472124, -859.12320611,  541.5657243 ])]","[array([-0.59653245,  1.54099848,  1.85610145, -0.50988826, -0.9551608 ,
        1.83840421])]"
movel_fit,"[array([1570.47802786, -858.44734862,  584.51207344])]","[array([-0.58470898,  1.53112326,  1.87500501, -0.48147806, -0.93224409,
        1.8577665 ])]"
movel_fit,"[array([1576.48145562, -857.20661765,  619.03910504])]","[array([-0.57439921,  1.52538498,  1.89111217, -0.45817814, -0.90999218,
        1.87350961])]"
movel_fit,"[array([1582.88989427, -852.98019333,  643.3403137 ])]","[array([-0.56482782,  1.52285871,  1.90285426, -0.44216069, -0.89128356,
        1.88474925])]"
movel_fit,"[array([1590.33730477, -844.54559003,  657.28938459])]","[array([-0.55568041,  1.52155888,  1.90836125, -0.43486818, -0.87827099,
        1.89101301])]"
movel_fit,"[array([1598.83004854, -831.52779596,  660.25616669])]","[array([-0.54714185,  1.52063198,  1.90683741, -0.43742935, -0.87286393,
        1.89164861])]"
movel_fit,"[array([1607.71748898, -814.2989117 ,  651.31288081])]","[array([-0.5397841 ,  1.5202011 ,  1.89833751, -0.45024667, -0.8765759 ,
        1.88613958])]"
movel_fit,"[array([1615.75235736, -793.29780987,  629.39175587])]","[array([-0.53406265,  1.52249913,  1.88582471, -0.4721461 , -0.89069767,
        1.87348782])]"
movel_fit,"[array([1623.39839847, -769.3921677 ,  592.07232633])]","[array([-0.52955279,  1.52994808,  1.86831304, -0.50151891, -0.91098395,
        1.85427595])]"
movel_fit,"[array([1630.8920765 , -746.02683397,  540.84441973])]","[array([-0.52666516,  1.54027422,  1.8392284 , -0.53669078, -0.92927644,
        1.83286362])]"
movel_fit,"[array([1661.03360887, -681.25293342,  430.95895322])]","[array([-0.51333878,  1.48735188,  1.62473638, -0.65300963, -0.92043915,
        1.82765193])]"
