primitives,points,q_bp
movej_fit,"[array([ 652.62517581, -490.20161901,  502.41754323])]","[array([-1.31321438,  0.92100908,  0.7601189 ,  0.19940482,  1.14759744,
       -4.80066097])]"
movel_fit,"[array([ 706.94327516, -468.17872058,  472.65710426])]","[array([-1.22254158,  0.91797285,  0.70606667,  0.16796706,  1.16628369,
       -4.69804446])]"
movel_fit,"[array([ 709.63915763, -467.10370114,  467.68440034])]","[array([-1.21791233,  0.92150033,  0.70685714,  0.17116521,  1.16435848,
       -4.69330186])]"
movel_fit,"[array([ 712.47396182, -465.24758347,  463.79985043])]","[array([-1.21271581,  0.92383649,  0.70797496,  0.17426897,  1.16348389,
       -4.68897485])]"
movel_fit,"[array([ 715.4216383 , -462.58430824,  460.95042276])]","[array([-1.20697424,  0.92486501,  0.70902566,  0.17730178,  1.16399519,
       -4.68505742])]"
movel_fit,"[array([ 718.54489762, -459.20270695,  459.27585282])]","[array([-1.20064021,  0.9249737 ,  0.71111317,  0.18031379,  1.16521408,
       -4.68164466])]"
movel_fit,"[array([ 721.82672587, -455.10315849,  458.77348101])]","[array([-1.19372994,  0.92413143,  0.71418248,  0.1833314 ,  1.16717245,
       -4.67874573])]"
movel_fit,"[array([ 725.25005206, -450.27653586,  459.39584783])]","[array([-1.18624934,  0.92228211,  0.71801555,  0.18635372,  1.16999023,
       -4.6763177 ])]"
movel_fit,"[array([ 728.79608047, -444.74131553,  461.09236142])]","[array([-1.17821761,  0.91946887,  0.72257962,  0.18938525,  1.17363999,
       -4.67433631])]"
movel_fit,"[array([ 732.39223886, -438.55509212,  463.78764015])]","[array([-1.16974976,  0.9157943 ,  0.72789283,  0.19247746,  1.17803661,
       -4.67286622])]"
movel_fit,"[array([ 736.0873045 , -431.72531156,  467.34612247])]","[array([-1.16075495,  0.91135888,  0.73380866,  0.19553866,  1.1831164 ,
       -4.67171681])]"
movel_fit,"[array([ 739.80451342, -424.33535742,  471.60425401])]","[array([-1.15136461,  0.90632306,  0.74022052,  0.19859901,  1.18876392,
       -4.67091899])]"
movel_fit,"[array([ 743.5049182 , -416.47533428,  476.3535444 ])]","[array([-1.1416608 ,  0.90089464,  0.7469853 ,  0.20164457,  1.19482391,
       -4.67043064])]"
movel_fit,"[array([ 747.16462159, -408.2489996 ,  481.35078761])]","[array([-1.13171512,  0.89530645,  0.75390911,  0.20464491,  1.20111097,
       -4.6701809 ])]"
movel_fit,"[array([ 750.75465845, -399.78995118,  486.31767524])]","[array([-1.12163006,  0.88983311,  0.76076941,  0.20757654,  1.2074265 ,
       -4.67011408])]"
movel_fit,"[array([ 754.25095913, -391.25372304,  490.95627067])]","[array([-1.11152285,  0.88477676,  0.76733012,  0.21041873,  1.21355523,
       -4.67018186])]"
movel_fit,"[array([ 757.64114709, -382.80353082,  494.97192341])]","[array([-1.10150832,  0.88042286,  0.77332683,  0.21314679,  1.21925262,
       -4.67033128])]"
movel_fit,"[array([ 760.92221555, -374.61679917,  498.0605323 ])]","[array([-1.09170821,  0.8770936 ,  0.77852107,  0.2157402 ,  1.22427151,
       -4.67051946])]"
movel_fit,"[array([ 764.09945809, -366.869085  ,  499.91892828])]","[array([-1.0822415 ,  0.87508952,  0.78262764,  0.218173  ,  1.22837139,
       -4.67069766])]"
movel_fit,"[array([ 767.1875076 , -359.7391665 ,  500.23134677])]","[array([-1.07322599,  0.87474594,  0.78537585,  0.22041393,  1.23131034,
       -4.67081626])]"
movel_fit,"[array([ 770.20155496, -353.39688647,  498.68486574])]","[array([-1.06477999,  0.87639559,  0.78649288,  0.22242422,  1.23280554,
       -4.67083184])]"
movel_fit,"[array([ 773.13819792, -348.01664883,  494.93992278])]","[array([-1.05705608,  0.88041201,  0.78569347,  0.22415933,  1.23257423,
       -4.67072614])]"
movel_fit,"[array([ 776.00092885, -343.739767  ,  488.61815514])]","[array([-1.05017572,  0.88721604,  0.78266217,  0.22554332,  1.23032366,
       -4.67045523])]"
movel_fit,"[array([ 778.75305952, -340.6636597 ,  479.34469478])]","[array([-1.04428106,  0.89719966,  0.77703712,  0.22648411,  1.22569403,
       -4.67001891])]"
movel_fit,"[array([ 781.34484044, -338.81517298,  466.70126927])]","[array([-1.03947575,  0.910854  ,  0.76848088,  0.22684581,  1.21834142,
       -4.66941762])]"
movel_fit,"[array([ 783.6700896 , -338.07257874,  450.32109568])]","[array([-1.03582353,  0.92860061,  0.75663685,  0.22647912,  1.2078638 ,
       -4.66874722])]"
movel_fit,"[array([ 785.64200099, -338.06472197,  429.90945186])]","[array([-1.03317451,  0.95085517,  0.74124132,  0.22517324,  1.19386825,
       -4.66811347])]"
movel_fit,"[array([ 787.13542314, -338.08229022,  405.40477064])]","[array([-1.03118474,  0.97777536,  0.72206534,  0.22275665,  1.17612716,
       -4.66778912])]"
movel_fit,"[array([ 788.05211756, -337.01754683,  377.1175561 ])]","[array([-1.02918964,  1.00913645,  0.6990401 ,  0.21918319,  1.15486127,
       -4.66816744])]"
movel_fit,"[array([ 788.51706943, -333.50509827,  346.23631654])]","[array([-1.02603588,  1.04410941,  0.67346571,  0.21464452,  1.13005169,
       -4.66969975])]"
movel_fit,"[array([ 788.66088872, -326.46554301,  314.5283906 ])]","[array([-1.02071823,  1.08103545,  0.64704873,  0.20982392,  1.10264162,
       -4.67277986])]"
movel_fit,"[array([ 788.75389945, -315.63298239,  284.18652075])]","[array([-1.01254916,  1.1175581 ,  0.62209359,  0.20553451,  1.07397724,
       -4.6772471 ])]"
movel_fit,"[array([ 788.89701736, -301.89323692,  257.1386862 ])]","[array([-1.00186328,  1.15116694,  0.6004794 ,  0.20257933,  1.04598535,
       -4.68260939])]"
movel_fit,"[array([ 789.23268867, -287.00047149,  234.75094188])]","[array([-0.98967092,  1.18013054,  0.58422228,  0.20128632,  1.02035681,
       -4.68811008])]"
movel_fit,"[array([ 789.72387104, -272.71986813,  217.74620342])]","[array([-0.97737426,  1.20246288,  0.57272321,  0.20144373,  0.99971226,
       -4.69277102])]"
movel_fit,"[array([ 790.53868001, -260.73833273,  206.69884378])]","[array([-0.96622029,  1.21681205,  0.56598497,  0.20250584,  0.98575527,
       -4.6957196 ])]"
movel_fit,"[array([ 791.49598633, -252.45329632,  202.04017717])]","[array([-0.95776948,  1.22149769,  0.56267334,  0.20442664,  0.98080551,
       -4.69650141])]"
movel_fit,"[array([ 793.05416123, -248.96641076,  204.13172814])]","[array([-0.95253941,  1.21708819,  0.56575027,  0.20710818,  0.98443568,
       -4.69489142])]"
movel_fit,"[array([ 795.29365492, -249.8795356 ,  213.258255  ])]","[array([-0.95013217,  1.20229591,  0.57387035,  0.2105159 ,  0.99743671,
       -4.69040669])]"
movel_fit,"[array([ 797.85103349, -253.63147142,  229.16156714])]","[array([-0.94958982,  1.17611012,  0.58423798,  0.21547418,  1.02094606,
       -4.68310707])]"
movel_fit,"[array([ 801.09516563, -258.00794144,  251.35461731])]","[array([-0.94847587,  1.14062599,  0.59926561,  0.22287817,  1.05212828,
       -4.67380514])]"
movel_fit,"[array([ 805.90050271, -260.2390496 ,  278.90213376])]","[array([-0.94338968,  1.10075173,  0.62427157,  0.23300807,  1.08463815,
       -4.66406109])]"
movel_fit,"[array([ 812.09211301, -257.8860421 ,  309.23526064])]","[array([-0.93268951,  1.06234932,  0.6596723 ,  0.24548015,  1.11355278,
       -4.6561908 ])]"
movel_fit,"[array([ 818.02001891, -250.10575584,  338.27114441])]","[array([-0.91784683,  1.02799925,  0.69523112,  0.25858364,  1.13908758,
       -4.65146219])]"
movel_fit,"[array([ 822.69808236, -238.69473855,  362.6216566 ])]","[array([-0.90156623,  0.99980269,  0.72411548,  0.27010856,  1.15972971,
       -4.64977927])]"
movel_fit,"[array([ 825.9978291 , -226.43617209,  379.6754434 ])]","[array([-0.88630734,  0.97979503,  0.74310906,  0.27850185,  1.17428627,
       -4.64986831])]"
movel_fit,"[array([ 828.11234115, -216.11536127,  387.0301637 ])]","[array([-0.87432409,  0.9711279 ,  0.75157979,  0.28316284,  1.18231434,
       -4.65085891])]"
movel_fit,"[array([ 828.98136015, -209.53115021,  383.89713784])]","[array([-0.86743575,  0.9749662 ,  0.74938781,  0.28397439,  1.18158602,
       -4.65311295])]"
movel_fit,"[array([ 828.62607046, -206.80592353,  369.72019003])]","[array([-0.86584201,  0.99218325,  0.73590841,  0.28056805,  1.17211663,
       -4.65642749])]"
movel_fit,"[array([ 825.45896139, -206.25696   ,  344.66225604])]","[array([-0.86989009,  1.01979334,  0.70494303,  0.27389831,  1.15890719,
       -4.66191527])]"
movel_fit,"[array([ 820.88672775, -203.63952295,  312.9909196 ])]","[array([-0.87399996,  1.05722667,  0.66653272,  0.26430979,  1.13464866,
       -4.67057854])]"
