primitives,points,q_bp
movej_fit,"[array([  956.28626301, -1175.86859315,   494.64470452])]","[array([-1.03784214,  1.47315975,  1.94374474, -0.50985278, -1.56359809,
        1.83078556])]"
movel_fit,"[array([ 1055.44348862, -1142.0042654 ,   493.25876724])]","[array([-0.96200487,  1.46700932,  1.90604498, -0.48918777, -1.48266765,
        1.81581065])]"
movel_fit,"[array([ 1071.76053579, -1136.53295576,   491.59093855])]","[array([-0.95020195,  1.46989014,  1.90405539, -0.48694311, -1.46851201,
        1.81573092])]"
movel_fit,"[array([ 1087.77903381, -1131.52114549,   491.19845499])]","[array([-0.93857915,  1.47243933,  1.90291695, -0.48413649, -1.45376931,
        1.81615045])]"
movel_fit,"[array([ 1103.45833808, -1126.92583184,   492.13669317])]","[array([-0.92713267,  1.47459924,  1.90260945, -0.48073295, -1.43856776,
        1.81704805])]"
movel_fit,"[array([ 1118.81690054, -1122.78777399,   494.30310962])]","[array([-0.91586487,  1.4763967 ,  1.9029729 , -0.47672436, -1.42283506,
        1.81851229])]"
movel_fit,"[array([ 1133.85338694, -1119.07320753,   497.66774408])]","[array([-0.9047601 ,  1.47786406,  1.90400091, -0.47209573, -1.40662082,
        1.82053854])]"
movel_fit,"[array([ 1148.56950843, -1115.73661171,   502.19987825])]","[array([-0.89380004,  1.47903083,  1.90568028, -0.46684214, -1.38997522,
        1.82310497])]"
movel_fit,"[array([ 1162.97779273, -1112.73875034,   507.83075576])]","[array([-0.88296985,  1.47993927,  1.90795759, -0.46098005, -1.37291512,
        1.82619331])]"
movel_fit,"[array([ 1177.06337867, -1110.0489962 ,   514.45298621])]","[array([-0.87228574,  1.48067726,  1.91081876, -0.454565  , -1.3554855 ,
        1.82978489])]"
movel_fit,"[array([ 1190.90884623, -1107.58935021,   521.93447928])]","[array([-0.8616916 ,  1.48126091,  1.91406868, -0.44764517, -1.33763396,
        1.83381714])]"
movel_fit,"[array([ 1204.51376489, -1105.30213947,   530.09175093])]","[array([-0.85120686,  1.48179789,  1.91764916, -0.44033746, -1.31941878,
        1.83823412])]"
movel_fit,"[array([ 1217.90927866, -1103.10542854,   538.70606817])]","[array([-0.84083338,  1.48237243,  1.92142723, -0.43278393, -1.3008879 ,
        1.84295625])]"
movel_fit,"[array([ 1231.13890238, -1100.89563958,   547.52872846])]","[array([-0.8305676 ,  1.48306115,  1.92524511, -0.42515379, -1.28211191,
        1.847882  ])]"
movel_fit,"[array([ 1244.23951541, -1098.55711828,   556.29085824])]","[array([-0.82041466,  1.48393221,  1.92894183, -0.41764597, -1.26320644,
        1.85289519])]"
movel_fit,"[array([ 1257.24708145, -1095.96554015,   564.72371328])]","[array([-0.81038248,  1.48502427,  1.93233873, -0.41047833, -1.24431936,
        1.8578693 ])]"
movel_fit,"[array([ 1270.1900812 , -1092.99035176,   572.55255276])]","[array([-0.80048254,  1.48638266,  1.93529946, -0.40387797, -1.22564155,
        1.8626625 ])]"
movel_fit,"[array([ 1283.09850772, -1089.50499886,   579.52866738])]","[array([-0.79072593,  1.48801011,  1.93766501, -0.39807459, -1.20737001,
        1.86713119])]"
movel_fit,"[array([ 1295.99245324, -1085.390032  ,   585.41828064])]","[array([-0.78112973,  1.48989921,  1.93929829, -0.39329963, -1.18972073,
        1.87112353])]"
movel_fit,"[array([ 1308.88920947, -1080.5401483 ,   590.01210692])]","[array([-0.77171655,  1.49200022,  1.94002278, -0.38979028, -1.17289941,
        1.87448808])]"
movel_fit,"[array([ 1321.7958656 , -1074.85930578,   593.08472269])]","[array([-0.76251809,  1.49429219,  1.93970129, -0.387794  , -1.15712179,
        1.87706186])]"
movel_fit,"[array([ 1334.70297417, -1068.2698259 ,   594.39675601])]","[array([-0.75358565,  1.49673625,  1.93815177, -0.38758297, -1.14260587,
        1.87867653])]"
movel_fit,"[array([ 1347.61761155, -1060.69038659,   593.66547814])]","[array([-0.74496568,  1.49930379,  1.93514309, -0.38945409, -1.12953854,
        1.87914937])]"
movel_fit,"[array([ 1360.52344409, -1052.05852449,   590.51321577])]","[array([-0.7367348 ,  1.50204231,  1.93045714, -0.39375106, -1.11811234,
        1.87828755])]"
