primitives,points,q_bp
movej_fit,"[array([ 661.31750067, -486.78116098,  500.7950953 ])]","[array([-1.29889778,  0.9167169 ,  0.74765187,  0.19014917,  1.15288438,
       -4.78374997])]"
movel_fit,"[array([ 706.94631654, -468.18658984,  472.67035095])]","[array([-1.22254131,  0.91800345,  0.70616078,  0.16797144,  1.16622102,
       -4.69805573])]"
movel_fit,"[array([ 709.63749556, -467.09981066,  467.68395242])]","[array([-1.21791267,  0.92148208,  0.70682321,  0.17116427,  1.16437397,
       -4.6932993 ])]"
movel_fit,"[array([ 712.46776035, -465.24127239,  463.79044966])]","[array([-1.21272136,  0.92380573,  0.70789191,  0.17426855,  1.16353631,
       -4.68897079])]"
movel_fit,"[array([ 715.4225924 , -462.58441441,  460.95073017])]","[array([-1.20697292,  0.92486678,  0.70902974,  0.17730113,  1.16399268,
       -4.68505649])]"
movel_fit,"[array([ 718.54575776, -459.20399786,  459.27850758])]","[array([-1.20063969,  0.92497907,  0.7111307 ,  0.1803144 ,  1.16520202,
       -4.68164649])]"
movel_fit,"[array([ 721.82719204, -455.10138701,  458.77376486])]","[array([-1.19372827,  0.92412479,  0.71417148,  0.18333002,  1.16717644,
       -4.67874311])]"
movel_fit,"[array([ 725.24937974, -450.27472453,  459.39563193])]","[array([-1.18624925,  0.92227366,  0.71799981,  0.1863531 ,  1.16999736,
       -4.67631615])]"
movel_fit,"[array([ 728.79258048, -444.74188605,  461.09309217])]","[array([-1.17822294,  0.91946495,  0.72257481,  0.18938837,  1.17364184,
       -4.6743417 ])]"
movel_fit,"[array([ 732.39435268, -438.55277394,  463.78770501])]","[array([-1.16974535,  0.91578841,  0.72788254,  0.19247453,  1.1780401 ,
       -4.67286071])]"
movel_fit,"[array([ 736.08716672, -431.72406817,  467.34576709])]","[array([-1.16075438,  0.9113536 ,  0.73379822,  0.19553792,  1.18312135,
       -4.67171514])]"
