breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([-75.28417362, 595.21007476, 464.42965097])]","[array([-0.96178359,  1.46693605,  1.90623654, -0.48924325, -1.48281843,
        1.81574139])]"
1499,movel_fit,"[array([-92.51460807, 589.01965609, 476.17393088])]","[array([-0.94412787,  1.4711852 ,  1.90392213, -0.48564107, -1.46160984,
        1.81565868])]"
3195,movec_fit,"[array([-100.20382407,  588.00053859,  481.44690801]), array([-107.9251374 ,  588.19694905,  486.72860213])]","[array([-0.95205343,  1.46980136,  1.9047288 , -0.48726814, -1.47081133,
        1.81561497]), array([-0.92500445,  1.47544864,  1.90351218, -0.48029169, -1.4358839 ,
        1.81754095])]"
6865,movec_fit,"[array([-120.41337144,  594.36786212,  495.02916709]), array([-128.23287989,  607.99426596,  498.9734919 ])]","[array([-0.9404867 ,  1.4726255 ,  1.90454774, -0.48456493, -1.45706247,
        1.81558514]), array([-0.88524932,  1.4819144 ,  1.9109406 , -0.46387445, -1.37610502,
        1.82802666])]"
8372,movec_fit,"[array([-130.58407436,  616.24643727,  499.53064553]), array([-131.85566184,  624.72891383,  499.11597664])]","[array([-0.95317637,  1.46954034,  1.90487285, -0.48749696, -1.47215569,
        1.81561882]), array([-0.86813706,  1.48079585,  1.9121372 , -0.45134143, -1.34919319,
        1.83021545])]"
9904,movec_fit,"[array([-132.92387781,  635.4212176 ,  498.10152847]), array([-133.20695134,  646.03679998,  496.33558103])]","[array([-0.9530232 ,  1.46957695,  1.90485276, -0.48746576, -1.4719717 ,
        1.81561814]), array([-0.85249795,  1.482577  ,  1.91880107, -0.44173147, -1.32170935,
        1.83841579])]"
11888,movec_fit,"[array([-133.11047334,  662.06540657,  493.12497616]), array([-132.26275627,  677.87689558,  489.19602051])]","[array([-0.95033515,  1.47016826,  1.90452295, -0.48691731, -1.4687742 ,
        1.81561409]), array([-0.83178543,  1.4831891 ,  1.92540636, -0.42608274, -1.28458412,
        1.84714906])]"
14451,movec_fit,"[array([-130.66587435,  698.83440619,  483.43090261]), array([-128.5025842 ,  719.79989388,  477.95078742])]","[array([-0.9468272 ,  1.47080031,  1.90415639, -0.48619798, -1.46468864,
        1.81563041]), array([-0.80602312,  1.48573539,  1.93419054, -0.40759803, -1.23638192,
        1.85988309])]"
15818,movec_fit,"[array([-127.3802532 ,  729.51307098,  475.83759264]), array([-126.18950258,  739.29216717,  474.18530271])]","[array([-0.9539984 ,  1.46933835,  1.90498314, -0.48766426, -1.47314645,
        1.81562332]), array([-0.79251913,  1.48738094,  1.93711158, -0.39890744, -1.21084546,
        1.86618478])]"
17003,movec_fit,"[array([-125.33914162,  746.04314811,  473.49625813]), array([-124.45436512,  752.81209735,  473.61698018])]","[array([-0.95506026,  1.46906349,  1.90513171, -0.48788015, -1.47443466,
        1.81563129]), array([-0.78119265,  1.48943488,  1.93884725, -0.39329181, -1.18986253,
        1.8710402 ])]"
18535,movec_fit,"[array([-123.62021839,  758.92449593,  475.23761808]), array([-122.91066795,  763.86067286,  479.18791742])]","[array([-0.9530232 ,  1.46957695,  1.90485276, -0.48746576, -1.4719717 ,
        1.81561814]), array([-0.76679461,  1.49210343,  1.93840855, -0.38826259, -1.16425163,
        1.87570957])]"
19603,movec_fit,"[array([-122.60171223,  765.48008154,  483.88743713]), array([-122.4863038 ,  765.68095606,  488.84382029])]","[array([-0.95573306,  1.46888107,  1.90522944, -0.48801682, -1.47525582,
        1.81563762]), array([-0.75717925,  1.49496497,  1.93802474, -0.38744673, -1.14821714,
        1.87818019])]"
20391,movec_fit,"[array([-122.47826462,  764.93139225,  494.28195318]), array([-122.57521406,  763.43572029,  499.53407895])]","[array([-0.95734435,  1.46841747,  1.90547492, -0.48834383, -1.47723822,
        1.81565688]), array([-0.75025291,  1.49684373,  1.93612994, -0.38801432, -1.13733203,
        1.87897413])]"
21103,movec_fit,"[array([-122.75456396,  761.1216643 ,  505.99393245]), array([-123.00597663,  758.29374587,  512.20120628])]","[array([-0.95777862,  1.46828596,  1.90554386, -0.4884319 , -1.47777636,
        1.81566308]), array([-0.74420902,  1.49874466,  1.93377099, -0.38980926, -1.12829144,
        1.87916635])]"
21773,movec_fit,"[array([-123.35331305,  754.52811328,  519.69149977]), array([-123.75156295,  750.38310609,  526.9185311 ])]","[array([-0.95801805,  1.46821224,  1.90558238, -0.48848045, -1.47807376,
        1.81566668]), array([-0.73868188,  1.50055352,  1.93066669, -0.3925726 , -1.12055183,
        1.87864958])]"
22414,movec_fit,"[array([-124.25650279,  745.19612988,  535.40122658]), array([-124.79815965,  739.69778917,  543.64587092])]","[array([-0.95818883,  1.46815912,  1.90561008, -0.48851508, -1.47828619,
        1.81566934]), array([-0.7335846 ,  1.50245545,  1.92700927, -0.39637164, -1.11389623,
        1.87754508])]"
23035,movec_fit,"[array([-125.4543499 ,  733.04946691,  553.12265518]), array([-126.13418315,  726.13697865,  562.36021088])]","[array([-0.95830257,  1.46812351,  1.90562863, -0.48853814, -1.47842781,
        1.81567114]), array([-0.72883211,  1.50445066,  1.92267945, -0.40118497, -1.10816121,
        1.87580602])]"
23642,movec_fit,"[array([-126.93153986,  717.96581699,  572.81039405]), array([-127.73875251,  709.55646477,  583.01241625])]","[array([-0.95838213,  1.46809847,  1.90564165, -0.48855427, -1.47852695,
        1.81567242]), array([-0.72439195,  1.50662854,  1.9176691 , -0.40708099, -1.10322178,
        1.87344639])]"
24242,movec_fit,"[array([-128.66434028,  699.72619643,  594.46856942]), array([-129.5789902 ,  689.70126465,  605.62065728])]","[array([-0.95841621,  1.46808772,  1.90564724, -0.48856118, -1.47856943,
        1.81567298]), array([-0.72022362,  1.50904852,  1.91185908, -0.41414132, -1.0989392 ,
        1.87042024])]"
