primitives,points,q_bp
movej_fit,"[array([ 452.857506  , -406.32941058, -352.80198327])]","[array([-1.45737078,  1.59827864, -0.08456034, -0.78849345, -1.14928767,
        0.03376208])]"
movel_fit,"[array([ 426.62271943, -451.93584105, -228.88270185])]","[array([-1.51601635,  1.54572874, -0.077738  , -0.74810079, -1.33220567,
        0.05388433])]"
movec_fit,"[array([ 415.38457045, -471.58052108, -175.51501239]), array([1389.90816108,  149.87205125, -271.93019167])]","[[-1.53499801, 1.5274529, -0.07011331, -0.73793484, -1.41470499, 0.07001685], [-1.55313134, 1.50477514, -0.06821396, -0.73118317, -1.49577318, 0.07250836]]"
movec_fit,"[array([ 398.50944612, -501.93094525,  -96.42555653]), array([1337.80921343,  139.61743167, -282.51594578])]","[[-1.56373952, 1.49978008, -0.06715632, -0.73461501, -1.5324113, 0.0784821], [-1.57307607, 1.49582737, -0.06361545, -0.73837548, -1.57010065, 0.08273901]]"
movec_fit,"[array([ 389.44395163, -522.91755667,  -53.55824821]), array([1291.77594922,  134.82831349, -293.91883277])]","[[-1.58162001, 1.48875795, -0.06355098, -0.74279922, -1.59928142, 0.08331523], [-1.5890477, 1.48315798, -0.06045865, -0.74754405, -1.62972802, 0.08286738]]"
movec_fit,"[array([ 381.88178234, -544.71514371,  -16.73925247]), array([1249.93061684,  133.51013834, -305.67598828])]","[[-1.59701735, 1.47727093, -0.05975494, -0.75463328, -1.65558806, 0.08422368], [-1.60410808, 1.47251571, -0.05698207, -0.76215415, -1.68219464, 0.08469819]]"
movec_fit,"[array([ 375.53578346, -566.50922743,   15.32806515]), array([1212.41078814,  134.47047486, -317.14686079])]","[[-1.61043137, 1.46643034, -0.05548099, -0.7695585, -1.70418406, 0.08472907], [-1.61622778, 1.46108602, -0.05279063, -0.77744829, -1.72651083, 0.08395]]"
movec_fit,"[array([ 370.35277092, -586.78625665,   42.59217694]), array([1180.72180071,  136.65586602, -327.39134523])]","[[-1.62113796, 1.45610129, -0.0508093, -0.78496396, -1.74476559, 0.08418578], [-1.6257209, 1.45157346, -0.04820211, -0.79286708, -1.76308171, 0.08380513]]"
movec_fit,"[array([ 366.40580004, -603.84666164,   64.16143265]), array([1156.53238078,  139.06649586, -335.48820978])]","[[-1.62911755, 1.44764418, -0.04625542, -0.79919141, -1.77661569, 0.08365383], [-1.63233818, 1.44397971, -0.04398279, -0.805746, -1.79012508, 0.08313886]]"
movec_fit,"[array([ 363.76110287, -616.16210494,   79.08087192]), array([1141.4452603 ,  140.86087275, -340.63774003])]","[[-1.63433451, 1.44159011, -0.04258292, -0.81005548, -1.79842992, 0.08304599], [-1.63626382, 1.4393037, -0.04106443, -0.81445484, -1.80671058, 0.08281125]]"
movel_fit,"[array([ 361.14270479, -628.98123504,   94.11571812])]","[array([-1.63939171,  1.43539247, -0.03845733, -0.82192636, -1.82023397,
        0.08233771])]"
movec_fit,"[array([ 356.77511336, -652.68339961,  120.60250856]), array([1057.13846802,  154.17726253, -370.26171033])]","[[-1.64774926, 1.42385969, -0.03004892, -0.84540261, -1.857761, 0.08149778], [-1.65496952, 1.41416061, -0.01959958, -0.87151811, -1.89466704, 0.07753848]]"
movec_fit,"[array([ 350.23912892, -694.92073757,  164.40577882]), array([1005.08028174,  164.26967347, -388.76014624])]","[[-1.65985071, 1.40555933, -0.0116492, -0.8920663, -1.91875755, 0.07717764], [-1.66426841, 1.39799558, -0.00256403, -0.91405291, -1.94232308, 0.07525794]]"
movel_fit,"[array([ 345.95761322, -728.99120191,  197.03777464])]","[array([-1.66773686,  1.39148596,  0.00582942, -0.93391435, -1.96141455,
        0.07335954])]"
