breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1545.35650223,  348.27245257, 1485.70113839])]","[array([ 5.51183551e-01, -1.43734865e-01,  9.11744709e-01, -2.31100150e+00,
        1.36957787e+00, -4.56139268e-04])]"
999,moveabsj,"[array([1829.00621935,  477.15246049, 1354.88343961])]","[array([ 0.50478915,  0.12059139,  0.71571376, -2.38555068,  1.24723344,
       -0.0074392 ])]"
1999,moveabsj,"[array([1841.9366612 ,  483.92136618, 1347.59300616])]","[array([ 0.50306874,  0.13280745,  0.70620049, -2.39001021,  1.24152819,
       -0.00821244])]"
2999,moveabsj,"[array([1854.61570958,  492.02594781, 1341.29436403])]","[array([ 0.5018182 ,  0.14468784,  0.69640007, -2.39530852,  1.23581095,
       -0.00952029])]"
3999,moveabsj,"[array([1866.9824107 ,  501.36143698, 1335.84361012])]","[array([ 0.50099054,  0.15633357,  0.68643792, -2.40152087,  1.23035352,
       -0.01122179])]"
4999,moveabsj,"[array([1879.08803061,  511.82494773, 1331.27052146])]","[array([ 0.50050546,  0.16771453,  0.67628937, -2.40864726,  1.22505532,
       -0.01335623])]"
5999,moveabsj,"[array([1890.96074019,  523.32066628, 1327.55597501])]","[array([ 0.500307  ,  0.17881274,  0.66594706, -2.41663987,  1.21982975,
       -0.01595014])]"
6999,moveabsj,"[array([1902.64997365,  535.77882809, 1324.69670592])]","[array([ 0.50035179,  0.18964328,  0.65536007, -2.4254348 ,  1.21460888,
       -0.01904631])]"
7999,moveabsj,"[array([1914.15610777,  549.04722376, 1322.59367982])]","[array([ 0.50056857,  0.20022491,  0.64458085, -2.43501021,  1.20940275,
       -0.02259705])]"
8999,moveabsj,"[array([1925.54366041,  562.95209852, 1321.15607743])]","[array([ 0.5008768 ,  0.21061106,  0.63358631, -2.44528221,  1.20418367,
       -0.02656631])]"
9999,moveabsj,"[array([1936.84310954,  577.18836166, 1320.18585964])]","[array([ 0.50112621,  0.22087395,  0.62248321, -2.45629751,  1.19905414,
       -0.03077736])]"
10999,moveabsj,"[array([1948.06318955,  591.71697032, 1319.66009786])]","[array([ 0.50138698,  0.23096127,  0.61117735, -2.46764489,  1.19379228,
       -0.03535811])]"
11999,moveabsj,"[array([1959.22080147,  606.20014883, 1319.27876865])]","[array([ 0.50152455,  0.24096686,  0.59981879, -2.4793094 ,  1.18852851,
       -0.04005795])]"
12999,moveabsj,"[array([1970.28212782,  620.48920039, 1318.90758342])]","[array([ 0.5015633 ,  0.25086989,  0.58844607, -2.49098625,  1.18321089,
       -0.04483179])]"
13999,moveabsj,"[array([1981.18651709,  634.35380787, 1318.26212891])]","[array([ 0.50148108,  0.2606945 ,  0.57722307, -2.50248973,  1.17791316,
       -0.04947639])]"
14999,moveabsj,"[array([1991.86200072,  647.70588207, 1317.16429439])]","[array([ 0.5013531 ,  0.27041155,  0.5662253 , -2.51347279,  1.17258597,
       -0.05391117])]"
15999,moveabsj,"[array([2002.20423524,  660.48253363, 1315.31650403])]","[array([ 0.50126156,  0.28006883,  0.55560049, -2.52367535,  1.16733651,
       -0.05795639])]"
16999,moveabsj,"[array([2012.07729281,  672.66474677, 1312.51553209])]","[array([ 0.50131144,  0.28960983,  0.54549779, -2.53280702,  1.1621377 ,
       -0.06150827])]"
17999,moveabsj,"[array([2021.3881213 ,  684.2164665 , 1308.48552155])]","[array([ 0.50158423,  0.29903944,  0.53605666, -2.54060453,  1.15698213,
       -0.06441744])]"
18999,moveabsj,"[array([2030.04400886,  695.06736915, 1302.91315428])]","[array([ 0.50213643,  0.30838657,  0.52744374, -2.54685538,  1.15191579,
       -0.06649806])]"
19999,moveabsj,"[array([2037.96470396,  705.13668099, 1295.519438  ])]","[array([ 0.50303143,  0.3176423 ,  0.51979079, -2.55125841,  1.14687918,
       -0.06762485])]"
20999,moveabsj,"[array([2045.08278196,  714.2683102 , 1285.96164225])]","[array([ 0.50428661,  0.32687107,  0.51325425, -2.5535909 ,  1.14195319,
       -0.06760886])]"
21999,moveabsj,"[array([2051.40127188,  722.1185512 , 1273.79303014])]","[array([ 0.50583867,  0.33608634,  0.50800226, -2.55352523,  1.13696907,
       -0.06625654])]"
22999,moveabsj,"[array([2056.90387051,  728.42334753, 1258.77549099])]","[array([ 0.50769874,  0.34530899,  0.5040613 , -2.55057917,  1.1318336 ,
       -0.06353006])]"
23999,moveabsj,"[array([2061.80205676,  732.60683449, 1240.54945072])]","[array([ 0.50961352,  0.35472515,  0.50141801, -2.54463022,  1.12652089,
       -0.05919762])]"
24999,moveabsj,"[array([2066.4007638 ,  734.10022905, 1218.77970992])]","[array([ 0.51128633,  0.3645714 ,  0.49993546, -2.53560936,  1.12088734,
       -0.05307809])]"
25999,moveabsj,"[array([2071.27650569,  732.52651173, 1193.49411535])]","[array([ 0.51236853,  0.37512616,  0.49905414, -2.52358347,  1.11446115,
       -0.04522521])]"
26999,moveabsj,"[array([2077.01751838,  728.14750398, 1165.44769641])]","[array([ 0.51262979,  0.38647132,  0.49790372, -2.50900962,  1.10650254,
       -0.03611877])]"
27999,moveabsj,"[array([2084.42277003,  721.82397444, 1135.74674594])]","[array([ 0.5118386 ,  0.39884658,  0.49533047, -2.49313999,  1.0963868 ,
       -0.02630946])]"
28999,moveabsj,"[array([2093.67980989,  715.34221002, 1106.76125948])]","[array([ 0.51022082,  0.41165594,  0.49040732, -2.47741742,  1.08350406,
       -0.01697242])]"
29999,moveabsj,"[array([2104.63690553,  710.29915991, 1079.50058644])]","[array([ 0.50802432,  0.42499678,  0.48305887, -2.46391838,  1.0688358 ,
       -0.00818913])]"
30999,moveabsj,"[array([2116.27440662,  708.41133711, 1055.91598337])]","[array([ 5.05989119e-01,  4.37953303e-01,  4.73787627e-01, -2.45377169e+00,
        1.05345448e+00, -6.73649075e-04])]"
31999,moveabsj,"[array([2127.37104069,  710.60177555, 1036.64264116])]","[array([ 0.50486177,  0.44989747,  0.4635647 , -2.4470305 ,  1.0386024 ,
        0.00520157])]"
32999,moveabsj,"[array([2136.91764955,  716.99825208, 1021.34678149])]","[array([ 0.50501508,  0.46063235,  0.45355539, -2.44387298,  1.02563036,
        0.0095267 ])]"
33999,moveabsj,"[array([2144.02575865,  727.57189365, 1009.9519527 ])]","[array([ 0.50683939,  0.46972631,  0.44458827, -2.44360621,  1.01515254,
        0.01184118])]"
34999,moveabsj,"[array([2148.23237914,  741.92039728, 1001.87770154])]","[array([ 0.51047753,  0.47709044,  0.43716021, -2.44534829,  1.00735569,
        0.01182073])]"
35999,moveabsj,"[array([2148.65169883,  759.84445377,  996.7820436 ])]","[array([ 0.51588429,  0.48289915,  0.4325802 , -2.4508468 ,  1.00446563,
        0.01034487])]"
36999,moveabsj,"[array([2146.02875914,  781.21915964,  995.98955992])]","[array([ 0.52290614,  0.48685583,  0.42973124, -2.45922522,  1.00544666,
        0.0064618 ])]"
37999,moveabsj,"[array([2139.98882728,  806.69146183, 1000.35204627])]","[array([ 5.31745650e-01,  4.88610285e-01,  4.28629070e-01, -2.47098303e+00,
        1.01041583e+00,  2.55498688e-04])]"
38999,moveabsj,"[array([2131.69239723,  837.03466106, 1011.52500272])]","[array([ 0.54208133,  0.48830421,  0.42758948, -2.48701831,  1.01830345,
       -0.00859504])]"
39999,moveabsj,"[array([2123.29767022,  871.4433462 , 1029.83413535])]","[array([ 0.55258695,  0.48683919,  0.42469044, -2.50877295,  1.02759137,
       -0.01951815])]"
40999,moveabsj,"[array([2116.54953729,  908.47351936, 1054.32880624])]","[array([ 0.56225796,  0.48500328,  0.4182775 , -2.53521213,  1.03588177,
       -0.03220938])]"
41999,moveabsj,"[array([2112.14299572,  944.47158584, 1081.12525215])]","[array([ 0.57025459,  0.48355168,  0.40872778, -2.56280035,  1.04151083,
       -0.04516738])]"
42999,moveabsj,"[array([2109.4686248 ,  976.41810707, 1105.28851427])]","[array([ 0.57669158,  0.4831446 ,  0.39795059, -2.58737352,  1.04455171,
       -0.0565595 ])]"
43999,moveabsj,"[array([2107.19244198, 1003.60139005, 1122.53107388])]","[array([ 0.58276061,  0.48387694,  0.38795374, -2.60456722,  1.04463493,
       -0.06576611])]"
44999,moveabsj,"[array([2105.57868507, 1024.06692873, 1128.03613644])]","[array([ 0.58770078,  0.48703239,  0.38101909, -2.61547492,  1.04325789,
       -0.07025507])]"
45999,moveabsj,"[array([2103.54144371, 1038.57655704, 1119.89026146])]","[array([ 0.5927215 ,  0.49219492,  0.37812872, -2.61718782,  1.03939904,
       -0.0706822 ])]"
46999,moveabsj,"[array([2102.01802332, 1045.44832954, 1097.01767248])]","[array([ 0.59683163,  0.5000125 ,  0.3794799 , -2.61072377,  1.03355507,
       -0.06612592])]"
47999,moveabsj,"[array([2101.76171635, 1043.79073722, 1060.28572962])]","[array([ 0.59935418,  0.51080697,  0.38417224, -2.59671806,  1.025708  ,
       -0.05659072])]"
48999,moveabsj,"[array([2103.77532045, 1034.47836462, 1015.16466805])]","[array([ 0.6000676 ,  0.52311577,  0.38920742, -2.57488314,  1.01287552,
       -0.04446895])]"
49999,moveabsj,"[array([2117.56658779, 1002.05398039,  891.93449467])]","[array([ 0.59799369,  0.55830305,  0.38826585, -2.49924682,  0.95502428,
       -0.01675779])]"
