breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1131.19242349,  565.16902358, 2307.45349044])]","[array([ 0.97683288, -0.4108217 ,  0.38108465, -1.92412103,  1.41862038,
       -1.27991304])]"
1665,moveabsj,"[array([1160.54783384,  595.93408417, 2262.16663114])]","[array([ 0.97443579, -0.39044872,  0.39624095, -1.907694  ,  1.41156629,
       -1.27965202])]"
3332,moveabsj,"[array([1185.81509366,  629.99752744, 2215.04316808])]","[array([ 0.97752227, -0.37006614,  0.40941403, -1.88676143,  1.40419895,
       -1.27784616])]"
4999,moveabsj,"[array([1209.03590284,  666.8978114 , 2168.17165403])]","[array([ 0.98210121, -0.3489496 ,  0.42191784, -1.86823694,  1.39469089,
       -1.27721346])]"
6665,moveabsj,"[array([1230.46987024,  705.28840102, 2122.55680811])]","[array([ 0.98725952, -0.32696058,  0.43306563, -1.8525588 ,  1.38367032,
       -1.27731357])]"
8332,moveabsj,"[array([1250.83532373,  743.94274767, 2079.52267109])]","[array([ 0.9917919 , -0.30394676,  0.44233366, -1.8409806 ,  1.37144727,
       -1.27810828])]"
9999,moveabsj,"[array([1270.17277468,  782.15866111, 2039.74840026])]","[array([ 0.99558078, -0.28019351,  0.44935427, -1.83331109,  1.35851902,
       -1.27928808])]"
11665,moveabsj,"[array([1287.84452364,  819.9116214 , 2002.76915675])]","[array([ 0.99944882, -0.25626907,  0.45423822, -1.82793678,  1.3454498 ,
       -1.28037872])]"
13332,moveabsj,"[array([1303.39415875,  857.32789564, 1967.81743929])]","[array([ 1.0039964 , -0.23256077,  0.4573726 , -1.82353714,  1.33260437,
       -1.2810967 ])]"
14999,moveabsj,"[array([1316.69906885,  894.29086464, 1934.44090342])]","[array([ 1.00935078, -0.20929004,  0.45912528, -1.81949533,  1.3202251 ,
       -1.28132895])]"
16665,moveabsj,"[array([1327.77159283,  930.59095917, 1902.27427126])]","[array([ 1.01548945, -0.18658318,  0.45982379, -1.81539821,  1.30852268,
       -1.28098439])]"
18332,moveabsj,"[array([1336.71280075,  966.00768481, 1870.98002648])]","[array([ 1.02233136, -0.16447402,  0.45973889, -1.81092473,  1.29768675,
       -1.27996031])]"
19999,moveabsj,"[array([1343.69423397, 1000.17023218, 1840.46417262])]","[array([ 1.02969822, -0.14300182,  0.45904806, -1.80592528,  1.28793149,
       -1.27815415])]"
21665,moveabsj,"[array([1348.83342014, 1032.67974156, 1810.57372218])]","[array([ 1.03748429, -0.1222159 ,  0.45792372, -1.80009269,  1.27953107,
       -1.27539083])]"
23332,moveabsj,"[array([1352.09786908, 1063.13790972, 1780.82033956])]","[array([ 1.04575162, -0.10215687,  0.45661386, -1.79269319,  1.27286587,
       -1.2713467 ])]"
24999,moveabsj,"[array([1353.48796943, 1090.9132056 , 1750.88554363])]","[array([ 1.05447898, -0.08290561,  0.45532095, -1.78301924,  1.26840887,
       -1.26564866])]"
26665,moveabsj,"[array([1353.28231873, 1115.21462379, 1721.13517637])]","[array([ 1.06336755, -0.06454522,  0.45402059, -1.7709774 ,  1.26660608,
       -1.25803139])]"
28332,moveabsj,"[array([1351.88845099, 1135.25990065, 1692.32159505])]","[array([ 1.07202389, -0.04717199,  0.45255328, -1.75679686,  1.26789855,
       -1.24828751])]"
29999,moveabsj,"[array([1349.55774148, 1150.19699413, 1664.99644751])]","[array([ 1.08017468, -0.03097777,  0.45086339, -1.74036747,  1.27283978,
       -1.23613068])]"
31665,moveabsj,"[array([1346.50199489, 1159.17083013, 1639.57374871])]","[array([ 1.08755355, -0.01617625,  0.44896016, -1.72149044,  1.28197033,
       -1.22130418])]"
33332,moveabsj,"[array([1343.20320534, 1161.64563446, 1616.7927958 ])]","[array([ 1.09367856, -0.00290164,  0.44675477, -1.70072461,  1.2954611 ,
       -1.2039287 ])]"
34999,moveabsj,"[array([1340.28551512, 1157.64560154, 1597.16565508])]","[array([ 1.09800697,  0.0088387 ,  0.44425215, -1.67910847,  1.31291469,
       -1.18457842])]"
