breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-812.27320495,   42.25810276,  144.50740865])]","[array([-2.371968  ,  0.30121178, -0.52591887,  0.41286569, -0.5662727 ,
        5.07822638])]"
1665,moveabsj,"[array([-806.40628758,   59.97714112,  143.43632606])]","[array([-2.37025571,  0.31043333, -0.5178847 ,  0.40766332, -0.55780885,
        5.06999907])]"
3332,moveabsj,"[array([-797.42852006,   77.13550735,  141.15014733])]","[array([-2.36344144,  0.32115968, -0.5061311 ,  0.40197488, -0.54351689,
        5.06313255])]"
4999,moveabsj,"[array([-791.0227942 ,   95.87826798,  142.86737577])]","[array([-2.35672741,  0.33102802, -0.49525746,  0.39393998, -0.53065438,
        5.05452369])]"
6665,moveabsj,"[array([-786.87099187,  113.90121489,  147.52965083])]","[array([-2.34891031,  0.34020119, -0.48526446,  0.38439847, -0.51911333,
        5.04505293])]"
8332,moveabsj,"[array([-785.30300325,  129.25449873,  154.5137732 ])]","[array([-2.33956886,  0.34843149, -0.47681215,  0.37400033, -0.50974482,
        5.03525504])]"
9999,moveabsj,"[array([-785.80485671,  140.57500463,  162.62048027])]","[array([-2.32811364,  0.35575135, -0.46980666,  0.36353646, -0.50223555,
        5.0259351 ])]"
11665,moveabsj,"[array([-787.28238957,  147.66248144,  170.62044193])]","[array([-2.31413081,  0.36249629, -0.46344149,  0.35365815, -0.49526881,
        5.01782062])]"
13332,moveabsj,"[array([-789.01397283,  150.84223042,  177.83249081])]","[array([-2.29764782,  0.36888432, -0.45715906,  0.34471569, -0.48794937,
        5.01125951])]"
14999,moveabsj,"[array([-790.69036173,  150.35924023,  183.91658862])]","[array([-2.27892866,  0.37490725, -0.45084959,  0.33692403, -0.48003022,
        5.0064037 ])]"
16665,moveabsj,"[array([-792.09294669,  146.38605419,  188.63705332])]","[array([-2.25821528,  0.38048068, -0.44453544,  0.3304421 , -0.47143349,
        5.00336053])]"
18332,moveabsj,"[array([-793.02229646,  138.98757835,  191.80003256])]","[array([-2.23564004,  0.38547554, -0.43829934,  0.32540012, -0.46213763,
        5.00223829])]"
19999,moveabsj,"[array([-793.29468749,  128.06082226,  193.20277767])]","[array([-2.21130374,  0.38966993, -0.43235074,  0.32195196, -0.4522606 ,
        5.00317948])]"
21665,moveabsj,"[array([-792.60990971,  113.48447095,  192.62446711])]","[array([-2.18520615,  0.39283885, -0.42684002,  0.32026065, -0.44179671,
        5.00637354])]"
23332,moveabsj,"[array([-790.47051564,   95.20449361,  189.84328479])]","[array([-2.15716243,  0.39480686, -0.42172655,  0.32049477, -0.4304157 ,
        5.01207378])]"
24999,moveabsj,"[array([-786.31880931,   73.02798096,  184.64715588])]","[array([-2.1269499 ,  0.39528973, -0.41707108,  0.3228723 , -0.41785902,
        5.02058197])]"
26665,moveabsj,"[array([-779.65903765,   46.29794035,  176.8336523 ])]","[array([-2.0943809 ,  0.39374065, -0.41335977,  0.32768196, -0.40438226,
        5.03222908])]"
28332,moveabsj,"[array([-769.88649399,   14.02417624,  166.25107507])]","[array([-2.05926299,  0.38944222, -0.41132725,  0.3352566 , -0.39050945,
        5.04737538])]"
29999,moveabsj,"[array([-756.08226708,  -24.6043503 ,  152.94636406])]","[array([-2.02143815,  0.38172103, -0.41156446,  0.3459027 , -0.37653731,
        5.06634694])]"
31665,moveabsj,"[array([-737.11556337,  -70.21652655,  137.31652393])]","[array([-1.98083463,  0.3699659 , -0.41459476,  0.35984617, -0.36269228,
        5.0893445 ])]"
33332,moveabsj,"[array([-711.99491541, -123.35069394,  120.33263485])]","[array([-1.93772685,  0.35363676, -0.42115684,  0.3770909 , -0.34968013,
        5.11623852])]"
34999,moveabsj,"[array([-680.13352363, -183.62765385,  103.70595547])]","[array([-1.89294983,  0.3326891 , -0.43176114,  0.39719865, -0.33835708,
        5.1463334 ])]"
36665,moveabsj,"[array([-641.27913864, -249.10466926,   89.43675278])]","[array([-1.84749456,  0.30787653, -0.44604444,  0.41940491, -0.32882756,
        5.17857285])]"
38332,moveabsj,"[array([-595.40523689, -316.56271334,   79.03120366])]","[array([-1.80210443,  0.28052587, -0.46283553,  0.44296131, -0.32028952,
        5.21193748])]"
39999,moveabsj,"[array([-542.50689601, -382.02877428,   72.86284467])]","[array([-1.75711058,  0.25218242, -0.48044188,  0.46746291, -0.31119163,
        5.24576046])]"
41665,moveabsj,"[array([-482.97575173, -441.85575063,   70.35990192])]","[array([-1.71264158,  0.22426494, -0.4974071 ,  0.49272322, -0.30026971,
        5.2796068 ])]"
43332,moveabsj,"[array([-418.8219302 , -493.74480535,   70.94068528])]","[array([-1.66931166,  0.19799327, -0.51324196,  0.51809156, -0.28790591,
        5.31265998])]"
44999,moveabsj,"[array([-351.18301399, -536.26957909,   73.34702369])]","[array([-1.62715913,  0.17425499, -0.52740965,  0.54353382, -0.27400575,
        5.34483198])]"
46665,moveabsj,"[array([-281.17637003, -568.50986609,   76.20079415])]","[array([-1.58621405,  0.15390404, -0.53948749,  0.56910631, -0.25862304,
        5.37616127])]"
48332,moveabsj,"[array([-210.94356691, -591.20235791,   79.10894717])]","[array([-1.5470251 ,  0.1373327 , -0.54992281,  0.59432328, -0.24305297,
        5.40628447])]"
49999,moveabsj,"[array([-145.61151931, -606.32111924,   82.348074  ])]","[array([-1.51177861,  0.12511746, -0.55952265,  0.61738074, -0.22995409,
        5.43350462])]"
