breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 862.92502097, -841.1057733 ,  156.2619094 ])]","[array([-0.9045042 , -0.27698874, -0.46667572, -0.32314442, -1.23552303,
        2.86098181])]"
328,movel_fit,"[array([ 861.3206137 , -830.56607409,  151.8917502 ])]","[array([-0.90698592, -0.28423938, -0.47760066, -0.3385963 , -1.2399934 ,
        2.85502741])]"
654,movel_fit,"[array([ 859.85678415, -820.000792  ,  147.72457139])]","[array([-0.90678832, -0.29008472, -0.4863416 , -0.34871522, -1.24561576,
        2.84253219])]"
980,movel_fit,"[array([ 858.52432935, -809.35030467,  143.73600392])]","[array([-0.90512676, -0.29507887, -0.49378249, -0.35612   , -1.25195991,
        2.82648041])]"
1306,movel_fit,"[array([ 857.32468933, -798.61790982,  139.92926387])]","[array([-0.90252757, -0.29944837, -0.50029632, -0.36193265, -1.258814  ,
        2.80820591])]"
1631,movel_fit,"[array([ 856.26173614, -787.84124557,  136.31774893])]","[array([-0.89948652, -0.30341927, -0.50624117, -0.36714687, -1.26594836,
        2.78900116])]"
1956,movel_fit,"[array([ 855.33202325, -776.99190738,  132.89153432])]","[array([-0.89622769, -0.30714242, -0.51184089, -0.37225863, -1.27325616,
        2.76940688])]"
2281,movel_fit,"[array([ 854.53605531, -766.07444793,  129.65283863])]","[array([-0.89290697, -0.31072662, -0.51724679, -0.37758129, -1.28063644,
        2.7498333 ])]"
2606,movel_fit,"[array([ 853.8737501 , -755.09371361,  126.60309449])]","[array([-0.88957863, -0.31422997, -0.52253088, -0.38321918, -1.28802885,
        2.73044118])]"
2931,movel_fit,"[array([ 853.34484534, -744.05464886,  123.74352415])]","[array([-0.88625596, -0.31768474, -0.52772774, -0.38919286, -1.29539575,
        2.71129407])]"
3257,movel_fit,"[array([ 852.94757031, -732.92815433,  121.06675564])]","[array([-0.88290869, -0.32110951, -0.53285499, -0.39547649, -1.3027417 ,
        2.6923182 ])]"
3583,movel_fit,"[array([ 852.68306327, -721.75316314,  118.58254864])]","[array([-0.87951703, -0.32449039, -0.53788455, -0.40198827, -1.31003611,
        2.67353554])]"
3911,movel_fit,"[array([ 852.54919603, -710.46605277,  116.27663429])]","[array([-0.8760273 , -0.327839  , -0.54282929, -0.40870144, -1.31731954,
        2.65478858])]"
4240,movel_fit,"[array([ 852.54709895, -699.10569177,  114.15883363])]","[array([-0.87242098, -0.33113588, -0.54765603, -0.41553995, -1.324566  ,
        2.63610556])]"
4569,movel_fit,"[array([ 852.67519205, -687.7117206 ,  112.23500879])]","[array([-0.86868855, -0.33436683, -0.55234027, -0.42244081, -1.33174634,
        2.61752923])]"
4903,movel_fit,"[array([ 852.93567742, -676.11549972,  110.47810397])]","[array([-0.86475921, -0.33758239, -0.55694961, -0.42948469, -1.33895622,
        2.59878396])]"
