primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 646.93648502, -673.06908796,  573.38212613])]","[array([-1.01176026,  0.05527033, -0.11747722,  2.7797968 ,  1.42115089,
       -0.17600109])]"
movel_fit,"[array([ 640.63446961, -620.66787219,  554.13882001])]","[array([-1.01580369,  0.02926042, -0.18297715,  2.72503823,  1.44539493,
       -0.25153516])]"
movel_fit,"[array([ 638.64797162, -566.00624978,  540.90306273])]","[array([-1.0059188 ,  0.01111182, -0.23178151,  2.68085825,  1.47596339,
       -0.35244849])]"
movel_fit,"[array([ 640.23855759, -510.42350981,  533.02031803])]","[array([-0.99316707, -0.00662909, -0.27775098,  2.6332313 ,  1.504841  ,
       -0.44726149])]"
movel_fit,"[array([ 645.46931977, -454.47823676,  530.7884149 ])]","[array([-0.97434614, -0.02619914, -0.32024344,  2.58605454,  1.5297821 ,
       -0.5354943 ])]"
movel_fit,"[array([ 653.46289468, -398.89818804,  533.17063329])]","[array([-0.94902738, -0.04946947, -0.36020458,  2.5408002 ,  1.5486682 ,
       -0.61558361])]"
movel_fit,"[array([ 663.49564671, -343.95439   ,  539.28557313])]","[array([-0.91427178, -0.07287173, -0.39213218,  2.501535  ,  1.5634242 ,
       -0.69348804])]"
movel_fit,"[array([ 675.05822581, -289.67394116,  548.5197119 ])]","[array([-0.86911099, -0.09295602, -0.41222774,  2.46952228,  1.57564227,
       -0.77242745])]"
movel_fit,"[array([ 687.39165528, -236.12528944,  559.8109358 ])]","[array([-0.81478915, -0.10836086, -0.42074027,  2.44430968,  1.58529187,
       -0.85159372])]"
movel_fit,"[array([ 700.14536523, -183.04511695,  572.70187194])]","[array([-0.75202363, -0.11804778, -0.41754357,  2.4255664 ,  1.5926359 ,
       -0.93082399])]"
movel_fit,"[array([ 712.84840014, -130.10636405,  586.5363346 ])]","[array([-0.68175254, -0.121791  , -0.40336166,  2.41333015,  1.59770748,
       -1.0093504 ])]"
movel_fit,"[array([725.01550851, -77.15892059, 600.73672966])]","[array([-0.6041352 , -0.11904549, -0.37852538,  2.40846012,  1.60066003,
       -1.08701633])]"
movel_fit,"[array([736.18198391, -23.93551235, 614.73154674])]","[array([-0.51870605, -0.10729712, -0.34093439,  2.41303039,  1.60367231,
       -1.16510174])]"
movel_fit,"[array([745.82114678,  29.79409445, 627.89833679])]","[array([-0.42494404, -0.08456087, -0.28902727,  2.42902154,  1.60906007,
       -1.2444279 ])]"
movel_fit,"[array([753.44694328,  84.18800437, 639.64372357])]","[array([-0.32224149, -0.05105923, -0.22326125,  2.45796941,  1.61775971,
       -1.32471152])]"
movel_fit,"[array([758.13250271, 139.28258538, 648.90887889])]","[array([-0.21028238, -0.00602785, -0.14319147,  2.5021402 ,  1.63282638,
       -1.40600007])]"
movel_fit,"[array([759.15125601, 195.16578972, 654.89762203])]","[array([-0.08777028,  0.05362624, -0.04733023,  2.56287383,  1.65886896,
       -1.48979983])]"
movel_fit,"[array([755.66573876, 251.19013855, 656.56124534])]","[array([ 0.04382892,  0.12882961,  0.06209211,  2.63872305,  1.69945427,
       -1.57495378])]"
movel_fit,"[array([747.20535068, 306.66323702, 653.13387852])]","[array([ 0.18004575,  0.21974095,  0.1803872 ,  2.72364009,  1.75652964,
       -1.659473  ])]"
movel_fit,"[array([733.3056195 , 360.22175513, 643.95014698])]","[array([ 0.31267769,  0.32653783,  0.30197094,  2.80739433,  1.83068972,
       -1.74247452])]"
movel_fit,"[array([714.66167422, 411.47782094, 629.50150852])]","[array([ 0.43267629,  0.45261084,  0.42855962,  2.87699409,  1.92297189,
       -1.8272623 ])]"
movel_fit,"[array([691.4407809 , 458.72862867, 609.74771584])]","[array([ 0.53200861,  0.59558697,  0.55737176,  2.92202441,  2.02920272,
       -1.91747084])]"
movel_fit,"[array([664.86995359, 501.95425363, 585.88653648])]","[array([ 0.60935268,  0.74551046,  0.68223477,  2.93865059,  2.13756522,
       -2.01576323])]"
movel_fit,"[array([635.8849961 , 541.7787226 , 558.96554203])]","[array([ 0.66649338,  0.90030365,  0.80501528,  2.92379718,  2.24459227,
       -2.12885986])]"
movel_fit,"[array([604.8134977 , 578.32510916, 529.37781893])]","[array([ 0.70707998,  1.04872168,  0.91257493,  2.87776476,  2.33837307,
       -2.25891088])]"
movel_fit,"[array([572.21976911, 611.87792614, 497.69251878])]","[array([ 0.73623356,  1.17140243,  0.97894123,  2.80946725,  2.40049206,
       -2.39384362])]"
movel_fit,"[array([543.66024817, 641.17077121, 469.91524001])]","[array([ 0.76704729,  1.14894027,  0.9014172 ,  2.7976047 ,  2.33318649,
       -2.40457976])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
