primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 647.11606927, -672.94562888,  573.61539076])]","[array([-1.01141623,  0.05487392, -0.11829195,  2.7797631 ,  1.42063968,
       -0.17617189])]"
movel_fit,"[array([ 640.8156166 , -620.5597933 ,  554.37466657])]","[array([-1.01553526,  0.02922055, -0.18279662,  2.7250232 ,  1.44549031,
       -0.25186691])]"
movel_fit,"[array([ 638.67812828, -566.02976689,  540.96473033])]","[array([-1.00585647,  0.01115937, -0.23169075,  2.68085024,  1.4759752 ,
       -0.35252222])]"
movel_fit,"[array([ 640.42086483, -510.40668987,  533.30022631])]","[array([-0.992966  , -0.00644002, -0.27710998,  2.63320314,  1.50514148,
       -0.44765156])]"
movel_fit,"[array([ 645.57733051, -454.51335528,  530.98320464])]","[array([-0.9742979 , -0.02598061, -0.31964814,  2.5860503 ,  1.53007786,
       -0.53573243])]"
movel_fit,"[array([ 653.504132  , -398.94938655,  533.30129328])]","[array([-0.94909906, -0.04929631, -0.35973639,  2.54082453,  1.54895015,
       -0.61569411])]"
movel_fit,"[array([ 663.52624812, -344.02103905,  539.41890357])]","[array([-0.91439005, -0.07269879, -0.39166309,  2.50157273,  1.5637288 ,
       -0.69357485])]"
movel_fit,"[array([ 675.00769728, -289.79756525,  548.51318732])]","[array([-0.86937244, -0.09279738, -0.41198364,  2.46960503,  1.5758637 ,
       -0.77228639])]"
movel_fit,"[array([ 687.3855419 , -236.19486446,  559.83389917])]","[array([-0.81497182, -0.10823037, -0.42048008,  2.44436654,  1.58550293,
       -0.85154374])]"
movel_fit,"[array([ 700.15416222, -183.03631996,  572.71066893])]","[array([-0.75213032, -0.11799111, -0.41736623,  2.42559782,  1.59279385,
       -0.93082628])]"
movel_fit,"[array([ 712.84840014, -130.10636405,  586.5363346 ])]","[array([-0.68175254, -0.121791  , -0.40336166,  2.41333015,  1.59770748,
       -1.0093504 ])]"
movel_fit,"[array([725.01550851, -77.15892059, 600.73672966])]","[array([-0.6041352 , -0.11904549, -0.37852538,  2.40846012,  1.60066003,
       -1.08701633])]"
movel_fit,"[array([736.18198391, -23.93551235, 614.73154674])]","[array([-0.51870605, -0.10729712, -0.34093439,  2.41303039,  1.60367231,
       -1.16510174])]"
movel_fit,"[array([745.82114678,  29.79409445, 627.89833679])]","[array([-0.42494404, -0.08456087, -0.28902727,  2.42902154,  1.60906007,
       -1.2444279 ])]"
movel_fit,"[array([753.32807859,  84.21215326, 639.5322728 ])]","[array([-0.32251746, -0.05117461, -0.22326523,  2.4580233 ,  1.6180178 ,
       -1.32457093])]"
movel_fit,"[array([757.99172194, 139.39081471, 648.81258726])]","[array([-0.21046492, -0.00619929, -0.14317239,  2.50216709,  1.63308717,
       -1.4059686 ])]"
movel_fit,"[array([759.02657064, 195.20107068, 654.80744752])]","[array([-0.08801395,  0.05351895, -0.04718888,  2.56290428,  1.65920971,
       -1.4897326 ])]"
movel_fit,"[array([755.59206089, 251.21690034, 656.48626271])]","[array([ 0.04365374,  0.12879867,  0.06231402,  2.63873876,  1.69976005,
       -1.57492222])]"
movel_fit,"[array([747.10757968, 306.60576548, 653.03670042])]","[array([ 0.17986917,  0.21958642,  0.18036073,  2.72366758,  1.7567183 ,
       -1.6593618 ])]"
movel_fit,"[array([733.30519095, 360.28942421, 643.93703822])]","[array([ 0.312702  ,  0.32656531,  0.30212935,  2.8073762 ,  1.83080544,
       -1.74254271])]"
movel_fit,"[array([714.45451717, 411.13662538, 629.23239876])]","[array([ 0.43249556,  0.45163038,  0.42669674,  2.87714721,  1.92216739,
       -1.82683077])]"
movel_fit,"[array([691.32944741, 458.40107867, 609.57312827])]","[array([ 0.5318728 ,  0.59467349,  0.55545387,  2.92220273,  2.02825195,
       -1.91707938])]"
movel_fit,"[array([664.8366796 , 501.85655868, 585.83521234])]","[array([ 0.60938201,  0.74500652,  0.68094608,  2.93873105,  2.13679067,
       -2.0156098 ])]"
movel_fit,"[array([635.79437848, 541.6435025 , 558.86964025])]","[array([ 0.6665429 ,  0.89936929,  0.80276622,  2.92398049,  2.24329795,
       -2.12855823])]"
movel_fit,"[array([604.86623168, 578.08059025, 529.40300687])]","[array([ 0.70701187,  1.047787  ,  0.91029752,  2.87817402,  2.33709432,
       -2.25833449])]"
movel_fit,"[array([572.48732958, 611.38311428, 497.9172352 ])]","[array([ 0.73611441,  1.16934193,  0.97309277,  2.81095259,  2.39694822,
       -2.39185818])]"
movel_fit,"[array([543.70955533, 641.22007837, 469.96454717])]","[array([ 0.76704822,  1.14927707,  0.90210304,  2.79749118,  2.33351478,
       -2.40474376])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
