timestamp,J1,J2,J3,J4,J5,J6
 0,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 8,  18.6420,   8.3360, -35.3580, -34.7470,  32.8020,  25.2540
 16,  18.6420,   8.3360, -35.3580, -34.7469,  32.8020,  25.2539
 24,  18.6418,   8.3363, -35.3578, -34.7464,  32.8023,  25.2535
 32,  18.6414,   8.3370, -35.3575, -34.7449,  32.8029,  25.2523
 40,  18.6406,   8.3384, -35.3567, -34.7421,  32.8042,  25.2499
 48,  18.6392,   8.3406, -35.3555, -34.7373,  32.8063,  25.2459
 56,  18.6371,   8.3440, -35.3538, -34.7303,  32.8095,  25.2400
 64,  18.6343,   8.3486, -35.3513, -34.7204,  32.8139,  25.2318
 72,  18.6305,   8.3550, -35.3479, -34.7074,  32.8197,  25.2210
 80,  18.6258,   8.3634, -35.3431, -34.6911,  32.8273,  25.2073
 88,  18.6201,   8.3742, -35.3369, -34.6708,  32.8367,  25.1904
 96,  18.6132,   8.3874, -35.3292, -34.6463,  32.8483,  25.1698
 112,  18.5836,   8.4442, -35.2960, -34.5415,  32.8976,  25.0822
 120,  18.5836,   8.4442, -35.2960, -34.5415,  32.8976,  25.0822
 128,  18.5703,   8.4695, -35.2813, -34.4946,  32.9197,  25.0430
 136,  18.5550,   8.4982, -35.2646, -34.4410,  32.9448,  24.9982
 144,  18.5375,   8.5306, -35.2459, -34.3801,  32.9733,  24.9474
 152,  18.5177,   8.5669, -35.2251, -34.3115,  33.0053,  24.8902
 160,  18.4955,   8.6072, -35.2020, -34.2347,  33.0411,  24.8262
 168,  18.4706,   8.6517, -35.1766, -34.1494,  33.0809,  24.7551
 176,  18.4429,   8.7006, -35.1489, -34.0549,  33.1249,  24.6765
 184,  18.4123,   8.7541, -35.1188, -33.9509,  33.1733,  24.5901
 192,  18.3785,   8.8123, -35.0861, -33.8370,  33.2263,  24.4955
 200,  18.3414,   8.8754, -35.0509, -33.7127,  33.2841,  24.3924
 208,  18.3009,   8.9436, -35.0130, -33.5777,  33.3471,  24.2805
 216,  18.2568,   9.0171, -34.9724, -33.4316,  33.4154,  24.1595
 224,  18.2088,   9.0960, -34.9289, -33.2740,  33.4892,  24.0292
 240,  18.0407,   9.3671, -34.7810, -32.7286,  33.7465,  23.5793
 248,  18.0407,   9.3671, -34.7810, -32.7286,  33.7465,  23.5793
 256,  17.9760,   9.4694, -34.7256, -32.5216,  33.8451,  23.4089
 264,  17.9067,   9.5781, -34.6669, -32.3016,  33.9504,  23.2281
 272,  17.8326,   9.6932, -34.6050, -32.0683,  34.0629,  23.0366
 280,  17.7536,   9.8149, -34.5397, -31.8215,  34.1827,  22.8343
 288,  17.6695,   9.9435, -34.4709, -31.5609,  34.3101,  22.6211
 296,  17.5802,  10.0791, -34.3985, -31.2864,  34.4455,  22.3969
 304,  17.4854,  10.2218, -34.3224, -30.9980,  34.5891,  22.1616
 312,  17.3851,  10.3719, -34.2425, -30.6954,  34.7412,  21.9152
 320,  17.2791,  10.5295, -34.1588, -30.3786,  34.9021,  21.6578
 328,  17.1674,  10.6945, -34.0712, -30.0481,  35.0718,  21.3898
 336,  17.0500,  10.8668, -33.9798, -29.7045,  35.2504,  21.1117
 344,  16.9271,  11.0461, -33.8848, -29.3485,  35.4376,  20.8242
 352,  16.7988,  11.2320, -33.7864, -28.9810,  35.6333,  20.5281
 368,  16.3825,  11.8273, -33.4716, -27.8162,  36.2702,  19.5943
 376,  16.3825,  11.8273, -33.4716, -27.8162,  36.2702,  19.5943
 384,  16.2333,  12.0368, -33.3614, -27.4091,  36.4986,  19.2696
 392,  16.0789,  12.2510, -33.2492, -26.9934,  36.7348,  18.9389
 400,  15.9193,  12.4696, -33.1352, -26.5698,  36.9787,  18.6030
 408,  15.7548,  12.6925, -33.0194, -26.1389,  37.2301,  18.2624
 416,  15.5854,  12.9194, -32.9021, -25.7015,  37.4890,  17.9176
 424,  15.4114,  13.1500, -32.7833, -25.2583,  37.7551,  17.5694
 432,  15.2327,  13.3841, -32.6632, -24.8099,  38.0283,  17.2182
 440,  15.0497,  13.6215, -32.5418, -24.3569,  38.3084,  16.8647
 448,  14.8623,  13.8619, -32.4194, -23.9000,  38.5953,  16.5092
 456,  14.6708,  14.1052, -32.2961, -23.4397,  38.8888,  16.1523
 464,  14.4752,  14.3510, -32.1719, -22.9766,  39.1886,  15.7946
 472,  14.2758,  14.5991, -32.0470, -22.5112,  39.4947,  15.4363
 480,  14.0727,  14.8494, -31.9216, -22.0441,  39.8069,  15.0781
 496,  13.4423,  15.6104, -31.5434, -20.6372,  40.7776,  14.0072
 504,  13.4423,  15.6104, -31.5434, -20.6372,  40.7776,  14.0072
 512,  13.2257,  15.8668, -31.4171, -20.1679,  41.1120,  13.6527
 520,  13.0060,  16.1240, -31.2910, -19.6991,  41.4513,  13.3000
 528,  12.7835,  16.3820, -31.1653, -19.2312,  41.7955,  12.9494
 536,  12.5582,  16.6404, -31.0400, -18.7647,  42.1443,  12.6013
 544,  12.3303,  16.8991, -30.9154, -18.2997,  42.4975,  12.2557
 552,  12.1000,  17.1577, -30.7915, -17.8367,  42.8548,  11.9130
 560,  11.8673,  17.4161, -30.6686, -17.3760,  43.2160,  11.5735
 568,  11.6325,  17.6740, -30.5469, -16.9178,  43.5810,  11.2372
 576,  11.3956,  17.9311, -30.4266, -16.4623,  43.9495,  10.9044
 584,  11.1569,  18.1872, -30.3077, -16.0100,  44.3212,  10.5753
 592,  10.9164,  18.4421, -30.1906, -15.5609,  44.6960,  10.2500
 600,  10.6743,  18.6956, -30.0755, -15.1153,  45.0735,   9.9286
 608,  10.4307,  18.9473, -29.9624, -14.6734,  45.4537,   9.6113
 624,   9.6924,  19.6894, -29.6382, -13.3717,  46.6074,   8.6848
 632,   9.6924,  19.6894, -29.6382, -13.3717,  46.6074,   8.6848
 640,   9.4441,  19.9319, -29.5357, -12.9461,  46.9959,   8.3845
 648,   9.1949,  20.1720, -29.4359, -12.5246,  47.3863,   8.0885
 656,   8.9446,  20.4096, -29.3390, -12.1071,  47.7786,   7.7967
 664,   8.6934,  20.6447, -29.2450, -11.6936,  48.1728,   7.5089
 672,   8.4412,  20.8774, -29.1538, -11.2841,  48.5690,   7.2252
 680,   8.1882,  21.1077, -29.0655, -10.8785,  48.9671,   6.9455
 688,   7.9343,  21.3357, -28.9799, -10.4769,  49.3671,   6.6699
 696,   7.6799,  21.5615, -28.8968, -10.0794,  49.7690,   6.3984
 704,   7.4248,  21.7853, -28.8163,  -9.6861,  50.1727,   6.1309
 712,   7.1691,  22.0069, -28.7383,  -9.2967,  50.5782,   5.8674
 720,   6.9129,  22.2264, -28.6628,  -8.9114,  50.9856,   5.6078
 728,   6.6562,  22.4438, -28.5900,  -8.5300,  51.3949,   5.3521
 736,   6.3989,  22.6592, -28.5196,  -8.1524,  51.8059,   5.1002
 752,   5.6243,  23.2928, -28.3242,  -7.0426,  53.0501,   4.3670
 760,   5.6243,  23.2928, -28.3242,  -7.0426,  53.0501,   4.3670
 768,   5.3652,  23.5000, -28.2643,  -6.6801,  53.4684,   4.1299
 776,   5.1057,  23.7050, -28.2070,  -6.3213,  53.8886,   3.8964
