breakpoints,primitives,points,q_bp
0,moveabsj,"[array([ 1450.52507119, -1289.71502255,   229.24217027])]","[array([-0.8469057 ,  0.66518268,  0.20132288, -2.73521878, -0.6347519 ,
       -2.1831999 ])]"
1666,movel_fit,"[array([ 1413.24685743, -1150.3028143 ,   325.77199971])]","[array([-0.84044858,  0.59309433,  0.2394977 , -2.69213754, -0.81065177,
       -2.23289676])]"
3333,movel_fit,"[array([ 1406.29453311, -1105.50187055,   362.94951253])]","[array([-0.83426391,  0.57753781,  0.23521162, -2.68972274, -0.88290591,
       -2.25940106])]"
5000,movel_fit,"[array([ 1401.09011613, -1064.97837152,   405.06859219])]","[array([-0.8304038 ,  0.56465718,  0.22570701, -2.6804837 , -0.9596571 ,
       -2.28694677])]"
6666,movel_fit,"[array([ 1399.40394783, -1027.76771227,   450.30718246])]","[array([-0.82668666,  0.55408253,  0.21242   , -2.66721049, -1.03592057,
       -2.31391327])]"
8333,movel_fit,"[array([1400.40030281, -994.32578222,  498.42138735])]","[array([-0.82331936,  0.54368934,  0.19793787, -2.65053662, -1.10817595,
       -2.33807733])]"
10000,movel_fit,"[array([1403.85032922, -964.26066997,  548.60854312])]","[array([-0.81965433,  0.53248424,  0.18318349, -2.6323059 , -1.17450326,
       -2.35901924])]"
11666,movel_fit,"[array([1409.25091452, -937.07534909,  600.18757397])]","[array([-0.81501158,  0.52080492,  0.16716861, -2.61496382, -1.23564674,
       -2.37842983])]"
13333,movel_fit,"[array([1416.10745373, -912.34042048,  652.81188575])]","[array([-0.80914933,  0.50919575,  0.14888413, -2.59963102, -1.29288392,
       -2.39759473])]"
15000,movel_fit,"[array([1423.94796709, -889.66629086,  706.19120892])]","[array([-0.80213499,  0.49777467,  0.12818177, -2.58643091, -1.34670824,
       -2.41680656])]"
16666,movel_fit,"[array([1432.38606632, -868.56582187,  760.16673553])]","[array([-0.79401862,  0.48644196,  0.10518401, -2.57532876, -1.39737247,
       -2.43607302])]"
18333,movel_fit,"[array([1441.07308925, -848.59539164,  814.52888011])]","[array([-0.78484185,  0.47506866,  0.08010791, -2.56632785, -1.44494397,
       -2.45543954])]"
20000,movel_fit,"[array([1449.62681584, -829.38148105,  869.10666227])]","[array([-0.77467244,  0.46325037,  0.05343095, -2.55952167, -1.48913896,
       -2.47469632])]"
21666,movel_fit,"[array([1457.68903283, -810.50673276,  923.88801015])]","[array([-0.76343497,  0.45059298,  0.02539084, -2.55534343, -1.5298887 ,
       -2.4938213 ])]"
23333,movel_fit,"[array([1464.9447714 , -791.49487252,  978.81394808])]","[array([-0.7507916 ,  0.43709209, -0.00433006, -2.55474326, -1.56763056,
       -2.51348995])]"
25000,movel_fit,"[array([1471.04800297, -771.86048951, 1033.6235349 ])]","[array([-0.73630908,  0.42262268, -0.03581041, -2.55888602, -1.60248278,
       -2.53434916])]"
26666,movel_fit,"[array([1475.56108007, -751.18926167, 1088.12275626])]","[array([-0.71969591,  0.40619788, -0.06816586, -2.56879305, -1.63349659,
       -2.5561654 ])]"
28333,movel_fit,"[array([1477.93726128, -729.01415659, 1142.30315694])]","[array([-0.70062834,  0.3861677 , -0.09989875, -2.58562945, -1.65911398,
       -2.5782735 ])]"
30000,movel_fit,"[array([1477.64890476, -704.87460868, 1195.64809722])]","[array([-0.67844096,  0.36126636, -0.12953654, -2.61117238, -1.67791669,
       -2.60070671])]"
31666,movel_fit,"[array([1474.17992921, -678.12186008, 1247.68506222])]","[array([-0.65207808,  0.33024516, -0.15541065, -2.64742101, -1.68871961,
       -2.62367677])]"
33333,movel_fit,"[array([1466.88209167, -648.27655347, 1297.61301419])]","[array([-0.62063256,  0.29132327, -0.17434019, -2.69564719, -1.68942838,
       -2.64684951])]"
35000,movel_fit,"[array([1455.29599514, -615.29275182, 1344.72427492])]","[array([-0.58348524,  0.24341438, -0.18321921, -2.75574841, -1.6786848 ,
       -2.66964619])]"
36666,movel_fit,"[array([1439.19970426, -579.08155156, 1388.03379183])]","[array([-0.53987774,  0.18732911, -0.18033413, -2.82663636, -1.65758997,
       -2.69296559])]"
38333,movel_fit,"[array([1418.66042819, -540.09731253, 1426.76661904])]","[array([-0.48921988,  0.12621745, -0.1667946 , -2.90679572, -1.63047994,
       -2.71951729])]"
40000,movel_fit,"[array([1393.96940528, -498.73448433, 1460.5405649 ])]","[array([-0.43084971,  0.06480759, -0.14607906, -2.99493629, -1.60441422,
       -2.75300563])]"
41666,movel_fit,"[array([1366.18802033, -455.36135665, 1488.70823237])]","[array([-0.36451055,  0.00803082, -0.12175669, -3.08926432, -1.58602326,
       -2.79574957])]"
43333,movel_fit,"[array([1335.25458643, -411.28496716, 1512.09226684])]","[array([-0.29281939, -0.04206876, -0.0957855 , -3.18509778, -1.57949377,
       -2.8467844 ])]"
45000,movel_fit,"[array([1301.94850971, -366.67923863, 1530.93754597])]","[array([-0.21680936, -0.08329142, -0.07018151, -3.28003503, -1.58805252,
       -2.90430052])]"
46666,movel_fit,"[array([1267.3607124 , -321.58889943, 1545.32597707])]","[array([-0.13763466, -0.11374037, -0.04622265, -3.37200871, -1.61336916,
       -2.96522095])]"
48333,movel_fit,"[array([1231.97250878, -275.91008825, 1555.22381616])]","[array([-0.05776649, -0.13483293, -0.02217217, -3.45726912, -1.65226415,
       -3.02457615])]"
50000,movel_fit,"[array([1115.12303626, -135.73057495, 1578.19397809])]","[array([ 0.16491936, -0.19006357,  0.06021198, -3.64054102, -1.78873675,
       -3.15407453])]"
