breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 1013.03239362, -1030.81690676,   360.03677636])]","[array([-0.3822675 ,  1.52866211,  0.8267888 ,  1.83034081, -1.83856732,
       -2.00524229])]"
500,movel_fit,"[array([ 1011.89883758, -1023.29783413,   348.91103707])]","[array([-0.37725966,  1.53456932,  0.82290932,  1.82158478, -1.84387247,
       -2.00566025])]"
1000,movel_fit,"[array([ 1010.441763  , -1015.91896245,   338.53553629])]","[array([-0.37253452,  1.54037839,  0.81911052,  1.81356109, -1.84955004,
       -2.0050346 ])]"
1500,movel_fit,"[array([ 1009.00431933, -1008.41015559,   328.56414697])]","[array([-0.36773455,  1.54608074,  0.81541616,  1.80573578, -1.85524972,
       -2.00385256])]"
2000,movel_fit,"[array([ 1007.68734332, -1000.68132205,   318.76228665])]","[array([-0.36273222,  1.55171433,  0.81181   ,  1.79784024, -1.8608126 ,
       -2.00240901])]"
2500,movel_fit,"[array([1006.47652722, -992.73965948,  308.99427699])]","[array([-0.35752189,  1.55732485,  0.80826463,  1.78977375, -1.86618253,
       -2.00086847])]"
3000,movel_fit,"[array([1005.32380834, -984.62574357,  299.1961929 ])]","[array([-0.35214166,  1.56294866,  0.80475667,  1.78152472, -1.87135068,
       -1.99930515])]"
3500,movel_fit,"[array([1004.18505607, -976.38260858,  289.34740716])]","[array([-0.34663458,  1.56860943,  0.80127132,  1.77312048, -1.87632332,
       -1.99774069])]"
4000,movel_fit,"[array([1003.02885392, -968.04636206,  279.44631928])]","[array([-0.34103603,  1.57432192,  0.79780033,  1.7645987 , -1.88110749,
       -1.99617506])]"
4500,movel_fit,"[array([1001.83181558, -959.64718778,  269.49407346])]","[array([-0.33537443,  1.58009737,  0.79433786,  1.75599339, -1.88570711,
       -1.9946068 ])]"
5000,movel_fit,"[array([1000.57109259, -951.2132021 ,  259.48657954])]","[array([-0.32967583,  1.58594721,  0.79087719,  1.74732986, -1.89012391,
       -1.99304282])]"
5500,movel_fit,"[array([ 999.21951864, -942.7732931 ,  249.41308853])]","[array([-0.32396763,  1.59188451,  0.78740914,  1.73862477, -1.89435932,
       -1.99150011])]"
6000,movel_fit,"[array([ 997.74505035, -934.35764757,  239.25886847])]","[array([-0.31827946,  1.59792322,  0.78392237,  1.72988842, -1.89841582,
       -1.99000256])]"
6500,movel_fit,"[array([ 996.11384294, -925.99620688,  229.00957679])]","[array([-0.31264147,  1.60407649,  0.78040495,  1.72112796, -1.90229707,
       -1.98857547])]"
