breakpoints,primitives,points,q_bp
0,movej_fit,"[array([334.68918275, 395.03026003, 380.80383854])]","[array([-1.07286689,  0.41058583, -2.51145475,  2.77499302,  1.13992929,
       -1.67332163])]"
1000,movel_fit,"[array([339.09495182, 390.10622024, 379.57673521])]","[array([-1.0814013 ,  0.41105398, -2.50991617,  2.7710292 ,  1.14172428,
       -1.66981521])]"
2000,movel_fit,"[array([343.01483585, 385.40423524, 377.5660083 ])]","[array([-1.08900874,  0.41053221, -2.50735922,  2.76710102,  1.14240365,
       -1.66671094])]"
3000,movel_fit,"[array([346.4559837 , 380.94070558, 374.78630746])]","[array([-1.09567348,  0.40901745, -2.50378761,  2.76321177,  1.14196309,
       -1.66402396])]"
4000,movel_fit,"[array([349.43293392, 376.7201871 , 371.25678368])]","[array([-1.10138907,  0.40651114, -2.49921126,  2.75936577,  1.14040508,
       -1.66176365])]"
5000,movel_fit,"[array([351.96529731, 372.73806029, 367.00370766])]","[array([-1.10615526,  0.40302171, -2.49364974,  2.75557076,  1.13774051,
       -1.65993478])]"
6000,movel_fit,"[array([354.07857138, 368.98054613, 362.06447472])]","[array([-1.10998176,  0.3985702 , -2.48713798,  2.75183762,  1.13399457,
       -1.65853621])]"
7000,movel_fit,"[array([355.80578122, 365.42418247, 356.49170482])]","[array([-1.11289465,  0.39319728, -2.47973238,  2.74817888,  1.12921402,
       -1.65755887])]"
8000,movel_fit,"[array([357.18877977, 362.03604904, 350.35696428])]","[array([-1.11494314,  0.38697082, -2.4715169 ,  2.74460641,  1.12347507,
       -1.65698408])]"
9000,movel_fit,"[array([358.27871377, 358.77513883, 343.75317019])]","[array([-1.11620592,  0.37999288, -2.46260789,  2.74112843,  1.11689025,
       -1.65678271])]"
10000,movel_fit,"[array([359.13506144, 355.59569688, 336.79614253])]","[array([-1.1167955 ,  0.37240648, -2.45315825,  2.73774693,  1.10961475,
       -1.65691553])]"
11000,movel_fit,"[array([359.82344293, 352.45117961, 329.62221238])]","[array([-1.11686005,  0.36439813, -2.44335673,  2.73445442,  1.10184831,
       -1.65733494])]"
12000,movel_fit,"[array([360.41190321, 349.29902707, 322.3828115 ])]","[array([-1.11658123,  0.35619645, -2.43342311,  2.73123154,  1.09383267,
       -1.65798816])]"
13000,movel_fit,"[array([360.96611692, 346.10631007, 315.23904869])]","[array([-1.11616833,  0.34806942, -2.42360322,  2.72804684,  1.08584751,
       -1.6588213 ])]"
14000,movel_fit,"[array([361.54478639, 342.85310101, 308.35241335])]","[array([-1.11584955,  0.34031534, -2.41415791,  2.72485663,  1.07820016,
       -1.65978384])]"
