breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 426.6156346 , -451.91629107, -228.88122093])]","[array([-1.51296434,  1.5494631 , -0.069962  , -0.7450518 , -1.33774242,
        0.06043942])]"
367,movel_fit,"[array([ 424.68353347, -455.58709157, -220.91835136])]","[array([-1.51877301,  1.54636267, -0.07117812, -0.74544475, -1.34885262,
        0.06034873])]"
732,movel_fit,"[array([ 422.91083404, -458.86969717, -212.68463015])]","[array([-1.52262767,  1.54253509, -0.07160468, -0.74438724, -1.36032433,
        0.06120593])]"
1096,movel_fit,"[array([ 421.19278508, -461.91735972, -204.25123456])]","[array([-1.52566248,  1.5384961 , -0.07173093, -0.74278794, -1.37212362,
        0.06252273])]"
1460,movel_fit,"[array([ 419.47035856, -464.8465367 , -195.66307828])]","[array([-1.5282818 ,  1.53446645, -0.0715812 , -0.74091497, -1.38429342,
        0.06410159])]"
1820,movel_fit,"[array([ 417.73802186, -467.70792804, -187.06805994])]","[array([-1.53082842,  1.53063558, -0.07132839, -0.73911453, -1.39662225,
        0.06573552])]"
2180,movel_fit,"[array([ 415.96866888, -470.58932191, -178.40862398])]","[array([-1.53345698,  1.52700021, -0.07100545, -0.73747824, -1.40919257,
        0.06735906])]"
2540,movel_fit,"[array([ 414.16438329, -473.52917393, -169.70991174])]","[array([-1.53624561,  1.52357536, -0.07065369, -0.73609525, -1.4219545 ,
        0.06891863])]"
2900,movel_fit,"[array([ 412.33085822, -476.54842536, -160.98776603])]","[array([-1.53919567,  1.52034403, -0.07027928, -0.73498427, -1.43487011,
        0.07039796])]"
3260,movel_fit,"[array([ 410.47556255, -479.65831309, -152.25213164])]","[array([-1.54229099,  1.51728619, -0.06988487, -0.73415036, -1.44791098,
        0.07179413])]"
3624,movel_fit,"[array([ 408.58458889, -482.89881697, -143.41206767])]","[array([-1.54553522,  1.51434626, -0.06946002, -0.73357554, -1.46120259,
        0.07312838])]"
3992,movel_fit,"[array([ 406.66451971, -486.27608178, -134.47295072])]","[array([-1.54890181,  1.51151004, -0.06899684, -0.73325823, -1.47473176,
        0.07440618])]"
4360,movel_fit,"[array([ 404.74196727, -489.75698662, -125.53765127])]","[array([-1.5523283 ,  1.50879215, -0.06849427, -0.73319568, -1.4883358 ,
        0.0756193 ])]"
4732,movel_fit,"[array([ 402.80069455, -493.38324995, -116.51566252])]","[array([-1.55583308,  1.50614681, -0.06794644, -0.73338528, -1.50214293,
        0.07678256])]"
5107,movel_fit,"[array([ 400.85108119, -497.15515035, -107.44075039])]","[array([-1.55939598,  1.50356921, -0.0673523 , -0.73383589, -1.51609477,
        0.0778898 ])]"
5482,movel_fit,"[array([ 398.91289152, -501.05112562,  -98.39588396])]","[array([-1.56298204,  1.501063  , -0.06672048, -0.7345512 , -1.53005118,
        0.07892648])]"
5864,movel_fit,"[array([ 396.95388604, -505.15526445,  -89.22400536])]","[array([-1.56665487,  1.4985632 , -0.06604431, -0.73555718, -1.54424019,
        0.07990291])]"
6253,movel_fit,"[array([ 394.97936453, -509.48608795,  -79.94027335])]","[array([-1.57041437,  1.49605259, -0.06532532, -0.7368783 , -1.55862517,
        0.0808065 ])]"
6645,movel_fit,"[array([ 393.0139509 , -514.01295817,  -70.65393255])]","[array([-1.57422001,  1.49353468, -0.06457516, -0.73851718, -1.57301918,
        0.08161695])]"
7044,movel_fit,"[array([ 391.04150708, -518.79337401,  -61.28276337])]","[array([-1.5781056 ,  1.49096093, -0.06378775, -0.74050216, -1.58753224,
        0.08233383])]"
7451,movel_fit,"[array([ 389.0618447 , -523.85255017,  -51.81672034])]","[array([-1.58207432,  1.48830239, -0.06295926, -0.74285437, -1.60216294,
        0.0829505 ])]"
7864,movel_fit,"[array([ 387.08863385, -529.17336668,  -42.31282042])]","[array([-1.58609554,  1.48555101, -0.06208929, -0.74557095, -1.61680751,
        0.08345981])]"
8286,movel_fit,"[array([ 385.11098119, -534.79798953,  -32.70997542])]","[array([-1.59018292,  1.4826696 , -0.06116288, -0.74867587, -1.63154773,
        0.08386519])]"
8717,movel_fit,"[array([ 383.13261485, -540.72868337,  -23.01540909])]","[array([-1.59431866,  1.47964426, -0.06016828, -0.75217482, -1.64636222,
        0.08416848])]"
9155,movel_fit,"[array([ 381.16540776, -546.93415026,  -13.27766336])]","[array([-1.59846299,  1.47648168, -0.0590954 , -0.75605078, -1.66117132,
        0.08437456])]"
9605,movel_fit,"[array([ 379.18944185, -553.47946764,   -3.38787704])]","[array([-1.60264064,  1.47314378, -0.05791469, -0.7603484 , -1.67613842,
        0.0844932 ])]"
10067,movel_fit,"[array([ 377.20817156, -560.36095201,    6.64983817])]","[array([-1.60682891,  1.46963155, -0.05660608, -0.76507547, -1.69125595,
        0.08453154])]"
10542,movel_fit,"[array([ 375.22032723, -567.58753806,   16.85434045])]","[array([-1.61101372,  1.46594377, -0.05514541, -0.77025055, -1.7065538 ,
        0.08449692])]"
11032,movel_fit,"[array([ 373.22123442, -575.18558071,   27.26388392])]","[array([-1.61519111,  1.4620736 , -0.05350408, -0.77591056, -1.72209034,
        0.08439465])]"
11539,movel_fit,"[array([ 371.20714265, -583.18410284,   37.91411257])]","[array([-1.61935736,  1.45801559, -0.05165143, -0.78210116, -1.73791851,
        0.08422722])]"
