breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
367,movel_fit,"[array([456.12481804, 635.01552186, 897.82147807])]","[array([-0.09900876,  0.60008233, -0.9998589 ,  0.70261288, -1.83279875,
        5.52846349])]"
732,movel_fit,"[array([459.21121902, 631.74062086, 899.46110319])]","[array([-0.10137149,  0.60098438, -0.99932528,  0.70153038, -1.83120609,
        5.53097139])]"
1096,movel_fit,"[array([462.346387  , 628.00402111, 901.52957795])]","[array([-0.10418402,  0.60152212, -0.99834627,  0.70002308, -1.82922007,
        5.53357068])]"
1460,movel_fit,"[array([465.40022599, 623.97197484, 903.9096261 ])]","[array([-0.10724895,  0.6017971 , -0.9970512 ,  0.69829886, -1.82695562,
        5.53624511])]"
1820,movel_fit,"[array([468.26208252, 619.81466046, 906.47976096])]","[array([-0.11039263,  0.60188503, -0.99555219,  0.69651384, -1.82452797,
        5.53894556])]"
2180,movel_fit,"[array([470.92649757, 615.56909217, 909.20085811])]","[array([-0.11356188,  0.60184291, -0.99389905,  0.69472932, -1.82197235,
        5.54168653])]"
2540,movel_fit,"[array([473.3771766 , 611.2844336 , 912.03105216])]","[array([-0.11670707,  0.60170505, -0.99213068,  0.69298747, -1.81932607,
        5.54445719])]"
2900,movel_fit,"[array([475.61078504, 606.9873434 , 914.94588065])]","[array([-0.11980383,  0.60149108, -0.99026812,  0.69130563, -1.81660989,
        5.54725007])]"
3260,movel_fit,"[array([477.62992323, 602.68985922, 917.93300333])]","[array([-0.12284349,  0.60121038, -0.98832049,  0.6896865 , -1.81383344,
        5.55006032])]"
3624,movel_fit,"[array([479.45791764, 598.34846027, 921.02134289])]","[array([-0.12585832,  0.60086221, -0.98626721,  0.68810868, -1.81096821,
        5.55291623])]"
3992,movel_fit,"[array([481.09210006, 593.96481299, 924.21023744])]","[array([-0.12884852,  0.60044557, -0.98410558,  0.68656757, -1.80801341,
        5.55581571])]"
4360,movel_fit,"[array([482.51491842, 589.58915293, 927.46244153])]","[array([-0.13178177,  0.59996553, -0.9818585 ,  0.68507561, -1.80500201,
        5.55872475])]"
4732,movel_fit,"[array([483.74172484, 585.17978424, 930.80763288])]","[array([-0.13468704,  0.59941964, -0.97950368,  0.6836152 , -1.80190489,
        5.56167155])]"
5107,movel_fit,"[array([484.76692851, 580.75886975, 934.22761944])]","[array([-0.13754904,  0.59881466, -0.9770523 ,  0.68219304, -1.79873707,
        5.56464353])]"
5482,movel_fit,"[array([485.58454689, 576.37577765, 937.68087458])]","[array([-0.14033497,  0.59816477, -0.97453373,  0.68082563, -1.795535  ,
        5.56761077])]"
5864,movel_fit,"[array([486.21049884, 571.96656846, 941.21466878])]","[array([-0.14308315,  0.59746914, -0.97191267,  0.67949581, -1.7922526 ,
        5.57062103])]"
6253,movel_fit,"[array([486.64191385, 567.55289548, 944.8096293 ])]","[array([-0.14577599,  0.59674009, -0.96920145,  0.67821496, -1.78890531,
        5.5736651 ])]"
6645,movel_fit,"[array([486.87683761, 563.20127033, 948.40841752])]","[array([-0.14836994,  0.59599839, -0.96644166,  0.67700654, -1.78554402,
        5.57670197])]"
7044,movel_fit,"[array([486.92187382, 558.88698908, 952.02846148])]","[array([-0.15087747,  0.59524876, -0.96361777,  0.67586711, -1.78215005,
        5.5797528 ])]"
7451,movel_fit,"[array([486.7787331 , 554.61799794, 955.66159137])]","[array([-0.15329171,  0.59449935, -0.96073244,  0.6748019 , -1.77872862,
        5.58281524])]"
7864,movel_fit,"[array([486.45065111, 550.42918439, 959.2771627 ])]","[array([-0.15559244,  0.59376032, -0.95780576,  0.67382052, -1.77530654,
        5.58586555])]"
8286,movel_fit,"[array([485.9364283 , 546.29922683, 962.89369681])]","[array([-0.15779248,  0.59302854, -0.95481767,  0.67291675, -1.77186453,
        5.58891867])]"
8717,movel_fit,"[array([485.23383349, 542.23315284, 966.50837016])]","[array([-0.1598914 ,  0.59230183, -0.95176422,  0.67208856, -1.76840379,
        5.59196875])]"
9155,movel_fit,"[array([484.34305643, 538.24843434, 970.10759902])]","[array([-0.16188475,  0.59157673, -0.94865074,  0.67133353, -1.76493638,
        5.59499845])]"
9605,movel_fit,"[array([483.24673461, 534.29512002, 973.73953532])]","[array([-0.16380298,  0.59083444, -0.94542848,  0.67063469, -1.7614151 ,
        5.59804049])]"
10067,movel_fit,"[array([481.93244985, 530.36765382, 977.41353158])]","[array([-0.16565448,  0.59006158, -0.94208055,  0.6699828 , -1.75782991,
        5.60109358])]"
10542,movel_fit,"[array([480.38253464, 526.450264  , 981.14863414])]","[array([-0.167453  ,  0.5892412 , -0.93858053,  0.66936612, -1.75416127,
        5.60416416])]"
11032,movel_fit,"[array([478.57265473, 522.5197241 , 984.97143152])]","[array([-0.16921537,  0.58835389, -0.93489313,  0.66877194, -1.75038177,
        5.60726507])]"
11539,movel_fit,"[array([476.4747558 , 518.55533181, 988.90661035])]","[array([-0.17095636,  0.58738028, -0.93098222,  0.66818873, -1.74646513,
        5.61040833])]"
12064,movel_fit,"[array([474.0626343 , 514.54723304, 992.96815452])]","[array([-0.17268507,  0.58630388, -0.92681943,  0.66760759, -1.7423949 ,
        5.61359868])]"
12609,movel_fit,"[array([471.30434959, 510.48112056, 997.17421938])]","[array([-0.17441173,  0.5851077 , -0.92236897,  0.66702002, -1.73814957,
        5.61684579])]"
13178,movel_fit,"[array([ 468.1545349 ,  506.33154319, 1001.55472812])]","[array([-0.17615064,  0.58377092, -0.91757757,  0.6664165 , -1.73369449,
        5.62016948])]"
13772,movel_fit,"[array([ 464.58090569,  502.09771363, 1006.11344969])]","[array([-0.17790585,  0.58227959, -0.9124148 ,  0.66579083, -1.72902029,
        5.62357062])]"
14397,movel_fit,"[array([ 460.51733551,  497.74442569, 1010.89037886])]","[array([-0.17969696,  0.58060593, -0.90680272,  0.66513022, -1.72407903,
        5.62707792])]"
15063,movel_fit,"[array([ 455.85868336,  493.21117579, 1015.95395438])]","[array([-0.18155624,  0.57870604, -0.90061617,  0.66441438, -1.7187903 ,
        5.63074033])]"
15778,movel_fit,"[array([ 450.4975556 ,  488.45351136, 1021.3542865 ])]","[array([-0.18351365,  0.57653449, -0.89373294,  0.66361963, -1.7130886 ,
        5.63459335])]"
16553,movel_fit,"[array([ 444.29010649,  483.4094494 , 1027.15795089])]","[array([-0.18561316,  0.5740306 , -0.8859851 ,  0.66271136, -1.70688566,
        5.63868608])]"
17412,movel_fit,"[array([ 436.96635997,  477.94104552, 1033.51374955])]","[array([-0.18794185,  0.57108381, -0.87704802,  0.66162845, -1.69999528,
        5.64312904])]"
18390,movel_fit,"[array([ 428.12716889,  471.86019585, 1040.61849562])]","[array([-0.19063215,  0.56753462, -0.86643492,  0.66027514, -1.69215978,
        5.64807288])]"
19521,movel_fit,"[array([ 417.35290034,  465.00862755, 1048.6065917 ])]","[array([-0.19385536,  0.56321547, -0.85360076,  0.65851479, -1.68316014,
        5.65363721])]"
20694,movel_fit,"[array([ 405.67928808,  458.06882283, 1056.59301524])]","[array([-0.19743526,  0.55852188, -0.83965733,  0.65639578, -1.67393077,
        5.65923662])]"
21749,movel_fit,"[array([ 394.81565018,  451.89632287, 1063.52505283])]","[array([-0.20101162,  0.5540941 , -0.82652193,  0.65412377, -1.66570139,
        5.66413813])]"
22665,movel_fit,"[array([ 385.12119914,  446.51619955, 1069.37859646])]","[array([-0.20453239,  0.55004717, -0.8145983 ,  0.65175821, -1.65856782,
        5.66830647])]"
23477,movel_fit,"[array([ 376.32887689,  441.68768435, 1074.45322712])]","[array([-0.20808081,  0.54626821, -0.8035797 ,  0.64927264, -1.6522237 ,
        5.67193771])]"
24212,movel_fit,"[array([ 368.22126631,  437.25809478, 1078.94878854])]","[array([-0.21170681,  0.54267694, -0.79322141,  0.64665634, -1.64645805,
        5.67516306])]"
