,x,y,z,direction_x,direction_y,direction_z
47,374.753571041041,79.26041132883564,-512.2360958616241,-0.37323,0.7307600000000001,0.57157
48,376.3440725525526,80.69728552676993,-513.1244606688676,-0.37323,0.7307600000000001,0.57157
49,377.93457406406407,82.1124734485888,-513.9971088257994,-0.37323,0.7307600000000001,0.57157
50,379.52507557557556,83.52766137040767,-514.8697569827312,-0.37323,0.7307600000000001,0.57157
51,381.1155770870871,84.94284929222658,-515.7424051396633,-0.37323,0.7307600000000001,0.57157
52,382.7060785985986,86.35803721404547,-516.6150532965951,-0.37323,0.7307600000000001,0.57157
53,384.29658011011014,87.77322513586438,-517.4877014535269,-0.37323,0.7307600000000001,0.57157
54,385.88708162162163,89.18841305768325,-518.3603496104588,-0.37323,0.7307600000000001,0.57157
55,387.4775831331332,90.60360097950219,-519.2329977673907,-0.37323,0.7307600000000001,0.57157
56,389.06808464464467,92.01878890132103,-520.1056459243226,-0.37323,0.7307600000000001,0.57157
57,390.65858615615616,93.43397682313991,-520.9782940812544,-0.37323,0.7307600000000001,0.57157
58,392.2490876676677,94.84916474495884,-521.8509422381862,-0.37323,0.7307600000000001,0.57157
59,393.8395891791792,96.26435266677771,-522.7235903951181,-0.28309,0.7123,0.64226
60,395.4300906906907,97.67954058859658,-523.59623855205,-0.28309,0.7123,0.64226
61,397.02059220220224,99.0947285104155,-524.4688867089818,-0.28309,0.7123,0.64226
62,398.61109371371373,100.50991643223436,-525.3415348659137,-0.28309,0.7123,0.64226
63,400.2015952252252,101.92510435405325,-526.2141830228455,-0.28309,0.7123,0.64226
64,401.79209673673677,103.34029227587214,-527.0868311797774,-0.28309,0.7123,0.64226
65,403.38259824824826,104.75548019769103,-527.9594793367091,-0.28309,0.7123,0.64226
66,404.97309975975975,106.1706681195099,-528.8321274936411,-0.28309,0.7123,0.64226
67,406.5636012712713,107.58585604132881,-529.704775650573,-0.28309,0.7123,0.64226
68,408.1541027827828,109.00104396314768,-530.5774238075048,-0.28309,0.7123,0.64226
69,409.7446042942943,110.41623188496656,-531.4500719644366,-0.28309,0.7123,0.64226
70,411.3351058058058,111.83141980678549,-532.3227201213684,-0.28309,0.7123,0.64226
71,412.9256073173173,113.19015235296139,-533.1542194726565,-0.28309,0.7123,0.64226
72,414.51610882882886,114.43891244543595,-533.9055628587772,-0.28309,0.7123,0.64226
73,416.10661034034035,115.68767253791049,-534.6569062448979,-0.28309,0.7123,0.64226
74,417.6971118518519,116.93643263038504,-535.4082496310186,-0.28309,0.7123,0.64226
75,419.2876133633634,118.18519272285957,-536.1595930171394,-0.28309,0.7123,0.64226
76,420.8781148748749,119.43395281533408,-536.9109364032602,-0.28309,0.7123,0.64226
77,422.46861638638643,120.68271290780869,-537.6622797893808,-0.28309,0.7123,0.64226
78,424.0591178978979,121.93147300028318,-538.4136231755016,-0.28309,0.7123,0.64226
79,425.6496194094094,123.18023309275772,-539.1649665616222,-0.28309,0.7123,0.64226
80,427.24012092092096,124.42899318523231,-539.9163099477431,-0.28309,0.7123,0.64226
81,428.83062243243245,125.67775327770681,-540.6676533338638,-0.28309,0.7123,0.64226
82,430.42112394394394,126.92651337018135,-541.4189967199845,-0.28309,0.7123,0.64226
83,432.0116254554555,128.1752734626559,-542.1703401061052,-0.20342000000000002,0.68069,0.70376
84,433.602126966967,129.42403355513042,-542.921683492226,-0.20342000000000002,0.68069,0.70376
85,435.19262847847847,130.67279364760498,-543.6730268783467,-0.20342000000000002,0.68069,0.70376
86,436.78312998999,131.92155374007953,-544.4243702644675,-0.20342000000000002,0.68069,0.70376
87,438.37363150150156,133.17031383255406,-545.1757136505881,-0.20342000000000002,0.68069,0.70376
88,439.964133013013,134.41907392502856,-545.9270570367089,-0.20342000000000002,0.68069,0.70376
89,441.55463452452454,135.66783401750314,-546.6784004228296,-0.20342000000000002,0.68069,0.70376
90,443.1451360360361,136.9165941099777,-547.4297438089504,-0.20342000000000002,0.68069,0.70376
91,444.7356375475476,138.16535420245225,-548.1810871950711,-0.20342000000000002,0.68069,0.70376
92,446.3261390590591,139.41411429492678,-548.9324305811919,-0.20342000000000002,0.68069,0.70376
93,447.9166405705706,140.66287438740136,-549.6837739673125,-0.20342000000000002,0.68069,0.70376
94,449.5071420820821,141.90800248806158,-550.4324535702702,-0.20342000000000002,0.68069,0.70376
95,451.0976435935936,143.0009814553661,-551.0695436321633,-0.20342000000000002,0.68069,0.70376
96,452.68814510510515,144.09396042267068,-551.7066336940566,-0.20342000000000002,0.68069,0.70376
97,454.27864661661664,145.1869393899752,-552.3437237559496,-0.20342000000000002,0.68069,0.70376
98,455.86914812812813,146.27991835727974,-552.9808138178428,-0.20342000000000002,0.68069,0.70376
99,457.4596496396397,147.37289732458433,-553.617903879736,-0.20342000000000002,0.68069,0.70376
100,459.05015115115117,148.46587629188886,-554.2549939416291,-0.20342000000000002,0.68069,0.70376
101,460.64065266266266,149.55885525919336,-554.8920840035221,-0.20342000000000002,0.68069,0.70376
102,462.2311541741742,150.6518342264979,-555.5291740654154,-0.20342000000000002,0.68069,0.70376
103,463.8216556856857,151.74481319380246,-556.1662641273083,-0.20342000000000002,0.68069,0.70376
104,465.4121571971972,152.837792161107,-556.8033541892016,-0.20342000000000002,0.68069,0.70376
105,467.00265870870874,153.93077112841152,-557.4404442510947,-0.20342000000000002,0.68069,0.70376
106,468.5931602202203,155.02375009571614,-558.077534312988,-0.13883,0.64055,0.75526
107,470.1836617317317,156.11672906302059,-558.7146243748808,-0.13883,0.64055,0.75526
108,471.77416324324327,157.20970803032517,-559.3517144367742,-0.13883,0.64055,0.75526
109,473.3646647547548,158.3026869976297,-559.9888044986673,-0.13883,0.64055,0.75526
110,474.9551662662663,159.39566596493424,-560.6258945605605,-0.13883,0.64055,0.75526
111,476.5456677777778,160.48864493223877,-561.2629846224536,-0.13883,0.64055,0.75526
112,478.13616928928934,161.58162389954336,-561.9000746843467,-0.13883,0.64055,0.75526
113,479.72667080080083,162.67460286684786,-562.5371647462398,-0.13883,0.64055,0.75526
114,481.3171723123123,163.76758183415237,-563.174254808133,-0.13883,0.64055,0.75526
115,482.90767382382387,164.86056080145698,-563.8113448700261,-0.13883,0.64055,0.75526
116,484.49817533533536,165.9535397687615,-564.4484349319192,-0.13883,0.64055,0.75526
117,486.08867684684685,167.04651873606596,-565.0855249938123,-0.13883,0.64055,0.75526
118,487.6791783583584,168.01769208770992,-565.6326808525523,-0.13883,0.64055,0.75526
119,489.2696798698699,168.96460244691286,-566.1619223246736,-0.13883,0.64055,0.75526
120,490.8601813813814,169.9115128061158,-566.6911637967947,-0.13883,0.64055,0.75526
121,492.4506828928929,170.85842316531875,-567.2204052689159,-0.13883,0.64055,0.75526
122,494.0411844044045,171.80533352452179,-567.749646741037,-0.13883,0.64055,0.75526
123,495.6316859159159,172.7522438837247,-568.2788882131583,-0.13883,0.64055,0.75526
124,497.22218742742746,173.69915424292765,-568.8081296852795,-0.13883,0.64055,0.75526
125,498.812688938939,174.64606460213068,-569.3373711574006,-0.13883,0.64055,0.75526
126,500.4031904504505,175.59297496133362,-569.8666126295218,-0.13883,0.64055,0.75526
127,501.993691961962,176.53988532053654,-570.395854101643,-0.13883,0.64055,0.75526
128,503.58419347347353,177.48679567973957,-570.9250955737642,-0.13883,0.64055,0.75526
129,505.174694984985,178.43370603894252,-571.4543370458854,-0.09014,0.5958399999999999,0.79803
130,506.7651964964965,179.3806163981454,-571.9835785180067,-0.09014,0.5958399999999999,0.79803
131,508.35569800800806,180.32752675734844,-572.5128199901278,-0.09014,0.5958399999999999,0.79803
132,509.94619951951955,181.27443711655138,-573.042061462249,-0.09014,0.5958399999999999,0.79803
133,511.53670103103104,182.2213474757543,-573.5713029343702,-0.09014,0.5958399999999999,0.79803
134,513.1272025425426,183.16825783495733,-574.1005444064914,-0.09014,0.5958399999999999,0.79803
135,514.7177040540541,184.11516819416033,-574.6297858786126,-0.09014,0.5958399999999999,0.79803
136,516.3082055655656,185.0620785533632,-575.1590273507337,-0.09014,0.5958399999999999,0.79803
137,517.8987070770771,186.00898891256622,-575.6882688228549,-0.09014,0.5958399999999999,0.79803
138,519.4892085885886,186.9558992717691,-576.2175102949761,-0.09014,0.5958399999999999,0.79803
139,521.0797101001001,187.90280963097206,-576.7467517670973,-0.09014,0.5958399999999999,0.79803
140,522.6702116116116,188.84971999017512,-577.2759932392185,-0.09014,0.5958399999999999,0.79803
141,524.2607131231232,189.70138720667265,-577.7343889385537,-0.09014,0.5958399999999999,0.79803
142,525.8512146346346,190.5111794922516,-578.1616363393658,-0.09014,0.5958399999999999,0.79803
143,527.4417161461462,191.32097177783075,-578.588883740178,-0.09014,0.5958399999999999,0.79803
144,529.0322176576577,192.1307640634098,-579.01613114099,-0.09014,0.5958399999999999,0.79803
145,530.6227191691692,192.9405563489888,-579.443378541802,-0.09014,0.5958399999999999,0.79803
146,532.2132206806807,193.75034863456787,-579.870625942614,-0.09014,0.5958399999999999,0.79803
147,533.8037221921923,194.56014092014695,-580.2978733434262,-0.09014,0.5958399999999999,0.79803
148,535.3942237037038,195.369933205726,-580.7251207442383,-0.09014,0.5958399999999999,0.79803
149,536.9847252152152,196.17972549130505,-581.1523681450502,-0.09014,0.5958399999999999,0.79803
150,538.5752267267268,196.98951777688413,-581.5796155458623,-0.09014,0.5958399999999999,0.79803
151,540.1657282382382,197.79931006246312,-582.0068629466742,-0.09014,0.5958399999999999,0.79803
152,541.7562297497498,198.6091023480422,-582.4341103474864,-0.05669,0.54967,0.83345
153,543.3467312612613,199.41889463362128,-582.8613577482985,-0.05669,0.54967,0.83345
154,544.9372327727729,200.22868691920033,-583.2886051491106,-0.05669,0.54967,0.83345
155,546.5277342842843,201.03847920477935,-583.7158525499225,-0.05669,0.54967,0.83345
156,548.1182357957958,201.8482714903584,-584.1430999507347,-0.05669,0.54967,0.83345
157,549.7087373073074,202.6580637759375,-584.5703473515468,-0.05669,0.54967,0.83345
158,551.2992388188188,203.4678560615165,-584.9975947523587,-0.05669,0.54967,0.83345
159,552.8897403303304,204.2776483470956,-585.4248421531709,-0.05669,0.54967,0.83345
160,554.4802418418419,205.08744063267463,-585.852089553983,-0.05669,0.54967,0.83345
161,556.0707433533535,205.89723291825368,-586.279336954795,-0.05669,0.54967,0.83345
162,557.6612448648649,206.70702520383273,-586.7065843556071,-0.05669,0.54967,0.83345
163,559.2517463763763,207.51681748941172,-587.133831756419,-0.05669,0.54967,0.83345
164,560.8422478878879,208.25536481663315,-587.5076474705925,-0.05669,0.54967,0.83345
165,562.4327493993994,208.9363133694524,-587.8382657468621,-0.05669,0.54967,0.83345
166,564.023250910911,209.61726192227144,-588.1688840231316,-0.05669,0.54967,0.83345
167,565.6137524224225,210.29821047509049,-588.4995022994013,-0.05669,0.54967,0.83345
168,567.204253933934,210.97915902790956,-588.8301205756709,-0.05669,0.54967,0.83345
169,568.7947554454455,211.66010758072866,-589.1607388519403,-0.05669,0.54967,0.83345
170,570.3852569569569,212.34105613354762,-589.49135712821,-0.05669,0.54967,0.83345
171,571.9757584684685,213.02200468636678,-589.8219754044795,-0.05669,0.54967,0.83345
172,573.56625997998,213.70295323918586,-590.1525936807491,-0.05669,0.54967,0.83345
173,575.1567614914916,214.38390179200496,-590.4832119570185,-0.05669,0.54967,0.83345
174,576.7472630030031,215.06485034482407,-590.8138302332882,-0.05669,0.54967,0.83345
175,578.3377645145146,215.74579889764308,-591.1444485095576,-0.05669,0.54967,0.83345
176,579.928266026026,216.42674745046216,-591.4750667858273,-0.036969999999999996,0.5041800000000001,0.8628
177,581.5187675375375,217.10769600328126,-591.8056850620967,-0.036969999999999996,0.5041800000000001,0.8628
178,583.1092690490491,217.78864455610034,-592.1363033383664,-0.036969999999999996,0.5041800000000001,0.8628
179,584.6997705605606,218.46959310891936,-592.4669216146357,-0.036969999999999996,0.5041800000000001,0.8628
180,586.2902720720722,219.15054166173854,-592.7975398909055,-0.036969999999999996,0.5041800000000001,0.8628
181,587.8807735835836,219.83149021455756,-593.1281581671749,-0.036969999999999996,0.5041800000000001,0.8628
182,589.4712750950952,220.5124387673766,-593.4587764434445,-0.036969999999999996,0.5041800000000001,0.8628
183,591.0617766066066,221.1933873201957,-593.789394719714,-0.036969999999999996,0.5041800000000001,0.8628
184,592.6522781181181,221.87433587301481,-594.1200129959836,-0.036969999999999996,0.5041800000000001,0.8628
185,594.2427796296297,222.55528442583386,-594.450631272253,-0.036969999999999996,0.5041800000000001,0.8628
186,595.8332811411412,223.23623297865294,-594.7812495485227,-0.036969999999999996,0.5041800000000001,0.8628
187,597.4237826526527,223.8803626517411,-595.083996624878,-0.036969999999999996,0.5041800000000001,0.8628
188,599.0142841641642,224.4400636120382,-595.3228327525596,-0.036969999999999996,0.5041800000000001,0.8628
189,600.6047856756757,224.99976457233512,-595.5616688802409,-0.036969999999999996,0.5041800000000001,0.8628
190,602.1952871871872,225.55946553263215,-595.8005050079227,-0.036969999999999996,0.5041800000000001,0.8628
191,603.7857886986988,226.11916649292905,-596.0393411356039,-0.036969999999999996,0.5041800000000001,0.8628
192,605.3762902102103,226.67886745322602,-596.2781772632856,-0.036969999999999996,0.5041800000000001,0.8628
193,606.9667917217218,227.238568413523,-596.5170133909671,-0.036969999999999996,0.5041800000000001,0.8628
194,608.5572932332333,227.79826937381998,-596.7558495186486,-0.036969999999999996,0.5041800000000001,0.8628
195,610.1477947447447,228.35797033411689,-596.9946856463301,-0.036969999999999996,0.5041800000000001,0.8628
196,611.7382962562563,228.91767129441394,-597.2335217740117,-0.036969999999999996,0.5041800000000001,0.8628
197,613.3287977677678,229.47737225471087,-597.472357901693,-0.036969999999999996,0.5041800000000001,0.8628
198,614.9192992792794,230.0370732150078,-597.7111940293748,-0.036969999999999996,0.5041800000000001,0.8628
199,616.5098007907909,230.5967741753048,-597.9500301570561,-0.029189999999999997,0.46057,0.88715
200,618.1003023023023,231.15647513560177,-598.1888662847379,-0.029189999999999997,0.46057,0.88715
201,619.6908038138139,231.7161760958987,-598.4277024124193,-0.029189999999999997,0.46057,0.88715
202,621.2813053253253,232.27587705619564,-598.6665385401008,-0.029189999999999997,0.46057,0.88715
203,622.8718068368369,232.8355780164927,-598.9053746677821,-0.029189999999999997,0.46057,0.88715
204,624.4623083483484,233.39527897678965,-599.1442107954638,-0.029189999999999997,0.46057,0.88715
205,626.05280985986,233.95497993708662,-599.3830469231452,-0.029189999999999997,0.46057,0.88715
206,627.6433113713714,234.51468089738358,-599.6218830508269,-0.029189999999999997,0.46057,0.88715
207,629.233812882883,235.0743818576805,-599.8607191785084,-0.029189999999999997,0.46057,0.88715
208,630.8243143943944,235.63408281797751,-600.0995553061898,-0.029189999999999997,0.46057,0.88715
209,632.4148159059059,236.19378377827442,-600.3383914338713,-0.029189999999999997,0.46057,0.88715
210,634.0053174174175,236.7534847385715,-600.5772275615531,-0.029189999999999997,0.46057,0.88715
211,635.595818928929,237.2204657414654,-600.7451126682239,-0.029189999999999997,0.46057,0.88715
212,637.1863204404406,237.65972489143712,-600.8917845018925,-0.029189999999999997,0.46057,0.88715
213,638.776821951952,238.09898404140878,-601.0384563355614,-0.029189999999999997,0.46057,0.88715
214,640.3673234634634,238.53824319138042,-601.1851281692301,-0.029189999999999997,0.46057,0.88715
215,641.957824974975,238.97750234135214,-601.3318000028986,-0.029189999999999997,0.46057,0.88715
216,643.5483264864865,239.41676149132394,-601.4784718365676,-0.029189999999999997,0.46057,0.88715
217,645.1388279979981,239.8560206412956,-601.6251436702361,-0.029189999999999997,0.46057,0.88715
218,646.7293295095096,240.29527979126732,-601.7718155039048,-0.029189999999999997,0.46057,0.88715
219,648.3198310210211,240.73453894123895,-601.9184873375735,-0.029189999999999997,0.46057,0.88715
220,649.9103325325326,241.17379809121067,-602.0651591712424,-0.029189999999999997,0.46057,0.88715
221,651.500834044044,241.6130572411823,-602.2118310049109,-0.029189999999999997,0.46057,0.88715
222,653.0913355555556,242.0523163911541,-602.3585028385797,-0.029189999999999997,0.46057,0.88715
223,654.6818370670671,242.49157554112577,-602.5051746722485,-0.029189999999999997,0.46057,0.88715
224,656.2723385785787,242.9308346910974,-602.6518465059173,-0.031760000000000004,0.41752,0.9081100000000001
225,657.8628400900901,243.3700938410691,-602.7985183395858,-0.031760000000000004,0.41752,0.9081100000000001
226,659.4533416016017,243.80935299104078,-602.9451901732547,-0.031760000000000004,0.41752,0.9081100000000001
227,661.0438431131131,244.24861214101244,-603.0918620069233,-0.031760000000000004,0.41752,0.9081100000000001
228,662.6343446246246,244.6878712909842,-603.238533840592,-0.031760000000000004,0.41752,0.9081100000000001
229,664.2248461361362,245.12713044095582,-603.3852056742608,-0.031760000000000004,0.41752,0.9081100000000001
230,665.8153476476477,245.5663895909276,-603.5318775079295,-0.031760000000000004,0.41752,0.9081100000000001
231,667.4058491591593,246.00564874089932,-603.6785493415981,-0.031760000000000004,0.41752,0.9081100000000001
232,668.9963506706707,246.444907890871,-603.8252211752668,-0.031760000000000004,0.41752,0.9081100000000001
233,670.5868521821822,246.88416704084264,-603.9718930089356,-0.031760000000000004,0.41752,0.9081100000000001
234,672.1773536936937,247.3234261908144,-604.1185648426044,-0.031760000000000004,0.41752,0.9081100000000001
235,673.7678552052053,247.7626853407861,-604.265236676273,-0.031760000000000004,0.41752,0.9081100000000001
236,675.3583567167168,248.20194449075774,-604.4119085099418,-0.031760000000000004,0.41752,0.9081100000000001
237,676.9488582282283,248.6149358543692,-604.5382159290842,-0.031760000000000004,0.41752,0.9081100000000001
238,678.5393597397398,248.93550419694577,-604.5928712993519,-0.031760000000000004,0.41752,0.9081100000000001
239,680.1298612512513,249.25607253952222,-604.6475266696197,-0.031760000000000004,0.41752,0.9081100000000001
240,681.7203627627628,249.5766408820988,-604.7021820398871,-0.031760000000000004,0.41752,0.9081100000000001
241,683.3108642742743,249.89720922467535,-604.7568374101548,-0.031760000000000004,0.41752,0.9081100000000001
242,684.9013657857859,250.21777756725183,-604.8114927804223,-0.031760000000000004,0.41752,0.9081100000000001
243,686.4918672972974,250.5383459098284,-604.8661481506899,-0.031760000000000004,0.41752,0.9081100000000001
244,688.082368808809,250.8589142524049,-604.9208035209575,-0.031760000000000004,0.41752,0.9081100000000001
245,689.6728703203204,251.17948259498138,-604.9754588912252,-0.031760000000000004,0.41752,0.9081100000000001
246,691.2633718318318,251.500050937558,-605.0301142614928,-0.031760000000000004,0.41752,0.9081100000000001
247,692.8538733433434,251.8206192801345,-605.0847696317603,-0.031760000000000004,0.41752,0.9081100000000001
248,694.4443748548549,252.14118762271107,-605.1394250020281,-0.031760000000000004,0.41752,0.9081100000000001
249,696.0348763663665,252.46175596528755,-605.1940803722958,-0.031760000000000004,0.41752,0.9081100000000001
250,697.625377877878,252.78232430786406,-605.2487357425633,-0.031760000000000004,0.41752,0.9081100000000001
251,699.2158793893894,253.10289265044062,-605.3033911128308,-0.0438,0.37553000000000003,0.9257799999999999
252,700.806380900901,253.42346099301713,-605.3580464830986,-0.0438,0.37553000000000003,0.9257799999999999
253,702.3968824124124,253.7440293355937,-605.4127018533662,-0.0438,0.37553000000000003,0.9257799999999999
254,703.987383923924,254.06459767817026,-605.4673572236337,-0.0438,0.37553000000000003,0.9257799999999999
255,705.5778854354355,254.3851660207468,-605.5220125939015,-0.0438,0.37553000000000003,0.9257799999999999
256,707.1683869469471,254.70573436332333,-605.576667964169,-0.0438,0.37553000000000003,0.9257799999999999
257,708.7588884584585,255.02630270589987,-605.6313233344364,-0.0438,0.37553000000000003,0.9257799999999999
258,710.34938996997,255.34687104847632,-605.6859787047043,-0.0438,0.37553000000000003,0.9257799999999999
259,711.9398914814815,255.66743939105285,-605.7406340749718,-0.0438,0.37553000000000003,0.9257799999999999
260,713.530392992993,255.98800773362944,-605.7952894452394,-0.0438,0.37553000000000003,0.9257799999999999
261,715.1208945045046,256.3085760762059,-605.8499448155069,-0.0438,0.37553000000000003,0.9257799999999999
262,716.7113960160161,256.6291444187826,-605.9046001857747,-0.0438,0.37553000000000003,0.9257799999999999
263,718.3018975275277,256.9497127613591,-605.9592555560424,-0.0438,0.37553000000000003,0.9257799999999999
264,719.8923990390391,257.2553013915238,-606.0021100210462,-0.0438,0.37553000000000003,0.9257799999999999
265,721.4829005505505,257.464945753344,-605.9693803099194,-0.0438,0.37553000000000003,0.9257799999999999
266,723.0734020620621,257.6745901151644,-605.9366505987924,-0.0438,0.37553000000000003,0.9257799999999999
267,724.6639035735736,257.88423447698455,-605.9039208876657,-0.0438,0.37553000000000003,0.9257799999999999
268,726.2544050850852,258.0938788388048,-605.8711911765388,-0.0438,0.37553000000000003,0.9257799999999999
269,727.8449065965967,258.3035232006251,-605.8384614654119,-0.0438,0.37553000000000003,0.9257799999999999
270,729.4354081081082,258.51316756244535,-605.805731754285,-0.0438,0.37553000000000003,0.9257799999999999
271,731.0259096196197,258.7228119242656,-605.773002043158,-0.0438,0.37553000000000003,0.9257799999999999
272,732.6164111311311,258.932456286086,-605.7402723320313,-0.0438,0.37553000000000003,0.9257799999999999
273,734.2069126426427,259.1421006479062,-605.7075426209044,-0.0438,0.37553000000000003,0.9257799999999999
274,735.7974141541542,259.35174500972647,-605.6748129097773,-0.0438,0.37553000000000003,0.9257799999999999
275,737.3879156656658,259.56138937154674,-605.6420831986504,-0.0438,0.37553000000000003,0.9257799999999999
276,738.9784171771772,259.77103373336706,-605.6093534875239,-0.0438,0.37553000000000003,0.9257799999999999
277,740.5689186886888,259.9806780951873,-605.5766237763969,-0.0438,0.37553000000000003,0.9257799999999999
278,742.1594202002002,260.19032245700765,-605.5438940652699,-0.06348,0.33676999999999996,0.93945
279,743.7499217117117,260.399966818828,-605.5111643541431,-0.06348,0.33676999999999996,0.93945
280,745.3404232232233,260.60961118064824,-605.4784346430164,-0.06348,0.33676999999999996,0.93945
281,746.9309247347348,260.8192555424684,-605.4457049318893,-0.06348,0.33676999999999996,0.93945
282,748.5214262462464,261.0288999042887,-605.4129752207623,-0.06348,0.33676999999999996,0.93945
283,750.1119277577578,261.238544266109,-605.3802455096358,-0.06348,0.33676999999999996,0.93945
284,751.7024292692693,261.44818862792926,-605.3475157985087,-0.06348,0.33676999999999996,0.93945
285,753.2929307807808,261.6578329897496,-605.3147860873819,-0.06348,0.33676999999999996,0.93945
286,754.8834322922924,261.86747735156985,-605.282056376255,-0.06348,0.33676999999999996,0.93945
287,756.4739338038039,262.0771217133902,-605.2493266651283,-0.06348,0.33676999999999996,0.93945
288,758.0644353153154,262.28676607521044,-605.2165969540013,-0.06348,0.33676999999999996,0.93945
289,759.6549368268269,262.49641043703076,-605.1838672428744,-0.06348,0.33676999999999996,0.93945
290,761.2454383383384,262.70605479885097,-605.1511375317474,-0.06348,0.33676999999999996,0.93945
291,762.8359398498499,262.91569916067135,-605.1184078206207,-0.06348,0.33676999999999996,0.93945
292,764.4264413613614,263.1173533198751,-605.079258828302,-0.06348,0.33676999999999996,0.93945
293,766.016942872873,263.2232988798432,-604.9632181174052,-0.06348,0.33676999999999996,0.93945
294,767.6074443843845,263.329244439811,-604.8471774065082,-0.06348,0.33676999999999996,0.93945
295,769.1979458958959,263.43518999977914,-604.7311366956112,-0.06348,0.33676999999999996,0.93945
296,770.7884474074075,263.5411355597468,-604.6150959847142,-0.06348,0.33676999999999996,0.93945
297,772.3789489189189,263.6470811197149,-604.4990552738174,-0.06348,0.33676999999999996,0.93945
298,773.9694504304305,263.75302667968276,-604.3830145629203,-0.06348,0.33676999999999996,0.93945
