breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-612.18337298,  758.77365787,  283.40598828])]","[array([2.72838674, 0.8312298 , 0.0433121 , 2.20110933, 0.38649368,
       4.99642629])]"
1665,moveabsj,"[array([-595.88408269,  769.53901373,  279.84500648])]","[array([2.7095934 , 0.83355686, 0.04602663, 2.20094907, 0.38511964,
       4.99731061])]"
3332,moveabsj,"[array([-577.96080687,  778.62276258,  271.95781782])]","[array([2.69169655, 0.83942757, 0.05331943, 2.19874997, 0.38132269,
       4.99780371])]"
4999,moveabsj,"[array([-558.4660068 ,  785.88584893,  259.90570813])]","[array([2.67474806, 0.84888217, 0.06511394, 2.19454224, 0.37510198,
       4.99783255])]"
6665,moveabsj,"[array([-537.39734639,  791.2511623 ,  244.04656071])]","[array([2.65871916, 0.86189873, 0.08114162, 2.18846835, 0.36644944,
       4.99731012])]"
8332,moveabsj,"[array([-514.71202642,  794.73445201,  224.97789533])]","[array([2.64346971, 0.87830863, 0.10087689, 2.18083478, 0.3554054 ,
       4.99619126])]"
9999,moveabsj,"[array([-490.47434762,  796.47318722,  203.65162611])]","[array([2.62878395, 0.89761033, 0.12339641, 2.17217643, 0.34222044,
       4.99453946])]"
11665,moveabsj,"[array([-464.9297517 ,  796.78362107,  181.33900908])]","[array([2.61434   , 0.91887736, 0.14739731, 2.16320637, 0.32749922,
       4.9925487 ])]"
13332,moveabsj,"[array([-438.56742379,  796.18154736,  159.47800254])]","[array([2.59971215, 0.94079131, 0.1713456 , 2.15465278, 0.3122637 ,
       4.99047518])]"
14999,moveabsj,"[array([-412.27498834,  795.38083715,  139.58734039])]","[array([2.5844705 , 0.96166263, 0.1935388 , 2.14711242, 0.29796475,
       4.988522  ])]"
16665,moveabsj,"[array([-387.25455908,  795.273654  ,  123.07435399])]","[array([2.56820231, 0.97962935, 0.21227485, 2.14092849, 0.28628399,
       4.98673945])]"
18332,moveabsj,"[array([-364.88494007,  796.91520882,  111.20414918])]","[array([2.55051383, 0.99278055, 0.22587794, 2.13622617, 0.2789591 ,
       4.98501989])]"
19999,moveabsj,"[array([-346.71152541,  801.53905168,  105.33485439])]","[array([2.53109522, 0.99907084, 0.23249338, 2.13310751, 0.27779621,
       4.98318883])]"
21665,moveabsj,"[array([-334.22939075,  810.57453652,  107.18116434])]","[array([2.50964852, 0.99631381, 0.22994156, 2.13189399, 0.28469918,
       4.98113486])]"
23332,moveabsj,"[array([-328.54452184,  825.60380516,  119.2005976 ])]","[array([2.48579483, 0.98221918, 0.21553017, 2.13348254, 0.30166855,
       4.97897468])]"
24999,moveabsj,"[array([-329.67441955,  847.99337035,  144.78351043])]","[array([2.45910603, 0.95486197, 0.18615027, 2.13977226, 0.33023199,
       4.97720342])]"
26665,moveabsj,"[array([-335.39033305,  878.02090038,  187.6256654 ])]","[array([2.42921633, 0.91399012, 0.13916614, 2.15368268, 0.36973054,
       4.97638944])]"
28332,moveabsj,"[array([-340.91602069,  913.51479878,  249.24202884])]","[array([2.39643985, 0.8632982 , 0.07520259, 2.17694131, 0.41487597,
       4.97535139])]"
29999,moveabsj,"[array([-341.9539158 ,  948.94194918,  324.35860415])]","[array([2.36323253e+00, 8.11529668e-01, 3.07384986e-03, 2.20474250e+00,
       4.57330953e-01, 4.96970264e+00])]"
31665,moveabsj,"[array([-337.47982213,  977.49061369,  397.97949794])]","[array([ 2.33351433,  0.76825313, -0.06090024,  2.2275576 ,  0.49250279,
        4.95875447])]"
33332,moveabsj,"[array([-326.60297317,  996.11426734,  450.03662267])]","[array([ 2.30816728,  0.73996412, -0.10264791,  2.24108439,  0.51753723,
        4.94992241])]"
34999,moveabsj,"[array([-307.61296877, 1005.94027203,  463.97508405])]","[array([ 2.28504183,  0.73125422, -0.11404344,  2.24514742,  0.52788308,
        4.9503778 ])]"
36665,moveabsj,"[array([-279.78113532, 1006.15828672,  429.12424732])]","[array([ 2.26378295,  0.74635109, -0.0888349 ,  2.23859536,  0.52040247,
        4.96359215])]"
38332,moveabsj,"[array([-243.95153086,  990.06541207,  344.74453791])]","[array([ 2.24805739,  0.78794689, -0.02245235,  2.21802039,  0.49726348,
        4.98870266])]"
39999,moveabsj,"[array([-201.77663714,  951.38710032,  230.70390101])]","[array([2.2414971 , 0.85389399, 0.07982515, 2.17944563, 0.46464163,
       5.01476051])]"
41665,moveabsj,"[array([-153.97510963,  899.40935876,  126.547457  ])]","[array([2.23874581, 0.93050095, 0.18898694, 2.13293758, 0.4249542 ,
       5.02722079])]"
43332,moveabsj,"[array([-106.91276556,  854.0017835 ,   57.69986364])]","[array([2.23081514, 0.99517707, 0.27123791, 2.09840925, 0.38727304,
       5.02907613])]"
44999,moveabsj,"[array([-73.83326796, 831.45414827,  26.80728256])]","[array([2.21475993, 1.03041453, 0.31132254, 2.07993719, 0.36717181,
       5.0259168 ])]"
46665,moveabsj,"[array([-65.36549055, 843.16047552,  34.20871011])]","[array([2.19176435, 1.02466708, 0.30122521, 2.07591852, 0.37505861,
       5.01838711])]"
48332,moveabsj,"[array([-82.45205346, 891.83112236,  87.90846118])]","[array([2.16508121, 0.97517405, 0.23696862, 2.08843444, 0.41214708,
       5.00561968])]"
49999,moveabsj,"[array([-114.33292217,  964.73618073,  199.91477852])]","[array([2.13863523, 0.8921586 , 0.12498962, 2.1184837 , 0.46880529,
       4.98274472])]"
