breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1878.86751596, -354.89853929, 1034.47455301])]","[array([ 0.1016564 ,  0.45574022,  0.67058004, -2.29067216,  1.55070172,
        0.45066132])]"
1665,moveabsj,"[array([1862.07260302, -374.06904149, 1034.66840033])]","[array([ 0.09438812,  0.45058833,  0.67925406, -2.28057271,  1.55703685,
        0.45257717])]"
3332,moveabsj,"[array([1843.91768293, -393.80325948, 1030.96931589])]","[array([ 0.0872986 ,  0.44632601,  0.68901478, -2.26818752,  1.56195632,
        0.45588603])]"
4999,moveabsj,"[array([1824.39221557, -414.12282162, 1023.49458167])]","[array([ 0.08031317,  0.4429273 ,  0.69983642, -2.25365201,  1.56535641,
        0.46052805])]"
6665,moveabsj,"[array([1803.5121419 , -435.10712636, 1012.54023436])]","[array([ 0.07328148,  0.4403086 ,  0.71164435, -2.23724939,  1.56713692,
        0.46636886])]"
8332,moveabsj,"[array([1781.32452078, -456.84637495,  998.63545104])]","[array([ 0.06600329,  0.4383132 ,  0.72430923, -2.21940818,  1.56726453,
        0.47319133])]"
9999,moveabsj,"[array([1758.00200911, -479.26229223,  982.65795062])]","[array([ 0.05831968,  0.4367031 ,  0.73759858, -2.20074081,  1.56587515,
        0.48066639])]"
11665,moveabsj,"[array([1733.80942142, -502.01976814,  965.82538104])]","[array([ 0.05020044,  0.43515358,  0.75122244, -2.18193359,  1.56339273,
        0.48837927])]"
13332,moveabsj,"[array([1709.03834787, -524.48297404,  949.54881212])]","[array([ 0.04182144,  0.4332836 ,  0.76492219, -2.16359181,  1.5605722 ,
        0.49588515])]"
14999,moveabsj,"[array([1684.07180941, -545.64557349,  935.2884819 ])]","[array([ 0.03362533,  0.43072396,  0.77849298, -2.14622149,  1.55845226,
        0.50272337])]"
16665,moveabsj,"[array([1659.32295095, -564.30056981,  924.31674634])]","[array([ 0.02624861,  0.42718173,  0.79184854, -2.1301857 ,  1.55820879,
        0.50845708])]"
18332,moveabsj,"[array([1635.21373728, -579.21101793,  917.65624967])]","[array([ 0.02040791,  0.4224593 ,  0.80500893, -2.11576692,  1.56103216,
        0.51266765])]"
19999,moveabsj,"[array([1612.34838061, -589.10726034,  916.30256621])]","[array([ 0.01684339,  0.41642554,  0.81793507, -2.10337959,  1.56810506,
        0.51488122])]"
21665,moveabsj,"[array([1591.57298208, -592.7325367 ,  921.58506176])]","[array([ 0.01623708,  0.40888357,  0.8303822 , -2.09371622,  1.58067728,
        0.51450765])]"
23332,moveabsj,"[array([1574.04994569, -588.87811021,  935.68018491])]","[array([ 0.01909763,  0.39936709,  0.84168694, -2.08796335,  1.60017609,
        0.51074967])]"
24999,moveabsj,"[array([1561.22095125, -576.76430266,  961.81547239])]","[array([ 0.02539032,  0.38701701,  0.85051462, -2.08806592,  1.62796833,
        0.50256503])]"
26665,moveabsj,"[array([1554.21557739, -557.16428024, 1003.33647913])]","[array([ 0.03376214,  0.37077049,  0.8549239 , -2.0967425 ,  1.66435278,
        0.48883212])]"
28332,moveabsj,"[array([1552.52894999, -534.07089357, 1060.26170465])]","[array([ 0.0409104 ,  0.35036118,  0.85339382, -2.11620456,  1.70649099,
        0.46917076])]"
29999,moveabsj,"[array([1552.19505942, -514.68624887, 1124.03781965])]","[array([ 0.04312062,  0.32790744,  0.84736412, -2.14350081,  1.74763382,
        0.44601474])]"
31665,moveabsj,"[array([1547.16139428, -504.26289402, 1179.57268903])]","[array([ 0.04027079,  0.3073546 ,  0.84196462, -2.16804479,  1.78175501,
        0.42524677])]"
33332,moveabsj,"[array([1535.17649909, -501.59535526, 1215.51823789])]","[array([ 0.03619087,  0.2916323 ,  0.84200199, -2.18018372,  1.80658201,
        0.41227788])]"
34999,moveabsj,"[array([1518.12365712, -502.02474535, 1227.40598798])]","[array([ 0.03530767,  0.28178765,  0.8496876 , -2.1762401 ,  1.82108199,
        0.40981255])]"
36665,moveabsj,"[array([1497.29928718, -502.89839963, 1213.20230416])]","[array([ 0.04026927,  0.27824902,  0.86579787, -2.15421472,  1.82356161,
        0.41961638])]"
38332,moveabsj,"[array([1469.46856475, -507.74301512, 1171.39219489])]","[array([ 0.04966266,  0.2811591 ,  0.89071507, -2.1109433 ,  1.81189849,
        0.44319504])]"
39999,moveabsj,"[array([1428.19282066, -525.79277316, 1105.97720961])]","[array([ 0.05624989,  0.28868527,  0.92312661, -2.04751312,  1.78471834,
        0.47863441])]"
41665,moveabsj,"[array([1377.17874216, -558.02905711, 1037.79954739])]","[array([ 0.05269671,  0.29494258,  0.95553019, -1.98211387,  1.74776386,
        0.51516275])]"
43332,moveabsj,"[array([1330.58100299, -587.53089231,  992.19289917])]","[array([ 0.04433458,  0.29430584,  0.98055809, -1.93390576,  1.71850582,
        0.54143937])]"
44999,moveabsj,"[array([1296.33662474, -600.07291492,  975.1465207 ])]","[array([ 0.04122191,  0.28758314,  0.99934264, -1.90601566,  1.71008666,
        0.55391775])]"
46665,moveabsj,"[array([1278.32196576, -591.0310832 ,  983.95871199])]","[array([ 0.04788705,  0.27878245,  1.01358864, -1.89902287,  1.72705592,
        0.55127508])]"
48332,moveabsj,"[array([1279.28037356, -562.10020401, 1019.93754785])]","[array([ 0.06207232,  0.26901469,  1.01998452, -1.91578758,  1.77007545,
        0.53238683])]"
49999,moveabsj,"[array([1292.23167112, -524.50286648, 1082.86488199])]","[array([ 0.073679  ,  0.25593495,  1.01525847, -1.95481167,  1.83406414,
        0.4986614 ])]"
