primitives,points,q_bp
movej_fit,"[array([2670.14789817,  790.25131267,  707.05156796])]","[array([-0.02252479,  0.87448332, -0.28541024,  0.00488247,  1.107322  ,
        0.02569942])]"
movel_fit,"[array([2668.24082713,  792.9443331 ,  709.05424174])]","[array([-0.02125886,  0.87427816, -0.28658339,  0.00437657,  1.10949705,
        0.02409019])]"
movel_fit,"[array([2666.34525504,  795.66557644,  711.10646969])]","[array([-0.01999015,  0.87405974, -0.28771335,  0.00390238,  1.11164763,
        0.02249706])]"
movel_fit,"[array([2664.45617845,  798.42353327,  713.21031935])]","[array([-0.01871502,  0.87382781, -0.28880286,  0.00345865,  1.11377713,
        0.02091717])]"
movel_fit,"[array([2662.57303123,  801.21857654,  715.36523267])]","[array([-0.01743312,  0.8735824 , -0.28985269,  0.00304451,  1.11588571,
        0.01935015])]"
movel_fit,"[array([2660.69525329,  804.05108393,  717.57070005])]","[array([-0.0161441 ,  0.87332356, -0.29086361,  0.0026591 ,  1.11797348,
        0.01779563])]"
movel_fit,"[array([2658.82228899,  806.92143691,  719.82625395])]","[array([-0.01484762,  0.8730513 , -0.29183633,  0.0023016 ,  1.12004059,
        0.01625327])]"
movel_fit,"[array([2656.95358569,  809.83001981,  722.1314631 ])]","[array([-0.01354333,  0.87276564, -0.29277155,  0.00197121,  1.12208717,
        0.01472272])]"
movel_fit,"[array([2655.08859255,  812.77721866,  724.48592709])]","[array([-0.0122309 ,  0.87246659, -0.29366993,  0.00166716,  1.12411334,
        0.01320364])]"
movel_fit,"[array([2653.22675941,  815.76341996,  726.88927162])]","[array([-0.01090999,  0.87215416, -0.29453213,  0.0013887 ,  1.12611923,
        0.01169571])]"
movel_fit,"[array([2651.36753585,  818.78900932,  729.34114412])]","[array([-0.00958025,  0.87182835, -0.29535876,  0.00113511,  1.12810497,
        0.01019861])]"
movel_fit,"[array([2649.51037048,  821.8543701 ,  731.84120984])]","[array([-8.24137232e-03,  8.71489159e-01, -2.96150422e-01,  9.05675263e-04,
        1.13007067e+00,  8.71201202e-03])]"
movel_fit,"[array([2647.65471025,  824.95988181,  734.38914841])]","[array([-6.89301192e-03,  8.71136590e-01, -2.96907713e-01,  6.99718263e-04,
        1.13201644e+00,  7.23562199e-03])]"
movel_fit,"[array([2645.80000003,  828.10591854,  736.98465075])]","[array([-5.53484869e-03,  8.70770636e-01, -2.97631199e-01,  5.16571017e-04,
        1.13394240e+00,  5.76913562e-03])]"
movel_fit,"[array([2643.94568221,  831.29284731,  739.62741638])]","[array([-4.16656285e-03,  8.70391294e-01, -2.98321437e-01,  3.55586008e-04,
        1.13584864e+00,  4.31225787e-03])]"
movel_fit,"[array([2642.09119659,  834.52102631,  742.3171511 ])]","[array([-2.78783967e-03,  8.69998558e-01, -2.98978970e-01,  2.16132910e-04,
        1.13773528e+00,  2.86469918e-03])]"
movel_fit,"[array([2640.23598019,  837.79080308,  745.05356498])]","[array([-1.39837005e-03,  8.69592423e-01, -2.99604329e-01,  9.75976632e-05,
        1.13960240e+00,  1.42617517e-03])]"
movel_fit,"[array([2638.38264803,  841.09811283,  747.82895956])]","[array([-9.05895017e-17,  8.69173967e-01, -3.00196631e-01, -2.81107774e-17,
        1.14144533e+00,  4.33322205e-18])]"
movel_fit,"[array([2636.54244926,  844.41703474,  750.63519606])]","[array([ 1.39792211e-03,  8.68743451e-01, -3.00755605e-01, -7.99042569e-05,
        1.14325882e+00, -1.40810149e-03])]"
movel_fit,"[array([2634.23800288,  849.11239642,  748.49435231])]","[array([ 3.18976051e-03,  8.69389808e-01, -3.01442217e-01,  5.71724903e-05,
        1.14306779e+00, -2.03564563e-03])]"
movel_fit,"[array([2631.82386224,  854.07265573,  744.09795528])]","[array([ 5.05559844e-03,  8.70557991e-01, -3.02217291e-01,  2.08763386e-04,
        1.14200789e+00, -2.36564570e-03])]"
movel_fit,"[array([2629.46540667,  858.80214402,  738.9295415 ])]","[array([ 6.85379070e-03,  8.71936548e-01, -3.03041137e-01,  2.89228978e-04,
        1.14068648e+00, -2.64673635e-03])]"
movel_fit,"[array([2627.2266198 ,  863.14593367,  733.69740543])]","[array([ 8.54070574e-03,  8.73372493e-01, -3.03881854e-01,  2.75828974e-04,
        1.13938003e+00, -2.98366986e-03])]"
movel_fit,"[array([2625.12022944,  867.10708001,  728.64609876])]","[array([ 1.01178879e-02,  8.74809438e-01, -3.04719144e-01,  1.72912139e-04,
        1.13817359e+00, -3.40170421e-03])]"
movel_fit,"[array([2623.13862706,  870.74000814,  723.78818617])]","[array([ 1.16012940e-02,  8.76240367e-01, -3.05542306e-01, -7.90374481e-06,
        1.13705994e+00, -3.88998905e-03])]"
movel_fit,"[array([2621.27003027,  874.1017126 ,  719.05786046])]","[array([ 1.30073823e-02,  8.77675535e-01, -3.06346024e-01, -2.55932851e-04,
        1.13600277e+00, -4.42751981e-03])]"
movel_fit,"[array([2619.50444658,  877.23819029,  714.39529545])]","[array([ 1.43494069e-02,  8.79124282e-01, -3.07126489e-01, -5.62885982e-04,
        1.13496993e+00, -4.99572082e-03])]"
movel_fit,"[array([2617.83398762,  880.18725842,  709.77987769])]","[array([ 1.56383854e-02,  8.80587505e-01, -3.07879022e-01, -9.21530885e-04,
        1.13394581e+00, -5.58235977e-03])]"
movel_fit,"[array([2616.25102373,  882.98559708,  705.23133563])]","[array([ 0.0168852 ,  0.88205705, -0.30859736, -0.00132399,  1.13293115,
       -0.0061808 ])]"
movel_fit,"[array([2614.74633979,  885.67371855,  700.79445835])]","[array([ 0.01810199,  0.88351891, -0.3092742 , -0.00176085,  1.13193698,
       -0.00678746])]"
movel_fit,"[array([2613.30831041,  888.29673731,  696.51894175])]","[array([ 0.01930232,  0.88495767, -0.30990247, -0.00222136,  1.130977  ,
       -0.00739911])]"
movel_fit,"[array([2611.92327345,  890.9014478 ,  692.44191975])]","[array([ 0.02050022,  0.88636067, -0.31047658, -0.00269446,  1.13006116,
       -0.00801112])]"
movel_fit,"[array([2610.5767606 ,  893.5315204 ,  688.57711095])]","[array([ 0.02170867,  0.88772067, -0.31099346, -0.00317012,  1.12919186,
       -0.00861668])]"
movel_fit,"[array([2609.25503008,  896.22282537,  684.91148715])]","[array([ 0.02293824,  0.88903698, -0.3114529 , -0.00364057,  1.12836282,
       -0.00920699])]"
movel_fit,"[array([2607.94638351,  899.00035109,  681.40826311])]","[array([ 0.02419614,  0.89031496, -0.31185739, -0.00410097,  1.1275602 ,
       -0.00977203])]"
movel_fit,"[array([2606.64193738,  901.87734048,  678.01394424])]","[array([ 0.02548602,  0.89156458, -0.31221155, -0.00454952,  1.12676504,
       -0.01030165])]"
movel_fit,"[array([2605.335749  ,  904.85650343,  674.66699769])]","[array([ 0.02680837,  0.8927984 , -0.31252128, -0.00498699,  1.12595627,
       -0.01078638])]"
movel_fit,"[array([2604.02438711,  907.93267246,  671.30611517])]","[array([ 0.02816131,  0.89402958, -0.31279296, -0.00541599,  1.12511347,
       -0.01121824])]"
movel_fit,"[array([2602.70615006,  911.09608618,  667.87669702])]","[array([ 0.02954167,  0.89527023, -0.31303275, -0.00584   ,  1.12421902,
       -0.01159099])]"
movel_fit,"[array([2601.38016707,  914.33554535,  664.3348803 ])]","[array([ 0.03094587,  0.89653029, -0.31324611, -0.00626258,  1.1232594 ,
       -0.01190024])]"
movel_fit,"[array([2600.045589  ,  917.64089195,  660.6490371 ])]","[array([ 0.03237072,  0.89781702, -0.31343753, -0.00668671,  1.12222555,
       -0.01214327])]"
movel_fit,"[array([2598.70100726,  921.00452914,  656.79912341])]","[array([ 0.03381385,  0.89913502, -0.31361057, -0.00711447,  1.12111264,
       -0.01231865])]"
movel_fit,"[array([2597.34415679,  924.42196099,  652.7745398 ])]","[array([ 0.03527384,  0.90048663, -0.31376795, -0.00754693,  1.11991918,
       -0.01242589])]"
movel_fit,"[array([2595.9718822 ,  927.89153916,  648.57127001])]","[array([ 0.03675016,  0.90187261, -0.31391178, -0.00798429,  1.11864604,
       -0.01246505])]"
movel_fit,"[array([2594.58028922,  931.41372985,  644.18901006])]","[array([ 0.03824293,  0.90329275, -0.31404384, -0.00842612,  1.11729537,
       -0.01243638])]"
