breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 930.7494115 , -506.72238169,  177.49135626])]","[array([-0.58451022, -0.04154583, -0.22702104, -0.23857056, -1.71518719,
        2.14019933])]"
999,movel_fit,"[array([ 930.46147737, -486.19529853,  177.45077322])]","[array([-0.57019221, -0.05599953, -0.24109856, -0.24200384, -1.71403132,
        2.13810903])]"
1999,movel_fit,"[array([ 929.93691224, -465.64933223,  177.44291536])]","[array([-0.55690783, -0.07345308, -0.25749009, -0.24736226, -1.71000191,
        2.13830659])]"
2999,movel_fit,"[array([ 929.17521374, -445.10726062,  177.46268095])]","[array([-0.54462681, -0.09398976, -0.27619542, -0.25452229, -1.70309171,
        2.14074852])]"
3999,movel_fit,"[array([ 928.1764094 , -424.57694586,  177.50172451])]","[array([-0.53332057, -0.11768255, -0.2972238 , -0.26339405, -1.69332602,
        2.14538821])]"
4999,movel_fit,"[array([ 926.94078266, -404.05866783,  177.54825395])]","[array([-0.5229557 , -0.14460184, -0.32059543, -0.27390309, -1.68074827,
        2.1521576 ])]"
6008,movel_fit,"[array([ 925.45655658, -383.37187644,  177.58761336])]","[array([-0.51341483, -0.17505887, -0.34654691, -0.28609968, -1.66530329,
        2.1610295 ])]"
7025,movel_fit,"[array([ 923.72287182, -362.53931916,  177.6010357 ])]","[array([-0.50468452, -0.20910261, -0.37509186, -0.29995461, -1.64707413,
        2.17186856])]"
8057,movel_fit,"[array([ 921.72945185, -341.42024   ,  177.56619963])]","[array([-0.49665304, -0.24696738, -0.40640441, -0.31553293, -1.62608848,
        2.18450163])]"
9113,movel_fit,"[array([ 919.46056006, -319.83242549,  177.45603813])]","[array([-0.48917583, -0.2889576 , -0.44070798, -0.33294749, -1.60235899,
        2.1986544 ])]"
10212,movel_fit,"[array([ 916.88020452, -297.39201304,  177.23610378])]","[array([-0.48199032, -0.33572894, -0.47849116, -0.35246805, -1.57573826,
        2.21393211])]"
11385,movel_fit,"[array([ 913.92384433, -273.46576685,  176.85833971])]","[array([-0.47467089, -0.38843796, -0.52059854, -0.37457342, -1.54583816,
        2.22962887])]"
12698,movel_fit,"[array([ 910.44976496, -246.70843635,  176.24306757])]","[array([-0.46635282, -0.44968664, -0.56892135, -0.40031727, -1.51153031,
        2.24431817])]"
14129,movel_fit,"[array([ 906.61033751, -217.55780073,  175.34531582])]","[array([-0.45624042, -0.51730545, -0.62145792, -0.42863678, -1.47434142,
        2.25317074])]"
15309,movel_fit,"[array([ 903.57572125, -193.50965362,  174.46550239])]","[array([-0.44618773, -0.57177899, -0.66305747, -0.4512036 , -1.44476161,
        2.25071374])]"
16263,movel_fit,"[array([ 901.32881612, -174.04130091,  173.7347621 ])]","[array([-0.43641168, -0.61390253, -0.6946646 , -0.46828838, -1.42189588,
        2.24054582])]"
17060,movel_fit,"[array([ 899.66726328, -157.75458326,  173.14702953])]","[array([-0.42677695, -0.64708333, -0.71913362, -0.48131485, -1.4035976 ,
        2.22499517])]"
17761,movel_fit,"[array([ 898.42182692, -143.40656517,  172.68441799])]","[array([-0.41698059, -0.67426854, -0.73882396, -0.49150453, -1.38815865,
        2.20537724])]"
18396,movel_fit,"[array([ 897.50928057, -130.39072402,  172.33311162])]","[array([-0.40686004, -0.69685254, -0.75486396, -0.49941547, -1.37474165,
        2.1822461 ])]"
18983,movel_fit,"[array([ 896.87988132, -118.34346746,  172.086899  ])]","[array([-0.39631609, -0.71564212, -0.76791066, -0.50535806, -1.36287045,
        2.15608898])]"
19536,movel_fit,"[array([ 896.50107474, -106.98667138,  171.93883699])]","[array([-0.38522712, -0.73115645, -0.7783873 , -0.50951093, -1.35222668,
        2.12708947])]"
20065,movel_fit,"[array([896.35438884, -96.12257229, 171.88508687])]","[array([-0.37348236, -0.74367004, -0.78652564, -0.51195105, -1.34263588,
        2.09536918])]"
20575,movel_fit,"[array([896.43017209, -85.64560655, 171.92220387])]","[array([-0.36102635, -0.7532445 , -0.79240061, -0.51268385, -1.33406072,
        2.06112119])]"
21071,movel_fit,"[array([896.72265231, -75.45532684, 172.04629948])]","[array([-0.34779241, -0.75986834, -0.79603022, -0.51169504, -1.3265174 ,
        2.02447795])]"
21556,movel_fit,"[array([897.22857766, -65.50062734, 172.25221417])]","[array([-0.33376596, -0.76342561, -0.79735998, -0.50896172, -1.32011239,
        1.98567547])]"
22037,movel_fit,"[array([897.95244234, -55.64435489, 172.53575557])]","[array([-0.31880691, -0.76375969, -0.79629456, -0.50443309, -1.31495551,
        1.94457317])]"
22518,movel_fit,"[array([898.90332959, -45.80928914, 172.891764  ])]","[array([-0.3028428 , -0.76055484, -0.79263011, -0.49804731, -1.31128936,
        1.90118676])]"
23002,movel_fit,"[array([900.09111933, -35.94068928, 173.31215948])]","[array([-0.28584978, -0.75341685, -0.7861115 , -0.48977589, -1.30945206,
        1.85563483])]"
23492,movel_fit,"[array([901.52858986, -25.98258551, 173.78604875])]","[array([-0.26782425, -0.74186677, -0.77642483, -0.47962847, -1.30987984,
        1.80804627])]"
23991,movel_fit,"[array([903.23027331, -15.88082559, 174.29837868])]","[array([-0.24879947, -0.72535133, -0.76320584, -0.46767895, -1.31311608,
        1.75859646])]"
24501,movel_fit,"[array([905.20864854,  -5.59901421, 174.82785916])]","[array([-0.22888732, -0.7032938 , -0.74607867, -0.45411271, -1.31980228,
        1.70760139])]"
25023,movel_fit,"[array([907.46993454,   4.8774841 , 175.34547955])]","[array([-0.20829924, -0.67518498, -0.72472184, -0.4392686 , -1.33062725,
        1.65555498])]"
25555,movel_fit,"[array([910.00161749,  15.50508426, 175.81281112])]","[array([-0.18741734, -0.64081749, -0.69903949, -0.42370849, -1.34618106,
        1.60330048])]"
26096,movel_fit,"[array([912.78683573,  26.26475364, 176.18797761])]","[array([-0.16661703, -0.60019687, -0.66908956, -0.40808554, -1.36690962,
        1.55159048])]"
26643,movel_fit,"[array([915.78931839,  37.09755853, 176.42590904])]","[array([-0.14635059, -0.55380682, -0.63528221, -0.39316256, -1.39291884,
        1.50135151])]"
27188,movel_fit,"[array([918.93387215,  47.85161684, 176.48520454])]","[array([-0.12718928, -0.50301572, -0.59866846, -0.37978065, -1.42362484,
        1.45384796])]"
27729,movel_fit,"[array([922.16737855,  58.49017774, 176.33888658])]","[array([-0.10939685, -0.44912107, -0.56024051, -0.36847976, -1.45824905,
        1.40969139])]"
28267,movel_fit,"[array([925.45485772,  69.04323057, 175.96858783])]","[array([-0.09303072, -0.39325029, -0.52086865, -0.35955518, -1.4959656 ,
        1.3691678 ])]"
28805,movel_fit,"[array([928.77133438,  79.57593909, 175.36191735])]","[array([-0.07803458, -0.33640379, -0.48133245, -0.35315045, -1.53593821,
        1.33249497])]"
