breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 426.62238528, -451.93488156, -228.88264004])]","[array([-1.51270071,  1.5494937 , -0.06958005, -0.74477884, -1.3379239 ,
        0.0605747 ])]"
1000,movel_fit,"[array([ 421.6562058 , -461.13924594, -206.5184127 ])]","[array([-1.52483888,  1.5396254 , -0.07157047, -0.74318885, -1.36903326,
        0.06218506])]"
2000,movel_fit,"[array([ 416.86950876, -469.15333954, -182.77202331])]","[array([-1.5321254 ,  1.52883945, -0.07112523, -0.7382934 , -1.40288278,
        0.06655377])]"
3000,movel_fit,"[array([ 411.82899029, -477.41210817, -158.59114823])]","[array([-1.54004804,  1.51951424, -0.07014597, -0.73475641, -1.43846472,
        0.0707885 ])]"
4000,movel_fit,"[array([ 406.63442039, -486.35919289, -134.30899812])]","[array([-1.54897538,  1.51148091, -0.06895772, -0.73327857, -1.47500625,
        0.07443044])]"
5000,movel_fit,"[array([ 401.41775538, -496.0738285 , -110.05899108])]","[array([-1.55837549,  1.5043214 , -0.06750269, -0.73370228, -1.51208352,
        0.07757792])]"
6000,movel_fit,"[array([ 396.2720604 , -506.65754249,  -86.00364081])]","[array([-1.56796958,  1.4976974 , -0.06578683, -0.73600758, -1.5492366 ,
        0.0802237 ])]"
7000,movel_fit,"[array([ 391.26799962, -518.26184478,  -62.34486918])]","[array([-1.57768242,  1.49124992, -0.06387993, -0.74028999, -1.58588442,
        0.08225209])]"
8000,movel_fit,"[array([ 386.45681461, -530.96835477,  -39.23943127])]","[array([-1.58742146,  1.48462823, -0.0618039 , -0.74655442, -1.62152134,
        0.08359632])]"
9000,movel_fit,"[array([ 381.86575166, -544.71966796,  -16.74437227])]","[array([-1.59700642,  1.47760836, -0.05948622, -0.75465542, -1.65589822,
        0.08431179])]"
10000,movel_fit,"[array([ 377.50104654, -559.35344034,    5.16723981])]","[array([-1.60622623,  1.47014735, -0.05679504, -0.76437609, -1.68902403,
        0.08453779])]"
11000,movel_fit,"[array([ 373.35793805, -574.68411066,   26.55338614])]","[array([-1.61491736,  1.46233442, -0.05359855, -0.77553093, -1.72103434,
        0.08441823])]"
12000,movel_fit,"[array([ 369.43026026, -590.56471696,   47.45985143])]","[array([-1.62299942,  1.4543005 , -0.04980118, -0.78801719, -1.75205364,
        0.08404759])]"
13000,movel_fit,"[array([ 365.71503335, -606.90262836,   67.90713327])]","[array([-1.63046318,  1.44615584, -0.04534634, -0.80180723, -1.78213185,
        0.08346285])]"
14000,movel_fit,"[array([ 362.21250135, -623.64263366,   87.89961114])]","[array([-1.63733653,  1.43797765, -0.0402002 , -0.81691317, -1.81125617,
        0.0826662 ])]"
15000,movel_fit,"[array([ 358.92448758, -640.74441866,  107.43875074])]","[array([-1.64365522,  1.42982622, -0.03433527, -0.83335632, -1.83939018,
        0.0816512 ])]"
16000,movel_fit,"[array([ 355.85322089, -658.17172904,  126.52878586])]","[array([-1.64945105,  1.42175679, -0.02772337, -0.85115412, -1.86649513,
        0.08041522])]"
17000,movel_fit,"[array([ 353.00091145, -675.8934681 ,  145.17520036])]","[array([-1.65475462,  1.41381331, -0.0203361 , -0.87031854, -1.89252184,
        0.07895817])]"
18000,movel_fit,"[array([ 350.36925697, -693.88698398,  163.38283437])]","[array([-1.65960185,  1.40601466, -0.01214623, -0.89085412, -1.9173932 ,
        0.07727877])]"
19000,movel_fit,"[array([ 347.95821018, -712.13514483,  181.15869006])]","[array([-1.66403418,  1.39835289, -0.00312513, -0.91275019, -1.94100509,
        0.07537837])]"
20000,movel_fit,"[array([ 345.76408098, -730.61692354,  198.51842486])]","[array([-1.66809042,  1.39081214,  0.00676347, -0.93597081, -1.96325515,
        0.07327347])]"
21000,movel_fit,"[array([ 343.77755615, -749.29825774,  215.4911845 ])]","[array([-1.67179659,  1.38339716,  0.0175695 , -0.96045014, -1.9840823 ,
        0.07100882])]"
22000,movel_fit,"[array([ 341.98214761, -768.1305374 ,  232.1183738 ])]","[array([-1.67516352,  1.37614857,  0.02935857, -0.98609624, -2.00348585,
        0.06866099])]"
23000,movel_fit,"[array([ 340.353137  , -787.05861652,  248.44687305])]","[array([-1.6781981 ,  1.36912833,  0.04220915, -1.01279847, -2.02150337,
        0.066329  ])]"
