breakpoints,primitives,points,q_bp
0,movej_fit,"[array([  170.32683297, -2555.41918163,  -241.63695453])]","[array([-1.70210821,  1.45190537, -0.34951559, -0.93005091, -0.9954661 ,
        1.3635355 ])]"
500,movel_fit,"[array([  179.76631669, -2541.62218196,  -236.48506105])]","[array([-1.70219467,  1.44649035, -0.33601716, -0.93882358, -1.01163792,
        1.37011952])]"
1000,movel_fit,"[array([  189.14029076, -2527.90975973,  -230.78361151])]","[array([-1.70249355,  1.43908787, -0.32403619, -0.95607773, -1.02210564,
        1.37515723])]"
1500,movel_fit,"[array([  198.39987561, -2514.35149691,  -224.55279526])]","[array([-1.70298367,  1.43109623, -0.31348405, -0.97763073, -1.03043794,
        1.38019031])]"
2000,movel_fit,"[array([  207.53415813, -2500.96136275,  -217.7955888 ])]","[array([-1.70360573,  1.42318943, -0.30412404, -1.00098583, -1.0385321 ,
        1.38586898])]"
2500,movel_fit,"[array([  216.53239153, -2487.75292694,  -210.5176847 ])]","[array([-1.70430327,  1.41561739, -0.29570715, -1.02475509, -1.04721084,
        1.39231132])]"
3000,movel_fit,"[array([  225.38429708, -2474.73893627,  -202.72756493])]","[array([-1.70503568,  1.40841348, -0.28804948, -1.04830974, -1.05669338,
        1.39941097])]"
3500,movel_fit,"[array([  234.08033727, -2461.93095192,  -194.4364113 ])]","[array([-1.70577696,  1.40152666, -0.28104594, -1.07146261, -1.06692382,
        1.4070112 ])]"
4000,movel_fit,"[array([  242.61194333, -2449.33906094,  -185.65790144])]","[array([-1.70650965,  1.39489017, -0.27464234, -1.09421065, -1.07776758,
        1.4149731 ])]"
4500,movel_fit,"[array([  250.97168899, -2436.97166625,  -176.40792844])]","[array([-1.70721904,  1.38844725, -0.26879664, -1.11656596, -1.08910411,
        1.42318438])]"
5000,movel_fit,"[array([  259.15340835, -2424.83535345,  -166.7042741 ])]","[array([-1.70788958,  1.38215376, -0.26344854, -1.13847394, -1.10085309,
        1.43154574])]"
5500,movel_fit,"[array([  267.15226032, -2412.93482795,  -156.56625889])]","[array([-1.70850409,  1.37597152, -0.25850538, -1.15979887, -1.11296606,
        1.43995613])]"
6000,movel_fit,"[array([  274.96474533, -2401.27291333,  -146.01438656])]","[array([-1.70904499,  1.36986129, -0.25384432, -1.18035185, -1.12540655,
        1.44830624])]"
6500,movel_fit,"[array([  282.58868137, -2389.85060029,  -135.06999698])]","[array([-1.70949643,  1.363779  , -0.24932665, -1.199937  , -1.13813223,
        1.45648158])]"
7000,movel_fit,"[array([  290.02314758, -2378.66713544,  -123.75493757])]","[array([-1.70984638,  1.35767639, -0.24481757, -1.2183967 , -1.15108524,
        1.46437209])]"
7500,movel_fit,"[array([  297.26840328, -2367.72013918,  -112.09126079])]","[array([-1.71008785,  1.35150457, -0.24020507, -1.23564285, -1.16419151,
        1.47188364])]"
8000,movel_fit,"[array([  304.32579009, -2357.0057433 ,  -100.10095316])]","[array([-1.71021908,  1.34521876, -0.23541287, -1.25166922, -1.17736646,
        1.47894707])]"
8500,movel_fit,"[array([  311.19762377, -2346.51873991,   -87.80569943])]","[array([-1.71024289,  1.33878227, -0.2304053 , -1.26654585, -1.19052346,
        1.48552245])]"
9000,movel_fit,"[array([  317.88708143, -2336.25273474,   -75.22668371])]","[array([-1.71016545,  1.33216876, -0.22518427, -1.28040075, -1.20358187,
        1.49159797])]"
9500,movel_fit,"[array([  324.39808862, -2326.20029949,   -62.38442848])]","[array([-1.70999484,  1.32536243, -0.21978056, -1.29339557, -1.21647296,
        1.49718475])]"
10000,movel_fit,"[array([  330.73520966, -2316.35311903,   -49.29867083])]","[array([-1.70973975,  1.31835659, -0.21424221, -1.30570113, -1.22914281,
        1.50230939])]"
10500,movel_fit,"[array([  336.90354383, -2306.70213057,   -35.98827438])]","[array([-1.70940842,  1.31115124, -0.2086229 , -1.31747724, -1.24155263,
        1.50700618])]"
11000,movel_fit,"[array([  342.90862883, -2297.23765272,   -22.47117444])]","[array([-1.70900793,  1.30375027, -0.20297227, -1.32885923, -1.25367709,
        1.51131031])]"
11500,movel_fit,"[array([  348.7563526 , -2287.94950351,    -8.76435305])]","[array([-1.70854393,  1.2961591 , -0.19732973, -1.33995159, -1.26550149,
        1.51525318])]"
12000,movel_fit,"[array([  354.45287383, -2278.82710655,     5.11615982])]","[array([-1.70802062,  1.28838285, -0.19172166, -1.35082815, -1.27701865,
        1.51885987])]"
12500,movel_fit,"[array([  360.00455137, -2269.85958517,    19.15526333])]","[array([-1.707441  ,  1.28042537, -0.1861619 , -1.36153668, -1.28822601,
        1.52214859])]"
13000,movel_fit,"[array([  365.41788231, -2261.03584464,    33.33874564])]","[array([-1.70680721,  1.27228895, -0.1806543 , -1.37210616, -1.29912344,
        1.5251317 ])]"
13500,movel_fit,"[array([  370.69944863, -2252.34464239,    47.65323105])]","[array([-1.70612078,  1.26397458, -0.17519638, -1.38255431, -1.30971171,
        1.52781736])]"
14000,movel_fit,"[array([  375.85587196, -2243.77464674,    62.08611881])]","[array([-1.70538295,  1.25548238, -0.16978272, -1.39289396, -1.31999172,
        1.53021141])]"
14500,movel_fit,"[array([  380.89377642, -2235.31448407,    76.62551752])]","[array([-1.70459477,  1.24681206, -0.16440746, -1.40313719, -1.32996418,
        1.53231867])]"
15000,movel_fit,"[array([  385.81975891, -2226.95277504,    91.26017859])]","[array([-1.70375711,  1.23796308, -0.15906537, -1.41329702, -1.3396295 ,
        1.53414355])]"
15500,movel_fit,"[array([  390.6403668 , -2218.67816002,   105.97943107])]","[array([-1.70287069,  1.2289346 , -0.15375155, -1.42338701, -1.34898775,
        1.5356899 ])]"
16000,movel_fit,"[array([  395.36208243, -2210.47931453,   120.77312001])]","[array([-1.70193598,  1.21972511, -0.14846013, -1.43341939, -1.35803842,
        1.53696015])]"
16500,movel_fit,"[array([  399.99131395, -2202.34495524,   135.63154891])]","[array([-1.7009532 ,  1.21033192, -0.14318245, -1.4434029 , -1.36678009,
        1.53795425])]"
17000,movel_fit,"[array([  404.53439191, -2194.26383762,   150.54542654])]","[array([-1.69992233,  1.20075067, -0.13790558, -1.45334111, -1.37520999,
        1.53866868])]"
17500,movel_fit,"[array([  408.99757072, -2186.22474647,   165.50581733])]","[array([-1.69884319,  1.19097503, -0.13261161, -1.46323195, -1.38332355,
        1.53909593])]"
18000,movel_fit,"[array([  413.38703416, -2178.21648068,   180.50409411])]","[array([-1.69771551,  1.18099669, -0.12727817, -1.47306882, -1.39111415,
        1.53922477])]"
18500,movel_fit,"[array([  417.70890371, -2170.2278339 ,   195.53189146])]","[array([-1.69653897,  1.17080575, -0.12188015, -1.48284322, -1.3985731 ,
        1.53904114])]"
19000,movel_fit,"[array([  421.96924885, -2162.2475728 ,   210.58105787])]","[array([-1.69531328,  1.16039137, -0.11639244, -1.4925484 , -1.40568994,
        1.53852984])]"
19500,movel_fit,"[array([  426.17409801, -2154.26441444,   225.64360494])]","[array([-1.6940381 ,  1.14974262, -0.11079311, -1.50218338, -1.41245296,
        1.53767642])]"
20000,movel_fit,"[array([  430.32944929, -2146.26700456,   240.71165223])]","[array([-1.69271292,  1.13884935, -0.10506643, -1.51175645, -1.41884991,
        1.53646907])]"
20500,movel_fit,"[array([  434.44128005, -2138.24389767,   255.7773667 ])]","[array([-1.69133692,  1.12770279, -0.09920488, -1.52128744, -1.42486863,
        1.53489997])]"
21000,movel_fit,"[array([  438.51555493, -2130.1835402 ,   270.83289657])]","[array([-1.68990869,  1.11629585, -0.09320992, -1.5308081 , -1.4304975 ,
        1.5329658 ])]"
21500,movel_fit,"[array([  442.55823192, -2122.07425679,   285.87029987])]","[array([-1.68842612,  1.10462282, -0.08709082, -1.54036052, -1.43572545,
        1.53066714])]"
22000,movel_fit,"[array([  446.57526663, -2113.90424013,   300.8814688 ])]","[array([-1.68688623,  1.0926787 , -0.08086188, -1.54999345, -1.44054166,
        1.52800683])]"
22500,movel_fit,"[array([  450.57261513, -2105.66154357,   315.85805124])]","[array([-1.68528512,  1.08045797, -0.07453825, -1.55975717, -1.44493463,
        1.52498738])]"
23000,movel_fit,"[array([  454.556236  , -2097.33407611,   330.79137147])]","[array([-1.68361808,  1.06795322, -0.06813094, -1.56969761, -1.4488911 ,
        1.52160785])]"
23500,movel_fit,"[array([  458.53209236, -2088.90959885,   345.67235164])]","[array([-1.68187972,  1.05515369, -0.0616419 , -1.57985059, -1.45239472,
        1.51786067])]"
24000,movel_fit,"[array([  462.50615455, -2080.37572221,   360.4914358 ])]","[array([-1.68006427,  1.0420441 , -0.05506005, -1.59023743, -1.45542474,
        1.51372905])]"
24500,movel_fit,"[array([  466.48440413, -2071.71990372,   375.23851724])]","[array([-1.67816585,  1.02860406, -0.04835915, -1.60086252, -1.45795515,
        1.50918534])]"
25000,movel_fit,"[array([  470.47283921, -2062.92944657,   389.90286953])]","[array([-1.6761787 ,  1.01480801, -0.041498  , -1.61171383, -1.45995424,
        1.50419099])]"
25500,movel_fit,"[array([  474.47748097, -2053.99150029,   404.47308051])]","[array([-1.67409728,  1.00062606, -0.03442309, -1.62276607, -1.46138488,
        1.49869798])]"
26000,movel_fit,"[array([  478.50438014, -2044.89306562,   418.93698786])]","[array([-1.67191617,  0.98602533, -0.02707344, -1.63398632, -1.46220543,
        1.49265177])]"
26500,movel_fit,"[array([  482.55962214, -2035.62100689,   433.28161421])]","[array([-1.66962979,  0.97097179, -0.01938669, -1.64534105, -1.4623712 ,
        1.48599514])]"
27000,movel_fit,"[array([  486.64932834, -2026.16207619,   447.49309974])]","[array([-1.66723189,  0.95543212, -0.01130531, -1.65680314, -1.46183609,
        1.47867229])]"
27500,movel_fit,"[array([  490.77965114, -2016.502954  ,   461.55663055])]","[array([-1.66471497,  0.93937527, -0.00278172, -1.66835762, -1.46055422,
        1.47063246])]"
28000,movel_fit,"[array([  494.95675982, -2006.63031177,   475.45636256])]","[array([-1.66206968,  0.92277363,  0.00621867, -1.68000496, -1.45848116,
        1.46183221])]"
28500,movel_fit,"[array([  499.1868148 , -1996.53090103,   489.17534208])]","[array([-1.65928441,  0.90560327,  0.01571717, -1.69176111, -1.45557455,
        1.45223621])]"
29000,movel_fit,"[array([  503.47592805, -1986.19167321,   502.69542732])]","[array([-1.65634504,  0.88784382,  0.0257241 , -1.70365427, -1.45179414,
        1.44181618])]"
29500,movel_fit,"[array([  507.83010867, -1975.59993261,   515.9972175 ])]","[array([-1.65323509,  0.86947765,  0.03624335, -1.71571889, -1.44710141,
        1.4305485 ])]"
30000,movel_fit,"[array([  512.25519378, -1964.74352262,   529.0599993 ])]","[array([-1.6499361 ,  0.85048919,  0.04727777, -1.72798808, -1.44145896,
        1.41841103])]"
30500,movel_fit,"[array([  516.75676604, -1953.61104317,   541.86172328])]","[array([-1.64642826,  0.83086442,  0.05883413, -1.74048615, -1.43483038,
        1.40538026])]"
31000,movel_fit,"[array([  521.34006103, -1942.19209405,   554.37902381])]","[array([-1.64269111,  0.8105912 ,  0.07092606, -1.75322317, -1.42718063,
        1.39142969])]"
31500,movel_fit,"[array([  526.00986831, -1930.47753654,   566.58729705])]","[array([-1.63870403,  0.78966044,  0.08357379, -1.76619326, -1.41847752,
        1.37653043])]"
32000,movel_fit,"[array([  530.77043133, -1918.45976313,   578.46084928])]","[array([-1.63444644,  0.76806836,  0.09680027, -1.77937757, -1.40869417,
        1.36065457])]"
32500,movel_fit,"[array([  535.62535126, -1906.13296381,   589.97312474])]","[array([-1.62989763,  0.74581926,  0.11062416, -1.79275184, -1.39781219,
        1.34378102])]"
33000,movel_fit,"[array([  540.57749953, -1893.49337642,   601.09701632])]","[array([-1.625036  ,  0.72292857,  0.12505121, -1.80629715, -1.38582518,
        1.32590323])]"
33500,movel_fit,"[array([  545.62894302, -1880.53950917,   611.80525555])]","[array([-1.61983818,  0.69942549,  0.14006603, -1.82001159, -1.37274187,
        1.30703738])]"
34000,movel_fit,"[array([  550.78088409, -1867.27232436,   622.07087056])]","[array([-1.61427801,  0.6753547 ,  0.15562608, -1.83392047, -1.35858837,
        1.28722975])]"
34500,movel_fit,"[array([  556.03361646, -1853.69537436,   631.86769283])]","[array([-1.60832586,  0.65077686,  0.17165913, -1.84808304, -1.34340923,
        1.26656212])]"
35000,movel_fit,"[array([  561.38649648, -1839.81488293,   641.17088793])]","[array([-1.60194833,  0.62576806,  0.18806442, -1.86259518, -1.32726722,
        1.24515486])]"
35500,movel_fit,"[array([  566.83792872, -1825.63976696,   649.95748132])]","[array([-1.59510829,  0.60041824,  0.20471661, -1.87758845, -1.31024212,
        1.22316795])]"
36000,movel_fit,"[array([  572.38536518, -1811.18159487,   658.20685061])]","[array([-1.58776519,  0.57482906,  0.22147106, -1.89322753, -1.2924288 ,
        1.20080093])]"
36500,movel_fit,"[array([  578.02531884, -1796.45447861,   665.90115899])]","[array([-1.57987512,  0.5491117 ,  0.23816865, -1.90970831, -1.27393499,
        1.17829304])]"
37000,movel_fit,"[array([  583.75339453, -1781.47489595,   673.02571142])]","[array([-1.57139027,  0.52338469,  0.25463903, -1.92725854, -1.25487918,
        1.1559249 ])]"
37500,movel_fit,"[array([  589.56434246, -1766.26143929,   679.56922355])]","[array([-1.56225772,  0.49777221,  0.2707023 , -1.94614104, -1.23538886,
        1.13402207])]"
