timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 420,  22.3158,  15.7993,   7.7622, -61.6003, -53.0706, -15.2257,  35.5266,  -6.3877,  -6.2556,  52.2164,  30.8306,  47.4252
 432,  22.3132,  15.7948,   7.7585, -61.6009, -53.0705, -15.2278,  35.5238,  -6.3890,  -6.2542,  52.2159,  30.8299,  47.4253
 444,  22.3105,  15.7902,   7.7548, -61.6015, -53.0704, -15.2299,  35.5210,  -6.3903,  -6.2529,  52.2154,  30.8292,  47.4254
 456,  22.3079,  15.7857,   7.7511, -61.6021, -53.0703, -15.2320,  35.5182,  -6.3916,  -6.2515,  52.2149,  30.8285,  47.4255
 468,  22.3053,  15.7811,   7.7474, -61.6027, -53.0702, -15.2341,  35.5154,  -6.3929,  -6.2502,  52.2144,  30.8278,  47.4255
 480,  22.3027,  15.7765,   7.7438, -61.6033, -53.0700, -15.2362,  35.5126,  -6.3942,  -6.2488,  52.2139,  30.8271,  47.4256
 492,  22.3000,  15.7720,   7.7401, -61.6039, -53.0699, -15.2383,  35.5098,  -6.3956,  -6.2475,  52.2133,  30.8264,  47.4257
 504,  22.2974,  15.7674,   7.7364, -61.6045, -53.0698, -15.2404,  35.5070,  -6.3969,  -6.2461,  52.2128,  30.8257,  47.4258
 516,  22.2948,  15.7629,   7.7327, -61.6051, -53.0697, -15.2425,  35.5042,  -6.3982,  -6.2448,  52.2123,  30.8250,  47.4259
 528,  22.2922,  15.7583,   7.7290, -61.6057, -53.0696, -15.2446,  35.5014,  -6.3995,  -6.2434,  52.2118,  30.8243,  47.4260
 540,  22.2895,  15.7537,   7.7253, -61.6063, -53.0695, -15.2467,  35.4986,  -6.4008,  -6.2421,  52.2113,  30.8236,  47.4260
 552,  22.2869,  15.7492,   7.7216, -61.6069, -53.0694, -15.2488,  35.4958,  -6.4021,  -6.2407,  52.2108,  30.8229,  47.4261
 564,  22.2843,  15.7446,   7.7179, -61.6075, -53.0693, -15.2509,  35.4930,  -6.4034,  -6.2393,  52.2103,  30.8222,  47.4262
 576,  22.2817,  15.7401,   7.7143, -61.6081, -53.0692, -15.2530,  35.4902,  -6.4047,  -6.2380,  52.2097,  30.8215,  47.4263
 588,  22.2790,  15.7355,   7.7106, -61.6087, -53.0691, -15.2551,  35.4874,  -6.4060,  -6.2366,  52.2092,  30.8208,  47.4264
 600,  22.2764,  15.7309,   7.7069, -61.6093, -53.0689, -15.2572,  35.4846,  -6.4073,  -6.2353,  52.2087,  30.8201,  47.4265
 612,  22.2738,  15.7264,   7.7032, -61.6099, -53.0688, -15.2593,  35.4818,  -6.4086,  -6.2339,  52.2082,  30.8194,  47.4265
 624,  22.2712,  15.7218,   7.6995, -61.6105, -53.0687, -15.2614,  35.4790,  -6.4099,  -6.2326,  52.2077,  30.8187,  47.4266
 636,  22.2685,  15.7173,   7.6958, -61.6111, -53.0686, -15.2635,  35.4762,  -6.4112,  -6.2312,  52.2072,  30.8180,  47.4267
 648,  22.2659,  15.7127,   7.6921, -61.6117, -53.0685, -15.2656,  35.4734,  -6.4126,  -6.2299,  52.2067,  30.8173,  47.4268
 660,  22.2633,  15.7081,   7.6885, -61.6123, -53.0684, -15.2677,  35.4706,  -6.4139,  -6.2285,  52.2061,  30.8166,  47.4269
 672,  22.2607,  15.7036,   7.6848, -61.6129, -53.0683, -15.2698,  35.4678,  -6.4152,  -6.2272,  52.2056,  30.8159,  47.4270
 684,  22.2580,  15.6990,   7.6811, -61.6135, -53.0682, -15.2719,  35.4650,  -6.4165,  -6.2258,  52.2051,  30.8152,  47.4270
 696,  22.2554,  15.6945,   7.6774, -61.6141, -53.0681, -15.2740,  35.4622,  -6.4178,  -6.2245,  52.2046,  30.8145,  47.4271
 708,  22.2528,  15.6899,   7.6737, -61.6147, -53.0679, -15.2761,  35.4594,  -6.4191,  -6.2231,  52.2041,  30.8138,  47.4272
 720,  22.2502,  15.6854,   7.6700, -61.6153, -53.0678, -15.2782,  35.4566,  -6.4204,  -6.2218,  52.2036,  30.8131,  47.4273
 732,  22.2476,  15.6808,   7.6664, -61.6159, -53.0677, -15.2803,  35.4538,  -6.4217,  -6.2204,  52.2031,  30.8124,  47.4273
 744,  22.2449,  15.6762,   7.6627, -61.6165, -53.0676, -15.2825,  35.4510,  -6.4230,  -6.2191,  52.2025,  30.8117,  47.4274
 756,  22.2423,  15.6717,   7.6590, -61.6171, -53.0675, -15.2846,  35.4482,  -6.4243,  -6.2177,  52.2020,  30.8110,  47.4275
 768,  22.2397,  15.6671,   7.6553, -61.6177, -53.0674, -15.2867,  35.4454,  -6.4256,  -6.2163,  52.2015,  30.8103,  47.4276
 780,  22.2371,  15.6626,   7.6516, -61.6183, -53.0673, -15.2888,  35.4426,  -6.4269,  -6.2150,  52.2010,  30.8097,  47.4277
 792,  22.2344,  15.6580,   7.6479, -61.6189, -53.0672, -15.2909,  35.4398,  -6.4282,  -6.2136,  52.2005,  30.8090,  47.4278
 804,  22.2318,  15.6534,   7.6442, -61.6195, -53.0671, -15.2930,  35.4371,  -6.4296,  -6.2123,  52.2000,  30.8083,  47.4279
 816,  22.2292,  15.6489,   7.6406, -61.6201, -53.0669, -15.2951,  35.4343,  -6.4309,  -6.2109,  52.1995,  30.8076,  47.4279
 828,  22.2266,  15.6443,   7.6369, -61.6207, -53.0668, -15.2972,  35.4315,  -6.4322,  -6.2096,  52.1989,  30.8069,  47.4280
 840,  22.2239,  15.6397,   7.6332, -61.6213, -53.0667, -15.2993,  35.4287,  -6.4335,  -6.2082,  52.1984,  30.8062,  47.4281
 852,  22.2213,  15.6352,   7.6295, -61.6219, -53.0666, -15.3014,  35.4259,  -6.4348,  -6.2069,  52.1979,  30.8055,  47.4282
 864,  22.2187,  15.6306,   7.6258, -61.6225, -53.0665, -15.3035,  35.4231,  -6.4361,  -6.2055,  52.1974,  30.8048,  47.4283
 876,  22.2161,  15.6261,   7.6221, -61.6231, -53.0664, -15.3056,  35.4203,  -6.4374,  -6.2042,  52.1969,  30.8041,  47.4283
 888,  22.2134,  15.6215,   7.6184, -61.6237, -53.0663, -15.3077,  35.4175,  -6.4387,  -6.2028,  52.1964,  30.8034,  47.4284
 900,  22.2108,  15.6170,   7.6148, -61.6243, -53.0662, -15.3098,  35.4147,  -6.4400,  -6.2015,  52.1959,  30.8027,  47.4285
 912,  22.2082,  15.6124,   7.6111, -61.6249, -53.0661, -15.3119,  35.4119,  -6.4413,  -6.2001,  52.1953,  30.8020,  47.4286
 924,  22.2056,  15.6078,   7.6074, -61.6255, -53.0660, -15.3140,  35.4091,  -6.4426,  -6.1988,  52.1948,  30.8013,  47.4287
 936,  22.2029,  15.6033,   7.6037, -61.6261, -53.0658, -15.3161,  35.4063,  -6.4439,  -6.1974,  52.1943,  30.8006,  47.4288
 948,  22.2003,  15.5987,   7.6000, -61.6267, -53.0657, -15.3182,  35.4035,  -6.4452,  -6.1961,  52.1938,  30.7999,  47.4288
 960,  22.1977,  15.5942,   7.5963, -61.6273, -53.0656, -15.3203,  35.4007,  -6.4466,  -6.1947,  52.1933,  30.7992,  47.4289
 972,  22.1951,  15.5896,   7.5926, -61.6279, -53.0655, -15.3224,  35.3979,  -6.4479,  -6.1934,  52.1928,  30.7985,  47.4290
 984,  22.1924,  15.5850,   7.5890, -61.6285, -53.0654, -15.3245,  35.3951,  -6.4492,  -6.1920,  52.1923,  30.7978,  47.4291
 996,  22.1898,  15.5805,   7.5853, -61.6291, -53.0653, -15.3266,  35.3923,  -6.4505,  -6.1906,  52.1917,  30.7971,  47.4292
 1008,  22.1872,  15.5759,   7.5816, -61.6297, -53.0652, -15.3287,  35.3895,  -6.4518,  -6.1893,  52.1912,  30.7964,  47.4293
 1020,  22.1846,  15.5714,   7.5779, -61.6303, -53.0651, -15.3308,  35.3867,  -6.4531,  -6.1879,  52.1907,  30.7957,  47.4293
 1032,  22.1819,  15.5668,   7.5742, -61.6309, -53.0650, -15.3329,  35.3839,  -6.4544,  -6.1866,  52.1902,  30.7950,  47.4294
 1044,  22.1793,  15.5622,   7.5705, -61.6315, -53.0648, -15.3351,  35.3811,  -6.4557,  -6.1852,  52.1897,  30.7943,  47.4295
 1056,  22.1767,  15.5577,   7.5668, -61.6321, -53.0647, -15.3372,  35.3783,  -6.4570,  -6.1839,  52.1892,  30.7936,  47.4296
 1068,  22.1741,  15.5531,   7.5632, -61.6327, -53.0646, -15.3393,  35.3755,  -6.4583,  -6.1825,  52.1887,  30.7929,  47.4297
 1080,  22.1714,  15.5486,   7.5595, -61.6333, -53.0645, -15.3414,  35.3727,  -6.4596,  -6.1812,  52.1881,  30.7922,  47.4298
 1092,  22.1688,  15.5440,   7.5558, -61.6339, -53.0644, -15.3435,  35.3699,  -6.4609,  -6.1798,  52.1876,  30.7915,  47.4298
 1104,  22.1662,  15.5394,   7.5521, -61.6345, -53.0643, -15.3456,  35.3671,  -6.4622,  -6.1785,  52.1871,  30.7908,  47.4299
 1116,  22.1636,  15.5349,   7.5484, -61.6351, -53.0642, -15.3477,  35.3643,  -6.4636,  -6.1771,  52.1866,  30.7901,  47.4300
 1128,  22.1609,  15.5303,   7.5447, -61.6357, -53.0641, -15.3498,  35.3615,  -6.4649,  -6.1758,  52.1861,  30.7894,  47.4301
 1140,  22.1583,  15.5258,   7.5410, -61.6363, -53.0640, -15.3519,  35.3587,  -6.4662,  -6.1744,  52.1856,  30.7887,  47.4302
 1152,  22.1557,  15.5212,   7.5374, -61.6369, -53.0638, -15.3540,  35.3559,  -6.4675,  -6.1731,  52.1851,  30.7881,  47.4302
 1164,  22.1531,  15.5166,   7.5337, -61.6376, -53.0637, -15.3561,  35.3531,  -6.4688,  -6.1717,  52.1845,  30.7873,  47.4303
 1176,  22.1504,  15.5121,   7.5300, -61.6381, -53.0636, -15.3582,  35.3503,  -6.4701,  -6.1704,  52.1840,  30.7867,  47.4304
 1188,  22.1478,  15.5075,   7.5263, -61.6387, -53.0635, -15.3603,  35.3475,  -6.4714,  -6.1690,  52.1835,  30.7860,  47.4305
 1200,  22.1452,  15.5030,   7.5226, -61.6393, -53.0634, -15.3624,  35.3447,  -6.4727,  -6.1676,  52.1830,  30.7853,  47.4306
 1212,  22.1426,  15.4984,   7.5189, -61.6399, -53.0633, -15.3645,  35.3419,  -6.4740,  -6.1663,  52.1825,  30.7846,  47.4307
 1224,  22.1399,  15.4938,   7.5152, -61.6405, -53.0632, -15.3666,  35.3391,  -6.4753,  -6.1649,  52.1820,  30.7839,  47.4307
 1236,  22.1373,  15.4893,   7.5116, -61.6412, -53.0631, -15.3687,  35.3363,  -6.4766,  -6.1636,  52.1815,  30.7832,  47.4308
 1248,  22.1347,  15.4847,   7.5079, -61.6418, -53.0630, -15.3708,  35.3336,  -6.4779,  -6.1622,  52.1809,  30.7825,  47.4309
 1260,  22.1321,  15.4802,   7.5042, -61.6424, -53.0628, -15.3729,  35.3308,  -6.4792,  -6.1609,  52.1804,  30.7818,  47.4310
 1272,  22.1294,  15.4756,   7.5005, -61.6430, -53.0627, -15.3750,  35.3280,  -6.4806,  -6.1595,  52.1799,  30.7811,  47.4311
 1284,  22.1268,  15.4710,   7.4968, -61.6436, -53.0626, -15.3771,  35.3252,  -6.4819,  -6.1582,  52.1794,  30.7804,  47.4311
 1296,  22.1242,  15.4665,   7.4931, -61.6442, -53.0625, -15.3792,  35.3224,  -6.4832,  -6.1568,  52.1789,  30.7797,  47.4312
 1308,  22.1216,  15.4619,   7.4894, -61.6448, -53.0624, -15.3813,  35.3196,  -6.4845,  -6.1555,  52.1784,  30.7790,  47.4313
 1320,  22.1189,  15.4574,   7.4858, -61.6454, -53.0623, -15.3834,  35.3168,  -6.4858,  -6.1541,  52.1778,  30.7783,  47.4314
 1332,  22.1163,  15.4528,   7.4821, -61.6460, -53.0622, -15.3855,  35.3140,  -6.4871,  -6.1528,  52.1773,  30.7776,  47.4315
 1344,  22.1137,  15.4482,   7.4784, -61.6466, -53.0621, -15.3877,  35.3112,  -6.4884,  -6.1514,  52.1768,  30.7769,  47.4316
 1356,  22.1111,  15.4437,   7.4747, -61.6472, -53.0620, -15.3898,  35.3084,  -6.4897,  -6.1501,  52.1763,  30.7762,  47.4316
 1368,  22.1084,  15.4391,   7.4710, -61.6478, -53.0619, -15.3919,  35.3056,  -6.4910,  -6.1487,  52.1758,  30.7755,  47.4317
 1380,  22.1058,  15.4346,   7.4673, -61.6484, -53.0617, -15.3940,  35.3028,  -6.4923,  -6.1474,  52.1753,  30.7748,  47.4318
 1392,  22.1032,  15.4300,   7.4636, -61.6490, -53.0616, -15.3961,  35.3000,  -6.4936,  -6.1460,  52.1748,  30.7741,  47.4319
 1404,  22.1006,  15.4254,   7.4600, -61.6496, -53.0615, -15.3982,  35.2972,  -6.4949,  -6.1446,  52.1742,  30.7734,  47.4320
 1416,  22.0979,  15.4209,   7.4563, -61.6502, -53.0614, -15.4003,  35.2944,  -6.4962,  -6.1433,  52.1737,  30.7727,  47.4321
 1428,  22.0953,  15.4163,   7.4526, -61.6508, -53.0613, -15.4024,  35.2916,  -6.4976,  -6.1419,  52.1732,  30.7720,  47.4321
 1440,  22.0927,  15.4118,   7.4489, -61.6514, -53.0612, -15.4045,  35.2888,  -6.4989,  -6.1406,  52.1727,  30.7713,  47.4322
 1452,  22.0901,  15.4072,   7.4452, -61.6520, -53.0611, -15.4066,  35.2860,  -6.5002,  -6.1392,  52.1722,  30.7706,  47.4323
 1464,  22.0874,  15.4026,   7.4415, -61.6526, -53.0610, -15.4087,  35.2832,  -6.5015,  -6.1379,  52.1717,  30.7699,  47.4324
 1476,  22.0848,  15.3981,   7.4378, -61.6532, -53.0609, -15.4108,  35.2804,  -6.5028,  -6.1365,  52.1712,  30.7692,  47.4325
 1488,  22.0822,  15.3935,   7.4342, -61.6538, -53.0608, -15.4129,  35.2776,  -6.5041,  -6.1352,  52.1706,  30.7685,  47.4326
 1500,  22.0796,  15.3890,   7.4305, -61.6544, -53.0606, -15.4150,  35.2748,  -6.5054,  -6.1338,  52.1701,  30.7678,  47.4326
 1512,  22.0769,  15.3844,   7.4268, -61.6550, -53.0605, -15.4171,  35.2720,  -6.5067,  -6.1325,  52.1696,  30.7671,  47.4327
 1524,  22.0743,  15.3798,   7.4231, -61.6556, -53.0604, -15.4192,  35.2692,  -6.5080,  -6.1311,  52.1691,  30.7664,  47.4328
 1536,  22.0717,  15.3753,   7.4194, -61.6562, -53.0603, -15.4213,  35.2664,  -6.5093,  -6.1298,  52.1686,  30.7657,  47.4329
 1548,  22.0691,  15.3707,   7.4157, -61.6568, -53.0602, -15.4234,  35.2636,  -6.5106,  -6.1284,  52.1681,  30.7651,  47.4330
 1560,  22.0664,  15.3662,   7.4120, -61.6574, -53.0601, -15.4255,  35.2608,  -6.5119,  -6.1271,  52.1676,  30.7644,  47.4331
 1572,  22.0638,  15.3616,   7.4084, -61.6580, -53.0600, -15.4276,  35.2580,  -6.5132,  -6.1257,  52.1670,  30.7637,  47.4331
 1584,  22.0612,  15.3570,   7.4047, -61.6586, -53.0599, -15.4297,  35.2552,  -6.5146,  -6.1244,  52.1665,  30.7630,  47.4332
 1596,  22.0586,  15.3525,   7.4010, -61.6592, -53.0598, -15.4318,  35.2524,  -6.5159,  -6.1230,  52.1660,  30.7623,  47.4333
 1608,  22.0559,  15.3479,   7.3973, -61.6598, -53.0596, -15.4339,  35.2496,  -6.5172,  -6.1217,  52.1655,  30.7616,  47.4334
 1620,  22.0533,  15.3434,   7.3936, -61.6604, -53.0595, -15.4360,  35.2468,  -6.5185,  -6.1203,  52.1650,  30.7609,  47.4335
 1632,  22.0507,  15.3388,   7.3899, -61.6610, -53.0594, -15.4381,  35.2440,  -6.5198,  -6.1189,  52.1645,  30.7602,  47.4335
 1644,  22.0481,  15.3342,   7.3863, -61.6616, -53.0593, -15.4402,  35.2412,  -6.5211,  -6.1176,  52.1640,  30.7595,  47.4336
 1656,  22.0454,  15.3297,   7.3826, -61.6622, -53.0592, -15.4423,  35.2384,  -6.5224,  -6.1162,  52.1634,  30.7588,  47.4337
 1668,  22.0428,  15.3251,   7.3789, -61.6628, -53.0591, -15.4444,  35.2356,  -6.5237,  -6.1149,  52.1629,  30.7581,  47.4338
 1680,  22.0402,  15.3206,   7.3752, -61.6634, -53.0590, -15.4466,  35.2328,  -6.5250,  -6.1135,  52.1624,  30.7574,  47.4339
 1692,  22.0376,  15.3160,   7.3715, -61.6640, -53.0589, -15.4487,  35.2300,  -6.5263,  -6.1122,  52.1619,  30.7567,  47.4340
 1704,  22.0350,  15.3114,   7.3678, -61.6646, -53.0588, -15.4508,  35.2272,  -6.5276,  -6.1108,  52.1614,  30.7560,  47.4340
 1716,  22.0323,  15.3069,   7.3641, -61.6652, -53.0586, -15.4529,  35.2244,  -6.5289,  -6.1095,  52.1609,  30.7553,  47.4341
 1728,  22.0297,  15.3023,   7.3604, -61.6658, -53.0585, -15.4550,  35.2216,  -6.5302,  -6.1081,  52.1604,  30.7546,  47.4342
 1740,  22.0271,  15.2978,   7.3568, -61.6664, -53.0584, -15.4571,  35.2189,  -6.5316,  -6.1068,  52.1598,  30.7539,  47.4343
 1752,  22.0244,  15.2932,   7.3531, -61.6670, -53.0583, -15.4592,  35.2161,  -6.5329,  -6.1054,  52.1593,  30.7532,  47.4344
 1764,  22.0218,  15.2886,   7.3494, -61.6676, -53.0582, -15.4613,  35.2133,  -6.5342,  -6.1041,  52.1588,  30.7525,  47.4345
 1776,  22.0192,  15.2841,   7.3457, -61.6682, -53.0581, -15.4634,  35.2105,  -6.5355,  -6.1027,  52.1583,  30.7518,  47.4345
 1788,  22.0166,  15.2795,   7.3420, -61.6688, -53.0580, -15.4655,  35.2077,  -6.5368,  -6.1014,  52.1578,  30.7511,  47.4346
 1800,  22.0140,  15.2750,   7.3383, -61.6694, -53.0579, -15.4676,  35.2049,  -6.5381,  -6.1000,  52.1573,  30.7504,  47.4347
 1812,  22.0113,  15.2704,   7.3346, -61.6700, -53.0578, -15.4697,  35.2021,  -6.5394,  -6.0987,  52.1568,  30.7497,  47.4348
 1824,  22.0087,  15.2658,   7.3310, -61.6706, -53.0577, -15.4718,  35.1993,  -6.5407,  -6.0973,  52.1562,  30.7490,  47.4349
 1836,  22.0061,  15.2613,   7.3273, -61.6712, -53.0575, -15.4739,  35.1965,  -6.5420,  -6.0959,  52.1557,  30.7483,  47.4349
 1848,  22.0035,  15.2567,   7.3236, -61.6718, -53.0574, -15.4760,  35.1937,  -6.5433,  -6.0946,  52.1552,  30.7476,  47.4350
 1860,  22.0008,  15.2522,   7.3199, -61.6724, -53.0573, -15.4781,  35.1909,  -6.5446,  -6.0932,  52.1547,  30.7469,  47.4351
 1872,  21.9982,  15.2476,   7.3162, -61.6730, -53.0572, -15.4802,  35.1881,  -6.5459,  -6.0919,  52.1542,  30.7462,  47.4352
 1884,  21.9956,  15.2430,   7.3125, -61.6736, -53.0571, -15.4823,  35.1853,  -6.5472,  -6.0905,  52.1537,  30.7455,  47.4353
 1896,  21.9930,  15.2385,   7.3089, -61.6742, -53.0570, -15.4844,  35.1825,  -6.5486,  -6.0892,  52.1532,  30.7448,  47.4354
 1908,  21.9903,  15.2339,   7.3052, -61.6748, -53.0569, -15.4865,  35.1797,  -6.5499,  -6.0878,  52.1526,  30.7441,  47.4354
 1920,  21.9877,  15.2294,   7.3015, -61.6754, -53.0568, -15.4886,  35.1769,  -6.5512,  -6.0865,  52.1521,  30.7435,  47.4355
 1932,  21.9851,  15.2248,   7.2978, -61.6760, -53.0567, -15.4907,  35.1741,  -6.5525,  -6.0851,  52.1516,  30.7428,  47.4356
 1944,  21.9825,  15.2202,   7.2941, -61.6766, -53.0565, -15.4928,  35.1713,  -6.5538,  -6.0838,  52.1511,  30.7420,  47.4357
 1956,  21.9798,  15.2157,   7.2904, -61.6772, -53.0564, -15.4949,  35.1685,  -6.5551,  -6.0824,  52.1506,  30.7414,  47.4358
 1968,  21.9772,  15.2111,   7.2867, -61.6778, -53.0563, -15.4970,  35.1657,  -6.5564,  -6.0811,  52.1501,  30.7407,  47.4359
 1980,  21.9746,  15.2066,   7.2831, -61.6784, -53.0562, -15.4992,  35.1629,  -6.5577,  -6.0797,  52.1496,  30.7400,  47.4359
 1992,  21.9720,  15.2020,   7.2794, -61.6790, -53.0561, -15.5013,  35.1601,  -6.5590,  -6.0784,  52.1490,  30.7393,  47.4360
 2004,  21.9693,  15.1974,   7.2757, -61.6796, -53.0560, -15.5034,  35.1573,  -6.5603,  -6.0770,  52.1485,  30.7386,  47.4361
 2016,  21.9667,  15.1929,   7.2720, -61.6802, -53.0559, -15.5055,  35.1545,  -6.5616,  -6.0756,  52.1480,  30.7379,  47.4362
 2028,  21.9641,  15.1883,   7.2683, -61.6808, -53.0558, -15.5076,  35.1517,  -6.5629,  -6.0743,  52.1475,  30.7372,  47.4363
 2040,  21.9615,  15.1838,   7.2646, -61.6814, -53.0556, -15.5097,  35.1489,  -6.5642,  -6.0729,  52.1470,  30.7365,  47.4363
 2052,  21.9588,  15.1792,   7.2609, -61.6820, -53.0555, -15.5118,  35.1461,  -6.5656,  -6.0716,  52.1465,  30.7358,  47.4364
 2064,  21.9562,  15.1747,   7.2573, -61.6827, -53.0554, -15.5139,  35.1433,  -6.5669,  -6.0703,  52.1460,  30.7351,  47.4365
 2076,  21.9536,  15.1701,   7.2536, -61.6833, -53.0553, -15.5160,  35.1405,  -6.5682,  -6.0689,  52.1454,  30.7344,  47.4366
 2088,  21.9510,  15.1655,   7.2499, -61.6838, -53.0552, -15.5181,  35.1377,  -6.5695,  -6.0675,  52.1449,  30.7337,  47.4367
 2100,  21.9483,  15.1610,   7.2462, -61.6844, -53.0551, -15.5202,  35.1349,  -6.5708,  -6.0662,  52.1444,  30.7330,  47.4368
 2112,  21.9457,  15.1564,   7.2425, -61.6851, -53.0550, -15.5223,  35.1321,  -6.5721,  -6.0648,  52.1439,  30.7323,  47.4368
 2124,  21.9431,  15.1519,   7.2388, -61.6857, -53.0549, -15.5244,  35.1293,  -6.5734,  -6.0635,  52.1434,  30.7316,  47.4369
 2136,  21.9405,  15.1473,   7.2351, -61.6863, -53.0548, -15.5265,  35.1265,  -6.5747,  -6.0621,  52.1429,  30.7309,  47.4370
 2148,  21.9378,  15.1427,   7.2315, -61.6869, -53.0547, -15.5286,  35.1237,  -6.5760,  -6.0608,  52.1424,  30.7302,  47.4371
 2160,  21.9352,  15.1382,   7.2278, -61.6875, -53.0545, -15.5307,  35.1209,  -6.5773,  -6.0594,  52.1418,  30.7295,  47.4372
 2172,  21.9326,  15.1336,   7.2241, -61.6881, -53.0544, -15.5328,  35.1181,  -6.5786,  -6.0581,  52.1413,  30.7288,  47.4373
 2184,  21.9300,  15.1291,   7.2204, -61.6887, -53.0543, -15.5349,  35.1153,  -6.5799,  -6.0567,  52.1408,  30.7281,  47.4373
 2196,  21.9273,  15.1245,   7.2167, -61.6893, -53.0542, -15.5370,  35.1126,  -6.5813,  -6.0554,  52.1403,  30.7274,  47.4374
 2208,  21.9247,  15.1199,   7.2130, -61.6899, -53.0541, -15.5391,  35.1098,  -6.5826,  -6.0540,  52.1398,  30.7267,  47.4375
