timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 10224,  11.8265,  -2.8033,  -7.4638, -64.9846, -53.1744, -24.5573,  23.9771, -11.0209,  -1.2919,  50.2402,  27.5423,  47.5583
 10236,  11.8132,  -2.8261,  -7.4821, -64.9869, -53.1734, -24.5673,  23.9633, -11.0279,  -1.2847,  50.2376,  27.5391,  47.5589
 10248,  11.8000,  -2.8489,  -7.5004, -64.9893, -53.1725, -24.5773,  23.9494, -11.0349,  -1.2776,  50.2349,  27.5359,  47.5595
 10260,  11.7867,  -2.8717,  -7.5187, -64.9917, -53.1715, -24.5873,  23.9355, -11.0420,  -1.2704,  50.2323,  27.5328,  47.5600
 10272,  11.7734,  -2.8945,  -7.5370, -64.9940, -53.1706, -24.5973,  23.9216, -11.0490,  -1.2633,  50.2296,  27.5296,  47.5606
 10284,  11.7602,  -2.9172,  -7.5553, -64.9964, -53.1697, -24.6073,  23.9077, -11.0560,  -1.2561,  50.2269,  27.5264,  47.5611
 10296,  11.7469,  -2.9400,  -7.5735, -64.9987, -53.1687, -24.6173,  23.8938, -11.0630,  -1.2490,  50.2243,  27.5232,  47.5617
 10308,  11.7336,  -2.9628,  -7.5918, -65.0011, -53.1678, -24.6273,  23.8799, -11.0701,  -1.2418,  50.2216,  27.5201,  47.5622
 10320,  11.7203,  -2.9856,  -7.6101, -65.0035, -53.1668, -24.6373,  23.8660, -11.0771,  -1.2347,  50.2190,  27.5169,  47.5628
 10332,  11.7071,  -3.0084,  -7.6284, -65.0058, -53.1659, -24.6473,  23.8521, -11.0841,  -1.2275,  50.2163,  27.5137,  47.5633
 10344,  11.6938,  -3.0312,  -7.6467, -65.0082, -53.1650, -24.6573,  23.8383, -11.0911,  -1.2204,  50.2137,  27.5105,  47.5639
 10356,  11.6805,  -3.0540,  -7.6650, -65.0105, -53.1640, -24.6673,  23.8244, -11.0982,  -1.2132,  50.2110,  27.5074,  47.5644
 10368,  11.6673,  -3.0768,  -7.6833, -65.0129, -53.1631, -24.6773,  23.8105, -11.1052,  -1.2061,  50.2084,  27.5042,  47.5650
 10380,  11.6540,  -3.0996,  -7.7016, -65.0153, -53.1621, -24.6873,  23.7966, -11.1122,  -1.1989,  50.2057,  27.5010,  47.5655
 10392,  11.6407,  -3.1224,  -7.7199, -65.0176, -53.1612, -24.6973,  23.7827, -11.1192,  -1.1918,  50.2030,  27.4978,  47.5661
 10404,  11.6274,  -3.1452,  -7.7382, -65.0200, -53.1603, -24.7073,  23.7688, -11.1263,  -1.1846,  50.2004,  27.4947,  47.5667
 10416,  11.6142,  -3.1680,  -7.7565, -65.0223, -53.1593, -24.7173,  23.7549, -11.1333,  -1.1775,  50.1977,  27.4915,  47.5672
 10428,  11.6009,  -3.1908,  -7.7747, -65.0247, -53.1584, -24.7273,  23.7410, -11.1403,  -1.1703,  50.1951,  27.4883,  47.5678
 10440,  11.5876,  -3.2136,  -7.7930, -65.0271, -53.1574, -24.7373,  23.7271, -11.1473,  -1.1632,  50.1924,  27.4851,  47.5683
 10452,  11.5743,  -3.2364,  -7.8113, -65.0294, -53.1565, -24.7473,  23.7133, -11.1544,  -1.1560,  50.1898,  27.4820,  47.5689
 10464,  11.5611,  -3.2592,  -7.8296, -65.0318, -53.1556, -24.7573,  23.6994, -11.1614,  -1.1489,  50.1871,  27.4788,  47.5694
 10476,  11.5478,  -3.2820,  -7.8479, -65.0341, -53.1546, -24.7673,  23.6855, -11.1684,  -1.1417,  50.1844,  27.4756,  47.5700
