timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 168, -15.9037, -47.6521, -37.7967, -69.8338, -54.8561, -46.4084,   -.4972, -21.8644,  10.8771,  45.8461,  22.8537,  44.0372
 180, -15.7896, -47.5380, -37.7811, -69.8243, -54.8015, -46.3157,   -.4531, -21.8583,  10.8570,  45.8560,  22.8573,  44.0767
 192, -15.6677, -47.4150, -37.7640, -69.8141, -54.7433, -46.2161,   -.4057, -21.8518,  10.8353,  45.8665,  22.8611,  44.1193
 204, -15.5392, -47.2844, -37.7454, -69.8034, -54.6824, -46.1105,   -.3555, -21.8448,  10.8124,  45.8777,  22.8651,  44.1644
 216, -15.4056, -47.1473, -37.7253, -69.7924, -54.6193, -46.0001,   -.3028, -21.8374,  10.7884,  45.8893,  22.8693,  44.2117
 228, -15.1279, -46.8586, -37.6813, -69.7699, -54.4895, -45.7688,   -.1922, -21.8218,  10.7381,  45.9137,  22.8781,  44.3112
 240, -15.1279, -46.8586, -37.6813, -69.7699, -54.4895, -45.7688,   -.1922, -21.8218,  10.7381,  45.9137,  22.8781,  44.3112
 252, -14.9865, -46.7094, -37.6576, -69.7585, -54.4241, -45.6499,   -.1352, -21.8137,  10.7122,  45.9261,  22.8825,  44.3625
 264, -14.8452, -46.5584, -37.6329, -69.7472, -54.3593, -45.5302,   -.0778, -21.8055,  10.6861,  45.9387,  22.8869,  44.4143
 276, -14.7051, -46.4071, -37.6073, -69.7361, -54.2956, -45.4107,   -.0203, -21.7972,  10.6601,  45.9511,  22.8913,  44.4661
 288, -14.5663, -46.2553, -37.5809, -69.7251, -54.2331, -45.2915,    .0371, -21.7888,  10.6342,  45.9635,  22.8957,  44.5179
 300, -14.4288, -46.1031, -37.5535, -69.7143, -54.1716, -45.1724,    .0945, -21.7804,  10.6082,  45.9759,  22.9000,  44.5698
 312, -14.2925, -45.9504, -37.5253, -69.7037, -54.1114, -45.0537,    .1520, -21.7719,  10.5823,  45.9881,  22.9043,  44.6217
 324, -14.1574, -45.7974, -37.4963, -69.6931, -54.0522, -44.9352,    .2094, -21.7634,  10.5565,  46.0003,  22.9085,  44.6737
 336, -14.0235, -45.6439, -37.4663, -69.6826, -53.9941, -44.8170,    .2669, -21.7548,  10.5307,  46.0125,  22.9127,  44.7257
 348, -13.8908, -45.4900, -37.4356, -69.6723, -53.9370, -44.6991,    .3244, -21.7461,  10.5049,  46.0246,  22.9169,  44.7778
 360, -13.7593, -45.3357, -37.4039, -69.6619, -53.8811, -44.5815,    .3818, -21.7374,  10.4792,  46.0367,  22.9210,  44.8299
 372, -13.6289, -45.1810, -37.3714, -69.6517, -53.8261, -44.4642,    .4393, -21.7286,  10.4535,  46.0486,  22.9250,  44.8821
 384, -13.4996, -45.0259, -37.3380, -69.6414, -53.7722, -44.3472,    .4967, -21.7197,  10.4278,  46.0606,  22.9291,  44.9342
 396, -13.3714, -44.8704, -37.3037, -69.6312, -53.7193, -44.2306,    .5542, -21.7108,  10.4022,  46.0724,  22.9330,  44.9865
 408, -13.2443, -44.7146, -37.2686, -69.6209, -53.6674, -44.1144,    .6117, -21.7018,  10.3766,  46.0842,  22.9370,  45.0387
 420, -12.9934, -44.4017, -37.1958, -69.6003, -53.5666, -43.8830,    .7266, -21.6836,  10.3256,  46.1077,  22.9447,  45.1434
 432, -12.9934, -44.4017, -37.1958, -69.6003, -53.5666, -43.8830,    .7266, -21.6836,  10.3256,  46.1077,  22.9447,  45.1434
 444, -12.8694, -44.2448, -37.1582, -69.5900, -53.5176, -43.7679,    .7840, -21.6744,  10.3001,  46.1193,  22.9486,  45.1958
 456, -12.7465, -44.0874, -37.1196, -69.5796, -53.4696, -43.6533,    .8415, -21.6652,  10.2747,  46.1308,  22.9523,  45.2482
 468, -12.6247, -43.9298, -37.0802, -69.5691, -53.4225, -43.5390,    .8989, -21.6559,  10.2493,  46.1424,  22.9561,  45.3007
 480, -12.5037, -43.7717, -37.0399, -69.5585, -53.3763, -43.4252,    .9564, -21.6465,  10.2240,  46.1538,  22.9598,  45.3532
 492, -12.3838, -43.6134, -36.9988, -69.5478, -53.3310, -43.3118,   1.0138, -21.6371,  10.1987,  46.1652,  22.9634,  45.4058
 504, -12.2649, -43.4547, -36.9569, -69.5370, -53.2867, -43.1989,   1.0713, -21.6276,  10.1734,  46.1765,  22.9671,  45.4583
 516, -12.1468, -43.2957, -36.9140, -69.5260, -53.2432, -43.0864,   1.1287, -21.6180,  10.1482,  46.1878,  22.9706,  45.5110
 528, -12.0297, -43.1363, -36.8704, -69.5149, -53.2006, -42.9745,   1.1862, -21.6084,  10.1230,  46.1990,  22.9742,  45.5637
 540, -11.9136, -42.9766, -36.8258, -69.5036, -53.1588, -42.8630,   1.2436, -21.5987,  10.0978,  46.2101,  22.9777,  45.6164
 552, -11.7983, -42.8166, -36.7805, -69.4922, -53.1179, -42.7520,   1.3010, -21.5889,  10.0727,  46.2212,  22.9812,  45.6691
 564, -11.6839, -42.6563, -36.7342, -69.4806, -53.0779, -42.6415,   1.3584, -21.5791,  10.0477,  46.2323,  22.9846,  45.7219
 576, -11.5704, -42.4957, -36.6872, -69.4688, -53.0387, -42.5315,   1.4158, -21.5693,  10.0227,  46.2432,  22.9880,  45.7747
 588, -11.4578, -42.3348, -36.6392, -69.4567, -53.0003, -42.4221,   1.4733, -21.5593,   9.9977,  46.2541,  22.9913,  45.8276
 600, -11.3460, -42.1736, -36.5905, -69.4445, -52.9627, -42.3132,   1.5307, -21.5493,   9.9727,  46.2650,  22.9946,  45.8805
 612, -11.1250, -41.8504, -36.4904, -69.4192, -52.8899, -42.0971,   1.6455, -21.5291,   9.9229,  46.2865,  23.0012,  45.9864
 624, -11.1250, -41.8504, -36.4904, -69.4192, -52.8899, -42.0971,   1.6455, -21.5291,   9.9229,  46.2865,  23.0012,  45.9864
 636, -11.0157, -41.6883, -36.4391, -69.4062, -52.8547, -41.9899,   1.7029, -21.5189,   9.8981,  46.2971,  23.0044,  46.0394
 648, -10.9071, -41.5260, -36.3870, -69.3930, -52.8202, -41.8833,   1.7602, -21.5086,   9.8733,  46.3078,  23.0075,  46.0925
 660, -10.7994, -41.3634, -36.3340, -69.3794, -52.7866, -41.7773,   1.8176, -21.4983,   9.8486,  46.3183,  23.0106,  46.1456
 672, -10.6925, -41.2005, -36.2802, -69.3656, -52.7536, -41.6719,   1.8750, -21.4879,   9.8239,  46.3288,  23.0137,  46.1987
 684, -10.5863, -41.0374, -36.2255, -69.3514, -52.7215, -41.5671,   1.9324, -21.4774,   9.7992,  46.3392,  23.0168,  46.2519
 696, -10.4809, -40.8741, -36.1700, -69.3370, -52.6900, -41.4629,   1.9897, -21.4669,   9.7746,  46.3496,  23.0198,  46.3051
 708, -10.3763, -40.7104, -36.1137, -69.3223, -52.6593, -41.3593,   2.0471, -21.4563,   9.7500,  46.3599,  23.0228,  46.3583
 720, -10.2723, -40.5466, -36.0565, -69.3072, -52.6293, -41.2563,   2.1044, -21.4456,   9.7255,  46.3701,  23.0257,  46.4116
 732, -10.1691, -40.3825, -35.9986, -69.2917, -52.6000, -41.1540,   2.1618, -21.4349,   9.7010,  46.3803,  23.0286,  46.4649
 744, -10.0667, -40.2181, -35.9397, -69.2759, -52.5714, -41.0524,   2.2191, -21.4241,   9.6765,  46.3904,  23.0315,  46.5182
 756,  -9.9649, -40.0535, -35.8801, -69.2598, -52.5435, -40.9514,   2.2764, -21.4133,   9.6521,  46.4005,  23.0343,  46.5716
 768,  -9.8638, -39.8887, -35.8196, -69.2433, -52.5163, -40.8511,   2.3338, -21.4023,   9.6277,  46.4105,  23.0371,  46.6250
 780,  -9.7634, -39.7237, -35.7583, -69.2264, -52.4897, -40.7515,   2.3911, -21.3914,   9.6033,  46.4205,  23.0399,  46.6785
 792,  -9.6636, -39.5585, -35.6961, -69.2092, -52.4639, -40.6526,   2.4484, -21.3803,   9.5790,  46.4304,  23.0426,  46.7320
 804,  -9.4662, -39.2274, -35.5694, -69.1734, -52.4141, -40.4568,   2.5630, -21.3580,   9.5306,  46.4499,  23.0480,  46.8390
 816,  -9.4662, -39.2274, -35.5694, -69.1734, -52.4141, -40.4568,   2.5630, -21.3580,   9.5306,  46.4499,  23.0480,  46.8390
 828,  -9.3684, -39.0615, -35.5047, -69.1550, -52.3902, -40.3599,   2.6202, -21.3468,   9.5064,  46.4596,  23.0506,  46.8926
 840,  -9.2713, -38.8955, -35.4393, -69.1361, -52.3669, -40.2638,   2.6775, -21.3355,   9.4822,  46.4693,  23.0532,  46.9463
 852,  -9.1748, -38.7292, -35.3731, -69.1168, -52.3443, -40.1684,   2.7348, -21.3241,   9.4581,  46.4789,  23.0558,  46.9999
 864,  -9.0789, -38.5627, -35.3060, -69.0970, -52.3223, -40.0737,   2.7920, -21.3126,   9.4341,  46.4884,  23.0583,  47.0536
 876,  -8.9836, -38.3961, -35.2381, -69.0768, -52.3009, -39.9798,   2.8493, -21.3011,   9.4101,  46.4979,  23.0608,  47.1073
 888,  -8.8889, -38.2293, -35.1694, -69.0562, -52.2801, -39.8866,   2.9065, -21.2895,   9.3861,  46.5073,  23.0632,  47.1611
 900,  -8.7949, -38.0623, -35.0998, -69.0351, -52.2600, -39.7941,   2.9637, -21.2779,   9.3621,  46.5166,  23.0657,  47.2149
 912,  -8.7014, -37.8951, -35.0295, -69.0136, -52.2404, -39.7024,   3.0209, -21.2662,   9.3382,  46.5259,  23.0681,  47.2687
 924,  -8.6085, -37.7278, -34.9584, -68.9916, -52.2214, -39.6115,   3.0781, -21.2544,   9.3144,  46.5351,  23.0704,  47.3226
 936,  -8.5161, -37.5603, -34.8864, -68.9691, -52.2030, -39.5214,   3.1353, -21.2426,   9.2906,  46.5443,  23.0727,  47.3765
 948,  -8.4244, -37.3926, -34.8136, -68.9461, -52.1852, -39.4320,   3.1925, -21.2307,   9.2668,  46.5534,  23.0750,  47.4304
 960,  -8.3331, -37.2247, -34.7401, -68.9226, -52.1680, -39.3434,   3.2497, -21.2187,   9.2431,  46.5624,  23.0773,  47.4844
 972,  -8.2425, -37.0568, -34.6657, -68.8987, -52.1514, -39.2556,   3.3068, -21.2067,   9.2194,  46.5714,  23.0795,  47.5384
 984,  -8.1523, -36.8886, -34.5905, -68.8742, -52.1353, -39.1686,   3.3640, -21.1946,   9.1957,  46.5803,  23.0817,  47.5924
 996,  -7.9737, -36.5519, -34.4377, -68.8238, -52.1048, -38.9970,   3.4782, -21.1701,   9.1485,  46.5980,  23.0860,  47.7006
 1008,  -7.9737, -36.5519, -34.4377, -68.8238, -52.1048, -38.9970,   3.4782, -21.1701,   9.1485,  46.5980,  23.0860,  47.7006
 1020,  -7.8851, -36.3833, -34.3601, -68.7978, -52.0904, -38.9124,   3.5353, -21.1578,   9.1250,  46.6068,  23.0881,  47.7547
 1032,  -7.7971, -36.2146, -34.2817, -68.7713, -52.0765, -38.8286,   3.5924, -21.1455,   9.1015,  46.6154,  23.0901,  47.8089
 1044,  -7.7095, -36.0458, -34.2025, -68.7443, -52.0632, -38.7457,   3.6495, -21.1330,   9.0781,  46.6241,  23.0922,  47.8630
 1056,  -7.6225, -35.8768, -34.1225, -68.7167, -52.0504, -38.6635,   3.7066, -21.1205,   9.0546,  46.6326,  23.0942,  47.9173
 1068,  -7.5359, -35.7078, -34.0417, -68.6886, -52.0381, -38.5822,   3.7637, -21.1080,   9.0313,  46.6411,  23.0961,  47.9715
 1080,  -7.4499, -35.5385, -33.9601, -68.6600, -52.0263, -38.5018,   3.8207, -21.0953,   9.0080,  46.6496,  23.0981,  48.0258
 1092,  -7.3643, -35.3692, -33.8777, -68.6308, -52.0151, -38.4221,   3.8778, -21.0826,   8.9847,  46.6579,  23.1000,  48.0801
 1104,  -7.2792, -35.1998, -33.7945, -68.6010, -52.0044, -38.3434,   3.9348, -21.0698,   8.9614,  46.6663,  23.1019,  48.1345
 1116,  -7.1945, -35.0302, -33.7106, -68.5707, -51.9942, -38.2654,   3.9918, -21.0570,   8.9382,  46.6745,  23.1037,  48.1888
 1128,  -7.1103, -34.8605, -33.6258, -68.5399, -51.9845, -38.1884,   4.0488, -21.0441,   8.9151,  46.6827,  23.1055,  48.2432
 1140,  -7.0266, -34.6908, -33.5403, -68.5085, -51.9753, -38.1122,   4.1058, -21.0311,   8.8920,  46.6909,  23.1073,  48.2977
 1152,  -6.9433, -34.5209, -33.4540, -68.4765, -51.9666, -38.0368,   4.1627, -21.0181,   8.8689,  46.6989,  23.1091,  48.3521
 1164,  -6.8604, -34.3509, -33.3668, -68.4439, -51.9584, -37.9623,   4.2197, -21.0050,   8.8459,  46.7070,  23.1108,  48.4066
 1176,  -6.7780, -34.1809, -33.2789, -68.4108, -51.9507, -37.8887,   4.2766, -20.9918,   8.8229,  46.7149,  23.1125,  48.4612
 1188,  -6.6144, -33.8399, -33.1007, -68.3429, -51.9368, -37.7435,   4.3903, -20.9652,   8.7771,  46.7309,  23.1159,  48.5700
 1200,  -6.6144, -33.8399, -33.1007, -68.3429, -51.9368, -37.7435,   4.3903, -20.9652,   8.7771,  46.7309,  23.1159,  48.5700
 1212,  -6.5330, -33.6679, -33.0101, -68.3083, -51.9310, -37.6708,   4.4468, -20.9517,   8.7544,  46.7392,  23.1177,  48.6238
 1224,  -6.4518, -33.4940, -32.9183, -68.2735, -51.9262, -37.5972,   4.5028, -20.9380,   8.7320,  46.7481,  23.1196,  48.6767
 1236,  -6.3706, -33.3178, -32.8253, -68.2386, -51.9224, -37.5223,   4.5583, -20.9241,   8.7100,  46.7577,  23.1218,  48.7286
 1248,  -6.2894, -33.1387, -32.7308, -68.2035, -51.9199, -37.4453,   4.6130, -20.9099,   8.6883,  46.7682,  23.1243,  48.7790
 1260,  -6.2087, -32.9581, -32.6357, -68.1688, -51.9187, -37.3669,   4.6669, -20.8954,   8.6671,  46.7798,  23.1271,  48.8278
 1272,  -6.1294, -32.7773, -32.5408, -68.1346, -51.9187, -37.2876,   4.7198, -20.8806,   8.6465,  46.7927,  23.1304,  48.8747
 1284,  -6.0519, -32.5979, -32.4468, -68.1013, -51.9200, -37.2079,   4.7715, -20.8654,   8.6265,  46.8071,  23.1341,  48.9193
 1296,  -5.9768, -32.4211, -32.3546, -68.0692, -51.9226, -37.1283,   4.8219, -20.8497,   8.6071,  46.8232,  23.1384,  48.9614
 1308,  -5.9050, -32.2485, -32.2650, -68.0387, -51.9265, -37.0492,   4.8710, -20.8337,   8.5885,  46.8412,  23.1433,  49.0007
 1320,  -5.8369, -32.0815, -32.1790, -68.0099, -51.9314, -36.9710,   4.9189, -20.8171,   8.5706,  46.8611,  23.1490,  49.0374
 1332,  -5.7721, -31.9187, -32.0956, -67.9826, -51.9373, -36.8929,   4.9655, -20.8002,   8.5535,  46.8828,  23.1555,  49.0713
 1344,  -5.7098, -31.7586, -32.0143, -67.9563, -51.9441, -36.8142,   5.0109, -20.7832,   8.5370,  46.9060,  23.1627,  49.1028
 1356,  -5.6495, -31.6000, -31.9342, -67.9306, -51.9516, -36.7342,   5.0552, -20.7660,   8.5211,  46.9304,  23.1707,  49.1320
 1368,  -5.5905, -31.4413, -31.8545, -67.9052, -51.9598, -36.6525,   5.0986, -20.7488,   8.5058,  46.9558,  23.1793,  49.1594
 1380,  -5.4738, -31.1183, -31.6933, -67.8540, -51.9782, -36.4817,   5.1833, -20.7148,   8.4766,  47.0086,  23.1988,  49.2096
 1392,  -5.4738, -31.1183, -31.6933, -67.8540, -51.9782, -36.4817,   5.1833, -20.7148,   8.4766,  47.0086,  23.1988,  49.2096
 1404,  -5.4155, -30.9531, -31.6110, -67.8276, -51.9881, -36.3927,   5.2249, -20.6982,   8.4625,  47.0355,  23.2096,  49.2329
 1416,  -5.3574, -30.7861, -31.5279, -67.8006, -51.9983, -36.3020,   5.2662, -20.6819,   8.4488,  47.0624,  23.2210,  49.2556
 1428,  -5.2996, -30.6181, -31.4440, -67.7728, -52.0085, -36.2099,   5.3075, -20.6662,   8.4353,  47.0891,  23.2332,  49.2778
 1440,  -5.2423, -30.4496, -31.3596, -67.7439, -52.0184, -36.1168,   5.3488, -20.6511,   8.4220,  47.1153,  23.2461,  49.2997
 1452,  -5.1856, -30.2812, -31.2748, -67.7139, -52.0278, -36.0233,   5.3903, -20.6366,   8.4089,  47.1409,  23.2595,  49.3216
 1464,  -5.1296, -30.1129, -31.1897, -67.6826, -52.0366, -35.9290,   5.4321, -20.6226,   8.3961,  47.1659,  23.2734,  49.3435
 1476,  -5.0742, -29.9447, -31.1043, -67.6502, -52.0449, -35.8341,   5.4741, -20.6091,   8.3836,  47.1904,  23.2879,  49.3654
 1488,  -5.0194, -29.7766, -31.0187, -67.6165, -52.0524, -35.7384,   5.5164, -20.5963,   8.3714,  47.2144,  23.3029,  49.3872
 1500,  -4.9652, -29.6087, -30.9327, -67.5817, -52.0594, -35.6421,   5.5589, -20.5839,   8.3595,  47.2380,  23.3185,  49.4089
 1512,  -4.9116, -29.4409, -30.8463, -67.5457, -52.0657, -35.5453,   5.6017, -20.5720,   8.3481,  47.2610,  23.3344,  49.4305
 1524,  -4.8585, -29.2731, -30.7597, -67.5085, -52.0715, -35.4480,   5.6448, -20.5607,   8.3371,  47.2837,  23.3509,  49.4519
 1536,  -4.8060, -29.1056, -30.6728, -67.4702, -52.0768, -35.3501,   5.6883, -20.5499,   8.3267,  47.3059,  23.3679,  49.4731
 1548,  -4.7541, -28.9381, -30.5856, -67.4308, -52.0814, -35.2517,   5.7320, -20.5396,   8.3169,  47.3278,  23.3854,  49.4940
 1560,  -4.7028, -28.7708, -30.4982, -67.3903, -52.0855, -35.1528,   5.7761, -20.5297,   8.3076,  47.3493,  23.4033,  49.5148
 1572,  -4.6020, -28.4367, -30.3227, -67.3059, -52.0918, -34.9527,   5.8652, -20.5114,   8.2906,  47.3914,  23.4405,  49.5555
 1584,  -4.6020, -28.4367, -30.3227, -67.3059, -52.0918, -34.9527,   5.8652, -20.5114,   8.2906,  47.3914,  23.4405,  49.5555
 1596,  -4.5526, -28.2698, -30.2346, -67.2621, -52.0939, -34.8516,   5.9102, -20.5029,   8.2830,  47.4120,  23.4597,  49.5755
 1608,  -4.5037, -28.1032, -30.1464, -67.2171, -52.0953, -34.7498,   5.9556, -20.4949,   8.2759,  47.4323,  23.4794,  49.5952
 1620,  -4.4554, -27.9367, -30.0579, -67.1710, -52.0961, -34.6475,   6.0012, -20.4873,   8.2694,  47.4523,  23.4995,  49.6148
 1632,  -4.4077, -27.7703, -29.9692, -67.1238, -52.0963, -34.5447,   6.0473, -20.4802,   8.2635,  47.4720,  23.5201,  49.6340
 1644,  -4.3604, -27.6041, -29.8803, -67.0755, -52.0959, -34.4415,   6.0936, -20.4736,   8.2582,  47.4913,  23.5412,  49.6530
 1656,  -4.3137, -27.4381, -29.7911, -67.0262, -52.0948, -34.3377,   6.1404, -20.4676,   8.2534,  47.5103,  23.5629,  49.6718
 1668,  -4.2676, -27.2722, -29.7016, -66.9757, -52.0932, -34.2335,   6.1874, -20.4620,   8.2493,  47.5289,  23.5850,  49.6903
 1680,  -4.2220, -27.1064, -29.6120, -66.9242, -52.0909, -34.1286,   6.2348, -20.4569,   8.2456,  47.5472,  23.6076,  49.7087
 1692,  -4.1770, -26.9409, -29.5221, -66.8715, -52.0879, -34.0232,   6.2825, -20.4522,   8.2425,  47.5652,  23.6307,  49.7268
 1704,  -4.1326, -26.7755, -29.4321, -66.8177, -52.0843, -33.9171,   6.3306, -20.4481,   8.2399,  47.5828,  23.6543,  49.7448
 1716,  -4.0888, -26.6103, -29.3419, -66.7628, -52.0799, -33.8104,   6.3790, -20.4444,   8.2379,  47.6001,  23.6783,  49.7625
 1728,  -4.0455, -26.4453, -29.2515, -66.7068, -52.0749, -33.7032,   6.4277, -20.4411,   8.2364,  47.6170,  23.7029,  49.7801
 1740,  -4.0026, -26.2805, -29.1609, -66.6498, -52.0692, -33.5956,   6.4768, -20.4384,   8.2354,  47.6336,  23.7280,  49.7975
 1752,  -3.9603, -26.1158, -29.0700, -66.5917, -52.0629, -33.4876,   6.5263, -20.4362,   8.2351,  47.6497,  23.7537,  49.8146
 1764,  -3.8771, -25.7869, -28.8876, -66.4723, -52.0485, -33.2703,   6.6263, -20.4334,   8.2360,  47.6809,  23.8066,  49.8484
 1776,  -3.8771, -25.7869, -28.8876, -66.4723, -52.0485, -33.2703,   6.6263, -20.4334,   8.2360,  47.6809,  23.8066,  49.8484
 1788,  -3.8363, -25.6227, -28.7961, -66.4110, -52.0403, -33.1608,   6.6768, -20.4327,   8.2372,  47.6960,  23.8339,  49.8649
 1800,  -3.7961, -25.4588, -28.7044, -66.3487, -52.0314, -33.0508,   6.7277, -20.4325,   8.2390,  47.7107,  23.8616,  49.8813
 1812,  -3.7564, -25.2950, -28.6125, -66.2853, -52.0218, -32.9402,   6.7789, -20.4327,   8.2413,  47.7251,  23.8898,  49.8975
 1824,  -3.7172, -25.1314, -28.5205, -66.2207, -52.0115, -32.8291,   6.8304, -20.4334,   8.2441,  47.7392,  23.9186,  49.9135
 1836,  -3.6785, -24.9680, -28.4283, -66.1552, -52.0005, -32.7175,   6.8823, -20.4346,   8.2474,  47.7530,  23.9478,  49.9293
 1848,  -3.6403, -24.8047, -28.3359, -66.0887, -51.9888, -32.6056,   6.9345, -20.4363,   8.2513,  47.7664,  23.9776,  49.9448
 1860,  -3.6025, -24.6417, -28.2433, -66.0211, -51.9765, -32.4932,   6.9872, -20.4385,   8.2558,  47.7795,  24.0079,  49.9600
 1872,  -3.5652, -24.4788, -28.1505, -65.9525, -51.9636, -32.3806,   7.0401, -20.4413,   8.2608,  47.7923,  24.0388,  49.9750
 1884,  -3.5283, -24.3160, -28.0574, -65.8830, -51.9500, -32.2675,   7.0934, -20.4445,   8.2664,  47.8047,  24.0702,  49.9898
 1896,  -3.4920, -24.1535, -27.9642, -65.8124, -51.9357, -32.1539,   7.1471, -20.4482,   8.2724,  47.8169,  24.1021,  50.0044
 1908,  -3.4561, -23.9911, -27.8708, -65.7408, -51.9207, -32.0399,   7.2010, -20.4523,   8.2790,  47.8288,  24.1344,  50.0187
 1920,  -3.4208, -23.8289, -27.7773, -65.6681, -51.9050, -31.9253,   7.2554, -20.4569,   8.2861,  47.8404,  24.1673,  50.0328
 1932,  -3.3859, -23.6670, -27.6837, -65.5945, -51.8886, -31.8102,   7.3100, -20.4620,   8.2937,  47.8517,  24.2006,  50.0466
 1944,  -3.3515, -23.5052, -27.5898, -65.5199, -51.8716, -31.6947,   7.3651, -20.4676,   8.3018,  47.8627,  24.2344,  50.0603
 1956,  -3.2838, -23.1821, -27.4016, -65.3679, -51.8354, -31.4628,   7.4762, -20.4802,   8.3196,  47.8837,  24.3036,  50.0868
 1968,  -3.2838, -23.1821, -27.4016, -65.3679, -51.8354, -31.4628,   7.4762, -20.4802,   8.3196,  47.8837,  24.3036,  50.0868
 1980,  -3.2506, -23.0209, -27.3072, -65.2905, -51.8163, -31.3464,   7.5323, -20.4872,   8.3293,  47.8937,  24.3391,  50.0997
 1992,  -3.2178, -22.8598, -27.2126, -65.2121, -51.7966, -31.2297,   7.5887, -20.4948,   8.3394,  47.9034,  24.3750,  50.1124
 2004,  -3.1854, -22.6989, -27.1178, -65.1328, -51.7761, -31.1126,   7.6454, -20.5028,   8.3501,  47.9128,  24.4114,  50.1248
 2016,  -3.1535, -22.5382, -27.0229, -65.0525, -51.7550, -30.9950,   7.7025, -20.5112,   8.3612,  47.9219,  24.4483,  50.1370
 2028,  -3.1220, -22.3777, -26.9279, -64.9713, -51.7331, -30.8770,   7.7599, -20.5202,   8.3727,  47.9308,  24.4857,  50.1489
 2040,  -3.0909, -22.2173, -26.8328, -64.8892, -51.7106, -30.7586,   7.8176, -20.5296,   8.3847,  47.9394,  24.5235,  50.1606
 2052,  -3.0602, -22.0572, -26.7375, -64.8062, -51.6873, -30.6399,   7.8756, -20.5394,   8.3972,  47.9477,  24.5618,  50.1721
 2064,  -3.0299, -21.8972, -26.6420, -64.7223, -51.6634, -30.5209,   7.9340, -20.5497,   8.4101,  47.9556,  24.6006,  50.1832
 2076,  -2.9999, -21.7374, -26.5464, -64.6376, -51.6388, -30.4016,   7.9927, -20.5606,   8.4236,  47.9633,  24.6401,  50.1941
 2088,  -2.9703, -21.5778, -26.4505, -64.5520, -51.6136, -30.2822,   8.0517, -20.5718,   8.4374,  47.9705,  24.6800,  50.2048
 2100,  -2.9411, -21.4183, -26.3545, -64.4656, -51.5877, -30.1624,   8.1111, -20.5835,   8.4517,  47.9775,  24.7204,  50.2153
 2112,  -2.9123, -21.2590, -26.2582, -64.3783, -51.5613, -30.0424,   8.1708, -20.5955,   8.4664,  47.9841,  24.7613,  50.2256
 2124,  -2.8839, -21.0998, -26.1619, -64.2902, -51.5342, -29.9219,   8.2308, -20.6079,   8.4816,  47.9904,  24.8026,  50.2358
 2136,  -2.8560, -20.9408, -26.0653, -64.2013, -51.5065, -29.8011,   8.2912, -20.6206,   8.4972,  47.9963,  24.8444,  50.2458
 2148,  -2.8013, -20.6232, -25.8718, -64.0211, -51.4491, -29.5584,   8.4130, -20.6469,   8.5298,  48.0070,  24.9294,  50.2656
 2160,  -2.8013, -20.6232, -25.8718, -64.0211, -51.4491, -29.5584,   8.4130, -20.6469,   8.5298,  48.0070,  24.9294,  50.2656
 2172,  -2.7745, -20.4647, -25.7748, -63.9299, -51.4195, -29.4367,   8.4745, -20.6605,   8.5468,  48.0117,  24.9726,  50.2754
