timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 3408,  21.3133,  14.0439,   6.3878, -61.8272, -53.0363, -16.0503,  34.4867,  -6.8696,  -5.7537,  52.0156,  30.5726,  47.4336
 3420,  21.3094,  14.0370,   6.3825, -61.8281, -53.0361, -16.0535,  34.4826,  -6.8714,  -5.7517,  52.0148,  30.5716,  47.4336
 3432,  21.3055,  14.0302,   6.3771, -61.8290, -53.0360, -16.0567,  34.4786,  -6.8733,  -5.7497,  52.0140,  30.5706,  47.4337
 3444,  21.3016,  14.0234,   6.3717, -61.8298, -53.0359, -16.0599,  34.4745,  -6.8752,  -5.7478,  52.0132,  30.5696,  47.4337
 3456,  21.2977,  14.0165,   6.3664, -61.8307, -53.0357, -16.0631,  34.4705,  -6.8771,  -5.7458,  52.0125,  30.5686,  47.4337
 3468,  21.2937,  14.0097,   6.3610, -61.8316, -53.0356, -16.0663,  34.4664,  -6.8790,  -5.7439,  52.0117,  30.5676,  47.4338
 3480,  21.2898,  14.0028,   6.3556, -61.8325, -53.0355, -16.0696,  34.4623,  -6.8809,  -5.7419,  52.0109,  30.5666,  47.4338
 3492,  21.2859,  13.9960,   6.3503, -61.8334, -53.0353, -16.0728,  34.4583,  -6.8827,  -5.7399,  52.0101,  30.5656,  47.4338
 3504,  21.2820,  13.9892,   6.3449, -61.8343, -53.0352, -16.0760,  34.4542,  -6.8846,  -5.7380,  52.0093,  30.5646,  47.4339
 3516,  21.2781,  13.9823,   6.3395, -61.8352, -53.0351, -16.0792,  34.4502,  -6.8865,  -5.7360,  52.0086,  30.5635,  47.4339
 3528,  21.2742,  13.9755,   6.3342, -61.8360, -53.0349, -16.0824,  34.4461,  -6.8884,  -5.7341,  52.0078,  30.5625,  47.4340
 3540,  21.2703,  13.9686,   6.3288, -61.8369, -53.0348, -16.0856,  34.4421,  -6.8903,  -5.7321,  52.0070,  30.5615,  47.4340
 3552,  21.2664,  13.9618,   6.3234, -61.8378, -53.0347, -16.0888,  34.4380,  -6.8921,  -5.7301,  52.0062,  30.5605,  47.4340
 3564,  21.2625,  13.9550,   6.3181, -61.8387, -53.0345, -16.0920,  34.4339,  -6.8940,  -5.7282,  52.0054,  30.5595,  47.4341
 3576,  21.2586,  13.9481,   6.3127, -61.8396, -53.0344, -16.0953,  34.4299,  -6.8959,  -5.7262,  52.0047,  30.5585,  47.4341
 3588,  21.2547,  13.9413,   6.3074, -61.8405, -53.0342, -16.0985,  34.4258,  -6.8978,  -5.7243,  52.0039,  30.5575,  47.4342
 3600,  21.2508,  13.9345,   6.3020, -61.8414, -53.0341, -16.1017,  34.4218,  -6.8997,  -5.7223,  52.0031,  30.5565,  47.4342
 3612,  21.2469,  13.9276,   6.2966, -61.8422, -53.0340, -16.1049,  34.4177,  -6.9016,  -5.7203,  52.0023,  30.5555,  47.4342
 3624,  21.2429,  13.9208,   6.2913, -61.8431, -53.0338, -16.1081,  34.4136,  -6.9034,  -5.7184,  52.0015,  30.5545,  47.4343
 3636,  21.2390,  13.9139,   6.2859, -61.8440, -53.0337, -16.1113,  34.4096,  -6.9053,  -5.7164,  52.0007,  30.5535,  47.4343
 3648,  21.2351,  13.9071,   6.2805, -61.8449, -53.0336, -16.1145,  34.4055,  -6.9072,  -5.7145,  52.0000,  30.5525,  47.4343
 3660,  21.2312,  13.9003,   6.2752, -61.8458, -53.0334, -16.1177,  34.4015,  -6.9091,  -5.7125,  51.9992,  30.5515,  47.4344
 3672,  21.2273,  13.8934,   6.2698, -61.8467, -53.0333, -16.1210,  34.3974,  -6.9110,  -5.7105,  51.9984,  30.5505,  47.4344
 3684,  21.2234,  13.8866,   6.2644, -61.8476, -53.0332, -16.1242,  34.3933,  -6.9128,  -5.7086,  51.9976,  30.5495,  47.4345
 3696,  21.2195,  13.8797,   6.2591, -61.8484, -53.0330, -16.1274,  34.3893,  -6.9147,  -5.7066,  51.9968,  30.5485,  47.4345
