timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 3756,  20.3677,  11.4577,   4.1777, -67.5877, -56.7411, -22.0644,  32.0850,  -3.2842,  -8.1714,  51.9435,  27.8241,  46.0288
 3768,  20.3534,  11.4349,   4.1617, -67.5886, -56.7411, -22.0738,  32.0711,  -3.2907,  -8.1637,  51.9426,  27.8232,  46.0255
 3780,  20.3390,  11.4121,   4.1458, -67.5895, -56.7412, -22.0831,  32.0571,  -3.2973,  -8.1561,  51.9417,  27.8223,  46.0222
 3792,  20.3247,  11.3893,   4.1298, -67.5904, -56.7412, -22.0924,  32.0432,  -3.3039,  -8.1484,  51.9408,  27.8214,  46.0188
 3804,  20.3104,  11.3665,   4.1139, -67.5914, -56.7412, -22.1017,  32.0293,  -3.3104,  -8.1407,  51.9399,  27.8205,  46.0155
 3816,  20.2960,  11.3437,   4.0979, -67.5923, -56.7412, -22.1111,  32.0154,  -3.3170,  -8.1331,  51.9390,  27.8196,  46.0122
 3828,  20.2817,  11.3209,   4.0820, -67.5932, -56.7413, -22.1204,  32.0015,  -3.3235,  -8.1254,  51.9381,  27.8186,  46.0089
 3840,  20.2674,  11.2981,   4.0660, -67.5942, -56.7413, -22.1297,  31.9876,  -3.3301,  -8.1177,  51.9372,  27.8177,  46.0055
 3852,  20.2530,  11.2753,   4.0500, -67.5951, -56.7413, -22.1390,  31.9737,  -3.3366,  -8.1101,  51.9363,  27.8168,  46.0022
 3864,  20.2387,  11.2525,   4.0341, -67.5960, -56.7413, -22.1484,  31.9598,  -3.3432,  -8.1024,  51.9354,  27.8159,  45.9989
 3876,  20.2243,  11.2297,   4.0181, -67.5969, -56.7414, -22.1577,  31.9459,  -3.3498,  -8.0947,  51.9345,  27.8150,  45.9956
 3888,  20.2100,  11.2069,   4.0022, -67.5979, -56.7414, -22.1670,  31.9320,  -3.3563,  -8.0871,  51.9336,  27.8141,  45.9922
 3900,  20.1957,  11.1841,   3.9862, -67.5988, -56.7414, -22.1763,  31.9180,  -3.3629,  -8.0794,  51.9326,  27.8132,  45.9889
 3912,  20.1813,  11.1613,   3.9703, -67.5997, -56.7414, -22.1857,  31.9041,  -3.3694,  -8.0717,  51.9318,  27.8122,  45.9856
 3924,  20.1670,  11.1385,   3.9543, -67.6007, -56.7415, -22.1950,  31.8902,  -3.3760,  -8.0640,  51.9308,  27.8113,  45.9822
 3936,  20.1526,  11.1157,   3.9383, -67.6016, -56.7415, -22.2043,  31.8763,  -3.3825,  -8.0564,  51.9299,  27.8104,  45.9789
 3948,  20.1383,  11.0929,   3.9224, -67.6025, -56.7415, -22.2136,  31.8624,  -3.3891,  -8.0487,  51.9290,  27.8095,  45.9756
 3960,  20.1240,  11.0701,   3.9064, -67.6035, -56.7415, -22.2230,  31.8485,  -3.3957,  -8.0411,  51.9281,  27.8086,  45.9723
 3972,  20.1096,  11.0473,   3.8905, -67.6044, -56.7415, -22.2323,  31.8346,  -3.4022,  -8.0334,  51.9272,  27.8077,  45.9689
 3984,  20.0953,  11.0245,   3.8745, -67.6053, -56.7416, -22.2416,  31.8207,  -3.4088,  -8.0257,  51.9263,  27.8068,  45.9656
 3996,  20.0810,  11.0017,   3.8586, -67.6062, -56.7416, -22.2509,  31.8068,  -3.4153,  -8.0180,  51.9254,  27.8058,  45.9623
 4008,  20.0666,  10.9789,   3.8426, -67.6072, -56.7416, -22.2603,  31.7929,  -3.4219,  -8.0104,  51.9245,  27.8049,  45.9590
 4020,  20.0523,  10.9561,   3.8266, -67.6081, -56.7416, -22.2696,  31.7789,  -3.4284,  -8.0027,  51.9236,  27.8040,  45.9556
 4032,  20.0379,  10.9333,   3.8107, -67.6090, -56.7417, -22.2789,  31.7650,  -3.4350,  -7.9950,  51.9227,  27.8031,  45.9523
 4044,  20.0236,  10.9105,   3.7947, -67.6100, -56.7417, -22.2882,  31.7511,  -3.4416,  -7.9874,  51.9218,  27.8022,  45.9490
 4056,  20.0093,  10.8877,   3.7788, -67.6109, -56.7417, -22.2976,  31.7372,  -3.4481,  -7.9797,  51.9209,  27.8013,  45.9456
 4068,  19.9949,  10.8649,   3.7628, -67.6118, -56.7417, -22.3069,  31.7233,  -3.4547,  -7.9720,  51.9200,  27.8004,  45.9423
 4080,  19.9806,  10.8421,   3.7469, -67.6127, -56.7418, -22.3162,  31.7094,  -3.4612,  -7.9644,  51.9191,  27.7994,  45.9390
 4092,  19.9662,  10.8193,   3.7309, -67.6137, -56.7418, -22.3255,  31.6955,  -3.4678,  -7.9567,  51.9182,  27.7985,  45.9357
 4104,  19.9519,  10.7965,   3.7150, -67.6146, -56.7418, -22.3348,  31.6816,  -3.4743,  -7.9490,  51.9173,  27.7976,  45.9323
 4116,  19.9376,  10.7737,   3.6990, -67.6155, -56.7418, -22.3442,  31.6677,  -3.4809,  -7.9414,  51.9163,  27.7967,  45.9290
 4128,  19.9232,  10.7509,   3.6830, -67.6165, -56.7419, -22.3535,  31.6538,  -3.4875,  -7.9337,  51.9155,  27.7958,  45.9257
 4140,  19.9089,  10.7281,   3.6671, -67.6174, -56.7419, -22.3628,  31.6398,  -3.4940,  -7.9260,  51.9145,  27.7949,  45.9223
 4152,  19.8946,  10.7053,   3.6511, -67.6183, -56.7419, -22.3721,  31.6259,  -3.5006,  -7.9184,  51.9136,  27.7939,  45.9190
 4164,  19.8802,  10.6825,   3.6352, -67.6192, -56.7419, -22.3815,  31.6120,  -3.5071,  -7.9107,  51.9127,  27.7930,  45.9157
 4176,  19.8659,  10.6597,   3.6192, -67.6202, -56.7420, -22.3908,  31.5981,  -3.5137,  -7.9030,  51.9118,  27.7921,  45.9124
 4188,  19.8515,  10.6369,   3.6033, -67.6211, -56.7420, -22.4001,  31.5842,  -3.5202,  -7.8954,  51.9109,  27.7912,  45.9090
 4200,  19.8372,  10.6141,   3.5873, -67.6220, -56.7420, -22.4094,  31.5703,  -3.5268,  -7.8877,  51.9100,  27.7903,  45.9057
 4212,  19.8229,  10.5913,   3.5713, -67.6230, -56.7420, -22.4188,  31.5564,  -3.5333,  -7.8800,  51.9091,  27.7894,  45.9024
 4224,  19.8085,  10.5685,   3.5554, -67.6239, -56.7421, -22.4281,  31.5425,  -3.5399,  -7.8724,  51.9082,  27.7885,  45.8990
 4236,  19.7942,  10.5457,   3.5394, -67.6248, -56.7421, -22.4374,  31.5286,  -3.5465,  -7.8647,  51.9073,  27.7875,  45.8957
 4248,  19.7798,  10.5229,   3.5235, -67.6257, -56.7421, -22.4467,  31.5147,  -3.5530,  -7.8570,  51.9064,  27.7866,  45.8924
 4260,  19.7655,  10.5001,   3.5075, -67.6267, -56.7421, -22.4561,  31.5008,  -3.5596,  -7.8494,  51.9055,  27.7857,  45.8891
 4272,  19.7512,  10.4773,   3.4916, -67.6276, -56.7421, -22.4654,  31.4868,  -3.5661,  -7.8417,  51.9046,  27.7848,  45.8857
 4284,  19.7368,  10.4545,   3.4756, -67.6285, -56.7422, -22.4747,  31.4729,  -3.5727,  -7.8340,  51.9037,  27.7839,  45.8824
 4296,  19.7225,  10.4317,   3.4597, -67.6295, -56.7422, -22.4840,  31.4590,  -3.5792,  -7.8264,  51.9028,  27.7830,  45.8791
 4308,  19.7082,  10.4089,   3.4437, -67.6304, -56.7422, -22.4934,  31.4451,  -3.5858,  -7.8187,  51.9019,  27.7821,  45.8758
 4320,  19.6938,  10.3861,   3.4277, -67.6313, -56.7422, -22.5027,  31.4312,  -3.5924,  -7.8110,  51.9010,  27.7811,  45.8724
 4332,  19.6795,  10.3633,   3.4118, -67.6323, -56.7423, -22.5120,  31.4173,  -3.5989,  -7.8034,  51.9000,  27.7802,  45.8691
 4344,  19.6651,  10.3405,   3.3958, -67.6332, -56.7423, -22.5213,  31.4034,  -3.6055,  -7.7957,  51.8991,  27.7793,  45.8658
 4356,  19.6508,  10.3177,   3.3799, -67.6341, -56.7423, -22.5307,  31.3895,  -3.6120,  -7.7880,  51.8982,  27.7784,  45.8624
 4368,  19.6365,  10.2949,   3.3639, -67.6350, -56.7423, -22.5400,  31.3756,  -3.6186,  -7.7804,  51.8973,  27.7775,  45.8591
 4380,  19.6221,  10.2721,   3.3480, -67.6360, -56.7424, -22.5493,  31.3617,  -3.6251,  -7.7727,  51.8964,  27.7766,  45.8558
 4392,  19.6078,  10.2493,   3.3320, -67.6369, -56.7424, -22.5586,  31.3477,  -3.6317,  -7.7650,  51.8955,  27.7757,  45.8525
 4404,  19.5934,  10.2265,   3.3161, -67.6378, -56.7424, -22.5680,  31.3338,  -3.6383,  -7.7574,  51.8946,  27.7747,  45.8491
 4416,  19.5791,  10.2037,   3.3001, -67.6387, -56.7424, -22.5773,  31.3199,  -3.6448,  -7.7497,  51.8937,  27.7738,  45.8458
 4428,  19.5648,  10.1809,   3.2841, -67.6397, -56.7425, -22.5866,  31.3060,  -3.6514,  -7.7420,  51.8928,  27.7729,  45.8425
 4440,  19.5504,  10.1581,   3.2682, -67.6406, -56.7425, -22.5959,  31.2921,  -3.6579,  -7.7344,  51.8919,  27.7720,  45.8391
 4452,  19.5361,  10.1353,   3.2522, -67.6415, -56.7425, -22.6053,  31.2782,  -3.6645,  -7.7267,  51.8910,  27.7711,  45.8358
 4464,  19.5217,  10.1125,   3.2363, -67.6425, -56.7425, -22.6146,  31.2643,  -3.6710,  -7.7190,  51.8901,  27.7702,  45.8325
 4476,  19.5074,  10.0897,   3.2203, -67.6434, -56.7426, -22.6239,  31.2504,  -3.6776,  -7.7114,  51.8892,  27.7693,  45.8292
 4488,  19.4931,  10.0669,   3.2044, -67.6443, -56.7426, -22.6332,  31.2365,  -3.6842,  -7.7037,  51.8883,  27.7683,  45.8258
 4500,  19.4787,  10.0441,   3.1884, -67.6452, -56.7426, -22.6426,  31.2226,  -3.6907,  -7.6960,  51.8874,  27.7674,  45.8225
 4512,  19.4644,  10.0213,   3.1724, -67.6462, -56.7426, -22.6519,  31.2086,  -3.6973,  -7.6884,  51.8865,  27.7665,  45.8192
 4524,  19.4501,   9.9985,   3.1565, -67.6471, -56.7427, -22.6612,  31.1947,  -3.7038,  -7.6807,  51.8856,  27.7656,  45.8158
 4536,  19.4357,   9.9757,   3.1405, -67.6480, -56.7427, -22.6705,  31.1808,  -3.7104,  -7.6730,  51.8847,  27.7647,  45.8125
 4548,  19.4214,   9.9529,   3.1246, -67.6490, -56.7427, -22.6799,  31.1669,  -3.7169,  -7.6654,  51.8838,  27.7638,  45.8092
 4560,  19.4070,   9.9301,   3.1086, -67.6499, -56.7427, -22.6892,  31.1530,  -3.7235,  -7.6577,  51.8828,  27.7628,  45.8059
 4572,  19.3927,   9.9073,   3.0927, -67.6508, -56.7428, -22.6985,  31.1391,  -3.7301,  -7.6500,  51.8819,  27.7619,  45.8025
 4584,  19.3784,   9.8845,   3.0767, -67.6518, -56.7428, -22.7078,  31.1252,  -3.7366,  -7.6424,  51.8810,  27.7610,  45.7992
 4596,  19.3640,   9.8617,   3.0607, -67.6527, -56.7428, -22.7172,  31.1113,  -3.7432,  -7.6347,  51.8801,  27.7601,  45.7959
 4608,  19.3497,   9.8389,   3.0448, -67.6536, -56.7428, -22.7265,  31.0974,  -3.7497,  -7.6270,  51.8792,  27.7592,  45.7925
 4620,  19.3354,   9.8161,   3.0288, -67.6545, -56.7428, -22.7358,  31.0835,  -3.7563,  -7.6194,  51.8783,  27.7583,  45.7892
 4632,  19.3210,   9.7933,   3.0129, -67.6555, -56.7429, -22.7451,  31.0695,  -3.7628,  -7.6117,  51.8774,  27.7574,  45.7859
 4644,  19.3067,   9.7705,   2.9969, -67.6564, -56.7429, -22.7545,  31.0556,  -3.7694,  -7.6040,  51.8765,  27.7564,  45.7826
 4656,  19.2923,   9.7477,   2.9810, -67.6573, -56.7429, -22.7638,  31.0417,  -3.7760,  -7.5964,  51.8756,  27.7555,  45.7792
 4668,  19.2780,   9.7249,   2.9650, -67.6583, -56.7429, -22.7731,  31.0278,  -3.7825,  -7.5887,  51.8747,  27.7546,  45.7759
 4680,  19.2637,   9.7021,   2.9491, -67.6592, -56.7430, -22.7824,  31.0139,  -3.7891,  -7.5810,  51.8738,  27.7537,  45.7726
 4692,  19.2493,   9.6793,   2.9331, -67.6601, -56.7430, -22.7918,  31.0000,  -3.7956,  -7.5734,  51.8729,  27.7528,  45.7692
 4704,  19.2350,   9.6565,   2.9171, -67.6610, -56.7430, -22.8011,  30.9861,  -3.8022,  -7.5657,  51.8720,  27.7519,  45.7659
 4716,  19.2206,   9.6337,   2.9012, -67.6620, -56.7430, -22.8104,  30.9722,  -3.8087,  -7.5580,  51.8711,  27.7510,  45.7626
 4728,  19.2063,   9.6109,   2.8852, -67.6629, -56.7431, -22.8197,  30.9583,  -3.8153,  -7.5504,  51.8702,  27.7500,  45.7593
 4740,  19.1920,   9.5881,   2.8693, -67.6638, -56.7431, -22.8291,  30.9444,  -3.8218,  -7.5427,  51.8693,  27.7491,  45.7559
 4752,  19.1776,   9.5653,   2.8533, -67.6648, -56.7431, -22.8384,  30.9304,  -3.8284,  -7.5350,  51.8684,  27.7482,  45.7526
 4764,  19.1633,   9.5425,   2.8374, -67.6657, -56.7431, -22.8477,  30.9165,  -3.8350,  -7.5273,  51.8675,  27.7473,  45.7493
 4776,  19.1490,   9.5197,   2.8214, -67.6666, -56.7432, -22.8570,  30.9026,  -3.8415,  -7.5197,  51.8665,  27.7464,  45.7460
 4788,  19.1346,   9.4969,   2.8054, -67.6675, -56.7432, -22.8664,  30.8887,  -3.8481,  -7.5120,  51.8656,  27.7455,  45.7426
 4800,  19.1203,   9.4741,   2.7895, -67.6685, -56.7432, -22.8757,  30.8748,  -3.8546,  -7.5043,  51.8647,  27.7446,  45.7393
 4812,  19.1059,   9.4513,   2.7735, -67.6694, -56.7432, -22.8850,  30.8609,  -3.8612,  -7.4967,  51.8638,  27.7436,  45.7360
 4824,  19.0916,   9.4285,   2.7576, -67.6703, -56.7433, -22.8943,  30.8470,  -3.8677,  -7.4890,  51.8629,  27.7427,  45.7326
 4836,  19.0773,   9.4057,   2.7416, -67.6713, -56.7433, -22.9037,  30.8331,  -3.8743,  -7.4813,  51.8620,  27.7418,  45.7293
 4848,  19.0629,   9.3829,   2.7257, -67.6722, -56.7433, -22.9130,  30.8192,  -3.8809,  -7.4737,  51.8611,  27.7409,  45.7260
 4860,  19.0486,   9.3601,   2.7097, -67.6731, -56.7433, -22.9223,  30.8053,  -3.8874,  -7.4660,  51.8602,  27.7400,  45.7227
 4872,  19.0342,   9.3373,   2.6938, -67.6740, -56.7434, -22.9316,  30.7914,  -3.8940,  -7.4583,  51.8593,  27.7391,  45.7193
 4884,  19.0199,   9.3145,   2.6778, -67.6750, -56.7434, -22.9410,  30.7774,  -3.9005,  -7.4507,  51.8584,  27.7381,  45.7160
 4896,  19.0056,   9.2917,   2.6618, -67.6759, -56.7434, -22.9503,  30.7635,  -3.9071,  -7.4430,  51.8575,  27.7372,  45.7127
 4908,  18.9912,   9.2689,   2.6459, -67.6768, -56.7434, -22.9596,  30.7496,  -3.9136,  -7.4353,  51.8566,  27.7363,  45.7093
 4920,  18.9769,   9.2461,   2.6299, -67.6778, -56.7434, -22.9689,  30.7357,  -3.9202,  -7.4277,  51.8557,  27.7354,  45.7060
 4932,  18.9625,   9.2233,   2.6140, -67.6787, -56.7435, -22.9782,  30.7218,  -3.9268,  -7.4200,  51.8548,  27.7345,  45.7027
 4944,  18.9482,   9.2005,   2.5980, -67.6796, -56.7435, -22.9876,  30.7079,  -3.9333,  -7.4123,  51.8539,  27.7336,  45.6994
 4956,  18.9339,   9.1777,   2.5821, -67.6806, -56.7435, -22.9969,  30.6940,  -3.9399,  -7.4047,  51.8530,  27.7327,  45.6960
 4968,  18.9195,   9.1549,   2.5661, -67.6815, -56.7435, -23.0062,  30.6801,  -3.9464,  -7.3970,  51.8521,  27.7317,  45.6927
 4980,  18.9052,   9.1321,   2.5502, -67.6824, -56.7436, -23.0155,  30.6662,  -3.9530,  -7.3893,  51.8512,  27.7308,  45.6894
 4992,  18.8909,   9.1093,   2.5342, -67.6833, -56.7436, -23.0249,  30.6523,  -3.9595,  -7.3817,  51.8503,  27.7299,  45.6861
 5004,  18.8765,   9.0865,   2.5182, -67.6843, -56.7436, -23.0342,  30.6383,  -3.9661,  -7.3740,  51.8493,  27.7290,  45.6827
 5016,  18.8622,   9.0637,   2.5023, -67.6852, -56.7436, -23.0435,  30.6244,  -3.9727,  -7.3663,  51.8484,  27.7281,  45.6794
 5028,  18.8478,   9.0409,   2.4863, -67.6861, -56.7437, -23.0528,  30.6105,  -3.9792,  -7.3587,  51.8475,  27.7272,  45.6761
 5040,  18.8335,   9.0181,   2.4704, -67.6870, -56.7437, -23.0622,  30.5966,  -3.9858,  -7.3510,  51.8466,  27.7263,  45.6727
 5052,  18.8192,   8.9953,   2.4544, -67.6880, -56.7437, -23.0715,  30.5827,  -3.9923,  -7.3433,  51.8457,  27.7253,  45.6694
 5064,  18.8048,   8.9725,   2.4385, -67.6889, -56.7437, -23.0808,  30.5688,  -3.9989,  -7.3357,  51.8448,  27.7244,  45.6661
 5076,  18.7905,   8.9497,   2.4225, -67.6898, -56.7438, -23.0901,  30.5549,  -4.0054,  -7.3280,  51.8439,  27.7235,  45.6628
 5088,  18.7761,   8.9269,   2.4065, -67.6908, -56.7438, -23.0995,  30.5410,  -4.0120,  -7.3203,  51.8430,  27.7226,  45.6594
 5100,  18.7618,   8.9041,   2.3906, -67.6917, -56.7438, -23.1088,  30.5271,  -4.0186,  -7.3127,  51.8421,  27.7217,  45.6561
 5112,  18.7475,   8.8813,   2.3746, -67.6926, -56.7438, -23.1181,  30.5132,  -4.0251,  -7.3050,  51.8412,  27.7208,  45.6528
 5124,  18.7331,   8.8585,   2.3587, -67.6936, -56.7439, -23.1274,  30.4993,  -4.0317,  -7.2973,  51.8403,  27.7199,  45.6494
 5136,  18.7188,   8.8357,   2.3427, -67.6945, -56.7439, -23.1368,  30.4853,  -4.0382,  -7.2897,  51.8394,  27.7189,  45.6461
 5148,  18.7045,   8.8129,   2.3268, -67.6954, -56.7439, -23.1461,  30.4714,  -4.0448,  -7.2820,  51.8385,  27.7180,  45.6428
 5160,  18.6901,   8.7901,   2.3108, -67.6963, -56.7439, -23.1554,  30.4575,  -4.0513,  -7.2743,  51.8376,  27.7171,  45.6395
 5172,  18.6758,   8.7673,   2.2949, -67.6973, -56.7440, -23.1647,  30.4436,  -4.0579,  -7.2667,  51.8367,  27.7162,  45.6361
 5184,  18.6614,   8.7445,   2.2789, -67.6982, -56.7440, -23.1741,  30.4297,  -4.0645,  -7.2590,  51.8358,  27.7153,  45.6328
 5196,  18.6471,   8.7217,   2.2629, -67.6991, -56.7440, -23.1834,  30.4158,  -4.0710,  -7.2513,  51.8349,  27.7144,  45.6295
 5208,  18.6328,   8.6989,   2.2470, -67.7001, -56.7440, -23.1927,  30.4019,  -4.0776,  -7.2437,  51.8340,  27.7134,  45.6261
 5220,  18.6184,   8.6761,   2.2310, -67.7010, -56.7440, -23.2020,  30.3880,  -4.0841,  -7.2360,  51.8330,  27.7125,  45.6228
 5232,  18.6041,   8.6533,   2.2151, -67.7019, -56.7441, -23.2114,  30.3741,  -4.0907,  -7.2283,  51.8321,  27.7116,  45.6195
 5244,  18.5898,   8.6305,   2.1991, -67.7029, -56.7441, -23.2207,  30.3601,  -4.0972,  -7.2207,  51.8312,  27.7107,  45.6162
 5256,  18.5754,   8.6077,   2.1832, -67.7038, -56.7441, -23.2300,  30.3462,  -4.1038,  -7.2130,  51.8303,  27.7098,  45.6128
 5268,  18.5611,   8.5849,   2.1672, -67.7047, -56.7441, -23.2393,  30.3323,  -4.1103,  -7.2053,  51.8294,  27.7089,  45.6095
 5280,  18.5467,   8.5621,   2.1512, -67.7056, -56.7442, -23.2487,  30.3184,  -4.1169,  -7.1977,  51.8285,  27.7080,  45.6062
 5292,  18.5324,   8.5394,   2.1353, -67.7066, -56.7442, -23.2580,  30.3045,  -4.1235,  -7.1900,  51.8276,  27.7070,  45.6028
 5304,  18.5181,   8.5166,   2.1193, -67.7075, -56.7442, -23.2673,  30.2906,  -4.1300,  -7.1823,  51.8267,  27.7061,  45.5995
 5316,  18.5037,   8.4937,   2.1034, -67.7084, -56.7442, -23.2766,  30.2767,  -4.1366,  -7.1747,  51.8258,  27.7052,  45.5962
