timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 1584, -14.3171, -45.9580, -37.9263, -69.6749, -54.7761, -44.3599,  -2.8548, -20.9525,  11.4244,  49.0971,  24.8884,  39.6939
 1596, -14.2883, -45.9253, -37.9188, -69.6722, -54.7616, -44.3369,  -2.8348, -20.9533,  11.4165,  49.0929,  24.8841,  39.7167
 1608, -14.2596, -45.8926, -37.9113, -69.6695, -54.7471, -44.3140,  -2.8147, -20.9540,  11.4085,  49.0888,  24.8798,  39.7395
 1620, -14.2310, -45.8599, -37.9038, -69.6668, -54.7327, -44.2911,  -2.7947, -20.9547,  11.4006,  49.0846,  24.8754,  39.7623
 1632, -14.2024, -45.8271, -37.8962, -69.6641, -54.7184, -44.2682,  -2.7747, -20.9555,  11.3926,  49.0804,  24.8711,  39.7851
 1644, -14.1738, -45.7944, -37.8886, -69.6615, -54.7040, -44.2453,  -2.7547, -20.9562,  11.3847,  49.0762,  24.8668,  39.8080
 1656, -14.1453, -45.7616, -37.8809, -69.6588, -54.6898, -44.2224,  -2.7346, -20.9569,  11.3768,  49.0720,  24.8624,  39.8308
 1668, -14.1169, -45.7288, -37.8732, -69.6561, -54.6755, -44.1996,  -2.7146, -20.9576,  11.3688,  49.0678,  24.8581,  39.8536
 1680, -14.0885, -45.6960, -37.8655, -69.6534, -54.6614, -44.1767,  -2.6946, -20.9583,  11.3609,  49.0636,  24.8537,  39.8765
 1692, -14.0601, -45.6632, -37.8578, -69.6508, -54.6473, -44.1539,  -2.6746, -20.9590,  11.3530,  49.0594,  24.8494,  39.8993
 1704, -14.0318, -45.6303, -37.8499, -69.6481, -54.6332, -44.1311,  -2.6545, -20.9597,  11.3451,  49.0551,  24.8450,  39.9222
 1716, -14.0036, -45.5975, -37.8421, -69.6455, -54.6191, -44.1082,  -2.6345, -20.9604,  11.3371,  49.0509,  24.8407,  39.9451
 1728, -13.9754, -45.5646, -37.8342, -69.6429, -54.6052, -44.0854,  -2.6145, -20.9611,  11.3292,  49.0466,  24.8363,  39.9679
 1740, -13.9473, -45.5317, -37.8263, -69.6402, -54.5912, -44.0626,  -2.5945, -20.9618,  11.3213,  49.0424,  24.8320,  39.9908
 1752, -13.9192, -45.4988, -37.8184, -69.6376, -54.5774, -44.0398,  -2.5745, -20.9625,  11.3134,  49.0381,  24.8276,  40.0137
 1764, -13.8912, -45.4659, -37.8104, -69.6350, -54.5635, -44.0171,  -2.5544, -20.9631,  11.3055,  49.0338,  24.8233,  40.0366
 1776, -13.8632, -45.4329, -37.8024, -69.6323, -54.5497, -43.9943,  -2.5344, -20.9638,  11.2976,  49.0295,  24.8189,  40.0595
 1788, -13.8353, -45.4000, -37.7943, -69.6297, -54.5360, -43.9716,  -2.5144, -20.9645,  11.2897,  49.0252,  24.8146,  40.0824
 1800, -13.8074, -45.3670, -37.7862, -69.6271, -54.5223, -43.9489,  -2.4944, -20.9651,  11.2818,  49.0209,  24.8102,  40.1053
 1812, -13.7796, -45.3340, -37.7781, -69.6245, -54.5087, -43.9261,  -2.4744, -20.9658,  11.2739,  49.0166,  24.8059,  40.1282
 1824, -13.7518, -45.3010, -37.7699, -69.6219, -54.4951, -43.9034,  -2.4544, -20.9664,  11.2660,  49.0123,  24.8015,  40.1511
 1836, -13.7241, -45.2680, -37.7617, -69.6193, -54.4815, -43.8807,  -2.4343, -20.9671,  11.2581,  49.0080,  24.7971,  40.1740
 1848, -13.6964, -45.2349, -37.7535, -69.6167, -54.4680, -43.8581,  -2.4143, -20.9677,  11.2502,  49.0036,  24.7928,  40.1970
 1860, -13.6688, -45.2019, -37.7452, -69.6141, -54.4546, -43.8354,  -2.3943, -20.9683,  11.2423,  48.9993,  24.7884,  40.2199
 1872, -13.6412, -45.1688, -37.7369, -69.6115, -54.4411, -43.8127,  -2.3743, -20.9690,  11.2344,  48.9949,  24.7840,  40.2428
 1884, -13.6137, -45.1358, -37.7285, -69.6089, -54.4278, -43.7901,  -2.3543, -20.9696,  11.2266,  48.9906,  24.7797,  40.2658
 1896, -13.5862, -45.1027, -37.7201, -69.6064, -54.4145, -43.7675,  -2.3343, -20.9702,  11.2187,  48.9862,  24.7753,  40.2887
 1908, -13.5588, -45.0695, -37.7117, -69.6038, -54.4012, -43.7449,  -2.3143, -20.9708,  11.2108,  48.9818,  24.7710,  40.3117
 1920, -13.5314, -45.0364, -37.7032, -69.6012, -54.3880, -43.7223,  -2.2943, -20.9714,  11.2029,  48.9774,  24.7666,  40.3347
 1932, -13.5041, -45.0033, -37.6948, -69.5986, -54.3748, -43.6997,  -2.2743, -20.9721,  11.1951,  48.9730,  24.7622,  40.3576
 1944, -13.4768, -44.9701, -37.6862, -69.5961, -54.3617, -43.6771,  -2.2543, -20.9727,  11.1872,  48.9686,  24.7578,  40.3806
 1956, -13.4496, -44.9370, -37.6776, -69.5935, -54.3486, -43.6546,  -2.2343, -20.9733,  11.1793,  48.9642,  24.7535,  40.4036
 1968, -13.4224, -44.9038, -37.6690, -69.5909, -54.3355, -43.6320,  -2.2143, -20.9738,  11.1715,  48.9598,  24.7491,  40.4266
 1980, -13.3953, -44.8706, -37.6604, -69.5884, -54.3225, -43.6095,  -2.1942, -20.9744,  11.1636,  48.9554,  24.7447,  40.4496
 1992, -13.3682, -44.8373, -37.6517, -69.5858, -54.3096, -43.5870,  -2.1743, -20.9750,  11.1558,  48.9509,  24.7403,  40.4726
 2004, -13.3412, -44.8041, -37.6430, -69.5833, -54.2967, -43.5645,  -2.1542, -20.9756,  11.1479,  48.9465,  24.7360,  40.4956
 2016, -13.3142, -44.7709, -37.6342, -69.5807, -54.2838, -43.5421,  -2.1342, -20.9762,  11.1401,  48.9420,  24.7316,  40.5186
 2028, -13.2873, -44.7376, -37.6254, -69.5781, -54.2710, -43.5196,  -2.1142, -20.9767,  11.1322,  48.9376,  24.7272,  40.5416
 2040, -13.2604, -44.7043, -37.6166, -69.5756, -54.2583, -43.4971,  -2.0943, -20.9773,  11.1244,  48.9331,  24.7228,  40.5646
 2052, -13.2335, -44.6710, -37.6077, -69.5731, -54.2455, -43.4747,  -2.0743, -20.9778,  11.1165,  48.9286,  24.7185,  40.5876
 2064, -13.2067, -44.6377, -37.5988, -69.5705, -54.2328, -43.4523,  -2.0543, -20.9784,  11.1087,  48.9241,  24.7141,  40.6107
 2076, -13.1800, -44.6044, -37.5899, -69.5680, -54.2202, -43.4299,  -2.0343, -20.9789,  11.1009,  48.9196,  24.7097,  40.6337
 2088, -13.1533, -44.5711, -37.5809, -69.5654, -54.2076, -43.4075,  -2.0143, -20.9795,  11.0930,  48.9151,  24.7053,  40.6567
 2100, -13.1267, -44.5377, -37.5719, -69.5629, -54.1951, -43.3851,  -1.9943, -20.9800,  11.0852,  48.9106,  24.7009,  40.6798
 2112, -13.1000, -44.5043, -37.5629, -69.5603, -54.1826, -43.3628,  -1.9743, -20.9806,  11.0774,  48.9061,  24.6965,  40.7029
 2124, -13.0735, -44.4710, -37.5538, -69.5578, -54.1701, -43.3404,  -1.9543, -20.9811,  11.0696,  48.9015,  24.6922,  40.7259
 2136, -13.0470, -44.4376, -37.5446, -69.5552, -54.1577, -43.3181,  -1.9343, -20.9816,  11.0617,  48.8970,  24.6878,  40.7490
 2148, -13.0205, -44.4042, -37.5355, -69.5527, -54.1453, -43.2958,  -1.9143, -20.9821,  11.0539,  48.8924,  24.6834,  40.7721
 2160, -12.9941, -44.3707, -37.5263, -69.5501, -54.1330, -43.2735,  -1.8943, -20.9826,  11.0461,  48.8879,  24.6790,  40.7951
 2172, -12.9677, -44.3373, -37.5171, -69.5476, -54.1207, -43.2512,  -1.8743, -20.9832,  11.0383,  48.8833,  24.6746,  40.8182
 2184, -12.9414, -44.3038, -37.5078, -69.5451, -54.1085, -43.2290,  -1.8543, -20.9837,  11.0305,  48.8787,  24.6702,  40.8413
