timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 1296,  -6.4374, -33.6447, -32.9183, -68.1937, -51.8472, -37.8178,   4.5411, -20.9521,   8.7528,  46.6524,  23.0629,  48.7694
 1308,  -6.4285, -33.6229, -32.9082, -68.1912, -51.8478, -37.8060,   4.5471, -20.9502,   8.7502,  46.6550,  23.0638,  48.7741
 1320,  -6.4196, -33.6012, -32.8981, -68.1887, -51.8484, -37.7942,   4.5531, -20.9482,   8.7476,  46.6575,  23.0647,  48.7787
 1332,  -6.4107, -33.5794, -32.8880, -68.1862, -51.8489, -37.7824,   4.5591, -20.9463,   8.7450,  46.6600,  23.0656,  48.7834
 1344,  -6.4018, -33.5577, -32.8779, -68.1836, -51.8495, -37.7707,   4.5651, -20.9443,   8.7424,  46.6626,  23.0666,  48.7881
 1356,  -6.3929, -33.5360, -32.8678, -68.1811, -51.8501, -37.7589,   4.5711, -20.9424,   8.7398,  46.6651,  23.0675,  48.7927
 1368,  -6.3840, -33.5142, -32.8576, -68.1785, -51.8507, -37.7472,   4.5771, -20.9404,   8.7372,  46.6677,  23.0684,  48.7974
 1380,  -6.3751, -33.4925, -32.8475, -68.1759, -51.8513, -37.7355,   4.5831, -20.9384,   8.7346,  46.6702,  23.0693,  48.8021
 1392,  -6.3663, -33.4707, -32.8373, -68.1733, -51.8519, -37.7238,   4.5891, -20.9365,   8.7320,  46.6727,  23.0703,  48.8068
 1404,  -6.3574, -33.4490, -32.8271, -68.1707, -51.8526, -37.7121,   4.5951, -20.9345,   8.7294,  46.6753,  23.0712,  48.8115
 1416,  -6.3485, -33.4272, -32.8169, -68.1681, -51.8532, -37.7004,   4.6010, -20.9326,   8.7268,  46.6778,  23.0721,  48.8161
 1428,  -6.3397, -33.4054, -32.8067, -68.1655, -51.8538, -37.6888,   4.6070, -20.9306,   8.7242,  46.6804,  23.0730,  48.8208
 1440,  -6.3308, -33.3837, -32.7964, -68.1629, -51.8545, -37.6771,   4.6130, -20.9286,   8.7216,  46.6829,  23.0739,  48.8255
 1452,  -6.3220, -33.3619, -32.7862, -68.1602, -51.8551, -37.6655,   4.6190, -20.9267,   8.7190,  46.6854,  23.0749,  48.8302
 1464,  -6.3131, -33.3401, -32.7759, -68.1576, -51.8558, -37.6539,   4.6250, -20.9247,   8.7164,  46.6879,  23.0758,  48.8348
 1476,  -6.3043, -33.3184, -32.7657, -68.1549, -51.8564, -37.6423,   4.6310, -20.9227,   8.7138,  46.6905,  23.0767,  48.8395
 1488,  -6.2955, -33.2966, -32.7554, -68.1522, -51.8571, -37.6307,   4.6370, -20.9208,   8.7112,  46.6930,  23.0776,  48.8442
 1500,  -6.2866, -33.2748, -32.7451, -68.1496, -51.8578, -37.6191,   4.6430, -20.9188,   8.7087,  46.6955,  23.0785,  48.8489
 1512,  -6.2778, -33.2531, -32.7348, -68.1469, -51.8585, -37.6075,   4.6490, -20.9168,   8.7061,  46.6981,  23.0794,  48.8536
 1524,  -6.2690, -33.2313, -32.7244, -68.1441, -51.8591, -37.5960,   4.6550, -20.9148,   8.7035,  46.7006,  23.0804,  48.8583
 1536,  -6.2602, -33.2095, -32.7141, -68.1414, -51.8598, -37.5845,   4.6610, -20.9129,   8.7009,  46.7031,  23.0813,  48.8629
 1548,  -6.2514, -33.1877, -32.7037, -68.1387, -51.8605, -37.5730,   4.6670, -20.9109,   8.6983,  46.7056,  23.0822,  48.8676
 1560,  -6.2426, -33.1660, -32.6934, -68.1359, -51.8612, -37.5615,   4.6730, -20.9089,   8.6957,  46.7082,  23.0831,  48.8723
 1572,  -6.2338, -33.1442, -32.6830, -68.1332, -51.8620, -37.5500,   4.6790, -20.9069,   8.6931,  46.7107,  23.0840,  48.8770
 1584,  -6.2250, -33.1224, -32.6726, -68.1305, -51.8627, -37.5385,   4.6850, -20.9050,   8.6905,  46.7132,  23.0849,  48.8817
 1596,  -6.2162, -33.1006, -32.6622, -68.1277, -51.8634, -37.5271,   4.6910, -20.9030,   8.6879,  46.7157,  23.0858,  48.8864
 1608,  -6.2075, -33.0788, -32.6518, -68.1249, -51.8641, -37.5156,   4.6970, -20.9010,   8.6853,  46.7182,  23.0867,  48.8911
 1620,  -6.1987, -33.0570, -32.6414, -68.1221, -51.8649, -37.5042,   4.7030, -20.8990,   8.6827,  46.7208,  23.0877,  48.8958
 1632,  -6.1899, -33.0352, -32.6309, -68.1193, -51.8656, -37.4928,   4.7090, -20.8971,   8.6802,  46.7233,  23.0886,  48.9005
 1644,  -6.1812, -33.0134, -32.6204, -68.1165, -51.8664, -37.4814,   4.7150, -20.8951,   8.6776,  46.7258,  23.0895,  48.9052
 1656,  -6.1724, -32.9916, -32.6100, -68.1136, -51.8671, -37.4700,   4.7210, -20.8931,   8.6750,  46.7283,  23.0904,  48.9098
 1668,  -6.1637, -32.9698, -32.5995, -68.1108, -51.8679, -37.4586,   4.7270, -20.8911,   8.6724,  46.7308,  23.0913,  48.9145
 1680,  -6.1549, -32.9480, -32.5890, -68.1080, -51.8686, -37.4473,   4.7329, -20.8891,   8.6698,  46.7333,  23.0922,  48.9192
 1692,  -6.1462, -32.9262, -32.5785, -68.1051, -51.8694, -37.4360,   4.7389, -20.8871,   8.6672,  46.7358,  23.0931,  48.9239
 1704,  -6.1374, -32.9044, -32.5680, -68.1022, -51.8702, -37.4246,   4.7449, -20.8852,   8.6647,  46.7384,  23.0940,  48.9286
 1716,  -6.1287, -32.8826, -32.5574, -68.0993, -51.8710, -37.4133,   4.7509, -20.8832,   8.6621,  46.7409,  23.0949,  48.9333
 1728,  -6.1200, -32.8608, -32.5469, -68.0965, -51.8718, -37.4020,   4.7569, -20.8812,   8.6595,  46.7434,  23.0958,  48.9380
 1740,  -6.1113, -32.8390, -32.5363, -68.0936, -51.8726, -37.3908,   4.7629, -20.8792,   8.6569,  46.7459,  23.0967,  48.9427
 1752,  -6.1026, -32.8172, -32.5257, -68.0906, -51.8734, -37.3795,   4.7689, -20.8772,   8.6543,  46.7484,  23.0976,  48.9474
 1764,  -6.0939, -32.7954, -32.5151, -68.0877, -51.8742, -37.3682,   4.7749, -20.8752,   8.6517,  46.7509,  23.0985,  48.9521
 1776,  -6.0852, -32.7736, -32.5045, -68.0848, -51.8750, -37.3570,   4.7809, -20.8732,   8.6492,  46.7534,  23.0995,  48.9568
 1788,  -6.0765, -32.7517, -32.4939, -68.0818, -51.8759, -37.3458,   4.7869, -20.8712,   8.6466,  46.7559,  23.1003,  48.9615
 1800,  -6.0678, -32.7299, -32.4833, -68.0789, -51.8767, -37.3346,   4.7929, -20.8692,   8.6440,  46.7584,  23.1013,  48.9662
